Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
98184	48	-368	16864	2.928	-22.448	1028.704	352	
257714	80	-432	16736	4.880	-26.352	1020.896	400	
417249	112	-448	16880	6.832	-27.328	1029.680	384	
576799	80	-416	16880	4.880	-25.376	1029.680	352	
736340	96	-416	16864	5.856	-25.376	1028.704	384	
895877	64	-400	16832	3.904	-24.400	1026.752	352	
1055415	48	-384	16912	2.928	-23.424	1031.632	384	
1214945	80	-400	16848	4.880	-24.400	1027.728	384	
1374477	64	-416	16848	3.904	-25.376	1027.728	384	
1534011	64	-448	16848	3.904	-27.328	1027.728	384	
1693545	80	-400	16864	4.880	-24.400	1028.704	384	
1853084	48	-416	16864	2.928	-25.376	1028.704	368	
2012624	80	-432	16896	4.880	-26.352	1030.656	400	
2172156	112	-432	16864	6.832	-26.352	1028.704	368	
2331689	48	-416	16864	2.928	-25.376	1028.704	336	
2491218	48	-448	16896	2.928	-27.328	1030.656	352	
2650747	48	-480	16864	2.928	-29.280	1028.704	416	
2810280	64	-416	16864	3.904	-25.376	1028.704	368	
2969792	64	-432	16864	3.904	-26.352	1028.704	416	
3129299	48	-448	16864	2.928	-27.328	1028.704	384	
3288807	64	-464	16896	3.904	-28.304	1030.656	384	
3448312	96	-384	16864	5.856	-23.424	1028.704	352	
3607814	48	-432	16848	2.928	-26.352	1027.728	368	
3767319	64	-432	16864	3.904	-26.352	1028.704	352	
3926824	32	-432	16896	1.952	-26.352	1030.656	384	
4086326	80	-448	16864	4.880	-27.328	1028.704	384	
4245828	80	-432	16880	4.880	-26.352	1029.680	400	
4405329	64	-432	16864	3.904	-26.352	1028.704	416	
4564829	48	-432	16880	2.928	-26.352	1029.680	432	
4724323	96	-416	16864	5.856	-25.376	1028.704	368	
4883826	80	-432	16832	4.880	-26.352	1026.752	400	
5043327	80	-464	16864	4.880	-28.304	1028.704	368	
5202817	32	-416	16864	1.952	-25.376	1028.704	400	
5362320	80	-432	16864	4.880	-26.352	1028.704	352	
5521818	64	-416	16848	3.904	-25.376	1027.728	400	
5681314	80	-432	16832	4.880	-26.352	1026.752	384	
5840808	64	-464	16848	3.904	-28.304	1027.728	400	
6000302	80	-400	16880	4.880	-24.400	1029.680	400	
6159801	80	-416	16880	4.880	-25.376	1029.680	384	
6319299	64	-432	16832	3.904	-26.352	1026.752	400	
6478805	64	-400	16848	3.904	-24.400	1027.728	368	
