,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,5666,
'0:0:0.05,5665,
'0:0:0.1,5658,
'0:0:0.15,5646,
'0:0:0.2,5638,
'0:0:0.25,5633,
'0:0:0.3,5631,
'0:0:0.35,5632,
'0:0:0.4,5633,
'0:0:0.45,5638,
'0:0:0.5,5642,
'0:0:0.55,5646,
'0:0:0.6,5652,
'0:0:0.65,5657,
'0:0:0.7,5659,
'0:0:0.75,5658,
'0:0:0.8,5659,
'0:0:0.85,5664,
'0:0:0.9,5670,
'0:0:0.95,5682,
'0:0:1.0,5697,
'0:0:1.05,5715,
'0:0:1.1,5731,
'0:0:1.15,5747,
'0:0:1.2,5763,
'0:0:1.25,5781,
'0:0:1.3,5795,
'0:0:1.35,5812,
'0:0:1.4,5836,
'0:0:1.45,5865,
'0:0:1.5,5892,
'0:0:1.55,5921,
'0:0:1.6,5944,
'0:0:1.65,5965,
'0:0:1.7,5985,
'0:0:1.75,6005,
'0:0:1.8,6019,
'0:0:1.85,6037,
'0:0:1.9,6065,
'0:0:1.95,6099,
'0:0:2.0,6128,
'0:0:2.05,6154,
'0:0:2.1,6162,
'0:0:2.15,6160,
'0:0:2.2,6164,
'0:0:2.25,6169,
'0:0:2.3,6170,
'0:0:2.35,6171,
'0:0:2.4,6172,
'0:0:2.45,6168,
'0:0:2.5,6160,
'0:0:2.55,6152,
'0:0:2.6,6138,
'0:0:2.65,6115,
'0:0:2.7,6098,
'0:0:2.75,6083,
'0:0:2.8,6067,
'0:0:2.85,6048,
'0:0:2.9,6036,
'0:0:2.95,6026,
'0:0:3.0,6013,
'0:0:3.05,6001,
'0:0:3.1,5985,
'0:0:3.15,5962,
'0:0:3.2,5947,
'0:0:3.25,5930,
'0:0:3.3,5909,
'0:0:3.35,5890,
'0:0:3.4,5881,
'0:0:3.45,5874,
'0:0:3.5,5863,
'0:0:3.55,5849,
'0:0:3.6,5835,
'0:0:3.65,5821,
'0:0:3.7,5808,
'0:0:3.75,5795,
'0:0:3.8,5782,
'0:0:3.85,5769,
'0:0:3.9,5761,
'0:0:3.95,5754,
'0:0:4.0,5746,
'0:0:4.05,5736,
'0:0:4.1,5726,
'0:0:4.15,5716,
'0:0:4.2,5709,
'0:0:4.25,5702,
'0:0:4.3,5695,
'0:0:4.35,5685,
'0:0:4.4,5678,
'0:0:4.45,5673,
'0:0:4.5,5668,
'0:0:4.55,5662,
'0:0:4.6,5657,
'0:0:4.65,5652,
'0:0:4.7,5650,
'0:0:4.75,5649,
'0:0:4.8,5646,
'0:0:4.85,5644,
'0:0:4.9,5644,
'0:0:4.95,5647,
'0:0:5.0,5649,
'0:0:5.05,5648,
'0:0:5.1,5649,
'0:0:5.15,5655,
'0:0:5.2,5660,
'0:0:5.25,5665,
'0:0:5.3,5670,
'0:0:5.35,5677,
'0:0:5.4,5685,
'0:0:5.45,5698,
'0:0:5.5,5711,
'0:0:5.55,5724,
'0:0:5.6,5736,
'0:0:5.65,5747,
'0:0:5.7,5758,
'0:0:5.75,5771,
'0:0:5.8,5781,
'0:0:5.85,5793,
'0:0:5.9,5806,
'0:0:5.95,5822,
'0:0:6.0,5838,
'0:0:6.05,5855,
'0:0:6.1,5871,
'0:0:6.15,5884,
'0:0:6.2,5895,
'0:0:6.25,5909,
'0:0:6.3,5919,
'0:0:6.35,5930,
'0:0:6.4,5942,
'0:0:6.45,5960,
'0:0:6.5,5975,
'0:0:6.55,5977,
'0:0:6.6,5971,
'0:0:6.65,5960,
'0:0:6.7,5948,
'0:0:6.75,5936,
'0:0:6.8,5923,
'0:0:6.85,5904,
'0:0:6.9,5886,
'0:0:6.95,5873,
'0:0:7.0,5866,
'0:0:7.05,5856,
'0:0:7.1,5845,
'0:0:7.15,5832,
'0:0:7.2,5818,
'0:0:7.25,5806,
'0:0:7.3,5796,
'0:0:7.35,5785,
'0:0:7.4,5776,
'0:0:7.45,5770,
'0:0:7.5,5764,
'0:0:7.55,5758,
'0:0:7.6,5751,
'0:0:7.65,5742,
'0:0:7.7,5733,
'0:0:7.75,5724,
'0:0:7.8,5717,
'0:0:7.85,5708,
'0:0:7.9,5701,
'0:0:7.95,5692,
'0:0:8.0,5686,
'0:0:8.05,5680,
'0:0:8.1,5673,
'0:0:8.15,5665,
'0:0:8.2,5658,
'0:0:8.25,5652,
'0:0:8.3,5648,
'0:0:8.35,5644,
'0:0:8.4,5641,
'0:0:8.45,5636,
'0:0:8.5,5634,
'0:0:8.55,5634,
'0:0:8.6,5633,
'0:0:8.65,5631,
'0:0:8.7,5629,
'0:0:8.75,5629,
'0:0:8.8,5631,
'0:0:8.85,5633,
'0:0:8.9,5635,
'0:0:8.95,5637,
'0:0:9.0,5641,
'0:0:9.05,5645,
'0:0:9.1,5646,
'0:0:9.15,5648,
'0:0:9.2,5648,
'0:0:9.25,5648,
'0:0:9.3,5651,
'0:0:9.35,5656,
'0:0:9.4,5658,
'0:0:9.45,5662,
'0:0:9.5,5669,
'0:0:9.55,5680,
'0:0:9.6,5692,
'0:0:9.65,5703,
'0:0:9.7,5714,
'0:0:9.75,5723,
