,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,5803,
'0:0:0.05,5805,
'0:0:0.1,5812,
'0:0:0.15,5820,
'0:0:0.2,5829,
'0:0:0.25,5842,
'0:0:0.3,5853,
'0:0:0.35,5868,
'0:0:0.4,5886,
'0:0:0.45,5905,
'0:0:0.5,5922,
'0:0:0.55,5946,
'0:0:0.6,5975,
'0:0:0.65,6005,
'0:0:0.7,6033,
'0:0:0.75,6063,
'0:0:0.8,6086,
'0:0:0.85,6110,
'0:0:0.9,6139,
'0:0:0.95,6178,
'0:0:1.0,6219,
'0:0:1.05,6267,
'0:0:1.1,6318,
'0:0:1.15,6376,
'0:0:1.2,6430,
'0:0:1.25,6494,
'0:0:1.3,6557,
'0:0:1.35,6628,
'0:0:1.4,6697,
'0:0:1.45,6780,
'0:0:1.5,6852,
'0:0:1.55,6915,
'0:0:1.6,6966,
'0:0:1.65,6995,
'0:0:1.7,6986,
'0:0:1.75,6962,
'0:0:1.8,6933,
'0:0:1.85,6876,
'0:0:1.9,6812,
'0:0:1.95,6748,
'0:0:2.0,6688,
'0:0:2.05,6622,
'0:0:2.1,6568,
'0:0:2.15,6523,
'0:0:2.2,6479,
'0:0:2.25,6433,
'0:0:2.3,6398,
'0:0:2.35,6350,
'0:0:2.4,6303,
'0:0:2.45,6261,
'0:0:2.5,6226,
'0:0:2.55,6187,
'0:0:2.6,6156,
'0:0:2.65,6130,
'0:0:2.7,6108,
'0:0:2.75,6082,
'0:0:2.8,6061,
'0:0:2.85,6039,
'0:0:2.9,6015,
'0:0:2.95,5994,
'0:0:3.0,5979,
'0:0:3.05,5960,
'0:0:3.1,5943,
'0:0:3.15,5929,
'0:0:3.2,5921,
'0:0:3.25,5913,
'0:0:3.3,5904,
'0:0:3.35,5893,
'0:0:3.4,5880,
'0:0:3.45,5869,
'0:0:3.5,5862,
'0:0:3.55,5855,
'0:0:3.6,5847,
'0:0:3.65,5839,
'0:0:3.7,5834,
'0:0:3.75,5831,
'0:0:3.8,5826,
'0:0:3.85,5821,
'0:0:3.9,5816,
'0:0:3.95,5814,
'0:0:4.0,5814,
'0:0:4.05,5815,
'0:0:4.1,5818,
'0:0:4.15,5826,
'0:0:4.2,5839,
'0:0:4.25,5855,
'0:0:4.3,5872,
'0:0:4.35,5892,
'0:0:4.4,5912,
'0:0:4.45,5931,
'0:0:4.5,5947,
'0:0:4.55,5963,
'0:0:4.6,5981,
'0:0:4.65,6001,
'0:0:4.7,6017,
'0:0:4.75,6037,
'0:0:4.8,6061,
'0:0:4.85,6088,
'0:0:4.9,6111,
'0:0:4.95,6139,
'0:0:5.0,6162,
'0:0:5.05,6182,
'0:0:5.1,6200,
'0:0:5.15,6220,
'0:0:5.2,6234,
'0:0:5.25,6240,
'0:0:5.3,6238,
'0:0:5.35,6234,
'0:0:5.4,6231,
'0:0:5.45,6226,
'0:0:5.5,6220,
'0:0:5.55,6206,
'0:0:5.6,6187,
'0:0:5.65,6170,
'0:0:5.7,6158,
'0:0:5.75,6144,
'0:0:5.8,6128,
'0:0:5.85,6111,
'0:0:5.9,6100,
'0:0:5.95,6083,
'0:0:6.0,6065,
'0:0:6.05,6047,
'0:0:6.1,6025,
'0:0:6.15,5999,
'0:0:6.2,5980,
'0:0:6.25,5962,
'0:0:6.3,5945,
'0:0:6.35,5929,
'0:0:6.4,5919,
'0:0:6.45,5912,
'0:0:6.5,5905,
'0:0:6.55,5893,
'0:0:6.6,5882,
'0:0:6.65,5869,
'0:0:6.7,5858,
'0:0:6.75,5851,
'0:0:6.8,5846,
'0:0:6.85,5842,
'0:0:6.9,5837,
'0:0:6.95,5833,
'0:0:7.0,5832,
'0:0:7.05,5830,
'0:0:7.1,5825,
'0:0:7.15,5820,
'0:0:7.2,5813,
'0:0:7.25,5805,
'0:0:7.3,5802,
'0:0:7.35,5800,
'0:0:7.4,5798,
'0:0:7.45,5796,
'0:0:7.5,5795,
'0:0:7.55,5795,
'0:0:7.6,5796,
'0:0:7.65,5795,
'0:0:7.7,5795,
'0:0:7.75,5795,
'0:0:7.8,5797,
'0:0:7.85,5806,
'0:0:7.9,5814,
'0:0:7.95,5821,
'0:0:8.0,5826,
'0:0:8.05,5837,
'0:0:8.1,5852,
'0:0:8.15,5872,
'0:0:8.2,5888,
'0:0:8.25,5907,
'0:0:8.3,5922,
'0:0:8.35,5934,
'0:0:8.4,5946,
'0:0:8.45,5961,
'0:0:8.5,5973,
'0:0:8.55,5985,
'0:0:8.6,5999,
'0:0:8.65,6019,
'0:0:8.7,6040,
'0:0:8.75,6061,
'0:0:8.8,6082,
'0:0:8.85,6103,
'0:0:8.9,6115,
'0:0:8.95,6127,
'0:0:9.0,6139,
'0:0:9.05,6148,
'0:0:9.1,6151,
'0:0:9.15,6147,
'0:0:9.2,6140,
'0:0:9.25,6133,
'0:0:9.3,6124,
'0:0:9.35,6114,
'0:0:9.4,6103,
'0:0:9.45,6085,
'0:0:9.5,6063,
'0:0:9.55,6038,
'0:0:9.6,6015,
'0:0:9.65,5993,
'0:0:9.7,5973,
'0:0:9.75,5957,
