Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3613	192	-576	17088	11.712	-35.136	1042.368	240	
8600	192	-416	17008	11.712	-25.376	1037.488	256	
13586	176	-432	16960	10.736	-26.352	1034.560	288	
18572	96	-432	16928	5.856	-26.352	1032.608	256	
23558	0	-496	16864	0.000	-30.256	1028.704	256	
28544	-16	-496	16976	-0.976	-30.256	1035.536	272	
33530	-32	-496	17040	-1.952	-30.256	1039.440	256	
38515	96	-496	17072	5.856	-30.256	1041.392	272	
43500	128	-448	17072	7.808	-27.328	1041.392	256	
48487	240	-432	17088	14.640	-26.352	1042.368	256	
53473	192	-416	17008	11.712	-25.376	1037.488	272	
58459	64	-448	17056	3.904	-27.328	1040.416	272	
63445	16	-432	16976	0.976	-26.352	1035.536	224	
68430	-48	-448	17040	-2.928	-27.328	1039.440	272	
73416	48	-528	17008	2.928	-32.208	1037.488	256	
78403	112	-432	16992	6.832	-26.352	1036.512	256	
83389	128	-480	16960	7.808	-29.280	1034.560	304	
88376	256	-464	16992	15.616	-28.304	1036.512	256	
93362	96	-480	17056	5.856	-29.280	1040.416	224	
98350	128	-512	17008	7.808	-31.232	1037.488	256	
103335	48	-528	17056	2.928	-32.208	1040.416	256	
108321	0	-496	17088	0.000	-30.256	1042.368	256	
113306	80	-544	17024	4.880	-33.184	1038.464	240	
118294	128	-512	16992	7.808	-31.232	1036.512	224	
123280	176	-432	16960	10.736	-26.352	1034.560	224	
128266	160	-464	17056	9.760	-28.304	1040.416	240	
133251	128	-432	17040	7.808	-26.352	1039.440	240	
138237	64	-480	17056	3.904	-29.280	1040.416	224	
143223	32	-512	17008	1.952	-31.232	1037.488	256	
148208	96	-416	16992	5.856	-25.376	1036.512	256	
153194	96	-432	16944	5.856	-26.352	1033.584	224	
158180	64	-432	16992	3.904	-26.352	1036.512	240	
163166	48	-576	17024	2.928	-35.136	1038.464	272	
168152	64	-592	17088	3.904	-36.112	1042.368	272	
173138	80	-560	17104	4.880	-34.160	1043.344	240	
178125	128	-480	16992	7.808	-29.280	1036.512	256	
183110	80	-384	16992	4.880	-23.424	1036.512	224	
188097	160	-368	16992	9.760	-22.448	1036.512	240	
193084	112	-448	17008	6.832	-27.328	1037.488	240	
198070	64	-512	17056	3.904	-31.232	1040.416	272	
203057	32	-576	17024	1.952	-35.136	1038.464	288	
208043	80	-592	17056	4.880	-36.112	1040.416	240	
213029	160	-544	17120	9.760	-33.184	1044.320	224	
218016	112	-480	16992	6.832	-29.280	1036.512	256	
223002	144	-432	16992	8.784	-26.352	1036.512	256	
227988	160	-448	16992	9.760	-27.328	1036.512	256	
232974	64	-432	17008	3.904	-26.352	1037.488	240	
237960	-16	-480	16992	-0.976	-29.280	1036.512	272	
242947	80	-512	17072	4.880	-31.232	1041.392	224	
247934	144	-496	16992	8.784	-30.256	1036.512	256	
252919	176	-464	16992	10.736	-28.304	1036.512	240	
257906	160	-480	17056	9.760	-29.280	1040.416	256	
262891	128	-480	17104	7.808	-29.280	1043.344	304	
267877	0	-496	17120	0.000	-30.256	1044.320	288	
272864	16	-448	17088	0.976	-27.328	1042.368	272	
277850	64	-448	16992	3.904	-27.328	1036.512	288	
282835	96	-416	16976	5.856	-25.376	1035.536	304	
287823	112	-464	16960	6.832	-28.304	1034.560	288	
292809	96	-496	16944	5.856	-30.256	1033.584	256	
297795	112	-496	17024	6.832	-30.256	1038.464	272	
302782	112	-480	17088	6.832	-29.280	1042.368	272	
307766	48	-480	17056	2.928	-29.280	1040.416	224	
312753	64	-512	17024	3.904	-31.232	1038.464	240	
317739	96	-432	16960	5.856	-26.352	1034.560	272	
322725	112	-560	16976	6.832	-34.160	1035.536	272	
327712	96	-496	17024	5.856	-30.256	1038.464	256	
332698	80	-496	17056	4.880	-30.256	1040.416	304	
337685	64	-512	17008	3.904	-31.232	1037.488	240	
342670	64	-496	17056	3.904	-30.256	1040.416	240	
347656	96	-432	17008	5.856	-26.352	1037.488	240	
352643	128	-432	17024	7.808	-26.352	1038.464	272	
357628	144	-480	17072	8.784	-29.280	1041.392	240	
362614	160	-480	17008	9.760	-29.280	1037.488	240	
367600	96	-480	17024	5.856	-29.280	1038.464	256	
372585	80	-496	17008	4.880	-30.256	1037.488	256	
377572	96	-448	17056	5.856	-27.328	1040.416	240	
382558	64	-448	17072	3.904	-27.328	1041.392	256	
387544	112	-464	16976	6.832	-28.304	1035.536	288	
392530	144	-496	16928	8.784	-30.256	1032.608	240	
397516	112	-496	17056	6.832	-30.256	1040.416	208	
402502	80	-544	17072	4.880	-33.184	1041.392	256	
407487	96	-512	17008	5.856	-31.232	1037.488	240	
412473	144	-496	16992	8.784	-30.256	1036.512	208	
417459	96	-512	17008	5.856	-31.232	1037.488	240	
422447	64	-432	16992	3.904	-26.352	1036.512	224	
427432	80	-464	16992	4.880	-28.304	1036.512	224	
432418	112	-480	16976	6.832	-29.280	1035.536	224	
437403	64	-448	17024	3.904	-27.328	1038.464	208	
442388	112	-528	17008	6.832	-32.208	1037.488	208	
447376	144	-464	17040	8.784	-28.304	1039.440	240	
452361	112	-528	17008	6.832	-32.208	1037.488	240	
457348	128	-544	16992	7.808	-33.184	1036.512	272	
462333	176	-448	17008	10.736	-27.328	1037.488	240	
467321	80	-432	16992	4.880	-26.352	1036.512	256	
472307	48	-480	17008	2.928	-29.280	1037.488	224	
477293	48	-464	17008	2.928	-28.304	1037.488	224	
482279	80	-432	16992	4.880	-26.352	1036.512	240	
487266	128	-528	17008	7.808	-32.208	1037.488	224	
492252	160	-496	16992	9.760	-30.256	1036.512	224	
497238	128	-448	17008	7.808	-27.328	1037.488	256	
502224	96	-496	17040	5.856	-30.256	1039.440	272	
507210	96	-480	17024	5.856	-29.280	1038.464	256	
512197	48	-496	16992	2.928	-30.256	1036.512	224	
517182	64	-512	17056	3.904	-31.232	1040.416	272	
522168	64	-448	17024	3.904	-27.328	1038.464	272	
527154	112	-528	17072	6.832	-32.208	1041.392	272	
532140	128	-544	17008	7.808	-33.184	1037.488	240	
537126	176	-544	17040	10.736	-33.184	1039.440	240	
542111	160	-512	17040	9.760	-31.232	1039.440	272	
547096	80	-496	17024	4.880	-30.256	1038.464	240	
552084	64	-432	17008	3.904	-26.352	1037.488	320	
557070	80	-432	16992	4.880	-26.352	1036.512	256	
562056	112	-432	17008	6.832	-26.352	1037.488	256	
567042	48	-464	17056	2.928	-28.304	1040.416	256	
572028	128	-512	17024	7.808	-31.232	1038.464	256	
577015	128	-528	17040	7.808	-32.208	1039.440	272	
