Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3376	-944	-80	17008	-57.584	-4.880	1037.488	-64	
8361	-848	-64	16992	-51.728	-3.904	1036.512	-96	
13344	-784	-80	16944	-47.824	-4.880	1033.584	16	
18331	-880	32	16960	-53.680	1.952	1034.560	-80	
23315	-896	48	16960	-54.656	2.928	1034.560	-48	
28300	-896	-16	16928	-54.656	-0.976	1032.608	-96	
33284	-912	0	16928	-55.632	0.000	1032.608	-48	
38269	-864	112	17040	-52.704	6.832	1039.440	-64	
43254	-880	112	16928	-53.680	6.832	1032.608	-32	
48239	-880	80	16864	-53.680	4.880	1028.704	-80	
53225	-880	-32	16992	-53.680	-1.952	1036.512	-32	
58210	-864	48	16944	-52.704	2.928	1033.584	-80	
63194	-912	32	16928	-55.632	1.952	1032.608	0	
68180	-944	0	16992	-57.584	0.000	1036.512	-112	
73165	-896	-32	17072	-54.656	-1.952	1041.392	-96	
78149	-880	64	16896	-53.680	3.904	1030.656	-112	
83134	-848	64	16912	-51.728	3.904	1031.632	-80	
88118	-848	80	16944	-51.728	4.880	1033.584	-48	
93103	-944	176	16928	-57.584	10.736	1032.608	-48	
98088	-976	176	17056	-59.536	10.736	1040.416	-64	
103072	-992	112	17024	-60.512	6.832	1038.464	-16	
108057	-976	112	16944	-59.536	6.832	1033.584	-64	
113043	-864	80	16992	-52.704	4.880	1036.512	-16	
118028	-848	0	16992	-51.728	0.000	1036.512	-144	
123014	-848	32	16848	-51.728	1.952	1027.728	-96	
127999	-752	0	16832	-45.872	0.000	1026.752	-80	
132984	-848	-48	16896	-51.728	-2.928	1030.656	-48	
137969	-1024	16	17136	-62.464	0.976	1045.296	-48	
142954	-944	64	17168	-57.584	3.904	1047.248	-16	
147939	-976	-32	16816	-59.536	-1.952	1025.776	-80	
152924	-864	-176	17056	-52.704	-10.736	1040.416	-16	
157909	-1056	-16	17120	-64.416	-0.976	1044.320	-80	
162893	-992	-48	16800	-60.512	-2.928	1024.800	-64	
167877	-912	-112	16736	-55.632	-6.832	1020.896	-160	
172864	-864	-192	16992	-52.704	-11.712	1036.512	-80	
177847	-880	112	17168	-53.680	6.832	1047.248	-128	
182833	-640	144	16992	-39.040	8.784	1036.512	-48	
187817	-1008	0	16640	-61.488	0.000	1015.040	-32	
192802	-912	-48	17232	-55.632	-2.928	1051.152	-16	
197787	-896	16	17232	-54.656	0.976	1051.152	-48	
202771	-896	96	16640	-54.656	5.856	1015.040	-16	
207757	-976	-96	16896	-59.536	-5.856	1030.656	-32	
212743	-1008	-80	17088	-61.488	-4.880	1042.368	-48	
217727	-832	-32	16960	-50.752	-1.952	1034.560	-112	
222711	-720	80	16832	-43.920	4.880	1026.752	-80	
227695	-816	64	16896	-49.776	3.904	1030.656	-112	
232680	-912	96	17056	-55.632	5.856	1040.416	-48	
237665	-928	176	16992	-56.608	10.736	1036.512	-32	
242650	-800	64	17024	-48.800	3.904	1038.464	-16	
247634	-896	128	17024	-54.656	7.808	1038.464	-80	
252618	-864	128	16960	-52.704	7.808	1034.560	-32	
257603	-944	144	16928	-57.584	8.784	1032.608	-64	
262585	-928	16	16832	-56.608	0.976	1026.752	-96	
267569	-960	32	17008	-58.560	1.952	1037.488	-80	
272554	-928	112	17040	-56.608	6.832	1039.440	-128	
277538	-848	96	16832	-51.728	5.856	1026.752	-112	
282525	-816	96	16880	-49.776	5.856	1029.680	-32	
287510	-800	112	16992	-48.800	6.832	1036.512	-48	
292494	-752	96	16896	-45.872	5.856	1030.656	-32	
297478	-832	64	16800	-50.752	3.904	1024.800	-64	
302463	-896	64	16976	-54.656	3.904	1035.536	-32	
307448	-976	80	17088	-59.536	4.880	1042.368	-64	
312433	-896	96	16960	-54.656	5.856	1034.560	-96	
317418	-896	-32	17056	-54.656	-1.952	1040.416	-48	
322403	-928	-32	17008	-56.608	-1.952	1037.488	-144	
327387	-1024	-32	16880	-62.464	-1.952	1029.680	-112	
332372	-816	-96	16928	-49.776	-5.856	1032.608	-64	
337357	-800	-112	16896	-48.800	-6.832	1030.656	-16	
342341	-768	-16	16864	-46.848	-0.976	1028.704	-48	
347325	-816	-64	17040	-49.776	-3.904	1039.440	-48	
352310	-832	32	16896	-50.752	1.952	1030.656	-48	
357294	-928	-16	16960	-56.608	-0.976	1034.560	-80	
362279	-960	32	17120	-58.560	1.952	1044.320	-144	
367263	-1056	32	16992	-64.416	1.952	1036.512	-64	
372248	-976	0	16960	-59.536	0.000	1034.560	-112	
377233	-1008	0	16896	-61.488	0.000	1030.656	-64	
382218	-960	-32	16928	-58.560	-1.952	1032.608	-32	
387202	-864	0	16864	-52.704	0.000	1028.704	0	
392187	-816	16	16848	-49.776	0.976	1027.728	-48	
397172	-832	-48	16944	-50.752	-2.928	1033.584	0	
402158	-832	0	16976	-50.752	0.000	1035.536	-64	
407141	-848	48	17024	-51.728	2.928	1038.464	-80	
412128	-928	80	16992	-56.608	4.880	1036.512	-96	
417114	-928	96	16992	-56.608	5.856	1036.512	-64	
422099	-960	80	16960	-58.560	4.880	1034.560	-160	
427084	-960	48	16896	-58.560	2.928	1030.656	-96	
432070	-976	48	16960	-59.536	2.928	1034.560	-32	
437055	-960	128	16960	-58.560	7.808	1034.560	-32	
442040	-928	96	16960	-56.608	5.856	1034.560	-48	
447024	-848	80	17024	-51.728	4.880	1038.464	-32	
452009	-800	64	16992	-48.800	3.904	1036.512	-80	
456994	-784	96	16960	-47.824	5.856	1034.560	-48	
461977	-864	80	16960	-52.704	4.880	1034.560	-112	
466964	-880	80	17056	-53.680	4.880	1040.416	-48	
471950	-944	64	16992	-57.584	3.904	1036.512	-160	
476934	-960	32	16960	-58.560	1.952	1034.560	-32	
481919	-960	48	17008	-58.560	2.928	1037.488	-64	
486903	-960	32	16944	-58.560	1.952	1033.584	-64	
491888	-896	48	16928	-54.656	2.928	1032.608	-80	
496875	-864	32	16960	-52.704	1.952	1034.560	-16	
501860	-816	16	17024	-49.776	0.976	1038.464	-96	
506844	-816	64	16896	-49.776	3.904	1030.656	-48	
511829	-800	64	16992	-48.800	3.904	1036.512	-96	
516815	-912	0	16944	-55.632	0.000	1033.584	-64	
521800	-912	48	16944	-55.632	2.928	1033.584	-80	
526785	-944	-16	16928	-57.584	-0.976	1032.608	-48	
531771	-944	-32	16944	-57.584	-1.952	1033.584	-64	
536756	-960	-16	16992	-58.560	-0.976	1036.512	16	
541741	-928	0	16912	-56.608	0.000	1031.632	-64	
546725	-928	-16	16928	-56.608	-0.976	1032.608	-16	
551710	-912	-32	16992	-55.632	-1.952	1036.512	-96	
556695	-816	-32	16992	-49.776	-1.952	1036.512	-48	
561681	-880	64	16928	-53.680	3.904	1032.608	-96	
566667	-784	0	16960	-47.824	0.000	1034.560	-64	
571652	-880	32	16960	-53.680	1.952	1034.560	-80	
576636	-960	32	16992	-58.560	1.952	1036.512	-64	
581621	-944	-16	17024	-57.584	-0.976	1038.464	-80	
586605	-960	16	16928	-58.560	0.976	1032.608	-32	
591590	-944	32	16944	-57.584	1.952	1033.584	-64	
596576	-880	16	16960	-53.680	0.976	1034.560	16	
601561	-816	80	16976	-49.776	4.880	1035.536	-128	
606545	-896	16	16896	-54.656	0.976	1030.656	-64	
611531	-848	48	16960	-51.728	2.928	1034.560	-112	
616514	-832	128	17008	-50.752	7.808	1037.488	-64	
621501	-864	80	16992	-52.704	4.880	1036.512	-112	
626487	-848	96	16976	-51.728	5.856	1035.536	-16	
631472	-928	80	16976	-56.608	4.880	1035.536	-64	
636457	-944	80	16976	-57.584	4.880	1035.536	-16	
641441	-912	80	16960	-55.632	4.880	1034.560	-96	
646426	-864	96	16832	-52.704	5.856	1026.752	0	
651411	-896	16	17008	-54.656	0.976	1037.488	-128	
656396	-896	96	16976	-54.656	5.856	1035.536	-96	
661381	-848	96	16944	-51.728	5.856	1033.584	-96	
666365	-880	80	17088	-53.680	4.880	1042.368	-32	
671351	-896	16	17008	-54.656	0.976	1037.488	-80	
676337	-832	48	16896	-50.752	2.928	1030.656	0	
681321	-928	80	16928	-56.608	4.880	1032.608	-64	
686306	-912	16	16912	-55.632	0.976	1031.632	-48	
691291	-896	0	16912	-54.656	0.000	1031.632	-48	
696276	-928	0	16976	-56.608	0.000	1035.536	-16	
701261	-960	0	16976	-58.560	0.000	1035.536	-144	
706246	-880	0	17008	-53.680	0.000	1037.488	-112	
711229	-864	-48	16896	-52.704	-2.928	1030.656	-96	
716215	-944	-16	16944	-57.584	-0.976	1033.584	-48	
721201	-880	-48	16928	-53.680	-2.928	1032.608	-48	
726187	-848	-32	16880	-51.728	-1.952	1029.680	-48	
731173	-944	-32	16992	-57.584	-1.952	1036.512	-64	
736157	-912	-48	17024	-55.632	-2.928	1038.464	-32	
741142	-880	16	16928	-53.680	0.976	1032.608	-96	
746125	-912	48	16960	-55.632	2.928	1034.560	-48	
751110	-928	-64	16928	-56.608	-3.904	1032.608	-96	
756095	-896	16	16960	-54.656	0.976	1034.560	-96	
761081	-864	48	16864	-52.704	2.928	1028.704	-80	
766067	-864	16	16928	-52.704	0.976	1032.608	-80	
771053	-912	0	17024	-55.632	0.000	1038.464	-80	
776036	-848	32	16960	-51.728	1.952	1034.560	16	
781021	-864	32	16912	-52.704	1.952	1031.632	-48	
786007	-880	16	16960	-53.680	0.976	1034.560	0	
790991	-896	64	16928	-54.656	3.904	1032.608	-80	
795977	-896	112	16864	-54.656	6.832	1028.704	-64	
800962	-912	32	16992	-55.632	1.952	1036.512	-80	
805947	-944	48	17024	-57.584	2.928	1038.464	-128	
810931	-944	112	16928	-57.584	6.832	1032.608	-80	
815916	-928	48	16976	-56.608	2.928	1035.536	-32	
820899	-848	80	16928	-51.728	4.880	1032.608	-64	
825885	-816	80	16896	-49.776	4.880	1030.656	0	
830870	-880	96	16960	-53.680	5.856	1034.560	-80	
835854	-848	80	16944	-51.728	4.880	1033.584	-48	
840839	-896	0	16992	-54.656	0.000	1036.512	-32	
845824	-896	48	17056	-54.656	2.928	1040.416	-80	
850809	-848	-32	16992	-51.728	-1.952	1036.512	-80	
855794	-816	-48	16928	-49.776	-2.928	1032.608	-112	
860779	-864	-16	16896	-52.704	-0.976	1030.656	-80	
865764	-896	0	16928	-54.656	0.000	1032.608	-48	
870747	-976	0	16912	-59.536	0.000	1031.632	-32	
875732	-1024	32	17024	-62.464	1.952	1038.464	0	
880719	-944	48	17056	-57.584	2.928	1040.416	-80	
885704	-960	0	17040	-58.560	0.000	1039.440	-32	
890689	-848	48	16928	-51.728	2.928	1032.608	-96	
895674	-816	48	16864	-49.776	2.928	1028.704	-96	
900659	-912	-32	16864	-55.632	-1.952	1028.704	-80	
905643	-864	0	16976	-52.704	0.000	1035.536	-128	
910628	-896	80	16992	-54.656	4.880	1036.512	-96	
915614	-848	0	17024	-51.728	0.000	1038.464	-16	
920599	-928	64	16992	-56.608	3.904	1036.512	-16	
925583	-864	64	16960	-52.704	3.904	1034.560	-32	
930568	-912	16	16976	-55.632	0.976	1035.536	-48	
935553	-896	16	16976	-54.656	0.976	1035.536	-64	
940538	-944	16	16944	-57.584	0.976	1033.584	-80	
945523	-848	48	16912	-51.728	2.928	1031.632	-112	
950507	-896	96	17072	-54.656	5.856	1041.392	-48	
955492	-848	96	16912	-51.728	5.856	1031.632	-96	
960478	-816	96	16960	-49.776	5.856	1034.560	-112	
965462	-880	64	17008	-53.680	3.904	1037.488	-80	
970446	-912	80	16928	-55.632	4.880	1032.608	-64	
975431	-864	80	16928	-52.704	4.880	1032.608	-80	
980415	-928	64	16960	-56.608	3.904	1034.560	-80	
985400	-928	0	16992	-56.608	0.000	1036.512	-48	
990385	-928	0	16912	-56.608	0.000	1031.632	-64	
995370	-944	0	16960	-57.584	0.000	1034.560	-112	
