,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,369,918
'0:0:0.05,328,915
'0:0:0.1,321,914
'0:0:0.15,329,916
'0:0:0.2,341,915
'0:0:0.25,362,917
'0:0:0.3,368,917
'0:0:0.35,404,915
'0:0:0.4,427,918
'0:0:0.45,398,925
'0:0:0.5,377,931
'0:0:0.55,383,931
'0:0:0.6,402,930
'0:0:0.65,401,926
'0:0:0.7,375,920
'0:0:0.75,366,917
'0:0:0.8,370,910
'0:0:0.85,383,907
'0:0:0.9,409,906
'0:0:0.95,424,899
'0:0:1.0,453,903
'0:0:1.05,428,917
'0:0:1.1,373,931
'0:0:1.15,343,946
'0:0:1.2,348,964
'0:0:1.25,365,980
'0:0:1.3,359,998
'0:0:1.35,347,1022
'0:0:1.4,341,1048
'0:0:1.45,341,1072
'0:0:1.5,340,1098
'0:0:1.55,345,1119
'0:0:1.6,384,1140
'0:0:1.65,404,1163
'0:0:1.7,373,1184
'0:0:1.75,342,1201
'0:0:1.8,338,1224
'0:0:1.85,362,1246
'0:0:1.9,365,1274
'0:0:1.95,351,1301
'0:0:2.0,342,1325
'0:0:2.05,344,1348
'0:0:2.1,341,1368
'0:0:2.15,351,1387
'0:0:2.2,396,1410
'0:0:2.25,410,1420
'0:0:2.3,378,1415
'0:0:2.35,343,1402
'0:0:2.4,343,1385
'0:0:2.45,367,1365
'0:0:2.5,369,1345
'0:0:2.55,354,1321
'0:0:2.6,346,1288
'0:0:2.65,342,1260
'0:0:2.7,345,1227
'0:0:2.75,369,1195
'0:0:2.8,415,1169
'0:0:2.85,404,1144
'0:0:2.9,366,1115
'0:0:2.95,345,1089
'0:0:3.0,358,1067
'0:0:3.05,371,1053
'0:0:3.1,365,1041
'0:0:3.15,350,1033
'0:0:3.2,347,1020
'0:0:3.25,346,1010
'0:0:3.3,348,997
'0:0:3.35,391,983
'0:0:3.4,420,979
'0:0:3.45,399,980
'0:0:3.5,370,982
'0:0:3.55,357,980
'0:0:3.6,362,972
'0:0:3.65,365,964
'0:0:3.7,358,957
'0:0:3.75,347,952
'0:0:3.8,343,941
'0:0:3.85,339,934
'0:0:3.9,348,927
'0:0:3.95,395,920
'0:0:4.0,411,919
'0:0:4.05,385,922
'0:0:4.1,365,927
'0:0:4.15,357,929
'0:0:4.2,363,928
'0:0:4.25,365,927
'0:0:4.3,357,925
'0:0:4.35,351,925
'0:0:4.4,345,921
'0:0:4.45,338,917
'0:0:4.5,328,913
'0:0:4.55,360,908
'0:0:4.6,408,907
'0:0:4.65,397,909
'0:0:4.7,369,914
'0:0:4.75,353,918
'0:0:4.8,355,919
'0:0:4.85,362,918
'0:0:4.9,359,917
'0:0:4.95,350,918
'0:0:5.0,345,923
'0:0:5.05,345,925
'0:0:5.1,344,929
'0:0:5.15,343,938
'0:0:5.2,361,946
'0:0:5.25,398,958
'0:0:5.3,389,975
'0:0:5.35,362,984
'0:0:5.4,347,1001
'0:0:5.45,356,1023
'0:0:5.5,365,1049
'0:0:5.55,359,1072
'0:0:5.6,352,1093
'0:0:5.65,352,1116
'0:0:5.7,354,1136
'0:0:5.75,351,1152
'0:0:5.8,349,1173
'0:0:5.85,347,1192
'0:0:5.9,371,1211
'0:0:5.95,408,1234
'0:0:6.0,390,1255
'0:0:6.05,358,1275
'0:0:6.1,346,1296
'0:0:6.15,361,1312
'0:0:6.2,369,1331
'0:0:6.25,360,1351
'0:0:6.3,351,1380
'0:0:6.35,347,1405
'0:0:6.4,349,1426
'0:0:6.45,351,1436
'0:0:6.5,351,1431
'0:0:6.55,366,1414
'0:0:6.6,401,1393
'0:0:6.65,390,1372
'0:0:6.7,363,1346
'0:0:6.75,345,1322
'0:0:6.8,357,1299
'0:0:6.85,371,1281
'0:0:6.9,363,1255
'0:0:6.95,349,1233
'0:0:7.0,345,1210
'0:0:7.05,348,1188
'0:0:7.1,349,1172
'0:0:7.15,348,1152
'0:0:7.2,371,1124
'0:0:7.25,408,1103
'0:0:7.3,393,1082
'0:0:7.35,359,1060
'0:0:7.4,343,1037
'0:0:7.45,357,1019
'0:0:7.5,365,1001
'0:0:7.55,356,986
'0:0:7.6,344,974
'0:0:7.65,343,967
'0:0:7.7,344,956
'0:0:7.75,344,949
'0:0:7.8,343,941
'0:0:7.85,376,929
'0:0:7.9,415,921
'0:0:7.95,395,919
'0:0:8.0,361,917
'0:0:8.05,348,915
'0:0:8.1,354,911
'0:0:8.15,359,908
'0:0:8.2,354,904
'0:0:8.25,346,901
'0:0:8.3,343,902
'0:0:8.35,344,900
'0:0:8.4,343,899
'0:0:8.45,345,896
'0:0:8.5,361,889
'0:0:8.55,408,884
'0:0:8.6,402,883
'0:0:8.65,368,886
'0:0:8.7,350,890
'0:0:8.75,352,892
'0:0:8.8,361,892
'0:0:8.85,359,890
'0:0:8.9,349,888
'0:0:8.95,343,890
'0:0:9.0,345,890
'0:0:9.05,347,887
'0:0:9.1,345,884
'0:0:9.15,350,881
'0:0:9.2,393,876
'0:0:9.25,402,876
'0:0:9.3,370,880
'0:0:9.35,346,888
'0:0:9.4,345,895
'0:0:9.45,358,899
'0:0:9.5,359,907
'0:0:9.55,349,916
'0:0:9.6,341,928
'0:0:9.65,340,938
'0:0:9.7,342,946
'0:0:9.75,342,957
'0:0:9.8,344,971
'0:0:9.85,377,980
'0:0:9.9,405,993
'0:0:9.95,379,1006
'0:0:10.0,347,1017
'0:0:10.05,341,1029
'0:0:10.1,356,1047
'0:0:10.15,361,1066
