,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,385,909
'0:0:0.05,349,918
'0:0:0.1,344,925
'0:0:0.15,354,926
'0:0:0.2,363,921
'0:0:0.25,362,915
'0:0:0.3,357,912
'0:0:0.35,352,911
'0:0:0.4,353,911
'0:0:0.45,352,912
'0:0:0.5,352,916
'0:0:0.55,360,916
'0:0:0.6,385,915
'0:0:0.65,385,920
'0:0:0.7,364,929
'0:0:0.75,350,937
'0:0:0.8,353,938
'0:0:0.85,361,936
'0:0:0.9,361,937
'0:0:0.95,356,943
'0:0:1.0,351,953
'0:0:1.05,345,965
'0:0:1.1,349,978
'0:0:1.15,349,992
'0:0:1.2,364,1002
'0:0:1.25,387,1022
'0:0:1.3,378,1044
'0:0:1.35,356,1066
'0:0:1.4,346,1086
'0:0:1.45,356,1104
'0:0:1.5,364,1120
'0:0:1.55,359,1144
'0:0:1.6,352,1168
'0:0:1.65,349,1188
'0:0:1.7,349,1208
'0:0:1.75,351,1226
'0:0:1.8,362,1241
'0:0:1.85,385,1267
'0:0:1.9,378,1292
'0:0:1.95,358,1316
'0:0:2.0,349,1335
'0:0:2.05,352,1357
'0:0:2.1,364,1382
'0:0:2.15,358,1414
'0:0:2.2,352,1441
'0:0:2.25,350,1462
'0:0:2.3,352,1475
'0:0:2.35,355,1484
'0:0:2.4,373,1488
'0:0:2.45,387,1489
'0:0:2.5,373,1478
'0:0:2.55,354,1449
'0:0:2.6,348,1414
'0:0:2.65,359,1378
'0:0:2.7,362,1354
'0:0:2.75,357,1330
'0:0:2.8,351,1299
'0:0:2.85,351,1265
'0:0:2.9,351,1224
'0:0:2.95,366,1177
'0:0:3.0,387,1149
'0:0:3.05,377,1125
'0:0:3.1,361,1105
'0:0:3.15,354,1084
'0:0:3.2,361,1066
'0:0:3.25,367,1054
'0:0:3.3,363,1046
'0:0:3.35,356,1035
'0:0:3.4,353,1027
'0:0:3.45,353,1019
'0:0:3.5,362,1006
'0:0:3.55,393,995
'0:0:3.6,392,991
'0:0:3.65,373,989
'0:0:3.7,361,989
'0:0:3.75,359,985
'0:0:3.8,362,980
'0:0:3.85,359,976
'0:0:3.9,355,972
'0:0:3.95,353,963
'0:0:4.0,352,955
'0:0:4.05,351,947
'0:0:4.1,372,936
'0:0:4.15,388,929
'0:0:4.2,378,929
'0:0:4.25,365,932
'0:0:4.3,359,934
'0:0:4.35,360,931
'0:0:4.4,360,927
'0:0:4.45,357,924
'0:0:4.5,352,923
'0:0:4.55,352,923
'0:0:4.6,352,918
'0:0:4.65,352,913
'0:0:4.7,358,908
'0:0:4.75,384,899
'0:0:4.8,387,898
'0:0:4.85,372,900
'0:0:4.9,362,906
'0:0:4.95,358,908
'0:0:5.0,362,906
'0:0:5.05,360,907
'0:0:5.1,358,911
'0:0:5.15,354,915
'0:0:5.2,356,922
'0:0:5.25,354,932
'0:0:5.3,352,937
'0:0:5.35,351,944
'0:0:5.4,357,950
'0:0:5.45,383,954
'0:0:5.5,387,967
'0:0:5.55,369,985
'0:0:5.6,355,1003
'0:0:5.65,353,1020
'0:0:5.7,359,1035
'0:0:5.75,357,1056
'0:0:5.8,352,1072
'0:0:5.85,350,1091
'0:0:5.9,349,1111
'0:0:5.95,351,1137
'0:0:6.0,353,1164
'0:0:6.05,351,1190
'0:0:6.1,350,1209
'0:0:6.15,354,1224
'0:0:6.2,382,1239
'0:0:6.25,391,1260
'0:0:6.3,374,1280
'0:0:6.35,359,1299
'0:0:6.4,356,1312
'0:0:6.45,364,1327
'0:0:6.5,364,1342
'0:0:6.55,357,1357
'0:0:6.6,355,1373
'0:0:6.65,354,1392
'0:0:6.7,355,1403
'0:0:6.75,356,1409
'0:0:6.8,353,1401
'0:0:6.85,353,1381
'0:0:6.9,375,1362
'0:0:6.95,388,1337
'0:0:7.0,373,1315
'0:0:7.05,354,1288
'0:0:7.1,356,1260
'0:0:7.15,364,1233
'0:0:7.2,361,1211
'0:0:7.25,356,1185
'0:0:7.3,350,1164
'0:0:7.35,353,1144
'0:0:7.4,354,1124
'0:0:7.45,354,1105
'0:0:7.5,353,1084
'0:0:7.55,370,1062
'0:0:7.6,391,1051
'0:0:7.65,380,1038
'0:0:7.7,362,1025
'0:0:7.75,354,1012
'0:0:7.8,359,1000
'0:0:7.85,364,987
'0:0:7.9,358,977
'0:0:7.95,352,966
'0:0:8.0,351,958
'0:0:8.05,352,951
'0:0:8.1,355,942
'0:0:8.15,354,934
'0:0:8.2,355,925
'0:0:8.25,381,912
'0:0:8.3,392,905
'0:0:8.35,373,904
'0:0:8.4,359,907
'0:0:8.45,354,909
'0:0:8.5,359,905
'0:0:8.55,360,902
'0:0:8.6,356,898
'0:0:8.65,352,894
'0:0:8.7,352,894
'0:0:8.75,352,895
'0:0:8.8,352,893
'0:0:8.85,353,890
'0:0:8.9,359,884
'0:0:8.95,386,877
'0:0:9.0,390,876
'0:0:9.05,368,877
'0:0:9.1,357,881
'0:0:9.15,356,885
'0:0:9.2,360,884
'0:0:9.25,361,884
'0:0:9.3,356,886
'0:0:9.35,351,889
'0:0:9.4,351,898
'0:0:9.45,353,912
'0:0:9.5,353,920
'0:0:9.55,350,931
'0:0:9.6,354,941
'0:0:9.65,380,948
'0:0:9.7,389,961
'0:0:9.75,367,978
'0:0:9.8,353,991
'0:0:9.85,352,1000
'0:0:9.9,358,1011
'0:0:9.95,359,1026
'0:0:10.0,350,1041
'0:0:10.05,345,1062
'0:0:10.1,350,1086
'0:0:10.15,351,1112
