,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,354,968
'0:0:0.05,340,963
'0:0:0.1,353,959
'0:0:0.15,383,955
'0:0:0.2,381,959
'0:0:0.25,362,966
'0:0:0.3,352,972
'0:0:0.35,366,972
'0:0:0.4,375,967
'0:0:0.45,372,967
'0:0:0.5,364,967
'0:0:0.55,359,960
'0:0:0.6,360,953
'0:0:0.65,369,943
'0:0:0.7,395,937
'0:0:0.75,391,938
'0:0:0.8,368,947
'0:0:0.85,351,957
'0:0:0.9,352,964
'0:0:0.95,361,981
'0:0:1.0,356,1002
'0:0:1.05,350,1020
'0:0:1.1,349,1035
'0:0:1.15,348,1057
'0:0:1.2,352,1076
'0:0:1.25,379,1094
'0:0:1.3,387,1116
'0:0:1.35,367,1142
'0:0:1.4,352,1164
'0:0:1.45,352,1184
'0:0:1.5,361,1201
'0:0:1.55,359,1224
'0:0:1.6,352,1249
'0:0:1.65,350,1271
'0:0:1.7,349,1293
'0:0:1.75,351,1310
'0:0:1.8,368,1321
'0:0:1.85,388,1341
'0:0:1.9,377,1360
'0:0:1.95,359,1377
'0:0:2.0,352,1388
'0:0:2.05,361,1400
'0:0:2.1,370,1415
'0:0:2.15,364,1434
'0:0:2.2,356,1446
'0:0:2.25,353,1457
'0:0:2.3,350,1457
'0:0:2.35,359,1444
'0:0:2.4,384,1422
'0:0:2.45,386,1387
'0:0:2.5,367,1354
'0:0:2.55,354,1319
'0:0:2.6,355,1284
'0:0:2.65,361,1245
'0:0:2.7,358,1218
'0:0:2.75,349,1194
'0:0:2.8,347,1169
'0:0:2.85,348,1143
'0:0:2.9,348,1118
'0:0:2.95,361,1087
'0:0:3.0,385,1066
'0:0:3.05,379,1053
'0:0:3.1,362,1044
'0:0:3.15,353,1038
'0:0:3.2,355,1032
'0:0:3.25,361,1025
'0:0:3.3,355,1022
'0:0:3.35,350,1020
'0:0:3.4,351,1020
'0:0:3.45,351,1014
'0:0:3.5,349,1009
'0:0:3.55,354,1002
'0:0:3.6,382,990
'0:0:3.65,393,986
'0:0:3.7,374,985
'0:0:3.75,364,985
'0:0:3.8,356,982
'0:0:3.85,358,972
'0:0:3.9,359,964
'0:0:3.95,355,955
'0:0:4.0,350,948
'0:0:4.05,349,943
'0:0:4.1,350,941
'0:0:4.15,350,934
'0:0:4.2,350,927
'0:0:4.25,363,916
'0:0:4.3,391,907
'0:0:4.35,386,906
'0:0:4.4,368,909
'0:0:4.45,358,914
'0:0:4.5,356,912
'0:0:4.55,358,907
'0:0:4.6,356,904
'0:0:4.65,351,901
'0:0:4.7,347,898
'0:0:4.75,349,896
'0:0:4.8,348,899
'0:0:4.85,349,907
'0:0:4.9,348,914
'0:0:4.95,347,922
'0:0:5.0,360,927
'0:0:5.05,389,932
'0:0:5.1,388,944
'0:0:5.15,367,961
'0:0:5.2,355,983
'0:0:5.25,356,1002
'0:0:5.3,359,1013
'0:0:5.35,358,1024
'0:0:5.4,350,1034
'0:0:5.45,348,1047
'0:0:5.5,349,1065
'0:0:5.55,351,1089
'0:0:5.6,351,1112
'0:0:5.65,352,1131
'0:0:5.7,350,1148
'0:0:5.75,350,1164
'0:0:5.8,358,1173
'0:0:5.85,392,1184
'0:0:5.9,393,1200
'0:0:5.95,370,1224
'0:0:6.0,355,1247
'0:0:6.05,357,1264
'0:0:6.1,364,1281
'0:0:6.15,362,1303
'0:0:6.2,354,1322
'0:0:6.25,349,1344
'0:0:6.3,348,1367
'0:0:6.35,354,1392
'0:0:6.4,353,1411
'0:0:6.45,353,1431
'0:0:6.5,351,1443
'0:0:6.55,362,1452
'0:0:6.6,394,1463
'0:0:6.65,390,1475
'0:0:6.7,367,1480
'0:0:6.75,352,1475
'0:0:6.8,355,1460
'0:0:6.85,362,1442
'0:0:6.9,360,1423
'0:0:6.95,351,1409
'0:0:7.0,349,1407
'0:0:7.05,349,1396
'0:0:7.1,347,1378
'0:0:7.15,347,1350
'0:0:7.2,352,1318
'0:0:7.25,379,1285
'0:0:7.3,388,1255
'0:0:7.35,370,1226
'0:0:7.4,356,1198
'0:0:7.45,353,1170
'0:0:7.5,362,1149
'0:0:7.55,361,1128
'0:0:7.6,354,1108
'0:0:7.65,350,1090
'0:0:7.7,350,1076
'0:0:7.75,351,1059
'0:0:7.8,352,1044
'0:0:7.85,355,1023
'0:0:7.9,380,1000
'0:0:7.95,396,985
'0:0:8.0,378,975
'0:0:8.05,358,963
'0:0:8.1,353,955
'0:0:8.15,356,948
'0:0:8.2,362,942
'0:0:8.25,359,935
'0:0:8.3,352,932
'0:0:8.35,351,932
'0:0:8.4,351,928
'0:0:8.45,352,926
'0:0:8.5,352,921
'0:0:8.55,377,911
'0:0:8.6,394,907
'0:0:8.65,378,909
'0:0:8.7,361,913
'0:0:8.75,353,916
'0:0:8.8,357,916
'0:0:8.85,361,914
'0:0:8.9,358,913
'0:0:8.95,350,913
'0:0:9.0,351,913
'0:0:9.05,351,915
'0:0:9.1,350,915
'0:0:9.15,348,912
'0:0:9.2,359,907
'0:0:9.25,391,900
'0:0:9.3,390,899
'0:0:9.35,369,903
'0:0:9.4,354,909
'0:0:9.45,354,914
'0:0:9.5,359,916
'0:0:9.55,360,916
'0:0:9.6,353,915
'0:0:9.65,348,913
'0:0:9.7,348,916
'0:0:9.75,351,924
'0:0:9.8,351,935
'0:0:9.85,349,949
'0:0:9.9,357,953
'0:0:9.95,388,961
'0:0:10.0,387,976
'0:0:10.05,363,993
'0:0:10.1,351,1010
