,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,352,938
'0:0:0.05,330,936
'0:0:0.1,334,936
'0:0:0.15,341,939
'0:0:0.2,349,935
'0:0:0.25,347,930
'0:0:0.3,350,925
'0:0:0.35,389,917
'0:0:0.4,397,914
'0:0:0.45,370,917
'0:0:0.5,355,925
'0:0:0.55,355,929
'0:0:0.6,364,930
'0:0:0.65,362,926
'0:0:0.7,356,920
'0:0:0.75,348,917
'0:0:0.8,351,921
'0:0:0.85,349,930
'0:0:0.9,349,937
'0:0:0.95,347,953
'0:0:1.0,352,967
'0:0:1.05,389,977
'0:0:1.1,397,992
'0:0:1.15,365,1013
'0:0:1.2,348,1037
'0:0:1.25,347,1059
'0:0:1.3,360,1077
'0:0:1.35,361,1091
'0:0:1.4,351,1105
'0:0:1.45,345,1128
'0:0:1.5,347,1148
'0:0:1.55,350,1169
'0:0:1.6,350,1190
'0:0:1.65,351,1209
'0:0:1.7,379,1228
'0:0:1.75,395,1255
'0:0:1.8,373,1282
'0:0:1.85,344,1307
'0:0:1.9,342,1325
'0:0:1.95,356,1345
'0:0:2.0,367,1369
'0:0:2.05,359,1402
'0:0:2.1,352,1431
'0:0:2.15,349,1451
'0:0:2.2,351,1462
'0:0:2.25,351,1459
'0:0:2.3,361,1446
'0:0:2.35,391,1419
'0:0:2.4,385,1386
'0:0:2.45,357,1352
'0:0:2.5,342,1317
'0:0:2.55,352,1278
'0:0:2.6,370,1247
'0:0:2.65,367,1219
'0:0:2.7,354,1199
'0:0:2.75,349,1171
'0:0:2.8,347,1146
'0:0:2.85,348,1119
'0:0:2.9,363,1090
'0:0:2.95,395,1068
'0:0:3.0,388,1052
'0:0:3.05,361,1038
'0:0:3.1,347,1029
'0:0:3.15,351,1022
'0:0:3.2,365,1015
'0:0:3.25,361,1006
'0:0:3.3,352,1001
'0:0:3.35,349,993
'0:0:3.4,348,985
'0:0:3.45,346,976
'0:0:3.5,356,964
'0:0:3.55,389,953
'0:0:3.6,387,947
'0:0:3.65,363,945
'0:0:3.7,350,944
'0:0:3.75,355,937
'0:0:3.8,365,929
'0:0:3.85,363,922
'0:0:3.9,354,917
'0:0:3.95,350,912
'0:0:4.0,351,904
'0:0:4.05,351,896
'0:0:4.1,357,888
'0:0:4.15,390,877
'0:0:4.2,400,872
'0:0:4.25,377,873
'0:0:4.3,359,876
'0:0:4.35,355,873
'0:0:4.4,361,869
'0:0:4.45,362,865
'0:0:4.5,356,861
'0:0:4.55,350,857
'0:0:4.6,351,853
'0:0:4.65,349,849
'0:0:4.7,349,847
'0:0:4.75,368,842
'0:0:4.8,404,839
'0:0:4.85,395,841
'0:0:4.9,370,846
'0:0:4.95,358,851
'0:0:5.0,359,851
'0:0:5.05,367,850
'0:0:5.1,364,850
'0:0:5.15,354,854
'0:0:5.2,356,863
'0:0:5.25,356,874
'0:0:5.3,357,881
'0:0:5.35,353,892
'0:0:5.4,357,903
'0:0:5.45,392,912
'0:0:5.5,396,925
'0:0:5.55,372,942
'0:0:5.6,356,959
'0:0:5.65,356,974
'0:0:5.7,365,987
'0:0:5.75,362,999
'0:0:5.8,353,1013
'0:0:5.85,349,1041
'0:0:5.9,348,1066
'0:0:5.95,348,1084
'0:0:6.0,345,1098
'0:0:6.05,347,1105
'0:0:6.1,376,1114
'0:0:6.15,390,1137
'0:0:6.2,371,1161
'0:0:6.25,348,1183
'0:0:6.3,343,1197
'0:0:6.35,355,1214
'0:0:6.4,358,1231
'0:0:6.45,354,1254
'0:0:6.5,348,1279
'0:0:6.55,348,1301
'0:0:6.6,350,1321
'0:0:6.65,349,1331
'0:0:6.7,357,1329
'0:0:6.75,388,1334
'0:0:6.8,386,1342
'0:0:6.85,360,1345
'0:0:6.9,344,1343
'0:0:6.95,349,1343
'0:0:7.0,365,1337
'0:0:7.05,363,1324
'0:0:7.1,353,1311
'0:0:7.15,349,1292
'0:0:7.2,351,1265
'0:0:7.25,349,1233
'0:0:7.3,352,1200
'0:0:7.35,384,1164
'0:0:7.4,397,1139
'0:0:7.45,369,1114
'0:0:7.5,349,1094
'0:0:7.55,346,1075
'0:0:7.6,359,1061
'0:0:7.65,362,1048
'0:0:7.7,354,1035
'0:0:7.75,348,1026
'0:0:7.8,349,1018
'0:0:7.85,351,1007
'0:0:7.9,351,995
'0:0:7.95,362,980
'0:0:8.0,400,965
'0:0:8.05,397,957
'0:0:8.1,368,953
'0:0:8.15,351,951
'0:0:8.2,353,949
'0:0:8.25,359,946
'0:0:8.3,360,938
'0:0:8.35,352,925
'0:0:8.4,348,917
'0:0:8.45,348,908
'0:0:8.5,347,899
'0:0:8.55,349,891
'0:0:8.6,362,882
'0:0:8.65,398,875
'0:0:8.7,394,874
'0:0:8.75,368,877
'0:0:8.8,351,880
'0:0:8.85,352,879
'0:0:8.9,359,876
'0:0:8.95,359,872
'0:0:9.0,351,867
'0:0:9.05,348,864
'0:0:9.1,349,863
'0:0:9.15,348,859
'0:0:9.2,348,858
'0:0:9.25,355,858
'0:0:9.3,389,857
'0:0:9.35,394,862
'0:0:9.4,365,874
'0:0:9.45,348,890
'0:0:9.5,349,900
'0:0:9.55,359,908
'0:0:9.6,360,915
'0:0:9.65,354,918
'0:0:9.7,345,926
'0:0:9.75,346,938
'0:0:9.8,347,943
'0:0:9.85,347,952
'0:0:9.9,346,962
'0:0:9.95,379,972
'0:0:10.0,394,984
'0:0:10.05,369,996
'0:0:10.1,347,1010
'0:0:10.15,345,1029
