,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,367,928
'0:0:0.05,365,926
'0:0:0.1,361,931
'0:0:0.15,351,941
'0:0:0.2,350,947
'0:0:0.25,358,949
'0:0:0.3,362,950
'0:0:0.35,358,952
'0:0:0.4,354,950
'0:0:0.45,356,943
'0:0:0.5,358,936
'0:0:0.55,373,926
'0:0:0.6,390,921
'0:0:0.65,379,921
'0:0:0.7,360,924
'0:0:0.75,357,926
'0:0:0.8,364,927
'0:0:0.85,366,934
'0:0:0.9,362,949
'0:0:0.95,358,968
'0:0:1.0,355,981
'0:0:1.05,351,995
'0:0:1.1,357,1010
'0:0:1.15,375,1026
'0:0:1.2,372,1045
'0:0:1.25,357,1067
'0:0:1.3,354,1088
'0:0:1.35,361,1107
'0:0:1.4,365,1127
'0:0:1.45,362,1153
'0:0:1.5,356,1171
'0:0:1.55,352,1189
'0:0:1.6,351,1207
'0:0:1.65,357,1226
'0:0:1.7,378,1243
'0:0:1.75,383,1265
'0:0:1.8,366,1284
'0:0:1.85,354,1304
'0:0:1.9,356,1324
'0:0:1.95,363,1344
'0:0:2.0,359,1368
'0:0:2.05,354,1395
'0:0:2.1,352,1418
'0:0:2.15,354,1440
'0:0:2.2,355,1458
'0:0:2.25,375,1470
'0:0:2.3,384,1475
'0:0:2.35,367,1470
'0:0:2.4,353,1457
'0:0:2.45,355,1432
'0:0:2.5,363,1404
'0:0:2.55,363,1383
'0:0:2.6,356,1364
'0:0:2.65,354,1335
'0:0:2.7,353,1311
'0:0:2.75,352,1278
'0:0:2.8,369,1241
'0:0:2.85,386,1211
'0:0:2.9,374,1187
'0:0:2.95,360,1162
'0:0:3.0,354,1140
'0:0:3.05,360,1120
'0:0:3.1,361,1106
'0:0:3.15,354,1091
'0:0:3.2,352,1080
'0:0:3.25,351,1064
'0:0:3.3,351,1049
'0:0:3.35,356,1030
'0:0:3.4,382,1012
'0:0:3.45,386,1001
'0:0:3.5,371,996
'0:0:3.55,364,994
'0:0:3.6,361,989
'0:0:3.65,364,978
'0:0:3.7,363,970
'0:0:3.75,361,964
'0:0:3.8,362,959
'0:0:3.85,363,949
'0:0:3.9,359,941
'0:0:3.95,364,934
'0:0:4.0,389,926
'0:0:4.05,389,923
'0:0:4.1,371,923
'0:0:4.15,361,924
'0:0:4.2,360,921
'0:0:4.25,366,915
'0:0:4.3,366,912
'0:0:4.35,362,909
'0:0:4.4,355,908
'0:0:4.45,354,904
'0:0:4.5,353,898
'0:0:4.55,354,893
'0:0:4.6,369,888
'0:0:4.65,387,884
'0:0:4.7,377,886
'0:0:4.75,363,892
'0:0:4.8,357,896
'0:0:4.85,360,896
'0:0:4.9,363,895
'0:0:4.95,358,892
'0:0:5.0,352,889
'0:0:5.05,353,889
'0:0:5.1,354,892
'0:0:5.15,353,893
'0:0:5.2,352,895
'0:0:5.25,354,903
'0:0:5.3,375,917
'0:0:5.35,378,938
'0:0:5.4,361,954
'0:0:5.45,351,971
'0:0:5.5,352,985
'0:0:5.55,358,1000
'0:0:5.6,358,1016
'0:0:5.65,353,1031
'0:0:5.7,352,1048
'0:0:5.75,352,1065
'0:0:5.8,351,1077
'0:0:5.85,349,1098
'0:0:5.9,351,1115
'0:0:5.95,363,1127
'0:0:6.0,384,1143
'0:0:6.05,375,1164
'0:0:6.1,356,1182
'0:0:6.15,349,1201
'0:0:6.2,356,1218
'0:0:6.25,360,1237
'0:0:6.3,356,1255
'0:0:6.35,352,1276
'0:0:6.4,351,1295
'0:0:6.45,353,1311
'0:0:6.5,353,1326
'0:0:6.55,351,1339
'0:0:6.6,361,1346
'0:0:6.65,382,1356
'0:0:6.7,376,1364
'0:0:6.75,360,1371
'0:0:6.8,354,1376
'0:0:6.85,359,1379
'0:0:6.9,362,1385
'0:0:6.95,357,1396
'0:0:7.0,352,1408
'0:0:7.05,351,1415
'0:0:7.1,352,1419
'0:0:7.15,355,1412
'0:0:7.2,358,1397
'0:0:7.25,379,1378
'0:0:7.3,382,1355
'0:0:7.35,365,1322
'0:0:7.4,353,1284
'0:0:7.45,355,1252
'0:0:7.5,363,1227
'0:0:7.55,361,1206
'0:0:7.6,355,1188
'0:0:7.65,352,1166
'0:0:7.7,352,1145
'0:0:7.75,352,1121
'0:0:7.8,357,1095
'0:0:7.85,383,1068
'0:0:7.9,386,1051
'0:0:7.95,370,1036
'0:0:8.0,355,1025
'0:0:8.05,353,1014
'0:0:8.1,358,1004
'0:0:8.15,359,993
'0:0:8.2,354,986
'0:0:8.25,350,981
'0:0:8.3,351,971
'0:0:8.35,353,962
'0:0:8.4,357,952
'0:0:8.45,381,939
'0:0:8.5,385,932
'0:0:8.55,366,930
'0:0:8.6,351,930
'0:0:8.65,352,925
'0:0:8.7,359,918
'0:0:8.75,359,911
'0:0:8.8,355,906
'0:0:8.85,352,904
'0:0:8.9,353,896
'0:0:8.95,353,890
'0:0:9.0,354,885
'0:0:9.05,374,876
'0:0:9.1,388,873
'0:0:9.15,372,875
'0:0:9.2,358,879
'0:0:9.25,354,882
'0:0:9.3,360,879
'0:0:9.35,362,876
'0:0:9.4,358,874
'0:0:9.45,353,873
'0:0:9.5,351,869
'0:0:9.55,351,866
'0:0:9.6,353,865
'0:0:9.65,367,860
'0:0:9.7,387,857
'0:0:9.75,376,858
'0:0:9.8,360,863
'0:0:9.85,351,867
'0:0:9.9,357,867
'0:0:9.95,361,865
'0:0:10.0,357,863
'0:0:10.05,351,866
'0:0:10.1,349,874
