,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,466,923
'0:0:0.05,441,922
'0:0:0.1,429,916
'0:0:0.15,411,914
'0:0:0.2,363,918
'0:0:0.25,344,926
'0:0:0.3,350,932
'0:0:0.35,361,932
'0:0:0.4,364,930
'0:0:0.45,359,927
'0:0:0.5,352,925
'0:0:0.55,351,922
'0:0:0.6,351,916
'0:0:0.65,353,914
'0:0:0.7,355,912
'0:0:0.75,377,907
'0:0:0.8,380,910
'0:0:0.85,370,921
'0:0:0.9,361,932
'0:0:0.95,355,943
'0:0:1.0,348,953
'0:0:1.05,350,968
'0:0:1.1,349,983
'0:0:1.15,352,1003
'0:0:1.2,352,1022
'0:0:1.25,352,1042
'0:0:1.3,346,1061
'0:0:1.35,354,1077
'0:0:1.4,379,1095
'0:0:1.45,381,1116
'0:0:1.5,369,1135
'0:0:1.55,362,1155
'0:0:1.6,363,1169
'0:0:1.65,365,1189
'0:0:1.7,361,1213
'0:0:1.75,354,1240
'0:0:1.8,351,1268
'0:0:1.85,352,1291
'0:0:1.9,352,1315
'0:0:1.95,354,1337
'0:0:2.0,368,1353
'0:0:2.05,383,1375
'0:0:2.1,375,1398
'0:0:2.15,363,1423
'0:0:2.2,357,1441
'0:0:2.25,362,1461
'0:0:2.3,362,1483
'0:0:2.35,357,1507
'0:0:2.4,351,1529
'0:0:2.45,351,1546
'0:0:2.5,353,1557
'0:0:2.55,351,1557
'0:0:2.6,354,1540
'0:0:2.65,377,1509
'0:0:2.7,379,1470
'0:0:2.75,363,1426
'0:0:2.8,351,1392
'0:0:2.85,352,1362
'0:0:2.9,359,1339
'0:0:2.95,361,1318
'0:0:3.0,353,1296
'0:0:3.05,349,1275
'0:0:3.1,353,1247
'0:0:3.15,355,1222
'0:0:3.2,356,1196
'0:0:3.25,371,1162
'0:0:3.3,385,1144
'0:0:3.35,376,1130
'0:0:3.4,362,1120
'0:0:3.45,358,1109
'0:0:3.5,363,1098
'0:0:3.55,363,1088
'0:0:3.6,358,1080
'0:0:3.65,351,1074
'0:0:3.7,351,1066
'0:0:3.75,354,1053
'0:0:3.8,356,1040
'0:0:3.85,368,1022
'0:0:3.9,390,1010
'0:0:3.95,378,1009
'0:0:4.0,363,1010
'0:0:4.05,354,1008
'0:0:4.1,355,1000
'0:0:4.15,358,985
'0:0:4.2,355,970
'0:0:4.25,352,957
'0:0:4.3,352,947
'0:0:4.35,348,934
'0:0:4.4,346,924
'0:0:4.45,349,912
'0:0:4.5,372,895
'0:0:4.55,374,883
'0:0:4.6,358,878
'0:0:4.65,352,874
'0:0:4.7,354,870
'0:0:4.75,359,862
'0:0:4.8,359,858
'0:0:4.85,358,854
'0:0:4.9,353,850
'0:0:4.95,353,843
'0:0:5.0,354,837
'0:0:5.05,354,833
'0:0:5.1,366,825
'0:0:5.15,370,820
'0:0:5.2,354,824
'0:0:5.25,349,838
'0:0:5.3,356,854
'0:0:5.35,364,876
'0:0:5.4,363,897
'0:0:5.45,353,913
'0:0:5.5,346,930
'0:0:5.55,350,937
'0:0:5.6,354,936
'0:0:5.65,354,952
'0:0:5.7,361,968
'0:0:5.75,381,988
'0:0:5.8,373,1014
'0:0:5.85,358,1039
'0:0:5.9,351,1061
'0:0:5.95,358,1083
'0:0:6.0,366,1102
'0:0:6.05,364,1126
'0:0:6.1,360,1150
'0:0:6.15,357,1178
'0:0:6.2,358,1206
'0:0:6.25,353,1231
'0:0:6.3,359,1250
'0:0:6.35,377,1275
'0:0:6.4,372,1301
'0:0:6.45,359,1328
'0:0:6.5,355,1348
'0:0:6.55,361,1369
'0:0:6.6,365,1394
'0:0:6.65,360,1424
'0:0:6.7,353,1448
'0:0:6.75,351,1472
'0:0:6.8,351,1486
'0:0:6.85,353,1495
'0:0:6.9,370,1499
'0:0:6.95,381,1500
'0:0:7.0,366,1495
'0:0:7.05,352,1480
'0:0:7.1,351,1460
'0:0:7.15,357,1437
'0:0:7.2,360,1418
'0:0:7.25,357,1395
'0:0:7.3,355,1369
'0:0:7.35,357,1340
'0:0:7.4,355,1311
'0:0:7.45,366,1276
'0:0:7.5,387,1248
'0:0:7.55,376,1217
'0:0:7.6,359,1186
'0:0:7.65,352,1156
'0:0:7.7,354,1132
'0:0:7.75,360,1114
'0:0:7.8,357,1100
'0:0:7.85,352,1085
'0:0:7.9,351,1069
'0:0:7.95,352,1052
'0:0:8.0,354,1037
'0:0:8.05,376,1019
'0:0:8.1,384,1005
'0:0:8.15,367,993
'0:0:8.2,356,984
'0:0:8.25,353,975
'0:0:8.3,356,964
'0:0:8.35,357,955
'0:0:8.4,354,949
'0:0:8.45,351,943
'0:0:8.5,352,933
'0:0:8.55,350,924
'0:0:8.6,359,915
'0:0:8.65,383,904
'0:0:8.7,378,900
'0:0:8.75,363,900
'0:0:8.8,357,899
'0:0:8.85,356,894
'0:0:8.9,358,889
'0:0:8.95,355,885
'0:0:9.0,352,881
'0:0:9.05,351,878
'0:0:9.1,354,873
'0:0:9.15,355,868
'0:0:9.2,360,861
'0:0:9.25,382,853
'0:0:9.3,377,852
'0:0:9.35,360,855
'0:0:9.4,352,856
'0:0:9.45,354,854
'0:0:9.5,360,852
'0:0:9.55,358,851
'0:0:9.6,355,852
'0:0:9.65,354,857
'0:0:9.7,355,861
'0:0:9.75,355,868
'0:0:9.8,359,876
'0:0:9.85,372,883
'0:0:9.9,382,897
'0:0:9.95,370,917
'0:0:10.0,356,933
'0:0:10.05,352,946
'0:0:10.1,358,962
