,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,479,947
'0:0:0.05,484,945
'0:0:0.1,493,949
'0:0:0.15,582,957
'0:0:0.2,536,961
'0:0:0.25,473,960
'0:0:0.3,423,956
'0:0:0.35,380,953
'0:0:0.4,357,954
'0:0:0.45,349,951
'0:0:0.5,350,947
'0:0:0.55,345,945
'0:0:0.6,364,940
'0:0:0.65,399,940
'0:0:0.7,384,947
'0:0:0.75,353,960
'0:0:0.8,346,976
'0:0:0.85,357,988
'0:0:0.9,363,1000
'0:0:0.95,355,1019
'0:0:1.0,346,1038
'0:0:1.05,342,1060
'0:0:1.1,344,1077
'0:0:1.15,346,1100
'0:0:1.2,349,1118
'0:0:1.25,387,1135
'0:0:1.3,399,1153
'0:0:1.35,371,1175
'0:0:1.4,347,1196
'0:0:1.45,344,1209
'0:0:1.5,359,1219
'0:0:1.55,363,1233
'0:0:1.6,353,1252
'0:0:1.65,346,1278
'0:0:1.7,345,1301
'0:0:1.75,341,1323
'0:0:1.8,345,1341
'0:0:1.85,376,1361
'0:0:1.9,400,1383
'0:0:1.95,377,1409
'0:0:2.0,347,1429
'0:0:2.05,340,1447
'0:0:2.1,356,1466
'0:0:2.15,366,1490
'0:0:2.2,355,1510
'0:0:2.25,346,1525
'0:0:2.3,341,1537
'0:0:2.35,343,1544
'0:0:2.4,349,1545
'0:0:2.45,388,1537
'0:0:2.5,405,1519
'0:0:2.55,375,1495
'0:0:2.6,344,1470
'0:0:2.65,340,1439
'0:0:2.7,357,1409
'0:0:2.75,359,1382
'0:0:2.8,355,1357
'0:0:2.85,345,1324
'0:0:2.9,341,1292
'0:0:2.95,344,1251
'0:0:3.0,365,1209
'0:0:3.05,408,1173
'0:0:3.1,399,1147
'0:0:3.15,362,1126
'0:0:3.2,343,1110
'0:0:3.25,350,1094
'0:0:3.3,364,1081
'0:0:3.35,362,1069
'0:0:3.4,349,1059
'0:0:3.45,344,1042
'0:0:3.5,343,1026
'0:0:3.55,347,1007
'0:0:3.6,381,988
'0:0:3.65,415,975
'0:0:3.7,393,970
'0:0:3.75,361,967
'0:0:3.8,351,963
'0:0:3.85,356,956
'0:0:3.9,364,951
'0:0:3.95,356,947
'0:0:4.0,347,946
'0:0:4.05,342,943
'0:0:4.1,340,940
'0:0:4.15,342,937
'0:0:4.2,381,931
'0:0:4.25,412,929
'0:0:4.3,391,933
'0:0:4.35,361,940
'0:0:4.4,348,945
'0:0:4.45,351,948
'0:0:4.5,358,946
'0:0:4.55,353,942
'0:0:4.6,343,942
'0:0:4.65,340,943
'0:0:4.7,339,939
'0:0:4.75,337,934
'0:0:4.8,354,929
'0:0:4.85,403,925
'0:0:4.9,407,926
'0:0:4.95,372,932
'0:0:5.0,351,940
'0:0:5.05,352,944
'0:0:5.1,362,944
'0:0:5.15,359,946
'0:0:5.2,349,949
'0:0:5.25,343,956
'0:0:5.3,342,963
'0:0:5.35,340,972
'0:0:5.4,336,985
'0:0:5.45,349,993
'0:0:5.5,397,1002
'0:0:5.55,395,1017
'0:0:5.6,361,1035
'0:0:5.65,339,1057
'0:0:5.7,347,1076
'0:0:5.75,362,1095
'0:0:5.8,362,1112
'0:0:5.85,347,1132
'0:0:5.9,339,1156
'0:0:5.95,339,1183
'0:0:6.0,342,1214
'0:0:6.05,341,1244
'0:0:6.1,358,1267
'0:0:6.15,402,1293
'0:0:6.2,395,1316
'0:0:6.25,361,1337
'0:0:6.3,338,1355
'0:0:6.35,348,1376
'0:0:6.4,366,1396
'0:0:6.45,363,1415
'0:0:6.5,350,1434
'0:0:6.55,341,1455
'0:0:6.6,338,1475
'0:0:6.65,343,1486
'0:0:6.7,351,1490
'0:0:6.75,393,1494
'0:0:6.8,407,1489
'0:0:6.85,378,1477
'0:0:6.9,342,1461
'0:0:6.95,339,1443
'0:0:7.0,359,1428
'0:0:7.05,360,1416
'0:0:7.1,349,1406
'0:0:7.15,342,1386
'0:0:7.2,338,1362
'0:0:7.25,332,1323
'0:0:7.3,345,1282
'0:0:7.35,404,1245
'0:0:7.4,425,1211
'0:0:7.45,389,1178
'0:0:7.5,353,1146
'0:0:7.55,353,1119
'0:0:7.6,372,1098
'0:0:7.65,367,1078
'0:0:7.7,356,1063
'0:0:7.75,345,1043
'0:0:7.8,346,1025
'0:0:7.85,345,1005
'0:0:7.9,362,984
'0:0:7.95,416,967
'0:0:8.0,419,956
'0:0:8.05,382,949
'0:0:8.1,353,946
'0:0:8.15,350,941
'0:0:8.2,368,936
'0:0:8.25,367,930
'0:0:8.3,353,926
'0:0:8.35,342,921
'0:0:8.4,342,918
'0:0:8.45,343,914
'0:0:8.5,366,908
'0:0:8.55,417,907
'0:0:8.6,412,910
'0:0:8.65,376,913
'0:0:8.7,353,915
'0:0:8.75,351,915
'0:0:8.8,365,913
'0:0:8.85,364,910
'0:0:8.9,353,912
'0:0:8.95,348,911
'0:0:9.0,344,909
'0:0:9.05,342,905
'0:0:9.1,366,899
'0:0:9.15,415,897
'0:0:9.2,412,899
'0:0:9.25,379,904
'0:0:9.3,353,909
'0:0:9.35,356,912
'0:0:9.4,368,910
'0:0:9.45,366,907
'0:0:9.5,354,907
'0:0:9.55,346,902
'0:0:9.6,344,896
'0:0:9.65,343,893
'0:0:9.7,356,890
'0:0:9.75,403,890
'0:0:9.8,410,895
'0:0:9.85,376,903
'0:0:9.9,351,911
'0:0:9.95,352,918
'0:0:10.0,364,926
'0:0:10.05,359,941
'0:0:10.1,348,969
