,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,388,1078
'0:0:0.05,343,1079
'0:0:0.1,344,1076
'0:0:0.15,357,1073
'0:0:0.2,363,1072
'0:0:0.25,350,1070
'0:0:0.3,346,1063
'0:0:0.35,347,1061
'0:0:0.4,363,1053
'0:0:0.45,424,1044
'0:0:0.5,432,1045
'0:0:0.55,394,1052
'0:0:0.6,360,1057
'0:0:0.65,350,1055
'0:0:0.7,354,1050
'0:0:0.75,354,1047
'0:0:0.8,344,1042
'0:0:0.85,339,1029
'0:0:0.9,340,1018
'0:0:0.95,342,1013
'0:0:1.0,377,1008
'0:0:1.05,411,1010
'0:0:1.1,389,1019
'0:0:1.15,360,1036
'0:0:1.2,346,1054
'0:0:1.25,356,1065
'0:0:1.3,363,1082
'0:0:1.35,356,1104
'0:0:1.4,346,1130
'0:0:1.45,342,1148
'0:0:1.5,338,1168
'0:0:1.55,338,1185
'0:0:1.6,376,1201
'0:0:1.65,407,1220
'0:0:1.7,383,1245
'0:0:1.75,351,1268
'0:0:1.8,343,1287
'0:0:1.85,359,1304
'0:0:1.9,363,1326
'0:0:1.95,352,1350
'0:0:2.0,341,1379
'0:0:2.05,340,1405
'0:0:2.1,342,1436
'0:0:2.15,340,1460
'0:0:2.2,358,1479
'0:0:2.25,403,1501
'0:0:2.3,391,1524
'0:0:2.35,351,1542
'0:0:2.4,334,1559
'0:0:2.45,348,1577
'0:0:2.5,361,1597
'0:0:2.55,355,1616
'0:0:2.6,341,1638
'0:0:2.65,336,1649
'0:0:2.7,339,1658
'0:0:2.75,339,1660
'0:0:2.8,351,1651
'0:0:2.85,400,1640
'0:0:2.9,401,1623
'0:0:2.95,360,1609
'0:0:3.0,337,1589
'0:0:3.05,343,1570
'0:0:3.1,364,1546
'0:0:3.15,361,1527
'0:0:3.2,346,1510
'0:0:3.25,341,1488
'0:0:3.3,342,1464
'0:0:3.35,344,1439
'0:0:3.4,354,1407
'0:0:3.45,405,1381
'0:0:3.5,408,1355
'0:0:3.55,367,1330
'0:0:3.6,340,1300
'0:0:3.65,344,1279
'0:0:3.7,362,1262
'0:0:3.75,361,1244
'0:0:3.8,345,1226
'0:0:3.85,340,1211
'0:0:3.9,344,1189
'0:0:3.95,345,1169
'0:0:4.0,348,1143
'0:0:4.05,390,1118
'0:0:4.1,415,1098
'0:0:4.15,383,1083
'0:0:4.2,354,1072
'0:0:4.25,347,1061
'0:0:4.3,358,1050
'0:0:4.35,360,1040
'0:0:4.4,350,1029
'0:0:4.45,342,1023
'0:0:4.5,341,1019
'0:0:4.55,343,1015
'0:0:4.6,341,1009
'0:0:4.65,354,997
'0:0:4.7,405,985
'0:0:4.75,408,978
'0:0:4.8,375,975
'0:0:4.85,350,973
'0:0:4.9,347,971
'0:0:4.95,356,966
'0:0:5.0,357,961
'0:0:5.05,345,956
'0:0:5.1,342,954
'0:0:5.15,341,954
'0:0:5.2,341,949
'0:0:5.25,340,944
'0:0:5.3,346,937
'0:0:5.35,397,929
'0:0:5.4,409,929
'0:0:5.45,372,933
'0:0:5.5,348,941
'0:0:5.55,347,945
'0:0:5.6,359,947
'0:0:5.65,360,947
'0:0:5.7,347,946
'0:0:5.75,337,945
'0:0:5.8,338,947
'0:0:5.85,340,948
'0:0:5.9,341,949
'0:0:5.95,339,950
'0:0:6.0,350,950
'0:0:6.05,398,953
'0:0:6.1,398,965
'0:0:6.15,358,979
'0:0:6.2,336,997
'0:0:6.25,343,1013
'0:0:6.3,357,1026
'0:0:6.35,355,1041
'0:0:6.4,343,1061
'0:0:6.45,336,1082
'0:0:6.5,337,1107
'0:0:6.55,342,1128
'0:0:6.6,343,1150
'0:0:6.65,341,1172
'0:0:6.7,343,1194
'0:0:6.75,389,1214
'0:0:6.8,409,1238
'0:0:6.85,374,1258
'0:0:6.9,340,1275
'0:0:6.95,339,1289
'0:0:7.0,363,1306
'0:0:7.05,365,1327
'0:0:7.1,354,1352
'0:0:7.15,341,1380
'0:0:7.2,340,1409
'0:0:7.25,346,1431
'0:0:7.3,348,1453
'0:0:7.35,345,1467
'0:0:7.4,359,1477
'0:0:7.45,402,1487
'0:0:7.5,396,1494
'0:0:7.55,356,1496
'0:0:7.6,330,1493
'0:0:7.65,345,1490
'0:0:7.7,368,1485
'0:0:7.75,365,1480
'0:0:7.8,348,1476
'0:0:7.85,341,1470
'0:0:7.9,343,1458
'0:0:7.95,346,1443
'0:0:8.0,347,1427
'0:0:8.05,369,1411
'0:0:8.1,412,1393
'0:0:8.15,393,1375
'0:0:8.2,349,1348
'0:0:8.25,330,1316
'0:0:8.3,351,1278
'0:0:8.35,372,1246
'0:0:8.4,363,1214
'0:0:8.45,345,1192
'0:0:8.5,340,1163
'0:0:8.55,342,1137
'0:0:8.6,344,1109
'0:0:8.65,355,1074
'0:0:8.7,408,1045
'0:0:8.75,426,1033
'0:0:8.8,386,1028
'0:0:8.85,347,1023
'0:0:8.9,343,1017
'0:0:8.95,363,1011
'0:0:9.0,371,1004
'0:0:9.05,358,995
'0:0:9.1,344,986
'0:0:9.15,342,977
'0:0:9.2,344,966
'0:0:9.25,343,956
'0:0:9.3,361,940
'0:0:9.35,420,929
'0:0:9.4,419,923
'0:0:9.45,377,923
'0:0:9.5,350,926
'0:0:9.55,350,925
'0:0:9.6,363,921
'0:0:9.65,362,920
'0:0:9.7,351,919
'0:0:9.75,342,919
'0:0:9.8,341,919
'0:0:9.85,345,915
'0:0:9.9,346,913
