,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,431,911
'0:0:0.05,445,909
'0:0:0.1,456,914
'0:0:0.15,459,921
'0:0:0.2,426,924
'0:0:0.25,406,919
'0:0:0.3,389,916
'0:0:0.35,375,918
'0:0:0.4,365,925
'0:0:0.45,363,937
'0:0:0.5,363,945
'0:0:0.55,359,958
'0:0:0.6,360,968
'0:0:0.65,378,978
'0:0:0.7,386,997
'0:0:0.75,374,1022
'0:0:0.8,363,1045
'0:0:0.85,359,1071
'0:0:0.9,365,1093
'0:0:0.95,365,1115
'0:0:1.0,361,1135
'0:0:1.05,360,1162
'0:0:1.1,361,1185
'0:0:1.15,359,1208
'0:0:1.2,357,1229
'0:0:1.25,359,1248
'0:0:1.3,379,1267
'0:0:1.35,382,1292
'0:0:1.4,366,1314
'0:0:1.45,355,1335
'0:0:1.5,355,1352
'0:0:1.55,362,1372
'0:0:1.6,362,1394
'0:0:1.65,357,1422
'0:0:1.7,354,1448
'0:0:1.75,354,1466
'0:0:1.8,357,1480
'0:0:1.85,357,1493
'0:0:1.9,371,1500
'0:0:1.95,389,1507
'0:0:2.0,377,1501
'0:0:2.05,361,1479
'0:0:2.1,354,1449
'0:0:2.15,359,1408
'0:0:2.2,363,1375
'0:0:2.25,360,1346
'0:0:2.3,358,1318
'0:0:2.35,355,1277
'0:0:2.4,356,1242
'0:0:2.45,356,1205
'0:0:2.5,363,1166
'0:0:2.55,384,1137
'0:0:2.6,379,1119
'0:0:2.65,362,1103
'0:0:2.7,353,1092
'0:0:2.75,354,1077
'0:0:2.8,359,1065
'0:0:2.85,359,1056
'0:0:2.9,354,1049
'0:0:2.95,351,1045
'0:0:3.0,353,1039
'0:0:3.05,352,1030
'0:0:3.1,356,1020
'0:0:3.15,380,1004
'0:0:3.2,386,996
'0:0:3.25,369,993
'0:0:3.3,358,991
'0:0:3.35,355,985
'0:0:3.4,356,976
'0:0:3.45,357,967
'0:0:3.5,354,959
'0:0:3.55,351,952
'0:0:3.6,350,947
'0:0:3.65,351,938
'0:0:3.7,350,931
'0:0:3.75,353,922
'0:0:3.8,379,910
'0:0:3.85,384,904
'0:0:3.9,368,904
'0:0:3.95,356,904
'0:0:4.0,355,905
'0:0:4.05,357,904
'0:0:4.1,357,901
'0:0:4.15,356,899
'0:0:4.2,352,898
'0:0:4.25,350,900
'0:0:4.3,351,902
'0:0:4.35,351,901
'0:0:4.4,351,897
'0:0:4.45,363,889
'0:0:4.5,384,884
'0:0:4.55,377,884
'0:0:4.6,360,889
'0:0:4.65,352,895
'0:0:4.7,354,895
'0:0:4.75,359,893
'0:0:4.8,359,892
'0:0:4.85,354,892
'0:0:4.9,351,892
'0:0:4.95,352,893
'0:0:5.0,354,890
'0:0:5.05,353,884
'0:0:5.1,354,876
'0:0:5.15,371,871
'0:0:5.2,383,880
'0:0:5.25,368,897
'0:0:5.3,353,913
'0:0:5.35,350,930
'0:0:5.4,358,944
'0:0:5.45,363,959
'0:0:5.5,361,972
'0:0:5.55,354,990
'0:0:5.6,353,1014
'0:0:5.65,353,1038
'0:0:5.7,354,1061
'0:0:5.75,351,1085
'0:0:5.8,359,1101
'0:0:5.85,382,1120
'0:0:5.9,379,1140
'0:0:5.95,360,1161
'0:0:6.0,349,1179
'0:0:6.05,354,1200
'0:0:6.1,363,1219
'0:0:6.15,363,1240
'0:0:6.2,356,1262
'0:0:6.25,352,1285
'0:0:6.3,351,1305
'0:0:6.35,352,1326
'0:0:6.4,353,1339
'0:0:6.45,370,1350
'0:0:6.5,383,1362
'0:0:6.55,371,1372
'0:0:6.6,354,1378
'0:0:6.65,348,1379
'0:0:6.7,357,1377
'0:0:6.75,362,1375
'0:0:6.8,359,1370
'0:0:6.85,354,1358
'0:0:6.9,352,1346
'0:0:6.95,351,1331
'0:0:7.0,353,1313
'0:0:7.05,374,1292
'0:0:7.1,384,1268
'0:0:7.15,369,1239
'0:0:7.2,352,1205
'0:0:7.25,348,1173
'0:0:7.3,357,1154
'0:0:7.35,362,1139
'0:0:7.4,357,1126
'0:0:7.45,354,1105
'0:0:7.5,353,1085
'0:0:7.55,353,1066
'0:0:7.6,359,1045
'0:0:7.65,382,1029
'0:0:7.7,382,1024
'0:0:7.75,363,1025
'0:0:7.8,353,1026
'0:0:7.85,353,1026
'0:0:7.9,360,1024
'0:0:7.95,359,1016
'0:0:8.0,354,1009
'0:0:8.05,352,999
'0:0:8.1,353,989
'0:0:8.15,353,979
'0:0:8.2,366,968
'0:0:8.25,390,957
'0:0:8.3,380,952
'0:0:8.35,361,951
'0:0:8.4,355,948
'0:0:8.45,357,942
'0:0:8.5,361,935
'0:0:8.55,360,930
'0:0:8.6,358,926
'0:0:8.65,355,919
'0:0:8.7,354,912
'0:0:8.75,352,905
'0:0:8.8,372,895
'0:0:8.85,389,890
'0:0:8.9,377,891
'0:0:8.95,361,898
'0:0:9.0,357,903
'0:0:9.05,361,902
'0:0:9.1,362,899
'0:0:9.15,359,896
'0:0:9.2,355,896
'0:0:9.25,354,894
'0:0:9.3,352,889
'0:0:9.35,352,886
'0:0:9.4,362,883
'0:0:9.45,385,881
'0:0:9.5,376,884
'0:0:9.55,362,890
'0:0:9.6,354,896
'0:0:9.65,358,898
'0:0:9.7,362,900
'0:0:9.75,358,901
'0:0:9.8,355,903
'0:0:9.85,352,915
'0:0:9.9,352,930
'0:0:9.95,352,947
'0:0:10.0,352,962
'0:0:10.05,367,976
'0:0:10.1,383,995
'0:0:10.15,373,1016
