,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,360,965
'0:0:0.05,350,961
'0:0:0.1,364,953
'0:0:0.15,373,944
'0:0:0.2,383,934
'0:0:0.25,410,922
'0:0:0.3,411,919
'0:0:0.35,389,922
'0:0:0.4,372,928
'0:0:0.45,364,930
'0:0:0.5,363,931
'0:0:0.55,360,938
'0:0:0.6,358,945
'0:0:0.65,354,958
'0:0:0.7,354,969
'0:0:0.75,355,976
'0:0:0.8,354,987
'0:0:0.85,366,998
'0:0:0.9,389,1013
'0:0:0.95,381,1031
'0:0:1.0,365,1045
'0:0:1.05,359,1061
'0:0:1.1,362,1076
'0:0:1.15,364,1096
'0:0:1.2,361,1112
'0:0:1.25,355,1130
'0:0:1.3,355,1155
'0:0:1.35,358,1174
'0:0:1.4,357,1195
'0:0:1.45,356,1216
'0:0:1.5,367,1232
'0:0:1.55,389,1253
'0:0:1.6,380,1272
'0:0:1.65,362,1294
'0:0:1.7,355,1312
'0:0:1.75,360,1334
'0:0:1.8,365,1358
'0:0:1.85,361,1385
'0:0:1.9,354,1412
'0:0:1.95,353,1439
'0:0:2.0,355,1457
'0:0:2.05,355,1476
'0:0:2.1,353,1489
'0:0:2.15,367,1497
'0:0:2.2,384,1503
'0:0:2.25,372,1503
'0:0:2.3,358,1493
'0:0:2.35,352,1472
'0:0:2.4,358,1445
'0:0:2.45,362,1417
'0:0:2.5,357,1397
'0:0:2.55,351,1379
'0:0:2.6,350,1357
'0:0:2.65,359,1331
'0:0:2.7,351,1300
'0:0:2.75,353,1254
'0:0:2.8,378,1215
'0:0:2.85,380,1184
'0:0:2.9,363,1160
'0:0:2.95,352,1136
'0:0:3.0,351,1118
'0:0:3.05,358,1101
'0:0:3.1,356,1085
'0:0:3.15,352,1069
'0:0:3.2,350,1060
'0:0:3.25,349,1049
'0:0:3.3,351,1040
'0:0:3.35,350,1031
'0:0:3.4,357,1017
'0:0:3.45,385,1003
'0:0:3.5,384,995
'0:0:3.55,367,991
'0:0:3.6,356,988
'0:0:3.65,355,978
'0:0:3.7,359,967
'0:0:3.75,357,958
'0:0:3.8,353,949
'0:0:3.85,350,943
'0:0:3.9,349,938
'0:0:3.95,350,930
'0:0:4.0,350,921
'0:0:4.05,358,908
'0:0:4.1,386,898
'0:0:4.15,382,895
'0:0:4.2,363,898
'0:0:4.25,351,902
'0:0:4.3,351,901
'0:0:4.35,356,898
'0:0:4.4,355,894
'0:0:4.45,352,888
'0:0:4.5,350,885
'0:0:4.55,350,883
'0:0:4.6,351,880
'0:0:4.65,350,880
'0:0:4.7,354,880
'0:0:4.75,376,878
'0:0:4.8,385,882
'0:0:4.85,369,892
'0:0:4.9,356,903
'0:0:4.95,352,914
'0:0:5.0,357,920
'0:0:5.05,359,928
'0:0:5.1,354,940
'0:0:5.15,349,958
'0:0:5.2,350,979
'0:0:5.25,349,999
'0:0:5.3,352,1018
'0:0:5.35,352,1037
'0:0:5.4,365,1051
'0:0:5.45,384,1070
'0:0:5.5,376,1090
'0:0:5.55,357,1108
'0:0:5.6,350,1126
'0:0:5.65,358,1146
'0:0:5.7,363,1165
'0:0:5.75,360,1188
'0:0:5.8,354,1213
'0:0:5.85,352,1237
'0:0:5.9,352,1256
'0:0:5.95,352,1272
'0:0:6.0,354,1284
'0:0:6.05,372,1298
'0:0:6.1,381,1310
'0:0:6.15,366,1321
'0:0:6.2,353,1327
'0:0:6.25,349,1332
'0:0:6.3,361,1337
'0:0:6.35,361,1346
'0:0:6.4,355,1358
'0:0:6.45,350,1369
'0:0:6.5,352,1373
'0:0:6.55,353,1373
'0:0:6.6,352,1366
'0:0:6.65,366,1356
'0:0:6.7,382,1346
'0:0:6.75,371,1337
'0:0:6.8,356,1327
'0:0:6.85,350,1311
'0:0:6.9,358,1294
'0:0:6.95,364,1280
'0:0:7.0,360,1269
'0:0:7.05,354,1253
'0:0:7.1,353,1235
'0:0:7.15,354,1222
'0:0:7.2,355,1206
'0:0:7.25,368,1176
'0:0:7.3,389,1151
'0:0:7.35,375,1128
'0:0:7.4,355,1104
'0:0:7.45,350,1080
'0:0:7.5,358,1062
'0:0:7.55,362,1047
'0:0:7.6,358,1034
'0:0:7.65,351,1019
'0:0:7.7,351,1001
'0:0:7.75,353,987
'0:0:7.8,353,972
'0:0:7.85,369,954
'0:0:7.9,387,944
'0:0:7.95,375,935
'0:0:8.0,358,929
'0:0:8.05,353,922
'0:0:8.1,357,916
'0:0:8.15,362,912
'0:0:8.2,359,909
'0:0:8.25,352,907
'0:0:8.3,353,900
'0:0:8.35,354,891
'0:0:8.4,353,883
'0:0:8.45,366,873
'0:0:8.5,387,865
'0:0:8.55,379,859
'0:0:8.6,362,858
'0:0:8.65,353,858
'0:0:8.7,357,855
'0:0:8.75,361,852
'0:0:8.8,359,848
'0:0:8.85,354,846
'0:0:8.9,354,845
'0:0:8.95,354,841
'0:0:9.0,354,840
'0:0:9.05,360,840
'0:0:9.1,381,840
'0:0:9.15,380,842
'0:0:9.2,365,845
'0:0:9.25,354,849
'0:0:9.3,357,851
'0:0:9.35,360,851
'0:0:9.4,358,852
'0:0:9.45,354,858
'0:0:9.5,350,867
'0:0:9.55,350,875
'0:0:9.6,351,884
'0:0:9.65,354,899
'0:0:9.7,375,909
'0:0:9.75,383,924
'0:0:9.8,367,938
'0:0:9.85,355,950
'0:0:9.9,353,962
'0:0:9.95,360,980
'0:0:10.0,361,1000
'0:0:10.05,356,1021
'0:0:10.1,351,1044
