,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,684,954
'0:0:0.05,532,958
'0:0:0.1,364,963
'0:0:0.15,291,964
'0:0:0.2,338,962
'0:0:0.25,378,957
'0:0:0.3,336,952
'0:0:0.35,265,948
'0:0:0.4,225,944
'0:0:0.45,233,934
'0:0:0.5,242,924
'0:0:0.55,259,917
'0:0:0.6,502,909
'0:0:0.65,643,909
'0:0:0.7,490,919
'0:0:0.75,315,937
'0:0:0.8,243,949
'0:0:0.85,299,959
'0:0:0.9,332,973
'0:0:0.95,280,989
'0:0:1.0,218,1005
'0:0:1.05,207,1026
'0:0:1.1,225,1047
'0:0:1.15,253,1069
'0:0:1.2,262,1089
'0:0:1.25,371,1110
'0:0:1.3,657,1132
'0:0:1.35,637,1155
'0:0:1.4,429,1174
'0:0:1.45,280,1196
'0:0:1.5,290,1218
'0:0:1.55,379,1241
'0:0:1.6,363,1262
'0:0:1.65,285,1285
'0:0:1.7,237,1311
'0:0:1.75,237,1335
'0:0:1.8,256,1354
'0:0:1.85,257,1373
'0:0:1.9,275,1392
'0:0:1.95,524,1415
'0:0:2.0,665,1432
'0:0:2.05,514,1447
'0:0:2.1,312,1456
'0:0:2.15,259,1461
'0:0:2.2,371,1462
'0:0:2.25,416,1459
'0:0:2.3,350,1452
'0:0:2.35,279,1447
'0:0:2.4,265,1439
'0:0:2.45,273,1424
'0:0:2.5,273,1402
'0:0:2.55,317,1367
'0:0:2.6,574,1339
'0:0:2.65,663,1317
'0:0:2.7,488,1297
'0:0:2.75,290,1270
'0:0:2.8,257,1243
'0:0:2.85,375,1213
'0:0:2.9,398,1179
'0:0:2.95,326,1136
'0:0:3.0,256,1102
'0:0:3.05,241,1077
'0:0:3.1,267,1057
'0:0:3.15,278,1038
'0:0:3.2,284,1021
'0:0:3.25,524,1001
'0:0:3.3,717,992
'0:0:3.35,579,988
'0:0:3.4,370,986
'0:0:3.45,275,983
'0:0:3.5,326,979
'0:0:3.55,378,969
'0:0:3.6,335,958
'0:0:3.65,266,948
'0:0:3.7,241,942
'0:0:3.75,249,935
'0:0:3.8,263,928
'0:0:3.85,270,923
'0:0:3.9,461,915
'0:0:3.95,691,910
'0:0:4.0,586,912
'0:0:4.05,385,918
'0:0:4.1,274,926
'0:0:4.15,292,929
'0:0:4.2,354,927
'0:0:4.25,334,924
'0:0:4.3,261,920
'0:0:4.35,215,918
'0:0:4.4,218,916
'0:0:4.45,242,912
'0:0:4.5,251,909
'0:0:4.55,280,908
'0:0:4.6,578,906
'0:0:4.65,694,907
'0:0:4.7,503,913
'0:0:4.75,304,924
'0:0:4.8,247,931
'0:0:4.85,326,930
'0:0:4.9,373,926
'0:0:4.95,315,921
'0:0:5.0,238,917
'0:0:5.05,216,918
'0:0:5.1,235,925
'0:0:5.15,251,934
'0:0:5.2,243,944
'0:0:5.25,291,951
'0:0:5.3,613,957
'0:0:5.35,684,971
'0:0:5.4,460,987
'0:0:5.45,253,1004
'0:0:5.5,232,1018
'0:0:5.55,351,1035
'0:0:5.6,377,1050
'0:0:5.65,300,1064
'0:0:5.7,234,1081
'0:0:5.75,228,1103
'0:0:5.8,251,1117
'0:0:5.85,266,1138
'0:0:5.9,262,1166
'0:0:5.95,404,1203
'0:0:6.0,680,1239
'0:0:6.05,604,1277
'0:0:6.1,342,1307
'0:0:6.15,185,1330
'0:0:6.2,274,1349
'0:0:6.25,408,1366
'0:0:6.3,376,1383
'0:0:6.35,271,1403
'0:0:6.4,230,1418
'0:0:6.45,238,1429
'0:0:6.5,253,1437
'0:0:6.55,263,1443
'0:0:6.6,479,1449
'0:0:6.65,686,1455
'0:0:6.7,549,1460
'0:0:6.75,279,1462
'0:0:6.8,162,1458
'0:0:6.85,317,1442
'0:0:6.9,442,1415
'0:0:6.95,393,1380
'0:0:7.0,294,1345
'0:0:7.05,261,1304
'0:0:7.1,269,1271
'0:0:7.15,276,1235
'0:0:7.2,408,1206
'0:0:7.25,703,1179
'0:0:7.3,660,1147
'0:0:7.35,402,1115
'0:0:7.4,221,1091
'0:0:7.45,271,1070
'0:0:7.5,410,1054
'0:0:7.55,400,1037
'0:0:7.6,305,1023
'0:0:7.65,245,1009
'0:0:7.7,242,995
'0:0:7.75,262,983
'0:0:7.8,292,971
'0:0:7.85,603,955
'0:0:7.9,774,946
'0:0:7.95,595,942
'0:0:8.0,354,941
'0:0:8.05,262,937
'0:0:8.1,340,932
'0:0:8.15,399,926
'0:0:8.2,338,921
'0:0:8.25,263,919
'0:0:8.3,236,915
'0:0:8.35,250,911
'0:0:8.4,256,909
'0:0:8.45,380,904
'0:0:8.5,700,901
'0:0:8.55,695,902
'0:0:8.6,472,908
'0:0:8.65,305,916
'0:0:8.7,293,918
'0:0:8.75,373,915
'0:0:8.8,374,910
'0:0:8.85,305,907
'0:0:8.9,248,906
'0:0:8.95,239,901
'0:0:9.0,245,898
'0:0:9.05,260,903
'0:0:9.1,489,907
'0:0:9.15,702,916
'0:0:9.2,576,930
'0:0:9.25,352,947
'0:0:9.3,246,963
'0:0:9.35,306,981
'0:0:9.4,375,997
'0:0:9.45,328,1013
'0:0:9.5,249,1030
'0:0:9.55,221,1049
'0:0:9.6,233,1063
'0:0:9.65,245,1080
'0:0:9.7,274,1098
'0:0:9.75,557,1113
'0:0:9.8,683,1130
'0:0:9.85,496,1148
'0:0:9.9,278,1165
'0:0:9.95,229,1187
'0:0:10.0,354,1208
'0:0:10.05,396,1233
'0:0:10.1,315,1258
