,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,361,82
'0:0:0.05,347,83
'0:0:0.1,351,85
'0:0:0.15,364,89
'0:0:0.2,383,94
'0:0:0.25,371,101
'0:0:0.3,337,109
'0:0:0.35,335,116
'0:0:0.4,345,125
'0:0:0.45,371,133
'0:0:0.5,372,141
'0:0:0.55,350,147
'0:0:0.6,345,153
'0:0:0.65,352,157
'0:0:0.7,355,162
'0:0:0.75,373,167
'0:0:0.8,378,170
'0:0:0.85,355,170
'0:0:0.9,343,167
'0:0:0.95,339,162
'0:0:1.0,350,159
'0:0:1.05,348,160
'0:0:1.1,349,162
'0:0:1.15,354,161
'0:0:1.2,373,158
'0:0:1.25,371,154
'0:0:1.3,358,145
'0:0:1.35,359,137
'0:0:1.4,355,130
'0:0:1.45,354,126
'0:0:1.5,365,121
'0:0:1.55,356,116
'0:0:1.6,347,111
'0:0:1.65,349,107
'0:0:1.7,352,103
'0:0:1.75,372,99
'0:0:1.8,373,95
'0:0:1.85,366,94
'0:0:1.9,365,92
'0:0:1.95,362,93
'0:0:2.0,358,95
'0:0:2.05,353,95
'0:0:2.1,351,95
'0:0:2.15,349,98
'0:0:2.2,355,102
'0:0:2.25,363,105
'0:0:2.3,361,109
'0:0:2.35,341,114
'0:0:2.4,348,120
'0:0:2.45,362,125
'0:0:2.5,371,130
'0:0:2.55,367,137
'0:0:2.6,345,143
'0:0:2.65,351,150
'0:0:2.7,362,156
'0:0:2.75,366,158
'0:0:2.8,369,156
'0:0:2.85,359,151
'0:0:2.9,348,147
'0:0:2.95,343,145
'0:0:3.0,357,143
'0:0:3.05,376,140
'0:0:3.1,361,138
'0:0:3.15,353,135
'0:0:3.2,359,132
'0:0:3.25,362,128
'0:0:3.3,363,122
'0:0:3.35,358,116
'0:0:3.4,359,110
'0:0:3.45,358,106
'0:0:3.5,353,103
'0:0:3.55,352,101
'0:0:3.6,360,100
'0:0:3.65,357,100
'0:0:3.7,351,101
'0:0:3.75,349,102
'0:0:3.8,353,105
'0:0:3.85,353,109
'0:0:3.9,354,112
'0:0:3.95,351,117
'0:0:4.0,352,122
'0:0:4.05,355,125
'0:0:4.1,358,130
'0:0:4.15,366,134
'0:0:4.2,377,139
'0:0:4.25,375,145
'0:0:4.3,367,151
'0:0:4.35,361,158
'0:0:4.4,360,165
'0:0:4.45,361,170
'0:0:4.5,357,174
'0:0:4.55,355,175
'0:0:4.6,352,172
'0:0:4.65,354,166
'0:0:4.7,356,160
'0:0:4.75,363,159
'0:0:4.8,366,162
'0:0:4.85,373,164
'0:0:4.9,365,167
'0:0:4.95,353,170
'0:0:5.0,344,170
'0:0:5.05,346,170
'0:0:5.1,350,168
'0:0:5.15,357,161
'0:0:5.2,351,150
'0:0:5.25,355,142
'0:0:5.3,352,133
'0:0:5.35,354,125
'0:0:5.4,355,117
'0:0:5.45,371,113
'0:0:5.5,362,112
'0:0:5.55,352,111
'0:0:5.6,345,110
'0:0:5.65,351,110
'0:0:5.7,354,114
'0:0:5.75,355,120
'0:0:5.8,356,126
'0:0:5.85,361,132
'0:0:5.9,357,139
'0:0:5.95,359,145
'0:0:6.0,355,152
'0:0:6.05,367,157
'0:0:6.1,381,162
'0:0:6.15,366,168
'0:0:6.2,347,174
'0:0:6.25,346,177
'0:0:6.3,351,177
'0:0:6.35,352,174
'0:0:6.4,353,170
'0:0:6.45,350,167
'0:0:6.5,354,164
'0:0:6.55,354,160
'0:0:6.6,354,156
'0:0:6.65,359,153
'0:0:6.7,376,148
'0:0:6.75,371,145
'0:0:6.8,367,143
'0:0:6.85,362,138
'0:0:6.9,365,132
'0:0:6.95,361,126
'0:0:7.0,358,121
'0:0:7.05,350,117
'0:0:7.1,350,113
'0:0:7.15,349,110
'0:0:7.2,351,107
'0:0:7.25,355,104
'0:0:7.3,374,103
'0:0:7.35,374,106
'0:0:7.4,364,112
'0:0:7.45,354,118
'0:0:7.5,357,125
'0:0:7.55,359,131
'0:0:7.6,363,137
'0:0:7.65,360,143
'0:0:7.7,361,150
'0:0:7.75,362,157
'0:0:7.8,364,161
'0:0:7.85,356,160
'0:0:7.9,360,154
'0:0:7.95,371,145
'0:0:8.0,372,137
'0:0:8.05,360,135
'0:0:8.1,356,140
'0:0:8.15,358,148
'0:0:8.2,357,157
'0:0:8.25,353,161
'0:0:8.3,350,160
'0:0:8.35,352,157
'0:0:8.4,357,152
'0:0:8.45,355,145
'0:0:8.5,360,138
'0:0:8.55,374,131
'0:0:8.6,372,124
'0:0:8.65,363,120
'0:0:8.7,356,116
'0:0:8.75,358,113
'0:0:8.8,356,109
'0:0:8.85,353,107
'0:0:8.9,349,107
'0:0:8.95,354,106
'0:0:9.0,352,105
'0:0:9.05,354,106
'0:0:9.1,353,110
'0:0:9.15,367,113
'0:0:9.2,366,118
'0:0:9.25,358,124
'0:0:9.3,349,131
'0:0:9.35,354,137
'0:0:9.4,357,143
'0:0:9.45,361,149
'0:0:9.5,360,156
'0:0:9.55,362,161
'0:0:9.6,358,164
'0:0:9.65,361,163
'0:0:9.7,358,160
'0:0:9.75,369,154
'0:0:9.8,371,147
'0:0:9.85,364,144
'0:0:9.9,352,142
'0:0:9.95,351,139
'0:0:10.0,352,135
'0:0:10.05,352,133
'0:0:10.1,345,132
'0:0:10.15,351,131
'0:0:10.2,350,127
'0:0:10.25,355,122
'0:0:10.3,359,117
'0:0:10.35,374,113
'0:0:10.4,371,110
'0:0:10.45,362,108
'0:0:10.5,353,106
'0:0:10.55,358,103
