,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,360,258
'0:0:0.05,345,267
'0:0:0.1,345,273
'0:0:0.15,350,279
'0:0:0.2,354,285
'0:0:0.25,363,292
'0:0:0.3,361,295
'0:0:0.35,355,290
'0:0:0.4,353,279
'0:0:0.45,356,264
'0:0:0.5,357,253
'0:0:0.55,356,242
'0:0:0.6,354,232
'0:0:0.65,354,221
'0:0:0.7,355,211
'0:0:0.75,362,202
'0:0:0.8,367,194
'0:0:0.85,363,188
'0:0:0.9,356,180
'0:0:0.95,354,171
'0:0:1.0,358,164
'0:0:1.05,357,158
'0:0:1.1,357,154
'0:0:1.15,354,151
'0:0:1.2,354,150
'0:0:1.25,362,148
'0:0:1.3,371,146
'0:0:1.35,364,145
'0:0:1.4,354,148
'0:0:1.45,350,151
'0:0:1.5,355,156
'0:0:1.55,357,162
'0:0:1.6,357,168
'0:0:1.65,355,176
'0:0:1.7,356,185
'0:0:1.75,354,195
'0:0:1.8,360,206
'0:0:1.85,365,217
'0:0:1.9,358,228
'0:0:1.95,350,240
'0:0:2.0,351,251
'0:0:2.05,354,261
'0:0:2.1,353,269
'0:0:2.15,352,276
'0:0:2.2,354,280
'0:0:2.25,354,282
'0:0:2.3,357,279
'0:0:2.35,364,269
'0:0:2.4,364,258
'0:0:2.45,355,250
'0:0:2.5,351,243
'0:0:2.55,353,239
'0:0:2.6,356,237
'0:0:2.65,354,232
'0:0:2.7,354,224
'0:0:2.75,355,213
'0:0:2.8,356,203
'0:0:2.85,362,193
'0:0:2.9,368,183
'0:0:2.95,362,175
'0:0:3.0,354,170
'0:0:3.05,353,164
'0:0:3.1,356,159
'0:0:3.15,356,155
'0:0:3.2,356,153
'0:0:3.25,356,153
'0:0:3.3,356,155
'0:0:3.35,361,157
'0:0:3.4,368,160
'0:0:3.45,364,168
'0:0:3.5,355,178
'0:0:3.55,352,189
'0:0:3.6,355,199
'0:0:3.65,357,211
'0:0:3.7,356,222
'0:0:3.75,353,234
'0:0:3.8,354,244
'0:0:3.85,355,256
'0:0:3.9,363,266
'0:0:3.95,366,275
'0:0:4.0,358,281
'0:0:4.05,352,283
'0:0:4.1,352,280
'0:0:4.15,356,272
'0:0:4.2,358,262
'0:0:4.25,358,251
'0:0:4.3,358,241
'0:0:4.35,359,233
'0:0:4.4,365,228
'0:0:4.45,366,224
'0:0:4.5,356,221
'0:0:4.55,352,216
'0:0:4.6,352,210
'0:0:4.65,355,200
'0:0:4.7,358,191
'0:0:4.75,356,181
'0:0:4.8,354,174
'0:0:4.85,356,168
'0:0:4.9,363,164
'0:0:4.95,368,159
'0:0:5.0,361,158
'0:0:5.05,353,158
'0:0:5.1,350,157
'0:0:5.15,355,156
'0:0:5.2,359,155
'0:0:5.25,358,156
'0:0:5.3,356,155
'0:0:5.35,352,152
'0:0:5.4,360,152
'0:0:5.45,365,158
'0:0:5.5,359,169
'0:0:5.55,355,185
'0:0:5.6,352,200
'0:0:5.65,356,214
'0:0:5.7,358,226
'0:0:5.75,353,237
'0:0:5.8,352,247
'0:0:5.85,352,258
'0:0:5.9,356,270
'0:0:5.95,367,287
'0:0:6.0,366,301
'0:0:6.05,358,309
'0:0:6.1,355,312
'0:0:6.15,356,312
'0:0:6.2,358,307
'0:0:6.25,358,297
'0:0:6.3,358,284
'0:0:6.35,356,267
'0:0:6.4,358,254
'0:0:6.45,367,242
'0:0:6.5,365,235
'0:0:6.55,359,233
'0:0:6.6,355,232
'0:0:6.65,358,229
'0:0:6.7,359,223
'0:0:6.75,359,217
'0:0:6.8,357,212
'0:0:6.85,355,206
'0:0:6.9,358,200
'0:0:6.95,365,192
'0:0:7.0,363,185
'0:0:7.05,355,181
'0:0:7.1,353,176
'0:0:7.15,355,167
'0:0:7.2,358,159
'0:0:7.25,355,153
'0:0:7.3,353,148
'0:0:7.35,354,146
'0:0:7.4,356,146
'0:0:7.45,365,147
'0:0:7.5,367,149
'0:0:7.55,361,153
'0:0:7.6,356,159
'0:0:7.65,359,168
'0:0:7.7,358,179
'0:0:7.75,354,193
'0:0:7.8,353,205
'0:0:7.85,354,218
'0:0:7.9,353,230
'0:0:7.95,361,243
'0:0:8.0,365,254
'0:0:8.05,360,265
'0:0:8.1,355,272
'0:0:8.15,355,276
'0:0:8.2,358,278
'0:0:8.25,360,276
'0:0:8.3,358,269
'0:0:8.35,357,257
'0:0:8.4,357,245
'0:0:8.45,363,232
'0:0:8.5,369,225
'0:0:8.55,363,225
'0:0:8.6,357,226
'0:0:8.65,358,226
'0:0:8.7,359,226
'0:0:8.75,359,224
'0:0:8.8,358,220
'0:0:8.85,358,213
'0:0:8.9,358,206
'0:0:8.95,364,198
'0:0:9.0,368,190
'0:0:9.05,362,184
'0:0:9.1,355,181
'0:0:9.15,354,178
'0:0:9.2,357,176
'0:0:9.25,356,173
'0:0:9.3,353,170
'0:0:9.35,353,170
'0:0:9.4,355,170
'0:0:9.45,360,173
'0:0:9.5,366,179
'0:0:9.55,362,190
'0:0:9.6,354,203
'0:0:9.65,353,215
'0:0:9.7,356,225
'0:0:9.75,356,236
'0:0:9.8,355,245
'0:0:9.85,355,255
'0:0:9.9,356,265
'0:0:9.95,357,273
'0:0:10.0,364,279
'0:0:10.05,362,286
'0:0:10.1,359,291
'0:0:10.15,354,294
'0:0:10.2,358,294
'0:0:10.25,362,290
'0:0:10.3,360,282
'0:0:10.35,358,268
'0:0:10.4,359,255
'0:0:10.45,359,243
'0:0:10.5,365,235
'0:0:10.55,369,228
