,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,387,111
'0:0:0.05,344,114
'0:0:0.1,336,119
'0:0:0.15,345,126
'0:0:0.2,352,134
'0:0:0.25,353,142
'0:0:0.3,354,148
'0:0:0.35,349,155
'0:0:0.4,341,162
'0:0:0.45,338,168
'0:0:0.5,358,175
'0:0:0.55,370,182
'0:0:0.6,364,189
'0:0:0.65,351,196
'0:0:0.7,351,203
'0:0:0.75,357,210
'0:0:0.8,354,213
'0:0:0.85,349,210
'0:0:0.9,352,205
'0:0:0.95,356,200
'0:0:1.0,360,197
'0:0:1.05,372,199
'0:0:1.1,387,204
'0:0:1.15,381,205
'0:0:1.2,361,202
'0:0:1.25,352,196
'0:0:1.3,354,187
'0:0:1.35,355,177
'0:0:1.4,353,165
'0:0:1.45,349,154
'0:0:1.5,347,144
'0:0:1.55,346,136
'0:0:1.6,363,131
'0:0:1.65,384,127
'0:0:1.7,374,126
'0:0:1.75,360,125
'0:0:1.8,355,126
'0:0:1.85,358,126
'0:0:1.9,355,126
'0:0:1.95,351,127
'0:0:2.0,348,131
'0:0:2.05,349,135
'0:0:2.1,350,141
'0:0:2.15,367,148
'0:0:2.2,380,154
'0:0:2.25,367,161
'0:0:2.3,352,169
'0:0:2.35,349,178
'0:0:2.4,354,186
'0:0:2.45,353,193
'0:0:2.5,348,200
'0:0:2.55,342,205
'0:0:2.6,347,208
'0:0:2.65,351,208
'0:0:2.7,366,210
'0:0:2.75,384,212
'0:0:2.8,377,213
'0:0:2.85,356,213
'0:0:2.9,349,213
'0:0:2.95,354,212
'0:0:3.0,358,207
'0:0:3.05,354,198
'0:0:3.1,350,186
'0:0:3.15,348,174
'0:0:3.2,351,164
'0:0:3.25,368,155
'0:0:3.3,381,148
'0:0:3.35,369,143
'0:0:3.4,354,140
'0:0:3.45,348,139
'0:0:3.5,356,139
'0:0:3.55,353,138
'0:0:3.6,351,138
'0:0:3.65,347,138
'0:0:3.7,345,136
'0:0:3.75,345,133
'0:0:3.8,368,132
'0:0:3.85,374,134
'0:0:3.9,361,139
'0:0:3.95,347,144
'0:0:4.0,350,152
'0:0:4.05,351,160
'0:0:4.1,351,169
'0:0:4.15,345,177
'0:0:4.2,344,183
'0:0:4.25,342,187
'0:0:4.3,351,185
'0:0:4.35,375,179
'0:0:4.4,374,174
'0:0:4.45,357,170
'0:0:4.5,347,166
'0:0:4.55,347,164
'0:0:4.6,353,164
'0:0:4.65,348,164
'0:0:4.7,343,163
'0:0:4.75,345,162
'0:0:4.8,354,160
'0:0:4.85,376,157
'0:0:4.9,383,151
'0:0:4.95,366,144
'0:0:5.0,349,138
'0:0:5.05,351,131
'0:0:5.1,358,125
'0:0:5.15,357,119
'0:0:5.2,353,115
'0:0:5.25,351,115
'0:0:5.3,352,117
'0:0:5.35,372,118
'0:0:5.4,380,119
'0:0:5.45,365,122
'0:0:5.5,348,127
'0:0:5.55,346,132
'0:0:5.6,353,138
'0:0:5.65,354,146
'0:0:5.7,348,155
'0:0:5.75,346,163
'0:0:5.8,350,171
'0:0:5.85,365,177
'0:0:5.9,375,184
'0:0:5.95,362,189
'0:0:6.0,342,191
'0:0:6.05,336,190
'0:0:6.1,345,186
'0:0:6.15,351,181
'0:0:6.2,352,178
'0:0:6.25,350,179
'0:0:6.3,346,179
'0:0:6.35,362,173
'0:0:6.4,375,163
'0:0:6.45,368,156
'0:0:6.5,356,152
'0:0:6.55,354,147
'0:0:6.6,363,142
'0:0:6.65,361,137
'0:0:6.7,357,131
'0:0:6.75,354,125
'0:0:6.8,360,119
'0:0:6.85,382,114
'0:0:6.9,388,111
'0:0:6.95,368,111
'0:0:7.0,353,112
'0:0:7.05,348,113
'0:0:7.1,352,116
'0:0:7.15,349,121
'0:0:7.2,345,129
'0:0:7.25,343,137
'0:0:7.3,351,147
'0:0:7.35,373,155
'0:0:7.4,370,163
'0:0:7.45,352,170
'0:0:7.5,343,177
'0:0:7.55,346,183
'0:0:7.6,354,187
'0:0:7.65,350,190
'0:0:7.7,346,190
'0:0:7.75,341,188
'0:0:7.8,354,188
'0:0:7.85,367,188
'0:0:7.9,361,188
'0:0:7.95,342,188
'0:0:8.0,341,185
'0:0:8.05,350,180
'0:0:8.1,354,173
'0:0:8.15,350,164
'0:0:8.2,350,153
'0:0:8.25,360,144
'0:0:8.3,383,136
'0:0:8.35,383,131
'0:0:8.4,364,127
'0:0:8.45,352,124
'0:0:8.5,358,121
'0:0:8.55,356,120
'0:0:8.6,354,119
'0:0:8.65,357,119
'0:0:8.7,353,119
'0:0:8.75,375,119
'0:0:8.8,388,120
'0:0:8.85,374,124
'0:0:8.9,353,131
'0:0:8.95,352,138
'0:0:9.0,358,145
'0:0:9.05,357,154
'0:0:9.1,350,164
'0:0:9.15,347,172
'0:0:9.2,348,181
'0:0:9.25,364,188
'0:0:9.3,376,195
'0:0:9.35,363,199
'0:0:9.4,349,200
'0:0:9.45,348,196
'0:0:9.5,359,189
'0:0:9.55,363,180
'0:0:9.6,362,171
'0:0:9.65,354,167
'0:0:9.7,350,163
'0:0:9.75,371,160
'0:0:9.8,382,157
'0:0:9.85,371,153
'0:0:9.9,356,149
'0:0:9.95,358,144
'0:0:10.0,362,136
'0:0:10.05,362,128
'0:0:10.1,358,123
'0:0:10.15,357,120
'0:0:10.2,360,118
'0:0:10.25,384,117
'0:0:10.3,391,118
'0:0:10.35,372,119
'0:0:10.4,355,122
'0:0:10.45,354,125
'0:0:10.5,359,129
'0:0:10.55,355,135
