,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,355,145
'0:0:0.05,338,151
'0:0:0.1,350,160
'0:0:0.15,360,168
'0:0:0.2,355,178
'0:0:0.25,346,188
'0:0:0.3,353,198
'0:0:0.35,359,209
'0:0:0.4,361,220
'0:0:0.45,358,229
'0:0:0.5,355,237
'0:0:0.55,356,243
'0:0:0.6,359,247
'0:0:0.65,370,248
'0:0:0.7,376,242
'0:0:0.75,367,233
'0:0:0.8,359,225
'0:0:0.85,362,221
'0:0:0.9,368,218
'0:0:0.95,369,215
'0:0:1.0,364,211
'0:0:1.05,362,206
'0:0:1.1,363,200
'0:0:1.15,366,193
'0:0:1.2,382,184
'0:0:1.25,378,176
'0:0:1.3,369,170
'0:0:1.35,361,165
'0:0:1.4,361,159
'0:0:1.45,363,153
'0:0:1.5,361,147
'0:0:1.55,358,143
'0:0:1.6,357,138
'0:0:1.65,358,137
'0:0:1.7,373,135
'0:0:1.75,380,135
'0:0:1.8,368,137
'0:0:1.85,356,142
'0:0:1.9,351,150
'0:0:1.95,356,158
'0:0:2.0,356,169
'0:0:2.05,356,179
'0:0:2.1,354,188
'0:0:2.15,356,196
'0:0:2.2,356,206
'0:0:2.25,364,214
'0:0:2.3,377,222
'0:0:2.35,369,227
'0:0:2.4,357,226
'0:0:2.45,356,221
'0:0:2.5,362,215
'0:0:2.55,362,208
'0:0:2.6,359,199
'0:0:2.65,356,192
'0:0:2.7,357,183
'0:0:2.75,357,176
'0:0:2.8,366,169
'0:0:2.85,380,161
'0:0:2.9,373,155
'0:0:2.95,357,152
'0:0:3.0,352,151
'0:0:3.05,356,148
'0:0:3.1,356,146
'0:0:3.15,354,144
'0:0:3.2,353,142
'0:0:3.25,352,139
'0:0:3.3,355,136
'0:0:3.35,361,133
'0:0:3.4,379,129
'0:0:3.45,376,126
'0:0:3.5,362,126
'0:0:3.55,354,127
'0:0:3.6,356,133
'0:0:3.65,360,140
'0:0:3.7,357,148
'0:0:3.75,353,156
'0:0:3.8,351,165
'0:0:3.85,352,174
'0:0:3.9,354,183
'0:0:3.95,365,192
'0:0:4.0,377,202
'0:0:4.05,369,210
'0:0:4.1,354,217
'0:0:4.15,353,221
'0:0:4.2,357,221
'0:0:4.25,358,216
'0:0:4.3,359,206
'0:0:4.35,357,196
'0:0:4.4,357,186
'0:0:4.45,357,178
'0:0:4.5,364,171
'0:0:4.55,380,165
'0:0:4.6,373,160
'0:0:4.65,360,157
'0:0:4.7,354,157
'0:0:4.75,358,155
'0:0:4.8,361,152
'0:0:4.85,357,150
'0:0:4.9,353,149
'0:0:4.95,355,148
'0:0:5.0,355,143
'0:0:5.05,362,138
'0:0:5.1,378,134
'0:0:5.15,374,132
'0:0:5.2,359,132
'0:0:5.25,350,133
'0:0:5.3,358,137
'0:0:5.35,361,143
'0:0:5.4,360,149
'0:0:5.45,358,155
'0:0:5.5,357,164
'0:0:5.55,357,173
'0:0:5.6,360,184
'0:0:5.65,376,193
'0:0:5.7,376,204
'0:0:5.75,362,213
'0:0:5.8,352,221
'0:0:5.85,355,225
'0:0:5.9,360,222
'0:0:5.95,359,213
'0:0:6.0,356,200
'0:0:6.05,354,188
'0:0:6.1,355,181
'0:0:6.15,359,177
'0:0:6.2,376,174
'0:0:6.25,372,170
'0:0:6.3,361,166
'0:0:6.35,352,162
'0:0:6.4,354,157
'0:0:6.45,357,153
'0:0:6.5,356,150
'0:0:6.55,352,148
'0:0:6.6,351,146
'0:0:6.65,353,145
'0:0:6.7,369,144
'0:0:6.75,380,142
'0:0:6.8,369,140
'0:0:6.85,353,140
'0:0:6.9,355,140
'0:0:6.95,361,140
'0:0:7.0,361,139
'0:0:7.05,356,141
'0:0:7.1,354,149
'0:0:7.15,353,158
'0:0:7.2,357,169
'0:0:7.25,370,179
'0:0:7.3,374,191
'0:0:7.35,362,200
'0:0:7.4,355,209
'0:0:7.45,355,215
'0:0:7.5,354,220
'0:0:7.55,351,222
'0:0:7.6,352,222
'0:0:7.65,352,219
'0:0:7.7,354,211
'0:0:7.75,366,201
'0:0:7.8,378,183
'0:0:7.85,371,160
'0:0:7.9,359,144
'0:0:7.95,360,137
'0:0:8.0,364,134
'0:0:8.05,360,136
'0:0:8.1,358,138
'0:0:8.15,356,137
'0:0:8.2,357,138
'0:0:8.25,369,138
'0:0:8.3,381,137
'0:0:8.35,369,136
'0:0:8.4,359,136
'0:0:8.45,357,134
'0:0:8.5,363,133
'0:0:8.55,362,129
'0:0:8.6,359,124
'0:0:8.65,357,121
'0:0:8.7,361,119
'0:0:8.75,371,116
'0:0:8.8,377,114
'0:0:8.85,365,113
'0:0:8.9,356,113
'0:0:8.95,357,115
'0:0:9.0,361,120
'0:0:9.05,359,126
'0:0:9.1,357,134
'0:0:9.15,355,144
'0:0:9.2,353,156
'0:0:9.25,362,169
'0:0:9.3,376,181
'0:0:9.35,367,191
'0:0:9.4,355,200
'0:0:9.45,353,208
'0:0:9.5,358,216
'0:0:9.55,358,221
'0:0:9.6,357,218
'0:0:9.65,356,211
'0:0:9.7,355,202
'0:0:9.75,364,196
'0:0:9.8,380,191
'0:0:9.85,374,188
'0:0:9.9,360,188
'0:0:9.95,354,186
'0:0:10.0,358,180
'0:0:10.05,360,172
'0:0:10.1,358,164
'0:0:10.15,356,158
'0:0:10.2,355,152
'0:0:10.25,361,148
'0:0:10.3,378,143
'0:0:10.35,374,141
'0:0:10.4,360,141
'0:0:10.45,355,142
'0:0:10.5,360,143
'0:0:10.55,363,144
