,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,384,115
'0:0:0.05,362,117
'0:0:0.1,358,119
'0:0:0.15,354,123
'0:0:0.2,365,129
'0:0:0.25,370,135
'0:0:0.3,366,142
'0:0:0.35,356,149
'0:0:0.4,356,155
'0:0:0.45,356,160
'0:0:0.5,357,165
'0:0:0.55,353,169
'0:0:0.6,352,173
'0:0:0.65,351,176
'0:0:0.7,353,179
'0:0:0.75,352,183
'0:0:0.8,357,187
'0:0:0.85,368,189
'0:0:0.9,366,188
'0:0:0.95,354,186
'0:0:1.0,350,183
'0:0:1.05,352,180
'0:0:1.1,354,177
'0:0:1.15,355,176
'0:0:1.2,353,176
'0:0:1.25,349,172
'0:0:1.3,353,165
'0:0:1.35,354,158
'0:0:1.4,365,149
'0:0:1.45,370,139
'0:0:1.5,365,128
'0:0:1.55,354,121
'0:0:1.6,354,114
'0:0:1.65,359,110
'0:0:1.7,360,106
'0:0:1.75,356,105
'0:0:1.8,356,102
'0:0:1.85,355,101
'0:0:1.9,355,100
'0:0:1.95,362,100
'0:0:2.0,373,100
'0:0:2.05,371,101
'0:0:2.1,360,103
'0:0:2.15,357,107
'0:0:2.2,357,112
'0:0:2.25,359,116
'0:0:2.3,359,121
'0:0:2.35,357,126
'0:0:2.4,355,131
'0:0:2.45,354,136
'0:0:2.5,354,143
'0:0:2.55,362,149
'0:0:2.6,372,156
'0:0:2.65,368,163
'0:0:2.7,359,171
'0:0:2.75,358,178
'0:0:2.8,358,185
'0:0:2.85,360,189
'0:0:2.9,359,190
'0:0:2.95,357,189
'0:0:3.0,355,184
'0:0:3.05,359,175
'0:0:3.1,361,165
'0:0:3.15,370,159
'0:0:3.2,370,159
'0:0:3.25,361,164
'0:0:3.3,356,168
'0:0:3.35,360,165
'0:0:3.4,362,158
'0:0:3.45,362,149
'0:0:3.5,358,137
'0:0:3.55,359,125
'0:0:3.6,360,114
'0:0:3.65,362,106
'0:0:3.7,370,100
'0:0:3.75,375,95
'0:0:3.8,365,93
'0:0:3.85,358,92
'0:0:3.9,355,90
'0:0:3.95,358,92
'0:0:4.0,358,95
'0:0:4.05,355,97
'0:0:4.1,355,99
'0:0:4.15,354,101
'0:0:4.2,355,107
'0:0:4.25,362,113
'0:0:4.3,374,120
'0:0:4.35,368,128
'0:0:4.4,360,137
'0:0:4.45,357,143
'0:0:4.5,361,150
'0:0:4.55,361,156
'0:0:4.6,360,163
'0:0:4.65,356,170
'0:0:4.7,358,175
'0:0:4.75,357,178
'0:0:4.8,361,177
'0:0:4.85,370,173
'0:0:4.9,372,167
'0:0:4.95,361,163
'0:0:5.0,358,161
'0:0:5.05,358,159
'0:0:5.1,362,157
'0:0:5.15,360,154
'0:0:5.2,358,148
'0:0:5.25,354,138
'0:0:5.3,360,126
'0:0:5.35,361,116
'0:0:5.4,373,106
'0:0:5.45,373,99
'0:0:5.5,365,96
'0:0:5.55,359,96
'0:0:5.6,363,96
'0:0:5.65,363,93
'0:0:5.7,362,90
'0:0:5.75,360,88
'0:0:5.8,360,88
'0:0:5.85,359,90
'0:0:5.9,362,94
'0:0:5.95,371,98
'0:0:6.0,375,103
'0:0:6.05,368,107
'0:0:6.1,362,113
'0:0:6.15,362,118
'0:0:6.2,362,122
'0:0:6.25,360,127
'0:0:6.3,360,132
'0:0:6.35,359,137
'0:0:6.4,361,142
'0:0:6.45,359,147
'0:0:6.5,363,153
'0:0:6.55,371,159
'0:0:6.6,367,165
'0:0:6.65,362,172
'0:0:6.7,360,178
'0:0:6.75,365,182
'0:0:6.8,365,182
'0:0:6.85,364,180
'0:0:6.9,360,173
'0:0:6.95,361,168
'0:0:7.0,360,164
'0:0:7.05,367,159
'0:0:7.1,373,149
'0:0:7.15,372,141
'0:0:7.2,363,134
'0:0:7.25,364,129
'0:0:7.3,364,123
'0:0:7.35,364,118
'0:0:7.4,359,113
'0:0:7.45,360,108
'0:0:7.5,359,103
'0:0:7.55,361,99
'0:0:7.6,366,96
'0:0:7.65,375,95
'0:0:7.7,371,95
'0:0:7.75,367,95
'0:0:7.8,362,97
'0:0:7.85,364,99
'0:0:7.9,363,103
'0:0:7.95,365,109
'0:0:8.0,361,116
'0:0:8.05,359,123
'0:0:8.1,359,130
'0:0:8.15,365,137
'0:0:8.2,373,145
'0:0:8.25,370,153
'0:0:8.3,364,163
'0:0:8.35,361,171
'0:0:8.4,361,178
'0:0:8.45,362,181
'0:0:8.5,363,180
'0:0:8.55,361,173
'0:0:8.6,362,162
'0:0:8.65,361,150
'0:0:8.7,364,137
'0:0:8.75,373,126
'0:0:8.8,374,121
'0:0:8.85,365,119
'0:0:8.9,360,117
'0:0:8.95,359,114
'0:0:9.0,362,109
'0:0:9.05,360,104
'0:0:9.1,360,99
'0:0:9.15,358,94
'0:0:9.2,360,90
'0:0:9.25,360,88
'0:0:9.3,373,85
'0:0:9.35,375,85
'0:0:9.4,367,88
'0:0:9.45,359,90
'0:0:9.5,364,94
'0:0:9.55,363,96
'0:0:9.6,363,100
'0:0:9.65,360,104
'0:0:9.7,360,110
'0:0:9.75,360,115
'0:0:9.8,361,121
'0:0:9.85,365,129
'0:0:9.9,374,138
'0:0:9.95,370,148
'0:0:10.0,364,159
'0:0:10.05,358,168
'0:0:10.1,360,176
'0:0:10.15,359,181
'0:0:10.2,360,184
'0:0:10.25,356,184
'0:0:10.3,359,179
'0:0:10.35,360,172
'0:0:10.4,360,165
'0:0:10.45,369,162
'0:0:10.5,373,160
'0:0:10.55,367,160
