,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,370,142
'0:0:0.05,350,153
'0:0:0.1,347,164
'0:0:0.15,351,172
'0:0:0.2,354,180
'0:0:0.25,370,188
'0:0:0.3,377,198
'0:0:0.35,366,207
'0:0:0.4,356,215
'0:0:0.45,357,223
'0:0:0.5,362,231
'0:0:0.55,362,236
'0:0:0.6,362,237
'0:0:0.65,360,232
'0:0:0.7,358,221
'0:0:0.75,371,212
'0:0:0.8,383,206
'0:0:0.85,375,201
'0:0:0.9,361,196
'0:0:0.95,363,189
'0:0:1.0,368,180
'0:0:1.05,366,172
'0:0:1.1,359,163
'0:0:1.15,359,156
'0:0:1.2,361,146
'0:0:1.25,374,135
'0:0:1.3,379,126
'0:0:1.35,364,121
'0:0:1.4,352,118
'0:0:1.45,356,116
'0:0:1.5,363,115
'0:0:1.55,361,115
'0:0:1.6,358,115
'0:0:1.65,359,114
'0:0:1.7,364,114
'0:0:1.75,377,118
'0:0:1.8,374,125
'0:0:1.85,362,132
'0:0:1.9,353,141
'0:0:1.95,357,150
'0:0:2.0,360,160
'0:0:2.05,360,168
'0:0:2.1,354,173
'0:0:2.15,355,179
'0:0:2.2,363,186
'0:0:2.25,378,192
'0:0:2.3,373,196
'0:0:2.35,359,197
'0:0:2.4,356,193
'0:0:2.45,364,185
'0:0:2.5,363,176
'0:0:2.55,359,169
'0:0:2.6,358,165
'0:0:2.65,360,161
'0:0:2.7,374,158
'0:0:2.75,381,158
'0:0:2.8,370,158
'0:0:2.85,360,160
'0:0:2.9,358,159
'0:0:2.95,362,156
'0:0:3.0,360,150
'0:0:3.05,359,146
'0:0:3.1,354,142
'0:0:3.15,364,138
'0:0:3.2,382,135
'0:0:3.25,378,134
'0:0:3.3,364,134
'0:0:3.35,358,135
'0:0:3.4,364,137
'0:0:3.45,365,142
'0:0:3.5,362,148
'0:0:3.55,357,155
'0:0:3.6,356,163
'0:0:3.65,365,171
'0:0:3.7,383,178
'0:0:3.75,377,186
'0:0:3.8,362,195
'0:0:3.85,356,202
'0:0:3.9,361,209
'0:0:3.95,362,216
'0:0:4.0,359,222
'0:0:4.05,357,225
'0:0:4.1,356,224
'0:0:4.15,357,218
'0:0:4.2,371,206
'0:0:4.25,385,196
'0:0:4.3,376,187
'0:0:4.35,360,182
'0:0:4.4,358,179
'0:0:4.45,363,176
'0:0:4.5,363,170
'0:0:4.55,357,164
'0:0:4.6,355,161
'0:0:4.65,355,159
'0:0:4.7,357,157
'0:0:4.75,374,155
'0:0:4.8,384,151
'0:0:4.85,368,148
'0:0:4.9,357,145
'0:0:4.95,358,141
'0:0:5.0,362,138
'0:0:5.05,361,134
'0:0:5.1,354,129
'0:0:5.15,358,126
'0:0:5.2,359,123
'0:0:5.25,358,121
'0:0:5.3,365,124
'0:0:5.35,381,133
'0:0:5.4,374,144
'0:0:5.45,361,153
'0:0:5.5,356,161
'0:0:5.55,360,170
'0:0:5.6,361,179
'0:0:5.65,357,187
'0:0:5.7,356,195
'0:0:5.75,358,201
'0:0:5.8,357,207
'0:0:5.85,359,209
'0:0:5.9,378,205
'0:0:5.95,386,195
'0:0:6.0,372,185
'0:0:6.05,358,179
'0:0:6.1,358,173
'0:0:6.15,365,168
'0:0:6.2,363,164
'0:0:6.25,360,162
'0:0:6.3,357,158
'0:0:6.35,358,156
'0:0:6.4,359,154
'0:0:6.45,375,152
'0:0:6.5,386,150
'0:0:6.55,372,148
'0:0:6.6,359,145
'0:0:6.65,359,142
'0:0:6.7,362,139
'0:0:6.75,363,136
'0:0:6.8,360,134
'0:0:6.85,357,134
'0:0:6.9,357,137
'0:0:6.95,356,143
'0:0:7.0,363,152
'0:0:7.05,384,160
'0:0:7.1,376,170
'0:0:7.15,360,180
'0:0:7.2,353,190
'0:0:7.25,357,199
'0:0:7.3,360,208
'0:0:7.35,357,214
'0:0:7.4,355,218
'0:0:7.45,354,220
'0:0:7.5,353,219
'0:0:7.55,356,216
'0:0:7.6,378,209
'0:0:7.65,381,202
'0:0:7.7,366,196
'0:0:7.75,355,192
'0:0:7.8,359,190
'0:0:7.85,365,187
'0:0:7.9,362,181
'0:0:7.95,357,176
'0:0:8.0,356,170
'0:0:8.05,355,165
'0:0:8.1,360,160
'0:0:8.15,380,156
'0:0:8.2,381,154
'0:0:8.25,366,152
'0:0:8.3,357,151
'0:0:8.35,358,150
'0:0:8.4,362,148
'0:0:8.45,361,147
'0:0:8.5,359,149
'0:0:8.55,357,150
'0:0:8.6,356,154
'0:0:8.65,359,160
'0:0:8.7,379,168
'0:0:8.75,380,176
'0:0:8.8,365,187
'0:0:8.85,354,199
'0:0:8.9,356,211
'0:0:8.95,363,221
'0:0:9.0,362,231
'0:0:9.05,357,236
'0:0:9.1,354,239
'0:0:9.15,357,237
'0:0:9.2,361,231
'0:0:9.25,378,223
'0:0:9.3,379,215
'0:0:9.35,367,210
'0:0:9.4,358,207
'0:0:9.45,360,201
'0:0:9.5,365,194
'0:0:9.55,360,188
'0:0:9.6,355,185
'0:0:9.65,355,181
'0:0:9.7,356,177
'0:0:9.75,361,174
'0:0:9.8,380,169
'0:0:9.85,376,166
'0:0:9.9,361,162
'0:0:9.95,357,159
'0:0:10.0,358,157
'0:0:10.05,362,155
'0:0:10.1,357,151
'0:0:10.15,356,149
'0:0:10.2,356,146
'0:0:10.25,357,145
'0:0:10.3,364,144
'0:0:10.35,381,145
'0:0:10.4,373,149
'0:0:10.45,358,154
'0:0:10.5,354,162
'0:0:10.55,359,170
