,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,359,205
'0:0:0.05,352,213
'0:0:0.1,360,220
'0:0:0.15,359,228
'0:0:0.2,357,233
'0:0:0.25,358,237
'0:0:0.3,361,239
'0:0:0.35,357,237
'0:0:0.4,354,233
'0:0:0.45,353,229
'0:0:0.5,355,230
'0:0:0.55,366,228
'0:0:0.6,369,225
'0:0:0.65,362,221
'0:0:0.7,349,217
'0:0:0.75,351,209
'0:0:0.8,355,200
'0:0:0.85,353,189
'0:0:0.9,352,180
'0:0:0.95,353,171
'0:0:1.0,355,164
'0:0:1.05,368,158
'0:0:1.1,372,153
'0:0:1.15,368,151
'0:0:1.2,363,150
'0:0:1.25,361,150
'0:0:1.3,367,151
'0:0:1.35,369,152
'0:0:1.4,367,154
'0:0:1.45,361,158
'0:0:1.5,361,165
'0:0:1.55,367,174
'0:0:1.6,369,184
'0:0:1.65,359,194
'0:0:1.7,353,203
'0:0:1.75,356,213
'0:0:1.8,358,223
'0:0:1.85,359,235
'0:0:1.9,357,244
'0:0:1.95,353,254
'0:0:2.0,350,259
'0:0:2.05,355,260
'0:0:2.1,367,257
'0:0:2.15,367,252
'0:0:2.2,361,247
'0:0:2.25,362,244
'0:0:2.3,364,239
'0:0:2.35,365,233
'0:0:2.4,364,228
'0:0:2.45,362,220
'0:0:2.5,361,210
'0:0:2.55,359,199
'0:0:2.6,366,190
'0:0:2.65,373,181
'0:0:2.7,367,174
'0:0:2.75,364,165
'0:0:2.8,366,158
'0:0:2.85,369,152
'0:0:2.9,366,148
'0:0:2.95,360,146
'0:0:3.0,354,148
'0:0:3.05,350,151
'0:0:3.1,351,156
'0:0:3.15,359,163
'0:0:3.2,367,171
'0:0:3.25,362,182
'0:0:3.3,355,192
'0:0:3.35,353,205
'0:0:3.4,354,216
'0:0:3.45,353,227
'0:0:3.5,350,237
'0:0:3.55,352,247
'0:0:3.6,351,254
'0:0:3.65,350,261
'0:0:3.7,352,266
'0:0:3.75,364,269
'0:0:3.8,368,270
'0:0:3.85,362,266
'0:0:3.9,357,259
'0:0:3.95,360,252
'0:0:4.0,364,247
'0:0:4.05,361,242
'0:0:4.1,355,237
'0:0:4.15,354,233
'0:0:4.2,355,232
'0:0:4.25,356,230
'0:0:4.3,364,225
'0:0:4.35,368,217
'0:0:4.4,361,208
'0:0:4.45,356,198
'0:0:4.5,356,189
'0:0:4.55,359,181
'0:0:4.6,359,171
'0:0:4.65,356,160
'0:0:4.7,355,152
'0:0:4.75,358,147
'0:0:4.8,358,144
'0:0:4.85,367,142
'0:0:4.9,374,143
'0:0:4.95,368,149
'0:0:5.0,358,156
'0:0:5.05,356,167
'0:0:5.1,357,179
'0:0:5.15,357,192
'0:0:5.2,355,203
'0:0:5.25,350,214
'0:0:5.3,352,223
'0:0:5.35,355,232
'0:0:5.4,357,241
'0:0:5.45,368,250
'0:0:5.5,367,258
'0:0:5.55,358,266
'0:0:5.6,351,270
'0:0:5.65,351,269
'0:0:5.7,357,261
'0:0:5.75,359,249
'0:0:5.8,357,243
'0:0:5.85,356,239
'0:0:5.9,356,233
'0:0:5.95,357,228
'0:0:6.0,365,222
'0:0:6.05,366,216
'0:0:6.1,354,212
'0:0:6.15,349,208
'0:0:6.2,351,203
'0:0:6.25,353,195
'0:0:6.3,354,185
'0:0:6.35,351,174
'0:0:6.4,352,165
'0:0:6.45,353,158
'0:0:6.5,358,152
'0:0:6.55,367,147
'0:0:6.6,364,145
'0:0:6.65,355,145
'0:0:6.7,352,145
'0:0:6.75,357,147
'0:0:6.8,358,150
'0:0:6.85,359,155
'0:0:6.9,360,161
'0:0:6.95,359,169
'0:0:7.0,358,180
'0:0:7.05,362,193
'0:0:7.1,367,204
'0:0:7.15,363,217
'0:0:7.2,355,228
'0:0:7.25,353,238
'0:0:7.3,355,246
'0:0:7.35,359,253
'0:0:7.4,357,254
'0:0:7.45,358,247
'0:0:7.5,353,238
'0:0:7.55,355,226
'0:0:7.6,366,214
'0:0:7.65,366,205
'0:0:7.7,358,202
'0:0:7.75,351,201
'0:0:7.8,351,200
'0:0:7.85,354,196
'0:0:7.9,355,191
'0:0:7.95,352,186
'0:0:8.0,357,180
'0:0:8.05,358,176
'0:0:8.1,366,171
'0:0:8.15,373,165
'0:0:8.2,368,161
'0:0:8.25,357,160
'0:0:8.3,355,162
'0:0:8.35,360,165
'0:0:8.4,358,170
'0:0:8.45,357,177
'0:0:8.5,355,185
'0:0:8.55,351,195
'0:0:8.6,354,206
'0:0:8.65,364,217
'0:0:8.7,362,227
'0:0:8.75,354,237
'0:0:8.8,353,245
'0:0:8.85,355,254
'0:0:8.9,356,261
'0:0:8.95,357,265
'0:0:9.0,356,263
'0:0:9.05,355,255
'0:0:9.1,358,248
'0:0:9.15,366,242
'0:0:9.2,368,238
'0:0:9.25,359,236
'0:0:9.3,352,233
'0:0:9.35,356,226
'0:0:9.4,360,220
'0:0:9.45,359,210
'0:0:9.5,358,200
'0:0:9.55,355,189
'0:0:9.6,355,179
'0:0:9.65,366,168
'0:0:9.7,361,164
'0:0:9.75,355,162
'0:0:9.8,353,163
'0:0:9.85,358,167
'0:0:9.9,362,173
'0:0:9.95,360,181
'0:0:10.0,361,190
'0:0:10.05,357,202
'0:0:10.1,359,213
'0:0:10.15,371,224
'0:0:10.2,369,235
'0:0:10.25,359,246
'0:0:10.3,355,254
'0:0:10.35,358,262
'0:0:10.4,360,269
'0:0:10.45,358,274
'0:0:10.5,355,276
'0:0:10.55,356,271
