,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,366,131
'0:0:0.05,343,137
'0:0:0.1,344,142
'0:0:0.15,349,150
'0:0:0.2,360,157
'0:0:0.25,365,163
'0:0:0.3,358,168
'0:0:0.35,354,172
'0:0:0.4,359,173
'0:0:0.45,363,172
'0:0:0.5,364,170
'0:0:0.55,362,168
'0:0:0.6,357,165
'0:0:0.65,361,162
'0:0:0.7,363,160
'0:0:0.75,367,156
'0:0:0.8,371,150
'0:0:0.85,371,143
'0:0:0.9,363,136
'0:0:0.95,355,130
'0:0:1.0,356,125
'0:0:1.05,359,118
'0:0:1.1,359,113
'0:0:1.15,356,110
'0:0:1.2,352,107
'0:0:1.25,361,105
'0:0:1.3,368,102
'0:0:1.35,374,101
'0:0:1.4,379,100
'0:0:1.45,375,97
'0:0:1.5,367,96
'0:0:1.55,363,95
'0:0:1.6,355,95
'0:0:1.65,355,95
'0:0:1.7,353,95
'0:0:1.75,357,95
'0:0:1.8,358,95
'0:0:1.85,362,95
'0:0:1.9,361,98
'0:0:1.95,367,101
'0:0:2.0,372,104
'0:0:2.05,369,108
'0:0:2.1,364,112
'0:0:2.15,365,117
'0:0:2.2,363,121
'0:0:2.25,362,125
'0:0:2.3,356,130
'0:0:2.35,359,134
'0:0:2.4,368,136
'0:0:2.45,368,140
'0:0:2.5,369,143
'0:0:2.55,374,146
'0:0:2.6,368,147
'0:0:2.65,361,146
'0:0:2.7,358,145
'0:0:2.75,362,142
'0:0:2.8,364,140
'0:0:2.85,362,139
'0:0:2.9,359,138
'0:0:2.95,357,137
'0:0:3.0,356,135
'0:0:3.05,358,130
'0:0:3.1,364,124
'0:0:3.15,361,117
'0:0:3.2,358,110
'0:0:3.25,355,106
'0:0:3.3,359,103
'0:0:3.35,360,99
'0:0:3.4,358,96
'0:0:3.45,355,92
'0:0:3.5,356,89
'0:0:3.55,359,87
'0:0:3.6,362,87
'0:0:3.65,367,87
'0:0:3.7,374,87
'0:0:3.75,370,88
'0:0:3.8,359,89
'0:0:3.85,355,93
'0:0:3.9,364,97
'0:0:3.95,372,101
'0:0:4.0,371,105
'0:0:4.05,366,109
'0:0:4.1,362,114
'0:0:4.15,355,121
'0:0:4.2,354,127
'0:0:4.25,355,134
'0:0:4.3,370,140
'0:0:4.35,374,146
'0:0:4.4,366,152
'0:0:4.45,359,158
'0:0:4.5,359,163
'0:0:4.55,359,166
'0:0:4.6,357,163
'0:0:4.65,356,156
'0:0:4.7,356,149
'0:0:4.75,365,140
'0:0:4.8,369,131
'0:0:4.85,366,125
'0:0:4.9,370,122
'0:0:4.95,372,120
'0:0:5.0,356,118
'0:0:5.05,348,115
'0:0:5.1,354,113
'0:0:5.15,363,111
'0:0:5.2,361,108
'0:0:5.25,357,104
'0:0:5.3,357,99
'0:0:5.35,351,94
'0:0:5.4,349,90
'0:0:5.45,349,87
'0:0:5.5,357,85
'0:0:5.55,371,82
'0:0:5.6,366,82
'0:0:5.65,359,82
'0:0:5.7,356,83
'0:0:5.75,360,84
'0:0:5.8,357,87
'0:0:5.85,357,89
'0:0:5.9,355,92
'0:0:5.95,356,96
'0:0:6.0,354,99
'0:0:6.05,353,103
'0:0:6.1,356,108
'0:0:6.15,373,115
'0:0:6.2,376,121
'0:0:6.25,371,129
'0:0:6.3,365,135
'0:0:6.35,362,142
'0:0:6.4,359,148
'0:0:6.45,357,151
'0:0:6.5,354,152
'0:0:6.55,358,151
'0:0:6.6,357,148
'0:0:6.65,357,142
'0:0:6.7,358,138
'0:0:6.75,364,134
'0:0:6.8,368,132
'0:0:6.85,364,129
'0:0:6.9,359,126
'0:0:6.95,355,123
'0:0:7.0,359,117
'0:0:7.05,358,111
'0:0:7.1,355,106
'0:0:7.15,354,101
'0:0:7.2,353,98
'0:0:7.25,352,94
'0:0:7.3,357,91
'0:0:7.35,365,88
'0:0:7.4,381,86
'0:0:7.45,376,84
'0:0:7.5,362,84
'0:0:7.55,349,84
'0:0:7.6,350,83
'0:0:7.65,359,83
'0:0:7.7,364,82
'0:0:7.75,358,83
'0:0:7.8,357,83
'0:0:7.85,354,83
'0:0:7.9,352,83
'0:0:7.95,352,83
'0:0:8.0,366,83
'0:0:8.05,371,84
'0:0:8.1,361,88
'0:0:8.15,353,92
'0:0:8.2,355,97
'0:0:8.25,359,101
'0:0:8.3,362,104
'0:0:8.35,360,110
'0:0:8.4,359,115
'0:0:8.45,356,120
'0:0:8.5,356,124
'0:0:8.55,356,131
'0:0:8.6,362,136
'0:0:8.65,368,140
'0:0:8.7,362,140
'0:0:8.75,357,139
'0:0:8.8,355,137
'0:0:8.85,356,134
'0:0:8.9,355,131
'0:0:8.95,353,127
'0:0:9.0,355,125
'0:0:9.05,357,122
'0:0:9.1,356,118
'0:0:9.15,357,113
'0:0:9.2,368,109
'0:0:9.25,370,103
'0:0:9.3,361,100
'0:0:9.35,356,97
'0:0:9.4,360,95
'0:0:9.45,364,93
'0:0:9.5,361,91
'0:0:9.55,354,89
'0:0:9.6,350,89
'0:0:9.65,356,89
'0:0:9.7,357,89
'0:0:9.75,358,89
'0:0:9.8,369,90
'0:0:9.85,369,92
'0:0:9.9,359,94
'0:0:9.95,356,97
'0:0:10.0,360,100
'0:0:10.05,364,104
'0:0:10.1,362,107
'0:0:10.15,359,111
'0:0:10.2,358,115
'0:0:10.25,363,119
'0:0:10.3,359,124
'0:0:10.35,363,130
'0:0:10.4,370,135
'0:0:10.45,364,140
'0:0:10.5,357,144
'0:0:10.55,356,146
