,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,361,176
'0:0:0.05,340,180
'0:0:0.1,336,181
'0:0:0.15,345,177
'0:0:0.2,352,172
'0:0:0.25,357,170
'0:0:0.3,367,167
'0:0:0.35,373,164
'0:0:0.4,366,163
'0:0:0.45,354,162
'0:0:0.5,358,158
'0:0:0.55,364,151
'0:0:0.6,366,144
'0:0:0.65,360,135
'0:0:0.7,360,125
'0:0:0.75,360,117
'0:0:0.8,359,111
'0:0:0.85,368,105
'0:0:0.9,374,102
'0:0:0.95,363,101
'0:0:1.0,349,101
'0:0:1.05,345,100
'0:0:1.1,361,98
'0:0:1.15,370,96
'0:0:1.2,367,95
'0:0:1.25,342,94
'0:0:1.3,336,94
'0:0:1.35,347,95
'0:0:1.4,365,98
'0:0:1.45,374,101
'0:0:1.5,365,104
'0:0:1.55,353,110
'0:0:1.6,351,115
'0:0:1.65,358,120
'0:0:1.7,365,124
'0:0:1.75,364,127
'0:0:1.8,360,130
'0:0:1.85,359,133
'0:0:1.9,362,137
'0:0:1.95,366,143
'0:0:2.0,379,149
'0:0:2.05,378,155
'0:0:2.1,364,161
'0:0:2.15,352,165
'0:0:2.2,356,167
'0:0:2.25,359,165
'0:0:2.3,360,162
'0:0:2.35,360,160
'0:0:2.4,363,157
'0:0:2.45,366,157
'0:0:2.5,371,156
'0:0:2.55,381,156
'0:0:2.6,380,156
'0:0:2.65,367,153
'0:0:2.7,356,148
'0:0:2.75,356,141
'0:0:2.8,360,133
'0:0:2.85,362,126
'0:0:2.9,358,120
'0:0:2.95,360,115
'0:0:3.0,359,111
'0:0:3.05,364,108
'0:0:3.1,374,107
'0:0:3.15,376,107
'0:0:3.2,359,109
'0:0:3.25,353,111
'0:0:3.3,359,112
'0:0:3.35,366,114
'0:0:3.4,358,118
'0:0:3.45,359,123
'0:0:3.5,345,128
'0:0:3.55,345,134
'0:0:3.6,347,141
'0:0:3.65,364,148
'0:0:3.7,370,155
'0:0:3.75,362,163
'0:0:3.8,343,170
'0:0:3.85,343,177
'0:0:3.9,351,183
'0:0:3.95,354,187
'0:0:4.0,354,189
'0:0:4.05,356,187
'0:0:4.1,356,183
'0:0:4.15,360,178
'0:0:4.2,366,174
'0:0:4.25,377,171
'0:0:4.3,370,170
'0:0:4.35,353,170
'0:0:4.4,351,170
'0:0:4.45,358,168
'0:0:4.5,355,164
'0:0:4.55,354,157
'0:0:4.6,352,149
'0:0:4.65,355,138
'0:0:4.7,357,130
'0:0:4.75,363,124
'0:0:4.8,375,120
'0:0:4.85,367,119
'0:0:4.9,353,120
'0:0:4.95,345,120
'0:0:5.0,347,120
'0:0:5.05,350,121
'0:0:5.1,347,123
'0:0:5.15,348,126
'0:0:5.2,348,129
'0:0:5.25,347,133
'0:0:5.3,351,136
'0:0:5.35,360,143
'0:0:5.4,374,149
'0:0:5.45,376,157
'0:0:5.5,364,164
'0:0:5.55,358,173
'0:0:5.6,362,180
'0:0:5.65,362,186
'0:0:5.7,359,190
'0:0:5.75,356,191
'0:0:5.8,355,188
'0:0:5.85,352,182
'0:0:5.9,355,179
'0:0:5.95,363,180
'0:0:6.0,370,179
'0:0:6.05,362,176
'0:0:6.1,359,171
'0:0:6.15,358,162
'0:0:6.2,357,154
'0:0:6.25,352,151
'0:0:6.3,350,150
'0:0:6.35,349,146
'0:0:6.4,354,142
'0:0:6.45,357,139
'0:0:6.5,356,137
'0:0:6.55,371,133
'0:0:6.6,375,128
'0:0:6.65,362,121
'0:0:6.7,354,116
'0:0:6.75,356,111
'0:0:6.8,361,109
'0:0:6.85,361,108
'0:0:6.9,356,108
'0:0:6.95,357,107
'0:0:7.0,356,109
'0:0:7.05,355,113
'0:0:7.1,364,119
'0:0:7.15,376,125
'0:0:7.2,366,130
'0:0:7.25,355,137
'0:0:7.3,351,142
'0:0:7.35,359,148
'0:0:7.4,361,153
'0:0:7.45,369,157
'0:0:7.5,364,161
'0:0:7.55,357,163
'0:0:7.6,352,163
'0:0:7.65,364,165
'0:0:7.7,363,165
'0:0:7.75,365,163
'0:0:7.8,358,160
'0:0:7.85,354,157
'0:0:7.9,354,153
'0:0:7.95,364,151
'0:0:8.0,363,149
'0:0:8.05,357,147
'0:0:8.1,350,143
'0:0:8.15,353,137
'0:0:8.2,349,130
'0:0:8.25,360,124
'0:0:8.3,366,118
'0:0:8.35,364,114
'0:0:8.4,353,111
'0:0:8.45,352,107
'0:0:8.5,356,104
'0:0:8.55,352,100
'0:0:8.6,345,98
'0:0:8.65,345,96
'0:0:8.7,343,95
'0:0:8.75,349,94
'0:0:8.8,363,94
'0:0:8.85,374,95
'0:0:8.9,367,97
'0:0:8.95,358,101
'0:0:9.0,357,105
'0:0:9.05,360,111
'0:0:9.1,361,116
'0:0:9.15,353,123
'0:0:9.2,350,129
'0:0:9.25,343,135
'0:0:9.3,344,140
'0:0:9.35,354,147
'0:0:9.4,369,153
'0:0:9.45,366,159
'0:0:9.5,362,163
'0:0:9.55,351,162
'0:0:9.6,355,156
'0:0:9.65,357,148
'0:0:9.7,357,138
'0:0:9.75,353,129
'0:0:9.8,351,123
'0:0:9.85,350,119
'0:0:9.9,356,116
'0:0:9.95,367,114
'0:0:10.0,369,112
'0:0:10.05,358,109
'0:0:10.1,356,108
'0:0:10.15,371,106
'0:0:10.2,365,103
'0:0:10.25,358,100
'0:0:10.3,354,98
'0:0:10.35,350,96
'0:0:10.4,350,95
'0:0:10.45,356,96
'0:0:10.5,371,97
'0:0:10.55,367,100
