,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,390,139
'0:0:0.05,347,142
'0:0:0.1,326,147
'0:0:0.15,357,150
'0:0:0.2,370,153
'0:0:0.25,361,155
'0:0:0.3,339,155
'0:0:0.35,344,153
'0:0:0.4,376,152
'0:0:0.45,350,150
'0:0:0.5,341,148
'0:0:0.55,357,145
'0:0:0.6,354,144
'0:0:0.65,370,145
'0:0:0.7,358,151
'0:0:0.75,377,157
'0:0:0.8,374,165
'0:0:0.85,356,175
'0:0:0.9,345,183
'0:0:0.95,359,191
'0:0:1.0,376,197
'0:0:1.05,391,201
'0:0:1.1,349,202
'0:0:1.15,346,198
'0:0:1.2,374,189
'0:0:1.25,364,182
'0:0:1.3,372,177
'0:0:1.35,383,173
'0:0:1.4,394,170
'0:0:1.45,369,168
'0:0:1.5,345,165
'0:0:1.55,352,164
'0:0:1.6,356,164
'0:0:1.65,349,162
'0:0:1.7,353,156
'0:0:1.75,355,147
'0:0:1.8,368,136
'0:0:1.85,363,127
'0:0:1.9,368,118
'0:0:1.95,364,114
'0:0:2.0,366,110
'0:0:2.05,359,107
'0:0:2.1,372,103
'0:0:2.15,372,99
'0:0:2.2,374,98
'0:0:2.25,370,98
'0:0:2.3,351,97
'0:0:2.35,342,97
'0:0:2.4,361,100
'0:0:2.45,374,104
'0:0:2.5,376,109
'0:0:2.55,361,115
'0:0:2.6,363,121
'0:0:2.65,373,126
'0:0:2.7,385,131
'0:0:2.75,368,136
'0:0:2.8,367,140
'0:0:2.85,362,144
'0:0:2.9,372,148
'0:0:2.95,359,153
'0:0:3.0,372,157
'0:0:3.05,374,161
'0:0:3.1,371,166
'0:0:3.15,361,169
'0:0:3.2,363,170
'0:0:3.25,358,168
'0:0:3.3,363,163
'0:0:3.35,359,157
'0:0:3.4,358,152
'0:0:3.45,358,147
'0:0:3.5,355,145
'0:0:3.55,356,143
'0:0:3.6,360,140
'0:0:3.65,354,139
'0:0:3.7,350,143
'0:0:3.75,358,144
'0:0:3.8,367,143
'0:0:3.85,372,140
'0:0:3.9,366,135
'0:0:3.95,359,128
'0:0:4.0,359,120
'0:0:4.05,358,115
'0:0:4.1,358,111
'0:0:4.15,372,108
'0:0:4.2,368,107
'0:0:4.25,355,107
'0:0:4.3,338,105
'0:0:4.35,341,103
'0:0:4.4,355,102
'0:0:4.45,360,103
'0:0:4.5,356,106
'0:0:4.55,356,110
'0:0:4.6,348,113
'0:0:4.65,351,116
'0:0:4.7,372,122
'0:0:4.75,386,128
'0:0:4.8,381,135
'0:0:4.85,369,141
'0:0:4.9,359,147
'0:0:4.95,369,153
'0:0:5.0,364,158
'0:0:5.05,364,162
'0:0:5.1,384,166
'0:0:5.15,362,167
'0:0:5.2,357,163
'0:0:5.25,369,157
'0:0:5.3,374,153
'0:0:5.35,384,150
'0:0:5.4,370,150
'0:0:5.45,358,151
'0:0:5.5,351,154
'0:0:5.55,358,157
'0:0:5.6,362,159
'0:0:5.65,363,159
'0:0:5.7,357,157
'0:0:5.75,358,153
'0:0:5.8,362,144
'0:0:5.85,360,136
'0:0:5.9,374,126
'0:0:5.95,378,118
'0:0:6.0,368,112
'0:0:6.05,348,108
'0:0:6.1,346,105
'0:0:6.15,351,105
'0:0:6.2,360,107
'0:0:6.25,359,108
'0:0:6.3,361,109
'0:0:6.35,354,110
'0:0:6.4,352,114
'0:0:6.45,349,119
'0:0:6.5,368,125
'0:0:6.55,372,131
'0:0:6.6,368,138
'0:0:6.65,357,145
'0:0:6.7,362,151
'0:0:6.75,363,158
'0:0:6.8,364,166
'0:0:6.85,357,171
'0:0:6.9,357,171
'0:0:6.95,356,169
'0:0:7.0,361,164
'0:0:7.05,366,159
'0:0:7.1,381,153
'0:0:7.15,372,150
'0:0:7.2,362,150
'0:0:7.25,347,152
'0:0:7.3,352,155
'0:0:7.35,355,156
'0:0:7.4,363,154
'0:0:7.45,365,150
'0:0:7.5,367,144
'0:0:7.55,357,136
'0:0:7.6,354,128
'0:0:7.65,366,123
'0:0:7.7,363,120
'0:0:7.75,341,119
'0:0:7.8,335,115
'0:0:7.85,342,110
'0:0:7.9,353,104
'0:0:7.95,366,101
'0:0:8.0,367,99
'0:0:8.05,363,98
'0:0:8.1,356,98
'0:0:8.15,359,98
'0:0:8.2,369,99
'0:0:8.25,379,104
'0:0:8.3,365,111
'0:0:8.35,351,118
'0:0:8.4,344,125
'0:0:8.45,352,132
'0:0:8.5,355,139
'0:0:8.55,358,148
'0:0:8.6,353,157
'0:0:8.65,350,165
'0:0:8.7,348,172
'0:0:8.75,352,176
'0:0:8.8,365,175
'0:0:8.85,382,175
'0:0:8.9,377,180
'0:0:8.95,370,184
'0:0:9.0,360,187
'0:0:9.05,356,186
'0:0:9.1,346,181
'0:0:9.15,351,174
'0:0:9.2,354,163
'0:0:9.25,357,151
'0:0:9.3,359,140
'0:0:9.35,376,131
'0:0:9.4,383,123
'0:0:9.45,376,120
'0:0:9.5,364,117
'0:0:9.55,362,114
'0:0:9.6,362,113
'0:0:9.65,358,113
'0:0:9.7,356,113
'0:0:9.75,355,112
'0:0:9.8,352,112
'0:0:9.85,351,113
'0:0:9.9,365,117
'0:0:9.95,369,122
'0:0:10.0,360,129
'0:0:10.05,350,136
'0:0:10.1,354,144
'0:0:10.15,357,152
'0:0:10.2,364,162
'0:0:10.25,358,171
'0:0:10.3,358,179
'0:0:10.35,353,184
'0:0:10.4,353,186
'0:0:10.45,366,183
'0:0:10.5,375,178
'0:0:10.55,365,176
