,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,1763,
'0:0:0.05,1767,
'0:0:0.1,1769,
'0:0:0.15,1768,
'0:0:0.2,1769,
'0:0:0.25,1772,
'0:0:0.3,1774,
'0:0:0.35,1771,
'0:0:0.4,1771,
'0:0:0.45,1773,
'0:0:0.5,1772,
'0:0:0.55,1771,
'0:0:0.6,1769,
'0:0:0.65,1765,
'0:0:0.7,1757,
'0:0:0.75,1752,
'0:0:0.8,1749,
'0:0:0.85,1746,
'0:0:0.9,1741,
'0:0:0.95,1737,
'0:0:1.0,1739,
'0:0:1.05,1745,
'0:0:1.1,1756,
'0:0:1.15,1770,
'0:0:1.2,1786,
'0:0:1.25,1803,
'0:0:1.3,1826,
'0:0:1.35,1848,
'0:0:1.4,1873,
'0:0:1.45,1896,
'0:0:1.5,1917,
'0:0:1.55,1936,
'0:0:1.6,1957,
'0:0:1.65,1975,
'0:0:1.7,1996,
'0:0:1.75,2015,
'0:0:1.8,2032,
'0:0:1.85,2037,
'0:0:1.9,2026,
'0:0:1.95,2001,
'0:0:2.0,1971,
'0:0:2.05,1949,
'0:0:2.1,1926,
'0:0:2.15,1907,
'0:0:2.2,1886,
'0:0:2.25,1862,
'0:0:2.3,1835,
'0:0:2.35,1815,
'0:0:2.4,1798,
'0:0:2.45,1785,
'0:0:2.5,1773,
'0:0:2.55,1763,
'0:0:2.6,1755,
'0:0:2.65,1749,
'0:0:2.7,1743,
'0:0:2.75,1741,
'0:0:2.8,1739,
'0:0:2.85,1736,
'0:0:2.9,1734,
'0:0:2.95,1738,
'0:0:3.0,1752,
'0:0:3.05,1774,
'0:0:3.1,1802,
'0:0:3.15,1831,
'0:0:3.2,1861,
'0:0:3.25,1884,
'0:0:3.3,1908,
'0:0:3.35,1930,
'0:0:3.4,1953,
'0:0:3.45,1972,
'0:0:3.5,1992,
'0:0:3.55,2003,
'0:0:3.6,2008,
'0:0:3.65,2006,
'0:0:3.7,1999,
'0:0:3.75,1988,
'0:0:3.8,1973,
'0:0:3.85,1956,
'0:0:3.9,1934,
'0:0:3.95,1913,
'0:0:4.0,1886,
'0:0:4.05,1860,
'0:0:4.1,1836,
'0:0:4.15,1820,
'0:0:4.2,1807,
'0:0:4.25,1797,
'0:0:4.3,1787,
'0:0:4.35,1780,
'0:0:4.4,1773,
'0:0:4.45,1768,
'0:0:4.5,1764,
'0:0:4.55,1763,
'0:0:4.6,1759,
'0:0:4.65,1754,
'0:0:4.7,1752,
'0:0:4.75,1751,
'0:0:4.8,1751,
'0:0:4.85,1749,
'0:0:4.9,1751,
'0:0:4.95,1758,
'0:0:5.0,1773,
'0:0:5.05,1789,
'0:0:5.1,1805,
'0:0:5.15,1819,
'0:0:5.2,1833,
'0:0:5.25,1849,
'0:0:5.3,1872,
'0:0:5.35,1896,
'0:0:5.4,1923,
'0:0:5.45,1945,
'0:0:5.5,1963,
'0:0:5.55,1977,
'0:0:5.6,1988,
'0:0:5.65,1995,
'0:0:5.7,1999,
'0:0:5.75,2000,
'0:0:5.8,1995,
'0:0:5.85,1986,
'0:0:5.9,1974,
'0:0:5.95,1964,
'0:0:6.0,1954,
'0:0:6.05,1941,
'0:0:6.1,1924,
'0:0:6.15,1903,
'0:0:6.2,1875,
'0:0:6.25,1848,
'0:0:6.3,1820,
'0:0:6.35,1799,
'0:0:6.4,1780,
'0:0:6.45,1766,
'0:0:6.5,1756,
'0:0:6.55,1748,
'0:0:6.6,1744,
'0:0:6.65,1740,
'0:0:6.7,1735,
'0:0:6.75,1732,
'0:0:6.8,1727,
'0:0:6.85,1721,
'0:0:6.9,1717,
'0:0:6.95,1714,
'0:0:7.0,1714,
'0:0:7.05,1714,
'0:0:7.1,1715,
'0:0:7.15,1719,
'0:0:7.2,1723,
'0:0:7.25,1726,
'0:0:7.3,1728,
'0:0:7.35,1730,
'0:0:7.4,1734,
'0:0:7.45,1744,
'0:0:7.5,1763,
'0:0:7.55,1785,
'0:0:7.6,1808,
'0:0:7.65,1827,
'0:0:7.7,1845,
'0:0:7.75,1864,
'0:0:7.8,1884,
'0:0:7.85,1903,
'0:0:7.9,1921,
'0:0:7.95,1934,
'0:0:8.0,1946,
'0:0:8.05,1951,
'0:0:8.1,1947,
'0:0:8.15,1931,
'0:0:8.2,1898,
'0:0:8.25,1864,
'0:0:8.3,1833,
'0:0:8.35,1808,
'0:0:8.4,1787,
'0:0:8.45,1772,
'0:0:8.5,1763,
'0:0:8.55,1755,
'0:0:8.6,1746,
'0:0:8.65,1739,
'0:0:8.7,1732,
'0:0:8.75,1726,
'0:0:8.8,1720,
'0:0:8.85,1714,
'0:0:8.9,1710,
'0:0:8.95,1710,
'0:0:9.0,1710,
'0:0:9.05,1710,
'0:0:9.1,1712,
'0:0:9.15,1714,
'0:0:9.2,1718,
'0:0:9.25,1718,
'0:0:9.3,1720,
'0:0:9.35,1724,
'0:0:9.4,1732,
'0:0:9.45,1744,
'0:0:9.5,1761,
'0:0:9.55,1780,
'0:0:9.6,1802,
'0:0:9.65,1821,
'0:0:9.7,1843,
'0:0:9.75,1865,
