,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,363,97
'0:0:0.05,329,96
'0:0:0.1,332,97
'0:0:0.15,344,99
'0:0:0.2,349,104
'0:0:0.25,348,107
'0:0:0.3,346,105
'0:0:0.35,344,102
'0:0:0.4,361,100
'0:0:0.45,371,98
'0:0:0.5,363,101
'0:0:0.55,377,108
'0:0:0.6,401,106
'0:0:0.65,371,101
'0:0:0.7,349,114
'0:0:0.75,333,124
'0:0:0.8,325,124
'0:0:0.85,319,135
'0:0:0.9,336,145
'0:0:0.95,364,151
'0:0:1.0,366,154
'0:0:1.05,361,156
'0:0:1.1,366,156
'0:0:1.15,378,152
'0:0:1.2,376,145
'0:0:1.25,370,140
'0:0:1.3,335,122
'0:0:1.35,298,99
'0:0:1.4,308,99
'0:0:1.45,314,104
'0:0:1.5,339,105
'0:0:1.55,352,106
'0:0:1.6,351,100
'0:0:1.65,343,93
'0:0:1.7,327,94
'0:0:1.75,314,92
'0:0:1.8,314,89
'0:0:1.85,331,86
'0:0:1.9,374,83
'0:0:1.95,398,90
'0:0:2.0,370,96
'0:0:2.05,327,89
'0:0:2.1,351,89
'0:0:2.15,382,106
'0:0:2.2,385,119
'0:0:2.25,410,128
'0:0:2.3,422,137
'0:0:2.35,411,145
'0:0:2.4,427,154
'0:0:2.45,420,159
'0:0:2.5,390,158
'0:0:2.55,364,154
'0:0:2.6,333,150
'0:0:2.65,327,147
'0:0:2.7,301,131
'0:0:2.75,252,123
'0:0:2.8,335,136
'0:0:2.85,396,142
'0:0:2.9,425,131
'0:0:2.95,399,113
'0:0:3.0,356,104
'0:0:3.05,344,105
'0:0:3.1,355,104
'0:0:3.15,356,101
'0:0:3.2,338,96
'0:0:3.25,310,91
'0:0:3.3,305,90
'0:0:3.35,343,94
'0:0:3.4,397,102
'0:0:3.45,378,99
'0:0:3.5,354,92
'0:0:3.55,352,101
'0:0:3.6,351,112
'0:0:3.65,342,122
'0:0:3.7,343,137
'0:0:3.75,357,152
'0:0:3.8,372,157
'0:0:3.85,375,157
'0:0:3.9,382,155
'0:0:3.95,414,150
'0:0:4.0,401,146
'0:0:4.05,364,151
'0:0:4.1,341,146
'0:0:4.15,293,124
'0:0:4.2,336,125
'0:0:4.25,397,147
'0:0:4.3,411,148
'0:0:4.35,381,132
'0:0:4.4,328,118
'0:0:4.45,318,110
'0:0:4.5,361,107
'0:0:4.55,375,103
'0:0:4.6,361,101
'0:0:4.65,341,101
'0:0:4.7,335,100
'0:0:4.75,343,100
'0:0:4.8,361,103
'0:0:4.85,341,104
'0:0:4.9,291,96
'0:0:4.95,268,96
'0:0:5.0,277,112
'0:0:5.05,353,125
'0:0:5.1,435,135
'0:0:5.15,443,147
'0:0:5.2,417,155
'0:0:5.25,428,164
'0:0:5.3,447,168
'0:0:5.35,420,167
'0:0:5.4,389,162
'0:0:5.45,355,157
'0:0:5.5,305,152
'0:0:5.55,248,128
'0:0:5.6,280,111
'0:0:5.65,412,123
'0:0:5.7,464,134
'0:0:5.75,442,132
'0:0:5.8,397,122
'0:0:5.85,355,111
'0:0:5.9,314,105
'0:0:5.95,287,99
'0:0:6.0,285,93
'0:0:6.05,308,88
'0:0:6.1,319,84
'0:0:6.15,350,84
'0:0:6.2,378,88
'0:0:6.25,373,104
'0:0:6.3,329,110
'0:0:6.35,310,103
'0:0:6.4,364,113
'0:0:6.45,404,130
'0:0:6.5,390,135
'0:0:6.55,379,141
'0:0:6.6,418,147
'0:0:6.65,409,152
'0:0:6.7,422,152
'0:0:6.75,415,147
'0:0:6.8,391,144
'0:0:6.85,379,145
'0:0:6.9,378,139
'0:0:6.95,314,118
'0:0:7.0,239,110
'0:0:7.05,290,119
'0:0:7.1,385,124
'0:0:7.15,389,122
'0:0:7.2,369,112
'0:0:7.25,369,101
'0:0:7.3,360,98
'0:0:7.35,350,96
'0:0:7.4,352,95
'0:0:7.45,366,97
'0:0:7.5,364,100
'0:0:7.55,355,103
'0:0:7.6,340,109
'0:0:7.65,299,109
'0:0:7.7,278,105
'0:0:7.75,310,123
'0:0:7.8,340,136
'0:0:7.85,339,138
'0:0:7.9,331,151
'0:0:7.95,351,168
'0:0:8.0,381,178
'0:0:8.05,397,179
'0:0:8.1,394,165
'0:0:8.15,384,149
'0:0:8.2,362,141
'0:0:8.25,343,137
'0:0:8.3,352,135
'0:0:8.35,321,119
'0:0:8.4,309,99
'0:0:8.45,370,103
'0:0:8.5,400,119
'0:0:8.55,406,125
'0:0:8.6,398,118
'0:0:8.65,372,106
'0:0:8.7,343,98
'0:0:8.75,353,95
'0:0:8.8,376,92
'0:0:8.85,374,90
'0:0:8.9,359,89
'0:0:8.95,351,89
'0:0:9.0,338,95
'0:0:9.05,298,98
'0:0:9.1,277,90
'0:0:9.15,273,98
'0:0:9.2,291,114
'0:0:9.25,336,124
'0:0:9.3,397,134
'0:0:9.35,423,146
'0:0:9.4,421,153
'0:0:9.45,415,158
'0:0:9.5,417,157
'0:0:9.55,409,153
'0:0:9.6,386,145
'0:0:9.65,363,140
'0:0:9.7,373,135
'0:0:9.75,355,116
'0:0:9.8,329,106
'0:0:9.85,378,111
'0:0:9.9,381,113
'0:0:9.95,377,114
'0:0:10.0,377,112
'0:0:10.05,367,103
'0:0:10.1,345,98
'0:0:10.15,331,97
'0:0:10.2,332,97
'0:0:10.25,370,97
'0:0:10.3,392,94
'0:0:10.35,370,93
'0:0:10.4,352,98
'0:0:10.45,341,106
'0:0:10.5,288,99
'0:0:10.55,260,92
