,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,356,141
'0:0:0.05,325,143
'0:0:0.1,312,147
'0:0:0.15,313,151
'0:0:0.2,324,161
'0:0:0.25,349,168
'0:0:0.3,332,160
'0:0:0.35,306,164
'0:0:0.4,297,187
'0:0:0.45,308,202
'0:0:0.5,332,210
'0:0:0.55,343,217
'0:0:0.6,348,221
'0:0:0.65,353,221
'0:0:0.7,359,217
'0:0:0.75,385,211
'0:0:0.8,429,208
'0:0:0.85,430,203
'0:0:0.9,401,190
'0:0:0.95,378,181
'0:0:1.0,383,185
'0:0:1.05,390,192
'0:0:1.1,384,194
'0:0:1.15,369,184
'0:0:1.2,353,166
'0:0:1.25,358,153
'0:0:1.3,382,147
'0:0:1.35,369,144
'0:0:1.4,335,140
'0:0:1.45,325,136
'0:0:1.5,333,140
'0:0:1.55,340,143
'0:0:1.6,324,130
'0:0:1.65,325,129
'0:0:1.7,336,145
'0:0:1.75,355,153
'0:0:1.8,387,162
'0:0:1.85,386,176
'0:0:1.9,357,183
'0:0:1.95,334,186
'0:0:2.0,341,189
'0:0:2.05,355,191
'0:0:2.1,368,196
'0:0:2.15,401,207
'0:0:2.2,404,191
'0:0:2.25,401,172
'0:0:2.3,408,190
'0:0:2.35,398,196
'0:0:2.4,370,186
'0:0:2.45,358,178
'0:0:2.5,366,168
'0:0:2.55,365,160
'0:0:2.6,347,153
'0:0:2.65,334,147
'0:0:2.7,326,140
'0:0:2.75,345,134
'0:0:2.8,376,138
'0:0:2.85,379,143
'0:0:2.9,337,125
'0:0:2.95,319,109
'0:0:3.0,329,112
'0:0:3.05,343,113
'0:0:3.1,334,108
'0:0:3.15,320,105
'0:0:3.2,315,104
'0:0:3.25,346,105
'0:0:3.3,374,104
'0:0:3.35,372,104
'0:0:3.4,362,105
'0:0:3.45,367,104
'0:0:3.5,400,112
'0:0:3.55,406,114
'0:0:3.6,389,110
'0:0:3.65,385,130
'0:0:3.7,387,147
'0:0:3.75,419,146
'0:0:3.8,432,152
'0:0:3.85,404,161
'0:0:3.9,358,164
'0:0:3.95,338,169
'0:0:4.0,333,175
'0:0:4.05,323,173
'0:0:4.1,316,168
'0:0:4.15,321,181
'0:0:4.2,313,184
'0:0:4.25,315,164
'0:0:4.3,320,171
'0:0:4.35,332,196
'0:0:4.4,338,209
'0:0:4.45,351,218
'0:0:4.5,363,222
'0:0:4.55,362,222
'0:0:4.6,360,220
'0:0:4.65,360,212
'0:0:4.7,382,205
'0:0:4.75,412,208
'0:0:4.8,421,215
'0:0:4.85,395,203
'0:0:4.9,366,189
'0:0:4.95,363,195
'0:0:5.0,372,194
'0:0:5.05,378,183
'0:0:5.1,376,170
'0:0:5.15,383,162
'0:0:5.2,408,154
'0:0:5.25,397,145
'0:0:5.3,367,136
'0:0:5.35,359,132
'0:0:5.4,371,134
'0:0:5.45,369,146
'0:0:5.5,332,146
'0:0:5.55,309,140
'0:0:5.6,306,156
'0:0:5.65,338,173
'0:0:5.7,359,181
'0:0:5.75,347,193
'0:0:5.8,343,205
'0:0:5.85,359,209
'0:0:5.9,377,207
'0:0:5.95,395,203
'0:0:6.0,403,198
'0:0:6.05,404,199
'0:0:6.1,414,196
'0:0:6.15,416,178
'0:0:6.2,397,174
'0:0:6.25,372,184
'0:0:6.3,367,186
'0:0:6.35,367,184
'0:0:6.4,351,177
'0:0:6.45,329,167
'0:0:6.5,318,157
'0:0:6.55,337,148
'0:0:6.6,381,138
'0:0:6.65,392,134
'0:0:6.7,372,134
'0:0:6.75,359,147
'0:0:6.8,323,148
'0:0:6.85,305,131
'0:0:6.9,283,140
'0:0:6.95,280,157
'0:0:7.0,301,161
'0:0:7.05,353,168
'0:0:7.1,388,177
'0:0:7.15,380,185
'0:0:7.2,369,191
'0:0:7.25,379,195
'0:0:7.3,398,200
'0:0:7.35,420,212
'0:0:7.4,427,210
'0:0:7.45,403,184
'0:0:7.5,397,175
'0:0:7.55,428,182
'0:0:7.6,434,168
'0:0:7.65,414,146
'0:0:7.7,379,133
'0:0:7.75,365,130
'0:0:7.8,355,127
'0:0:7.85,330,121
'0:0:7.9,314,115
'0:0:7.95,315,114
'0:0:8.0,352,118
'0:0:8.05,360,126
'0:0:8.1,317,123
'0:0:8.15,290,126
'0:0:8.2,293,149
'0:0:8.25,308,162
'0:0:8.3,314,169
'0:0:8.35,316,180
'0:0:8.4,322,191
'0:0:8.45,344,197
'0:0:8.5,384,201
'0:0:8.55,400,201
'0:0:8.6,396,204
'0:0:8.65,403,203
'0:0:8.7,395,183
'0:0:8.75,379,177
'0:0:8.8,365,189
'0:0:8.85,354,189
'0:0:8.9,351,182
'0:0:8.95,383,176
'0:0:9.0,408,167
'0:0:9.05,390,161
'0:0:9.1,359,155
'0:0:9.15,343,150
'0:0:9.2,342,150
'0:0:9.25,338,151
'0:0:9.3,327,152
'0:0:9.35,301,140
'0:0:9.4,296,130
'0:0:9.45,328,146
'0:0:9.5,350,165
'0:0:9.55,340,171
'0:0:9.6,330,180
'0:0:9.65,336,189
'0:0:9.7,346,197
'0:0:9.75,347,201
'0:0:9.8,350,201
'0:0:9.85,361,196
'0:0:9.9,382,198
'0:0:9.95,422,188
'0:0:10.0,427,166
'0:0:10.05,409,170
'0:0:10.1,392,177
'0:0:10.15,395,171
'0:0:10.2,387,156
'0:0:10.25,378,142
'0:0:10.3,374,138
'0:0:10.35,380,138
'0:0:10.4,368,135
'0:0:10.45,372,132
'0:0:10.5,370,132
'0:0:10.55,345,136
