,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,402,108
'0:0:0.05,376,109
'0:0:0.1,356,110
'0:0:0.15,356,112
'0:0:0.2,372,114
'0:0:0.25,369,112
'0:0:0.3,359,108
'0:0:0.35,350,105
'0:0:0.4,356,102
'0:0:0.45,383,101
'0:0:0.5,399,100
'0:0:0.55,382,95
'0:0:0.6,359,91
'0:0:0.65,361,93
'0:0:0.7,379,96
'0:0:0.75,361,97
'0:0:0.8,343,99
'0:0:0.85,332,103
'0:0:0.9,334,107
'0:0:0.95,359,110
'0:0:1.0,373,120
'0:0:1.05,354,125
'0:0:1.1,321,117
'0:0:1.15,313,124
'0:0:1.2,331,146
'0:0:1.25,344,152
'0:0:1.3,343,156
'0:0:1.35,340,165
'0:0:1.4,347,167
'0:0:1.45,378,160
'0:0:1.5,382,151
'0:0:1.55,368,144
'0:0:1.6,365,136
'0:0:1.65,388,142
'0:0:1.7,405,145
'0:0:1.75,391,126
'0:0:1.8,381,119
'0:0:1.85,381,124
'0:0:1.9,413,123
'0:0:1.95,426,119
'0:0:2.0,402,114
'0:0:2.05,369,107
'0:0:2.1,355,101
'0:0:2.15,357,98
'0:0:2.2,353,97
'0:0:2.25,347,97
'0:0:2.3,344,98
'0:0:2.35,351,102
'0:0:2.4,391,117
'0:0:2.45,386,123
'0:0:2.5,341,117
'0:0:2.55,322,121
'0:0:2.6,336,130
'0:0:2.65,349,136
'0:0:2.7,342,147
'0:0:2.75,339,155
'0:0:2.8,338,161
'0:0:2.85,359,167
'0:0:2.9,393,171
'0:0:2.95,394,168
'0:0:3.0,381,167
'0:0:3.05,394,169
'0:0:3.1,400,156
'0:0:3.15,401,147
'0:0:3.2,389,149
'0:0:3.25,388,144
'0:0:3.3,385,138
'0:0:3.35,405,131
'0:0:3.4,402,122
'0:0:3.45,362,118
'0:0:3.5,330,116
'0:0:3.55,332,112
'0:0:3.6,337,108
'0:0:3.65,338,109
'0:0:3.7,341,116
'0:0:3.75,332,114
'0:0:3.8,334,108
'0:0:3.85,364,120
'0:0:3.9,369,134
'0:0:3.95,354,142
'0:0:4.0,345,151
'0:0:4.05,351,158
'0:0:4.1,355,163
'0:0:4.15,354,168
'0:0:4.2,354,172
'0:0:4.25,355,171
'0:0:4.3,391,165
'0:0:4.35,418,164
'0:0:4.4,406,158
'0:0:4.45,380,149
'0:0:4.5,372,153
'0:0:4.55,379,157
'0:0:4.6,383,158
'0:0:4.65,375,153
'0:0:4.7,357,142
'0:0:4.75,357,132
'0:0:4.8,384,124
'0:0:4.85,380,119
'0:0:4.9,361,115
'0:0:4.95,353,112
'0:0:5.0,359,107
'0:0:5.05,361,106
'0:0:5.1,346,101
'0:0:5.15,317,93
'0:0:5.2,310,97
'0:0:5.25,353,106
'0:0:5.3,383,111
'0:0:5.35,365,119
'0:0:5.4,344,131
'0:0:5.45,345,143
'0:0:5.5,350,151
'0:0:5.55,356,156
'0:0:5.6,355,162
'0:0:5.65,354,164
'0:0:5.7,367,162
'0:0:5.75,414,158
'0:0:5.8,432,151
'0:0:5.85,408,144
'0:0:5.9,383,140
'0:0:5.95,383,139
'0:0:6.0,395,141
'0:0:6.05,390,141
'0:0:6.1,374,131
'0:0:6.15,351,116
'0:0:6.2,365,108
'0:0:6.25,390,104
'0:0:6.3,378,100
'0:0:6.35,352,97
'0:0:6.4,340,93
'0:0:6.45,342,93
'0:0:6.5,343,98
'0:0:6.55,333,97
'0:0:6.6,303,91
'0:0:6.65,299,95
'0:0:6.7,344,104
'0:0:6.75,374,110
'0:0:6.8,360,119
'0:0:6.85,344,131
'0:0:6.9,352,141
'0:0:6.95,365,148
'0:0:7.0,367,153
'0:0:7.05,366,159
'0:0:7.1,364,163
'0:0:7.15,375,167
'0:0:7.2,416,169
'0:0:7.25,411,158
'0:0:7.3,376,152
'0:0:7.35,365,156
'0:0:7.4,377,154
'0:0:7.45,386,154
'0:0:7.5,381,151
'0:0:7.55,369,138
'0:0:7.6,352,127
'0:0:7.65,371,124
'0:0:7.7,403,120
'0:0:7.75,388,115
'0:0:7.8,354,108
'0:0:7.85,338,104
'0:0:7.9,343,105
'0:0:7.95,354,110
'0:0:8.0,335,104
'0:0:8.05,313,97
'0:0:8.1,313,106
'0:0:8.15,361,116
'0:0:8.2,386,124
'0:0:8.25,368,134
'0:0:8.3,350,145
'0:0:8.35,354,155
'0:0:8.4,363,162
'0:0:8.45,363,167
'0:0:8.5,362,169
'0:0:8.55,364,166
'0:0:8.6,384,159
'0:0:8.65,430,155
'0:0:8.7,428,151
'0:0:8.75,396,151
'0:0:8.8,379,152
'0:0:8.85,373,146
'0:0:8.9,365,138
'0:0:8.95,358,129
'0:0:9.0,347,121
'0:0:9.05,342,113
'0:0:9.1,376,106
'0:0:9.15,384,101
'0:0:9.2,360,100
'0:0:9.25,340,98
'0:0:9.3,352,101
'0:0:9.35,353,102
'0:0:9.4,328,98
'0:0:9.45,315,106
'0:0:9.5,318,119
'0:0:9.55,363,127
'0:0:9.6,395,137
'0:0:9.65,379,145
'0:0:9.7,354,154
'0:0:9.75,350,161
'0:0:9.8,362,166
'0:0:9.85,362,171
'0:0:9.9,361,175
'0:0:9.95,359,176
'0:0:10.0,371,174
'0:0:10.05,419,173
'0:0:10.1,425,167
'0:0:10.15,389,157
'0:0:10.2,373,160
'0:0:10.25,385,166
'0:0:10.3,389,165
'0:0:10.35,377,157
'0:0:10.4,369,144
'0:0:10.45,358,134
'0:0:10.5,380,125
'0:0:10.55,394,117
