,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,322,148
'0:0:0.05,310,157
'0:0:0.1,293,158
'0:0:0.15,261,153
'0:0:0.2,251,156
'0:0:0.25,276,164
'0:0:0.3,305,171
'0:0:0.35,334,179
'0:0:0.4,341,180
'0:0:0.45,343,176
'0:0:0.5,350,169
'0:0:0.55,365,160
'0:0:0.6,380,155
'0:0:0.65,388,152
'0:0:0.7,391,149
'0:0:0.75,399,144
'0:0:0.8,423,142
'0:0:0.85,440,140
'0:0:0.9,413,131
'0:0:0.95,391,122
'0:0:1.0,397,121
'0:0:1.05,410,120
'0:0:1.1,412,118
'0:0:1.15,411,120
'0:0:1.2,410,123
'0:0:1.25,393,123
'0:0:1.3,390,118
'0:0:1.35,377,118
'0:0:1.4,369,123
'0:0:1.45,365,133
'0:0:1.5,375,141
'0:0:1.55,380,147
'0:0:1.6,364,149
'0:0:1.65,340,155
'0:0:1.7,319,167
'0:0:1.75,308,180
'0:0:1.8,316,176
'0:0:1.85,327,166
'0:0:1.9,327,175
'0:0:1.95,327,188
'0:0:2.0,341,196
'0:0:2.05,354,199
'0:0:2.1,358,197
'0:0:2.15,354,191
'0:0:2.2,359,182
'0:0:2.25,361,173
'0:0:2.3,387,166
'0:0:2.35,413,163
'0:0:2.4,421,167
'0:0:2.45,425,174
'0:0:2.5,420,166
'0:0:2.55,420,155
'0:0:2.6,422,157
'0:0:2.65,425,160
'0:0:2.7,416,163
'0:0:2.75,401,156
'0:0:2.8,379,141
'0:0:2.85,386,133
'0:0:2.9,386,130
'0:0:2.95,377,127
'0:0:3.0,363,122
'0:0:3.05,352,116
'0:0:3.1,333,115
'0:0:3.15,291,125
'0:0:3.2,249,130
'0:0:3.25,249,120
'0:0:3.3,272,124
'0:0:3.35,307,139
'0:0:3.4,354,143
'0:0:3.45,381,148
'0:0:3.5,375,157
'0:0:3.55,365,164
'0:0:3.6,363,168
'0:0:3.65,355,174
'0:0:3.7,353,180
'0:0:3.75,358,183
'0:0:3.8,380,179
'0:0:3.85,403,173
'0:0:3.9,420,163
'0:0:3.95,433,143
'0:0:4.0,428,138
'0:0:4.05,425,144
'0:0:4.1,421,142
'0:0:4.15,408,138
'0:0:4.2,395,136
'0:0:4.25,382,128
'0:0:4.3,363,118
'0:0:4.35,359,110
'0:0:4.4,361,105
'0:0:4.45,358,103
'0:0:4.5,378,102
'0:0:4.55,374,102
'0:0:4.6,355,107
'0:0:4.65,340,126
'0:0:4.7,322,138
'0:0:4.75,311,134
'0:0:4.8,310,140
'0:0:4.85,316,158
'0:0:4.9,324,167
'0:0:4.95,336,179
'0:0:5.0,333,188
'0:0:5.05,341,193
'0:0:5.1,368,198
'0:0:5.15,366,203
'0:0:5.2,353,208
'0:0:5.25,362,213
'0:0:5.3,384,214
'0:0:5.35,395,207
'0:0:5.4,416,209
'0:0:5.45,434,207
'0:0:5.5,424,182
'0:0:5.55,413,169
'0:0:5.6,423,172
'0:0:5.65,434,165
'0:0:5.7,419,162
'0:0:5.75,394,165
'0:0:5.8,372,159
'0:0:5.85,364,149
'0:0:5.9,373,143
'0:0:5.95,366,139
'0:0:6.0,329,135
'0:0:6.05,286,129
'0:0:6.1,271,126
'0:0:6.15,295,126
'0:0:6.2,325,133
'0:0:6.25,317,141
'0:0:6.3,306,136
'0:0:6.35,308,146
'0:0:6.4,322,163
'0:0:6.45,341,169
'0:0:6.5,347,181
'0:0:6.55,348,193
'0:0:6.6,342,197
'0:0:6.65,339,204
'0:0:6.7,355,213
'0:0:6.75,384,219
'0:0:6.8,389,223
'0:0:6.85,382,225
'0:0:6.9,382,221
'0:0:6.95,393,215
'0:0:7.0,400,217
'0:0:7.05,389,206
'0:0:7.1,377,191
'0:0:7.15,382,196
'0:0:7.2,392,202
'0:0:7.25,422,201
'0:0:7.3,432,204
'0:0:7.35,410,203
'0:0:7.4,371,193
'0:0:7.45,359,179
'0:0:7.5,366,166
'0:0:7.55,363,155
'0:0:7.6,341,146
'0:0:7.65,333,137
'0:0:7.7,329,131
'0:0:7.75,328,134
'0:0:7.8,346,146
'0:0:7.85,336,155
'0:0:7.9,295,147
'0:0:7.95,275,148
'0:0:8.0,298,166
'0:0:8.05,310,175
'0:0:8.1,325,181
'0:0:8.15,342,192
'0:0:8.2,363,195
'0:0:8.25,362,195
'0:0:8.3,377,195
'0:0:8.35,393,198
'0:0:8.4,384,198
'0:0:8.45,378,195
'0:0:8.5,391,190
'0:0:8.55,424,193
'0:0:8.6,435,187
'0:0:8.65,408,165
'0:0:8.7,388,166
'0:0:8.75,387,178
'0:0:8.8,398,175
'0:0:8.85,415,163
'0:0:8.9,397,152
'0:0:8.95,367,143
'0:0:9.0,354,142
'0:0:9.05,354,142
'0:0:9.1,350,137
'0:0:9.15,342,131
'0:0:9.2,330,125
'0:0:9.25,318,122
'0:0:9.3,315,128
'0:0:9.35,337,128
'0:0:9.4,351,117
'0:0:9.45,345,123
'0:0:9.5,344,139
'0:0:9.55,357,146
'0:0:9.6,349,154
'0:0:9.65,333,164
'0:0:9.7,337,169
'0:0:9.75,336,173
'0:0:9.8,337,176
'0:0:9.85,357,180
'0:0:9.9,401,186
'0:0:9.95,410,196
'0:0:10.0,408,197
'0:0:10.05,390,180
'0:0:10.1,391,175
'0:0:10.15,400,183
'0:0:10.2,405,182
'0:0:10.25,401,176
'0:0:10.3,386,168
'0:0:10.35,374,154
'0:0:10.4,380,146
'0:0:10.45,395,143
'0:0:10.5,376,143
'0:0:10.55,351,144
