,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,340,116
'0:0:0.05,318,119
'0:0:0.1,313,125
'0:0:0.15,340,130
'0:0:0.2,364,133
'0:0:0.25,369,141
'0:0:0.3,361,149
'0:0:0.35,357,143
'0:0:0.4,362,144
'0:0:0.45,354,158
'0:0:0.5,349,166
'0:0:0.55,343,170
'0:0:0.6,341,175
'0:0:0.65,351,175
'0:0:0.7,378,174
'0:0:0.75,426,172
'0:0:0.8,410,170
'0:0:0.85,382,168
'0:0:0.9,380,163
'0:0:0.95,390,158
'0:0:1.0,402,160
'0:0:1.05,381,149
'0:0:1.1,308,129
'0:0:1.15,304,130
'0:0:1.2,329,125
'0:0:1.25,369,114
'0:0:1.3,369,111
'0:0:1.35,343,108
'0:0:1.4,336,102
'0:0:1.45,337,99
'0:0:1.5,343,96
'0:0:1.55,336,93
'0:0:1.6,327,90
'0:0:1.65,335,90
'0:0:1.7,378,97
'0:0:1.75,415,102
'0:0:1.8,397,97
'0:0:1.85,361,97
'0:0:1.9,342,112
'0:0:1.95,347,121
'0:0:2.0,357,131
'0:0:2.05,406,147
'0:0:2.1,411,158
'0:0:2.15,396,166
'0:0:2.2,390,173
'0:0:2.25,403,178
'0:0:2.3,392,176
'0:0:2.35,316,177
'0:0:2.4,315,175
'0:0:2.45,329,157
'0:0:2.5,299,151
'0:0:2.55,297,163
'0:0:2.6,310,163
'0:0:2.65,345,157
'0:0:2.7,382,152
'0:0:2.75,395,142
'0:0:2.8,348,131
'0:0:2.85,315,123
'0:0:2.9,319,120
'0:0:2.95,341,117
'0:0:3.0,350,113
'0:0:3.05,349,110
'0:0:3.1,347,112
'0:0:3.15,361,120
'0:0:3.2,374,117
'0:0:3.25,360,107
'0:0:3.3,367,116
'0:0:3.35,365,128
'0:0:3.4,358,133
'0:0:3.45,363,145
'0:0:3.5,377,157
'0:0:3.55,381,163
'0:0:3.6,378,168
'0:0:3.65,406,173
'0:0:3.7,439,175
'0:0:3.75,399,170
'0:0:3.8,362,169
'0:0:3.85,365,166
'0:0:3.9,356,146
'0:0:3.95,337,137
'0:0:4.0,330,144
'0:0:4.05,327,145
'0:0:4.1,344,146
'0:0:4.15,381,147
'0:0:4.2,401,138
'0:0:4.25,364,125
'0:0:4.3,325,117
'0:0:4.35,313,114
'0:0:4.4,329,112
'0:0:4.45,343,110
'0:0:4.5,336,107
'0:0:4.55,333,107
'0:0:4.6,356,117
'0:0:4.65,381,125
'0:0:4.7,377,120
'0:0:4.75,402,122
'0:0:4.8,398,142
'0:0:4.85,384,155
'0:0:4.9,388,163
'0:0:4.95,423,169
'0:0:5.0,430,173
'0:0:5.05,404,177
'0:0:5.1,396,181
'0:0:5.15,415,181
'0:0:5.2,415,182
'0:0:5.25,366,180
'0:0:5.3,296,155
'0:0:5.35,237,139
'0:0:5.4,283,154
'0:0:5.45,364,166
'0:0:5.5,373,162
'0:0:5.55,377,150
'0:0:5.6,382,135
'0:0:5.65,362,130
'0:0:5.7,349,128
'0:0:5.75,343,122
'0:0:5.8,345,116
'0:0:5.85,338,111
'0:0:5.9,334,108
'0:0:5.95,348,109
'0:0:6.0,361,115
'0:0:6.05,356,113
'0:0:6.1,378,105
'0:0:6.15,390,115
'0:0:6.2,383,130
'0:0:6.25,378,137
'0:0:6.3,374,151
'0:0:6.35,407,165
'0:0:6.4,424,175
'0:0:6.45,397,179
'0:0:6.5,374,182
'0:0:6.55,381,182
'0:0:6.6,393,176
'0:0:6.65,350,179
'0:0:6.7,335,170
'0:0:6.75,317,146
'0:0:6.8,314,140
'0:0:6.85,307,149
'0:0:6.9,333,153
'0:0:6.95,359,151
'0:0:7.0,379,141
'0:0:7.05,369,127
'0:0:7.1,341,120
'0:0:7.15,332,118
'0:0:7.2,341,113
'0:0:7.25,358,107
'0:0:7.3,360,102
'0:0:7.35,377,103
'0:0:7.4,380,113
'0:0:7.45,339,112
'0:0:7.5,331,101
'0:0:7.55,348,109
'0:0:7.6,389,123
'0:0:7.65,393,131
'0:0:7.7,392,147
'0:0:7.75,434,159
'0:0:7.8,412,163
'0:0:7.85,375,167
'0:0:7.9,356,173
'0:0:7.95,376,176
'0:0:8.0,392,179
'0:0:8.05,377,183
'0:0:8.1,314,184
'0:0:8.15,305,162
'0:0:8.2,275,136
'0:0:8.25,264,141
'0:0:8.3,305,148
'0:0:8.35,347,151
'0:0:8.4,394,155
'0:0:8.45,411,145
'0:0:8.5,381,132
'0:0:8.55,340,126
'0:0:8.6,327,120
'0:0:8.65,335,118
'0:0:8.7,337,114
'0:0:8.75,333,111
'0:0:8.8,336,112
'0:0:8.85,374,120
'0:0:8.9,400,122
'0:0:8.95,384,114
'0:0:9.0,390,125
'0:0:9.05,395,153
'0:0:9.1,408,172
'0:0:9.15,453,182
'0:0:9.2,424,191
'0:0:9.25,393,198
'0:0:9.3,383,206
'0:0:9.35,392,205
'0:0:9.4,398,204
'0:0:9.45,364,206
'0:0:9.5,307,202
'0:0:9.55,288,178
'0:0:9.6,252,160
'0:0:9.65,276,172
'0:0:9.7,346,179
'0:0:9.75,389,177
'0:0:9.8,403,175
'0:0:9.85,400,162
'0:0:9.9,363,150
'0:0:9.95,329,145
'0:0:10.0,325,135
'0:0:10.05,342,125
'0:0:10.1,342,117
'0:0:10.15,336,113
'0:0:10.2,344,115
'0:0:10.25,361,123
'0:0:10.3,380,118
'0:0:10.35,391,114
'0:0:10.4,383,134
'0:0:10.45,369,150
'0:0:10.5,375,160
'0:0:10.55,427,171
