,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,388,100
'0:0:0.05,342,101
'0:0:0.1,335,101
'0:0:0.15,352,100
'0:0:0.2,366,100
'0:0:0.25,365,99
'0:0:0.3,362,100
'0:0:0.35,359,102
'0:0:0.4,352,100
'0:0:0.45,358,97
'0:0:0.5,391,96
'0:0:0.55,380,95
'0:0:0.6,345,93
'0:0:0.65,324,91
'0:0:0.7,342,92
'0:0:0.75,357,93
'0:0:0.8,345,90
'0:0:0.85,325,92
'0:0:0.9,321,97
'0:0:0.95,325,102
'0:0:1.0,347,108
'0:0:1.05,385,114
'0:0:1.1,379,119
'0:0:1.15,349,125
'0:0:1.2,334,132
'0:0:1.25,341,140
'0:0:1.3,350,148
'0:0:1.35,346,155
'0:0:1.4,343,160
'0:0:1.45,338,162
'0:0:1.5,351,161
'0:0:1.55,405,166
'0:0:1.6,420,156
'0:0:1.65,380,141
'0:0:1.7,346,150
'0:0:1.75,363,160
'0:0:1.8,392,160
'0:0:1.85,397,156
'0:0:1.9,376,144
'0:0:1.95,351,126
'0:0:2.0,341,115
'0:0:2.05,376,108
'0:0:2.1,389,104
'0:0:2.15,364,102
'0:0:2.2,335,99
'0:0:2.25,333,96
'0:0:2.3,351,100
'0:0:2.35,349,103
'0:0:2.4,315,93
'0:0:2.45,298,90
'0:0:2.5,310,100
'0:0:2.55,355,106
'0:0:2.6,366,110
'0:0:2.65,349,119
'0:0:2.7,341,128
'0:0:2.75,352,135
'0:0:2.8,363,139
'0:0:2.85,363,143
'0:0:2.9,358,150
'0:0:2.95,370,167
'0:0:3.0,396,184
'0:0:3.05,422,182
'0:0:3.1,420,183
'0:0:3.15,402,189
'0:0:3.2,381,179
'0:0:3.25,388,169
'0:0:3.3,395,161
'0:0:3.35,380,152
'0:0:3.4,357,146
'0:0:3.45,345,142
'0:0:3.5,353,136
'0:0:3.55,382,129
'0:0:3.6,368,123
'0:0:3.65,336,126
'0:0:3.7,318,134
'0:0:3.75,299,123
'0:0:3.8,300,105
'0:0:3.85,307,107
'0:0:3.9,311,110
'0:0:3.95,323,107
'0:0:4.0,364,109
'0:0:4.05,411,113
'0:0:4.1,402,115
'0:0:4.15,369,117
'0:0:4.2,355,120
'0:0:4.25,361,126
'0:0:4.3,372,137
'0:0:4.35,398,156
'0:0:4.4,392,159
'0:0:4.45,371,155
'0:0:4.5,388,164
'0:0:4.55,420,174
'0:0:4.6,413,187
'0:0:4.65,392,203
'0:0:4.7,373,204
'0:0:4.75,367,205
'0:0:4.8,358,213
'0:0:4.85,350,219
'0:0:4.9,341,223
'0:0:4.95,337,221
'0:0:5.0,366,211
'0:0:5.05,390,207
'0:0:5.1,371,201
'0:0:5.15,313,169
'0:0:5.2,291,155
'0:0:5.25,308,160
'0:0:5.3,318,149
'0:0:5.35,327,133
'0:0:5.4,333,130
'0:0:5.45,354,131
'0:0:5.5,414,128
'0:0:5.55,408,120
'0:0:5.6,371,115
'0:0:5.65,350,113
'0:0:5.7,362,112
'0:0:5.75,381,108
'0:0:5.8,381,109
'0:0:5.85,379,113
'0:0:5.9,357,111
'0:0:5.95,385,117
'0:0:6.0,424,135
'0:0:6.05,416,148
'0:0:6.1,393,159
'0:0:6.15,384,171
'0:0:6.2,380,177
'0:0:6.25,369,184
'0:0:6.3,349,190
'0:0:6.35,339,190
'0:0:6.4,340,183
'0:0:6.45,374,174
'0:0:6.5,392,176
'0:0:6.55,378,186
'0:0:6.6,302,167
'0:0:6.65,266,135
'0:0:6.7,297,139
'0:0:6.75,330,139
'0:0:6.8,339,125
'0:0:6.85,342,122
'0:0:6.9,372,123
'0:0:6.95,392,120
'0:0:7.0,366,115
'0:0:7.05,334,111
'0:0:7.1,331,111
'0:0:7.15,356,109
'0:0:7.2,372,107
'0:0:7.25,395,112
'0:0:7.3,394,109
'0:0:7.35,384,102
'0:0:7.4,408,111
'0:0:7.45,418,120
'0:0:7.5,412,128
'0:0:7.55,396,143
'0:0:7.6,387,148
'0:0:7.65,381,146
'0:0:7.7,365,146
'0:0:7.75,353,149
'0:0:7.8,346,154
'0:0:7.85,371,160
'0:0:7.9,394,164
'0:0:7.95,375,168
'0:0:8.0,353,172
'0:0:8.05,322,163
'0:0:8.1,295,139
'0:0:8.15,300,130
'0:0:8.2,303,137
'0:0:8.25,312,134
'0:0:8.3,350,130
'0:0:8.35,399,129
'0:0:8.4,396,123
'0:0:8.45,366,118
'0:0:8.5,358,114
'0:0:8.55,380,108
'0:0:8.6,390,103
'0:0:8.65,383,101
'0:0:8.7,384,99
'0:0:8.75,391,95
'0:0:8.8,424,97
'0:0:8.85,437,107
'0:0:8.9,412,114
'0:0:8.95,374,122
'0:0:9.0,359,130
'0:0:9.05,358,137
'0:0:9.1,354,149
'0:0:9.15,352,165
'0:0:9.2,352,175
'0:0:9.25,375,176
'0:0:9.3,392,168
'0:0:9.35,369,158
'0:0:9.4,337,154
'0:0:9.45,337,155
'0:0:9.5,332,144
'0:0:9.55,305,118
'0:0:9.6,303,112
'0:0:9.65,313,116
'0:0:9.7,342,109
'0:0:9.75,383,106
'0:0:9.8,385,108
'0:0:9.85,354,104
'0:0:9.9,339,100
'0:0:9.95,352,100
'0:0:10.0,365,100
'0:0:10.05,367,99
'0:0:10.1,380,104
'0:0:10.15,401,112
'0:0:10.2,405,108
'0:0:10.25,385,111
'0:0:10.3,367,133
'0:0:10.35,370,150
'0:0:10.4,393,161
'0:0:10.45,399,176
'0:0:10.5,383,181
'0:0:10.55,360,185
