,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,293,117
'0:0:0.05,267,132
'0:0:0.1,255,141
'0:0:0.15,267,146
'0:0:0.2,272,159
'0:0:0.25,271,170
'0:0:0.3,285,175
'0:0:0.35,305,176
'0:0:0.4,337,173
'0:0:0.45,392,169
'0:0:0.5,459,163
'0:0:0.55,466,162
'0:0:0.6,468,170
'0:0:0.65,460,161
'0:0:0.7,448,140
'0:0:0.75,436,142
'0:0:0.8,414,142
'0:0:0.85,399,131
'0:0:0.9,393,125
'0:0:0.95,406,118
'0:0:1.0,409,110
'0:0:1.05,382,106
'0:0:1.1,356,104
'0:0:1.15,348,103
'0:0:1.2,358,102
'0:0:1.25,364,102
'0:0:1.3,357,104
'0:0:1.35,345,108
'0:0:1.4,343,119
'0:0:1.45,375,132
'0:0:1.5,365,127
'0:0:1.55,317,119
'0:0:1.6,291,135
'0:0:1.65,290,147
'0:0:1.7,305,148
'0:0:1.75,309,156
'0:0:1.8,297,168
'0:0:1.85,293,174
'0:0:1.9,308,182
'0:0:1.95,357,190
'0:0:2.0,385,196
'0:0:2.05,379,196
'0:0:2.1,369,191
'0:0:2.15,373,187
'0:0:2.2,399,183
'0:0:2.25,412,177
'0:0:2.3,402,160
'0:0:2.35,383,148
'0:0:2.4,399,154
'0:0:2.45,444,172
'0:0:2.5,446,184
'0:0:2.55,401,173
'0:0:2.6,361,153
'0:0:2.65,360,148
'0:0:2.7,364,146
'0:0:2.75,362,139
'0:0:2.8,356,130
'0:0:2.85,356,123
'0:0:2.9,384,117
'0:0:2.95,385,116
'0:0:3.0,359,120
'0:0:3.05,342,128
'0:0:3.1,343,135
'0:0:3.15,324,129
'0:0:3.2,309,130
'0:0:3.25,309,151
'0:0:3.3,312,164
'0:0:3.35,329,169
'0:0:3.4,361,181
'0:0:3.45,352,188
'0:0:3.5,322,194
'0:0:3.55,304,205
'0:0:3.6,319,210
'0:0:3.65,341,204
'0:0:3.7,351,198
'0:0:3.75,361,196
'0:0:3.8,373,194
'0:0:3.85,423,202
'0:0:3.9,450,198
'0:0:3.95,408,172
'0:0:4.0,379,166
'0:0:4.05,396,177
'0:0:4.1,417,176
'0:0:4.15,411,171
'0:0:4.2,398,170
'0:0:4.25,378,160
'0:0:4.3,379,149
'0:0:4.35,399,140
'0:0:4.4,385,132
'0:0:4.45,355,128
'0:0:4.5,346,125
'0:0:4.55,352,123
'0:0:4.6,349,122
'0:0:4.65,335,124
'0:0:4.7,333,131
'0:0:4.75,328,130
'0:0:4.8,336,119
'0:0:4.85,348,125
'0:0:4.9,340,144
'0:0:4.95,320,154
'0:0:5.0,318,164
'0:0:5.05,330,174
'0:0:5.1,335,182
'0:0:5.15,335,187
'0:0:5.2,338,193
'0:0:5.25,347,200
'0:0:5.3,384,206
'0:0:5.35,403,207
'0:0:5.4,392,214
'0:0:5.45,387,218
'0:0:5.5,380,198
'0:0:5.55,385,190
'0:0:5.6,408,208
'0:0:5.65,418,214
'0:0:5.7,415,208
'0:0:5.75,410,194
'0:0:5.8,414,171
'0:0:5.85,395,159
'0:0:5.9,366,154
'0:0:5.95,347,150
'0:0:6.0,350,143
'0:0:6.05,350,135
'0:0:6.1,335,130
'0:0:6.15,321,128
'0:0:6.2,333,137
'0:0:6.25,351,138
'0:0:6.3,345,121
'0:0:6.35,326,120
'0:0:6.4,315,133
'0:0:6.45,310,134
'0:0:6.5,315,137
'0:0:6.55,316,149
'0:0:6.6,315,166
'0:0:6.65,318,178
'0:0:6.7,325,184
'0:0:6.75,362,191
'0:0:6.8,406,198
'0:0:6.85,403,204
'0:0:6.9,380,209
'0:0:6.95,374,212
'0:0:7.0,389,215
'0:0:7.05,381,196
'0:0:7.1,363,174
'0:0:7.15,365,181
'0:0:7.2,378,187
'0:0:7.25,422,183
'0:0:7.3,454,188
'0:0:7.35,429,183
'0:0:7.4,382,164
'0:0:7.45,363,152
'0:0:7.5,370,143
'0:0:7.55,368,137
'0:0:7.6,358,131
'0:0:7.65,350,125
'0:0:7.7,350,120
'0:0:7.75,379,120
'0:0:7.8,387,130
'0:0:7.85,352,131
'0:0:7.9,306,117
'0:0:7.95,299,124
'0:0:8.0,312,145
'0:0:8.05,312,153
'0:0:8.1,305,162
'0:0:8.15,300,179
'0:0:8.2,306,202
'0:0:8.25,354,215
'0:0:8.3,373,217
'0:0:8.35,359,218
'0:0:8.4,344,217
'0:0:8.45,356,211
'0:0:8.5,377,205
'0:0:8.55,385,199
'0:0:8.6,379,195
'0:0:8.65,384,197
'0:0:8.7,398,183
'0:0:8.75,418,153
'0:0:8.8,411,145
'0:0:8.85,398,152
'0:0:8.9,393,152
'0:0:8.95,410,152
'0:0:9.0,407,147
'0:0:9.05,371,134
'0:0:9.1,339,126
'0:0:9.15,334,125
'0:0:9.2,367,122
'0:0:9.25,401,119
'0:0:9.3,387,116
'0:0:9.35,361,114
'0:0:9.4,346,115
'0:0:9.45,357,120
'0:0:9.5,354,119
'0:0:9.55,325,107
'0:0:9.6,309,112
'0:0:9.65,309,130
'0:0:9.7,346,144
'0:0:9.75,368,161
'0:0:9.8,356,185
'0:0:9.85,338,205
'0:0:9.9,340,217
'0:0:9.95,357,224
'0:0:10.0,364,230
'0:0:10.05,360,231
'0:0:10.1,358,223
'0:0:10.15,363,213
'0:0:10.2,393,209
'0:0:10.25,407,204
'0:0:10.3,393,195
'0:0:10.35,372,184
'0:0:10.4,380,177
'0:0:10.45,403,177
'0:0:10.5,416,178
'0:0:10.55,407,180
