,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,362,91
'0:0:0.05,325,90
'0:0:0.1,310,91
'0:0:0.15,324,92
'0:0:0.2,341,92
'0:0:0.25,345,94
'0:0:0.3,346,97
'0:0:0.35,362,104
'0:0:0.4,378,108
'0:0:0.45,367,100
'0:0:0.5,340,101
'0:0:0.55,318,115
'0:0:0.6,321,119
'0:0:0.65,330,125
'0:0:0.7,332,138
'0:0:0.75,333,145
'0:0:0.8,337,144
'0:0:0.85,365,140
'0:0:0.9,389,136
'0:0:0.95,388,132
'0:0:1.0,375,129
'0:0:1.05,378,129
'0:0:1.1,397,127
'0:0:1.15,397,115
'0:0:1.2,366,110
'0:0:1.25,329,111
'0:0:1.3,336,108
'0:0:1.35,363,101
'0:0:1.4,371,96
'0:0:1.45,358,97
'0:0:1.5,343,96
'0:0:1.55,344,95
'0:0:1.6,357,95
'0:0:1.65,369,95
'0:0:1.7,378,97
'0:0:1.75,384,106
'0:0:1.8,370,107
'0:0:1.85,389,98
'0:0:1.9,396,105
'0:0:1.95,376,114
'0:0:2.0,348,119
'0:0:2.05,340,135
'0:0:2.1,332,148
'0:0:2.15,324,155
'0:0:2.2,324,155
'0:0:2.25,353,149
'0:0:2.3,387,144
'0:0:2.35,405,144
'0:0:2.4,420,141
'0:0:2.45,396,123
'0:0:2.5,339,111
'0:0:2.55,326,115
'0:0:2.6,303,115
'0:0:2.65,312,113
'0:0:2.7,334,113
'0:0:2.75,353,113
'0:0:2.8,334,112
'0:0:2.85,312,110
'0:0:2.9,315,108
'0:0:2.95,335,107
'0:0:3.0,347,106
'0:0:3.05,369,115
'0:0:3.1,357,122
'0:0:3.15,353,118
'0:0:3.2,387,128
'0:0:3.25,399,149
'0:0:3.3,375,159
'0:0:3.35,355,169
'0:0:3.4,355,176
'0:0:3.45,361,181
'0:0:3.5,361,185
'0:0:3.55,360,178
'0:0:3.6,368,169
'0:0:3.65,391,160
'0:0:3.7,388,149
'0:0:3.75,333,129
'0:0:3.8,297,121
'0:0:3.85,323,126
'0:0:3.9,357,127
'0:0:3.95,368,128
'0:0:4.0,363,128
'0:0:4.05,367,119
'0:0:4.1,389,110
'0:0:4.15,380,108
'0:0:4.2,358,107
'0:0:4.25,350,107
'0:0:4.3,356,106
'0:0:4.35,360,107
'0:0:4.4,365,116
'0:0:4.45,356,124
'0:0:4.5,336,116
'0:0:4.55,372,118
'0:0:4.6,368,132
'0:0:4.65,342,138
'0:0:4.7,368,142
'0:0:4.75,422,149
'0:0:4.8,424,147
'0:0:4.85,398,139
'0:0:4.9,383,133
'0:0:4.95,380,128
'0:0:5.0,408,126
'0:0:5.05,441,128
'0:0:5.1,421,118
'0:0:5.15,341,101
'0:0:5.2,263,106
'0:0:5.25,238,117
'0:0:5.3,276,115
'0:0:5.35,310,104
'0:0:5.4,322,92
'0:0:5.45,349,84
'0:0:5.5,372,83
'0:0:5.55,370,85
'0:0:5.6,355,87
'0:0:5.65,347,89
'0:0:5.7,347,89
'0:0:5.75,358,92
'0:0:5.8,344,93
'0:0:5.85,328,92
'0:0:5.9,351,102
'0:0:5.95,412,119
'0:0:6.0,420,129
'0:0:6.05,393,142
'0:0:6.1,382,153
'0:0:6.15,400,161
'0:0:6.2,423,166
'0:0:6.25,411,164
'0:0:6.3,387,159
'0:0:6.35,381,152
'0:0:6.4,414,139
'0:0:6.45,370,118
'0:0:6.5,289,110
'0:0:6.55,225,114
'0:0:6.6,258,116
'0:0:6.65,322,118
'0:0:6.7,345,113
'0:0:6.75,344,103
'0:0:6.8,336,100
'0:0:6.85,361,97
'0:0:6.9,375,95
'0:0:6.95,365,96
'0:0:7.0,356,96
'0:0:7.05,374,100
'0:0:7.1,371,103
'0:0:7.15,343,98
'0:0:7.2,333,109
'0:0:7.25,354,128
'0:0:7.3,409,138
'0:0:7.35,436,151
'0:0:7.4,447,161
'0:0:7.45,456,166
'0:0:7.5,414,172
'0:0:7.55,388,179
'0:0:7.6,373,180
'0:0:7.65,344,173
'0:0:7.7,346,159
'0:0:7.75,343,135
'0:0:7.8,346,124
'0:0:7.85,328,133
'0:0:7.9,307,138
'0:0:7.95,315,140
'0:0:8.0,339,143
'0:0:8.05,345,137
'0:0:8.1,326,127
'0:0:8.15,309,117
'0:0:8.2,329,109
'0:0:8.25,369,103
'0:0:8.3,373,99
'0:0:8.35,356,96
'0:0:8.4,362,98
'0:0:8.45,375,102
'0:0:8.5,357,99
'0:0:8.55,338,105
'0:0:8.6,359,125
'0:0:8.65,375,141
'0:0:8.7,405,158
'0:0:8.75,409,171
'0:0:8.8,389,172
'0:0:8.85,377,176
'0:0:8.9,394,183
'0:0:8.95,385,188
'0:0:9.0,362,182
'0:0:9.05,354,162
'0:0:9.1,318,133
'0:0:9.15,277,114
'0:0:9.2,308,128
'0:0:9.25,356,147
'0:0:9.3,379,148
'0:0:9.35,372,134
'0:0:9.4,357,123
'0:0:9.45,336,116
'0:0:9.5,328,114
'0:0:9.55,345,108
'0:0:9.6,387,101
'0:0:9.65,399,96
'0:0:9.7,385,99
'0:0:9.75,358,97
'0:0:9.8,336,90
'0:0:9.85,334,103
'0:0:9.9,344,121
'0:0:9.95,368,132
'0:0:10.0,394,143
'0:0:10.05,427,153
'0:0:10.1,440,160
'0:0:10.15,420,169
'0:0:10.2,419,176
'0:0:10.25,413,183
'0:0:10.3,363,183
'0:0:10.35,361,169
'0:0:10.4,347,142
'0:0:10.45,307,125
'0:0:10.5,282,131
'0:0:10.55,323,134
