,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,319,125
'0:0:0.05,291,122
'0:0:0.1,308,113
'0:0:0.15,340,118
'0:0:0.2,330,130
'0:0:0.25,310,137
'0:0:0.3,315,144
'0:0:0.35,336,151
'0:0:0.4,347,159
'0:0:0.45,352,168
'0:0:0.5,355,175
'0:0:0.55,362,174
'0:0:0.6,367,169
'0:0:0.65,420,177
'0:0:0.7,442,173
'0:0:0.75,408,158
'0:0:0.8,381,166
'0:0:0.85,387,174
'0:0:0.9,391,170
'0:0:0.95,382,159
'0:0:1.0,364,141
'0:0:1.05,350,130
'0:0:1.1,352,126
'0:0:1.15,385,124
'0:0:1.2,393,119
'0:0:1.25,359,115
'0:0:1.3,327,114
'0:0:1.35,323,123
'0:0:1.4,342,147
'0:0:1.45,338,157
'0:0:1.5,312,145
'0:0:1.55,300,147
'0:0:1.6,311,160
'0:0:1.65,350,166
'0:0:1.7,372,176
'0:0:1.75,361,190
'0:0:1.8,346,205
'0:0:1.85,347,217
'0:0:1.9,355,221
'0:0:1.95,360,215
'0:0:2.0,375,199
'0:0:2.05,397,193
'0:0:2.1,395,177
'0:0:2.15,407,156
'0:0:2.2,431,166
'0:0:2.25,417,177
'0:0:2.3,363,179
'0:0:2.35,358,178
'0:0:2.4,376,171
'0:0:2.45,364,165
'0:0:2.5,350,159
'0:0:2.55,353,153
'0:0:2.6,357,143
'0:0:2.65,376,132
'0:0:2.7,372,123
'0:0:2.75,345,122
'0:0:2.8,339,131
'0:0:2.85,326,130
'0:0:2.9,302,120
'0:0:2.95,293,131
'0:0:3.0,301,147
'0:0:3.05,311,152
'0:0:3.1,331,164
'0:0:3.15,370,177
'0:0:3.2,376,185
'0:0:3.25,356,185
'0:0:3.3,346,187
'0:0:3.35,359,193
'0:0:3.4,391,211
'0:0:3.45,414,217
'0:0:3.5,397,194
'0:0:3.55,391,188
'0:0:3.6,414,197
'0:0:3.65,434,194
'0:0:3.7,414,184
'0:0:3.75,383,173
'0:0:3.8,366,164
'0:0:3.85,363,163
'0:0:3.9,359,159
'0:0:3.95,346,153
'0:0:4.0,333,146
'0:0:4.05,333,139
'0:0:4.1,359,135
'0:0:4.15,366,144
'0:0:4.2,349,159
'0:0:4.25,294,145
'0:0:4.3,278,131
'0:0:4.35,303,149
'0:0:4.4,323,164
'0:0:4.45,330,167
'0:0:4.5,333,177
'0:0:4.55,350,188
'0:0:4.6,386,199
'0:0:4.65,392,211
'0:0:4.7,378,226
'0:0:4.75,370,240
'0:0:4.8,398,249
'0:0:4.85,400,227
'0:0:4.9,395,206
'0:0:4.95,396,218
'0:0:5.0,400,220
'0:0:5.05,412,205
'0:0:5.1,415,184
'0:0:5.15,392,171
'0:0:5.2,363,168
'0:0:5.25,353,165
'0:0:5.3,352,157
'0:0:5.35,342,151
'0:0:5.4,326,147
'0:0:5.45,321,153
'0:0:5.5,327,164
'0:0:5.55,325,148
'0:0:5.6,333,131
'0:0:5.65,335,151
'0:0:5.7,332,168
'0:0:5.75,332,171
'0:0:5.8,337,185
'0:0:5.85,342,201
'0:0:5.9,350,211
'0:0:5.95,356,213
'0:0:6.0,364,209
'0:0:6.05,395,200
'0:0:6.1,406,200
'0:0:6.15,404,198
'0:0:6.2,385,172
'0:0:6.25,385,165
'0:0:6.3,390,177
'0:0:6.35,384,179
'0:0:6.4,372,173
'0:0:6.45,361,164
'0:0:6.5,372,154
'0:0:6.55,395,144
'0:0:6.6,379,136
'0:0:6.65,346,131
'0:0:6.7,324,129
'0:0:6.75,331,137
'0:0:6.8,327,144
'0:0:6.85,286,131
'0:0:6.9,251,128
'0:0:6.95,260,139
'0:0:7.0,319,141
'0:0:7.05,363,147
'0:0:7.1,358,157
'0:0:7.15,331,164
'0:0:7.2,336,173
'0:0:7.25,352,180
'0:0:7.3,370,183
'0:0:7.35,395,186
'0:0:7.4,425,198
'0:0:7.45,425,188
'0:0:7.5,432,164
'0:0:7.55,442,171
'0:0:7.6,419,184
'0:0:7.65,395,183
'0:0:7.7,389,171
'0:0:7.75,384,153
'0:0:7.8,373,140
'0:0:7.85,361,135
'0:0:7.9,354,133
'0:0:7.95,356,129
'0:0:8.0,372,126
'0:0:8.05,365,126
'0:0:8.1,354,132
'0:0:8.15,336,131
'0:0:8.2,313,119
'0:0:8.25,309,126
'0:0:8.3,309,143
'0:0:8.35,314,145
'0:0:8.4,322,152
'0:0:8.45,344,167
'0:0:8.5,389,182
'0:0:8.55,397,191
'0:0:8.6,374,199
'0:0:8.65,358,204
'0:0:8.7,361,211
'0:0:8.75,389,215
'0:0:8.8,373,186
'0:0:8.85,369,168
'0:0:8.9,385,188
'0:0:8.95,412,191
'0:0:9.0,426,181
'0:0:9.05,407,179
'0:0:9.1,377,172
'0:0:9.15,359,163
'0:0:9.2,359,157
'0:0:9.25,355,152
'0:0:9.3,340,148
'0:0:9.35,324,146
'0:0:9.4,333,155
'0:0:9.45,368,165
'0:0:9.5,353,153
'0:0:9.55,325,150
'0:0:9.6,318,168
'0:0:9.65,330,177
'0:0:9.7,348,181
'0:0:9.75,357,196
'0:0:9.8,359,207
'0:0:9.85,360,209
'0:0:9.9,375,209
'0:0:9.95,395,205
'0:0:10.0,395,198
'0:0:10.05,388,205
'0:0:10.1,381,199
'0:0:10.15,362,173
'0:0:10.2,359,172
'0:0:10.25,366,179
'0:0:10.3,372,165
'0:0:10.35,373,150
'0:0:10.4,395,140
'0:0:10.45,396,131
'0:0:10.5,367,125
'0:0:10.55,344,123
