,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1331
'0:0:0.05,1328
'0:0:0.1,1259
'0:0:0.15,1200
'0:0:0.2,1185
'0:0:0.25,1203
'0:0:0.3,1224
'0:0:0.35,1237
'0:0:0.4,1246
'0:0:0.45,1247
'0:0:0.5,1251
'0:0:0.55,1289
'0:0:0.6,1394
'0:0:0.65,1426
'0:0:0.7,1354
'0:0:0.75,1401
'0:0:0.8,1593
'0:0:0.85,1669
'0:0:0.9,1651
'0:0:0.95,1673
'0:0:1.0,1682
'0:0:1.05,1658
'0:0:1.1,1644
'0:0:1.15,1654
'0:0:1.2,1676
'0:0:1.25,1718
'0:0:1.3,1768
'0:0:1.35,1795
'0:0:1.4,1814
'0:0:1.45,1847
'0:0:1.5,1920
'0:0:1.55,1950
'0:0:1.6,1957
'0:0:1.65,2011
'0:0:1.7,2089
'0:0:1.75,2119
'0:0:1.8,2099
'0:0:1.85,2085
'0:0:1.9,2094
'0:0:1.95,2117
'0:0:2.0,2141
'0:0:2.05,2146
'0:0:2.1,2130
'0:0:2.15,2125
'0:0:2.2,2128
'0:0:2.25,2136
'0:0:2.3,2174
'0:0:2.35,2234
'0:0:2.4,2299
'0:0:2.45,2309
'0:0:2.5,2259
'0:0:2.55,2268
'0:0:2.6,2387
'0:0:2.65,2454
'0:0:2.7,2446
'0:0:2.75,2449
'0:0:2.8,2440
'0:0:2.85,2406
'0:0:2.9,2363
'0:0:2.95,2325
'0:0:3.0,2311
'0:0:3.05,2320
'0:0:3.1,2339
'0:0:3.15,2339
'0:0:3.2,2332
'0:0:3.25,2377
'0:0:3.3,2416
'0:0:3.35,2437
'0:0:3.4,2524
'0:0:3.45,2592
'0:0:3.5,2568
'0:0:3.55,2486
'0:0:3.6,2417
'0:0:3.65,2373
'0:0:3.7,2310
'0:0:3.75,2244
'0:0:3.8,2166
'0:0:3.85,2077
'0:0:3.9,1971
'0:0:3.95,1880
'0:0:4.0,1822
'0:0:4.05,1816
'0:0:4.1,1825
'0:0:4.15,1738
'0:0:4.2,1621
'0:0:4.25,1664
'0:0:4.3,1772
'0:0:4.35,1799
'0:0:4.4,1772
'0:0:4.45,1713
'0:0:4.5,1628
'0:0:4.55,1580
'0:0:4.6,1558
'0:0:4.65,1536
'0:0:4.7,1520
'0:0:4.75,1527
'0:0:4.8,1543
'0:0:4.85,1536
'0:0:4.9,1501
'0:0:4.95,1471
'0:0:5.0,1507
'0:0:5.05,1505
'0:0:5.1,1413
'0:0:5.15,1383
'0:0:5.2,1431
'0:0:5.25,1460
'0:0:5.3,1435
'0:0:5.35,1404
'0:0:5.4,1367
'0:0:5.45,1337
'0:0:5.5,1329
'0:0:5.55,1327
'0:0:5.6,1310
'0:0:5.65,1283
'0:0:5.7,1258
'0:0:5.75,1261
'0:0:5.8,1295
'0:0:5.85,1340
'0:0:5.9,1304
'0:0:5.95,1215
'0:0:6.0,1229
'0:0:6.05,1316
'0:0:6.1,1355
'0:0:6.15,1328
'0:0:6.2,1284
'0:0:6.25,1247
'0:0:6.3,1245
'0:0:6.35,1269
'0:0:6.4,1277
'0:0:6.45,1268
'0:0:6.5,1262
'0:0:6.55,1256
'0:0:6.6,1270
'0:0:6.65,1297
'0:0:6.7,1227
'0:0:6.75,1144
'0:0:6.8,1166
'0:0:6.85,1237
'0:0:6.9,1296
'0:0:6.95,1334
'0:0:7.0,1336
'0:0:7.05,1281
'0:0:7.1,1223
'0:0:7.15,1212
'0:0:7.2,1230
'0:0:7.25,1245
'0:0:7.3,1236
'0:0:7.35,1213
'0:0:7.4,1201
'0:0:7.45,1229
'0:0:7.5,1312
'0:0:7.55,1312
'0:0:7.6,1233
'0:0:7.65,1292
'0:0:7.7,1458
'0:0:7.75,1528
'0:0:7.8,1551
'0:0:7.85,1582
'0:0:7.9,1563
'0:0:7.95,1548
'0:0:8.0,1592
'0:0:8.05,1622
'0:0:8.1,1629
'0:0:8.15,1643
'0:0:8.2,1677
'0:0:8.25,1713
'0:0:8.3,1734
'0:0:8.35,1771
'0:0:8.4,1841
'0:0:8.45,1845
'0:0:8.5,1813
'0:0:8.55,1848
'0:0:8.6,1943
'0:0:8.65,2040
'0:0:8.7,2109
'0:0:8.75,2109
'0:0:8.8,2071
'0:0:8.85,2054
'0:0:8.9,2072
'0:0:8.95,2090
'0:0:9.0,2095
'0:0:9.05,2090
'0:0:9.1,2083
'0:0:9.15,2110
'0:0:9.2,2218
'0:0:9.25,2260
'0:0:9.3,2220
'0:0:9.35,2260
'0:0:9.4,2340
'0:0:9.45,2368
'0:0:9.5,2336
'0:0:9.55,2296
'0:0:9.6,2274
'0:0:9.65,2243
'0:0:9.7,2215
'0:0:9.75,2201
'0:0:9.8,2191
'0:0:9.85,2194
'0:0:9.9,2205
'0:0:9.95,2215
'0:0:10.0,2243
'0:0:10.05,2299
'0:0:10.1,2298
'0:0:10.15,2193
'0:0:10.2,2137
'0:0:10.25,2200
'0:0:10.3,2255
'0:0:10.35,2256
'0:0:10.4,2206
'0:0:10.45,2122
'0:0:10.5,2078
'0:0:10.55,2091
'0:0:10.6,2083
'0:0:10.65,2015
'0:0:10.7,1917
'0:0:10.75,1831
'0:0:10.8,1774
'0:0:10.85,1761
'0:0:10.9,1764
'0:0:10.95,1706
'0:0:11.0,1602
'0:0:11.05,1597
'0:0:11.1,1646
'0:0:11.15,1679
'0:0:11.2,1737
'0:0:11.25,1726
'0:0:11.3,1610
'0:0:11.35,1532
'0:0:11.4,1515
'0:0:11.45,1516
'0:0:11.5,1495
'0:0:11.55,1473
'0:0:11.6,1457
'0:0:11.65,1448
'0:0:11.7,1441
'0:0:11.75,1413
'0:0:11.8,1393
'0:0:11.85,1430
'0:0:11.9,1413
'0:0:11.95,1322
'0:0:12.0,1293
'0:0:12.05,1322
'0:0:12.1,1384
'0:0:12.15,1454
'0:0:12.2,1453
'0:0:12.25,1394
'0:0:12.3,1357
'0:0:12.35,1362
'0:0:12.4,1365
'0:0:12.45,1335
'0:0:12.5,1286
'0:0:12.55,1246
'0:0:12.6,1226
'0:0:12.65,1245
'0:0:12.7,1293
'0:0:12.75,1265
'0:0:12.8,1191
'0:0:12.85,1210
'0:0:12.9,1278
'0:0:12.95,1326
'0:0:13.0,1370
'0:0:13.05,1358
'0:0:13.1,1281
'0:0:13.15,1235
'0:0:13.2,1243
'0:0:13.25,1272
'0:0:13.3,1286
'0:0:13.35,1284
'0:0:13.4,1278
'0:0:13.45,1269
'0:0:13.5,1244
'0:0:13.55,1236
'0:0:13.6,1311
'0:0:13.65,1289
'0:0:13.7,1138
'0:0:13.75,1129
'0:0:13.8,1244
'0:0:13.85,1314
'0:0:13.9,1305
'0:0:13.95,1259
'0:0:14.0,1231
'0:0:14.05,1243
'0:0:14.1,1273
'0:0:14.15,1294
'0:0:14.2,1297
'0:0:14.25,1288
'0:0:14.3,1288
'0:0:14.35,1329
'0:0:14.4,1432
'0:0:14.45,1504
'0:0:14.5,1462
'0:0:14.55,1452
'0:0:14.6,1620
'0:0:14.65,1772
'0:0:14.7,1767
'0:0:14.75,1702
'0:0:14.8,1677
'0:0:14.85,1691
'0:0:14.9,1728
'0:0:14.95,1759
'0:0:15.0,1773
'0:0:15.05,1788
'0:0:15.1,1857
'0:0:15.15,1972
'0:0:15.2,2088
'0:0:15.25,2194
'0:0:15.3,2231
'0:0:15.35,2176
'0:0:15.4,2178
'0:0:15.45,2278
'0:0:15.5,2358
'0:0:15.55,2329
'0:0:15.6,2270
'0:0:15.65,2248
'0:0:15.7,2255
'0:0:15.75,2264
'0:0:15.8,2260
'0:0:15.85,2240
'0:0:15.9,2215
'0:0:15.95,2202
'0:0:16.0,2205
'0:0:16.05,2237
'0:0:16.1,2308
'0:0:16.15,2284
'0:0:16.2,2128
'0:0:16.25,2073
'0:0:16.3,2182
'0:0:16.35,2303
'0:0:16.4,2347
'0:0:16.45,2322
'0:0:16.5,2269
'0:0:16.55,2228
'0:0:16.6,2187
'0:0:16.65,2166
'0:0:16.7,2186
'0:0:16.75,2219
'0:0:16.8,2246
'0:0:16.85,2239
'0:0:16.9,2217
'0:0:16.95,2243
'0:0:17.0,2217
'0:0:17.05,2122
'0:0:17.1,2095
'0:0:17.15,2137
'0:0:17.2,2144
'0:0:17.25,2121
'0:0:17.3,2109
'0:0:17.35,2070
'0:0:17.4,2016
'0:0:17.45,1986
'0:0:17.5,1948
'0:0:17.55,1894
'0:0:17.6,1814
'0:0:17.65,1744
'0:0:17.7,1704
'0:0:17.75,1701
'0:0:17.8,1727
'0:0:17.85,1669
'0:0:17.9,1553
'0:0:17.95,1566
'0:0:18.0,1633
'0:0:18.05,1627
'0:0:18.1,1642
'0:0:18.15,1646
'0:0:18.2,1555
'0:0:18.25,1477
'0:0:18.3,1450
'0:0:18.35,1452
'0:0:18.4,1444
'0:0:18.45,1430
'0:0:18.5,1414
'0:0:18.55,1383
'0:0:18.6,1348
'0:0:18.65,1344
'0:0:18.7,1379
'0:0:18.75,1360
'0:0:18.8,1288
'0:0:18.85,1273
'0:0:18.9,1307
'0:0:18.95,1340
'0:0:19.0,1371
'0:0:19.05,1356
'0:0:19.1,1292
'0:0:19.15,1266
'0:0:19.2,1275
