,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1362
'0:0:0.05,1364
'0:0:0.1,1358
'0:0:0.15,1344
'0:0:0.2,1331
'0:0:0.25,1323
'0:0:0.3,1324
'0:0:0.35,1328
'0:0:0.4,1335
'0:0:0.45,1350
'0:0:0.5,1371
'0:0:0.55,1389
'0:0:0.6,1395
'0:0:0.65,1389
'0:0:0.7,1378
'0:0:0.75,1371
'0:0:0.8,1374
'0:0:0.85,1381
'0:0:0.9,1383
'0:0:0.95,1383
'0:0:1.0,1384
'0:0:1.05,1386
'0:0:1.1,1387
'0:0:1.15,1393
'0:0:1.2,1403
'0:0:1.25,1415
'0:0:1.3,1421
'0:0:1.35,1421
'0:0:1.4,1418
'0:0:1.45,1413
'0:0:1.5,1410
'0:0:1.55,1410
'0:0:1.6,1415
'0:0:1.65,1425
'0:0:1.7,1437
'0:0:1.75,1451
'0:0:1.8,1462
'0:0:1.85,1472
'0:0:1.9,1483
'0:0:1.95,1498
'0:0:2.0,1512
'0:0:2.05,1527
'0:0:2.1,1540
'0:0:2.15,1553
'0:0:2.2,1563
'0:0:2.25,1572
'0:0:2.3,1579
'0:0:2.35,1587
'0:0:2.4,1596
'0:0:2.45,1608
'0:0:2.5,1620
'0:0:2.55,1634
'0:0:2.6,1652
'0:0:2.65,1680
'0:0:2.7,1708
'0:0:2.75,1735
'0:0:2.8,1758
'0:0:2.85,1771
'0:0:2.9,1769
'0:0:2.95,1769
'0:0:3.0,1781
'0:0:3.05,1805
'0:0:3.1,1829
'0:0:3.15,1850
'0:0:3.2,1864
'0:0:3.25,1882
'0:0:3.3,1903
'0:0:3.35,1930
'0:0:3.4,1952
'0:0:3.45,1971
'0:0:3.5,1984
'0:0:3.55,1993
'0:0:3.6,1999
'0:0:3.65,2004
'0:0:3.7,2003
'0:0:3.75,1990
'0:0:3.8,1972
'0:0:3.85,1953
'0:0:3.9,1931
'0:0:3.95,1897
'0:0:4.0,1863
'0:0:4.05,1827
'0:0:4.1,1795
'0:0:4.15,1768
'0:0:4.2,1742
'0:0:4.25,1707
'0:0:4.3,1677
'0:0:4.35,1650
'0:0:4.4,1627
'0:0:4.45,1598
'0:0:4.5,1570
'0:0:4.55,1546
'0:0:4.6,1528
'0:0:4.65,1511
'0:0:4.7,1495
'0:0:4.75,1473
'0:0:4.8,1454
'0:0:4.85,1436
'0:0:4.9,1420
'0:0:4.95,1407
'0:0:5.0,1404
'0:0:5.05,1403
'0:0:5.1,1403
'0:0:5.15,1399
'0:0:5.2,1388
'0:0:5.25,1379
'0:0:5.3,1377
'0:0:5.35,1378
'0:0:5.4,1377
'0:0:5.45,1376
'0:0:5.5,1378
'0:0:5.55,1382
'0:0:5.6,1388
'0:0:5.65,1397
'0:0:5.7,1404
'0:0:5.75,1401
'0:0:5.8,1395
'0:0:5.85,1391
'0:0:5.9,1392
'0:0:5.95,1395
'0:0:6.0,1398
'0:0:6.05,1400
'0:0:6.1,1401
'0:0:6.15,1397
'0:0:6.2,1388
'0:0:6.25,1379
'0:0:6.3,1374
'0:0:6.35,1370
'0:0:6.4,1366
'0:0:6.45,1366
'0:0:6.5,1369
'0:0:6.55,1367
'0:0:6.6,1361
'0:0:6.65,1352
'0:0:6.7,1345
'0:0:6.75,1338
'0:0:6.8,1334
'0:0:6.85,1331
'0:0:6.9,1328
'0:0:6.95,1325
'0:0:7.0,1323
'0:0:7.05,1323
'0:0:7.1,1326
'0:0:7.15,1328
'0:0:7.2,1328
'0:0:7.25,1328
'0:0:7.3,1327
'0:0:7.35,1327
'0:0:7.4,1328
'0:0:7.45,1326
'0:0:7.5,1320
'0:0:7.55,1317
'0:0:7.6,1317
'0:0:7.65,1317
'0:0:7.7,1314
'0:0:7.75,1314
'0:0:7.8,1314
'0:0:7.85,1313
'0:0:7.9,1310
'0:0:7.95,1308
'0:0:8.0,1307
'0:0:8.05,1308
'0:0:8.1,1308
'0:0:8.15,1311
'0:0:8.2,1316
'0:0:8.25,1317
'0:0:8.3,1316
'0:0:8.35,1317
'0:0:8.4,1319
'0:0:8.45,1321
'0:0:8.5,1320
'0:0:8.55,1323
'0:0:8.6,1331
'0:0:8.65,1342
'0:0:8.7,1354
'0:0:8.75,1364
'0:0:8.8,1372
'0:0:8.85,1381
'0:0:8.9,1388
'0:0:8.95,1396
'0:0:9.0,1405
'0:0:9.05,1414
'0:0:9.1,1420
'0:0:9.15,1429
'0:0:9.2,1433
'0:0:9.25,1434
'0:0:9.3,1437
'0:0:9.35,1447
'0:0:9.4,1459
'0:0:9.45,1469
'0:0:9.5,1479
'0:0:9.55,1492
'0:0:9.6,1505
'0:0:9.65,1519
'0:0:9.7,1536
'0:0:9.75,1558
'0:0:9.8,1584
'0:0:9.85,1617
'0:0:9.9,1642
'0:0:9.95,1664
'0:0:10.0,1681
'0:0:10.05,1703
'0:0:10.1,1727
'0:0:10.15,1756
'0:0:10.2,1789
'0:0:10.25,1828
'0:0:10.3,1862
'0:0:10.35,1893
'0:0:10.4,1919
'0:0:10.45,1948
'0:0:10.5,1975
'0:0:10.55,1999
'0:0:10.6,2021
'0:0:10.65,2041
'0:0:10.7,2055
'0:0:10.75,2067
'0:0:10.8,2080
'0:0:10.85,2110
'0:0:10.9,2147
'0:0:10.95,2175
'0:0:11.0,2182
'0:0:11.05,2182
'0:0:11.1,2183
'0:0:11.15,2183
'0:0:11.2,2176
'0:0:11.25,2154
'0:0:11.3,2131
'0:0:11.35,2112
'0:0:11.4,2083
'0:0:11.45,2038
'0:0:11.5,1995
'0:0:11.55,1958
'0:0:11.6,1935
'0:0:11.65,1916
'0:0:11.7,1894
'0:0:11.75,1865
'0:0:11.8,1836
'0:0:11.85,1805
'0:0:11.9,1776
'0:0:11.95,1747
'0:0:12.0,1720
'0:0:12.05,1694
'0:0:12.1,1675
'0:0:12.15,1654
'0:0:12.2,1633
'0:0:12.25,1611
'0:0:12.3,1593
'0:0:12.35,1577
'0:0:12.4,1565
'0:0:12.45,1553
'0:0:12.5,1539
'0:0:12.55,1524
'0:0:12.6,1510
'0:0:12.65,1498
'0:0:12.7,1487
'0:0:12.75,1476
'0:0:12.8,1469
'0:0:12.85,1465
'0:0:12.9,1456
'0:0:12.95,1438
'0:0:13.0,1427
'0:0:13.05,1420
'0:0:13.1,1417
'0:0:13.15,1417
'0:0:13.2,1418
'0:0:13.25,1422
'0:0:13.3,1425
'0:0:13.35,1423
'0:0:13.4,1418
'0:0:13.45,1413
'0:0:13.5,1410
'0:0:13.55,1409
'0:0:13.6,1410
'0:0:13.65,1413
'0:0:13.7,1416
'0:0:13.75,1409
'0:0:13.8,1402
'0:0:13.85,1398
'0:0:13.9,1396
'0:0:13.95,1394
'0:0:14.0,1394
'0:0:14.05,1395
'0:0:14.1,1394
'0:0:14.15,1390
'0:0:14.2,1388
'0:0:14.25,1388
'0:0:14.3,1388
'0:0:14.35,1386
'0:0:14.4,1387
'0:0:14.45,1389
'0:0:14.5,1394
'0:0:14.55,1395
'0:0:14.6,1390
'0:0:14.65,1388
'0:0:14.7,1386
'0:0:14.75,1385
'0:0:14.8,1384
'0:0:14.85,1382
'0:0:14.9,1382
'0:0:14.95,1382
'0:0:15.0,1380
'0:0:15.05,1378
'0:0:15.1,1376
'0:0:15.15,1373
'0:0:15.2,1371
'0:0:15.25,1373
'0:0:15.3,1376
'0:0:15.35,1380
'0:0:15.4,1380
'0:0:15.45,1376
'0:0:15.5,1375
'0:0:15.55,1375
'0:0:15.6,1376
'0:0:15.65,1376
'0:0:15.7,1378
'0:0:15.75,1382
'0:0:15.8,1386
'0:0:15.85,1389
'0:0:15.9,1391
'0:0:15.95,1395
'0:0:16.0,1399
'0:0:16.05,1409
'0:0:16.1,1421
'0:0:16.15,1433
'0:0:16.2,1445
'0:0:16.25,1455
'0:0:16.3,1462
'0:0:16.35,1475
'0:0:16.4,1488
'0:0:16.45,1501
'0:0:16.5,1513
'0:0:16.55,1527
'0:0:16.6,1538
'0:0:16.65,1548
'0:0:16.7,1556
'0:0:16.75,1563
'0:0:16.8,1570
'0:0:16.85,1583
'0:0:16.9,1600
'0:0:16.95,1617
'0:0:17.0,1634
'0:0:17.05,1655
'0:0:17.1,1674
'0:0:17.15,1693
'0:0:17.2,1711
'0:0:17.25,1734
'0:0:17.3,1753
'0:0:17.35,1771
'0:0:17.4,1789
'0:0:17.45,1808
'0:0:17.5,1828
'0:0:17.55,1847
'0:0:17.6,1863
'0:0:17.65,1882
'0:0:17.7,1902
'0:0:17.75,1922
'0:0:17.8,1942
'0:0:17.85,1958
'0:0:17.9,1968
'0:0:17.95,1976
'0:0:18.0,1982
'0:0:18.05,1983
'0:0:18.1,1976
'0:0:18.15,1964
'0:0:18.2,1953
'0:0:18.25,1944
'0:0:18.3,1934
'0:0:18.35,1917
'0:0:18.4,1896
'0:0:18.45,1870
'0:0:18.5,1849
'0:0:18.55,1834
'0:0:18.6,1822
'0:0:18.65,1802
'0:0:18.7,1780
'0:0:18.75,1756
'0:0:18.8,1738
'0:0:18.85,1722
'0:0:18.9,1703
'0:0:18.95,1677
'0:0:19.0,1656
'0:0:19.05,1633
'0:0:19.1,1613
'0:0:19.15,1594
'0:0:19.2,1578
