,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1403
'0:0:0.05,1410
'0:0:0.1,1419
'0:0:0.15,1424
'0:0:0.2,1421
'0:0:0.25,1412
'0:0:0.3,1416
'0:0:0.35,1419
'0:0:0.4,1406
'0:0:0.45,1400
'0:0:0.5,1409
'0:0:0.55,1412
'0:0:0.6,1399
'0:0:0.65,1389
'0:0:0.7,1388
'0:0:0.75,1387
'0:0:0.8,1384
'0:0:0.85,1382
'0:0:0.9,1381
'0:0:0.95,1383
'0:0:1.0,1389
'0:0:1.05,1396
'0:0:1.1,1407
'0:0:1.15,1422
'0:0:1.2,1432
'0:0:1.25,1444
'0:0:1.3,1456
'0:0:1.35,1471
'0:0:1.4,1488
'0:0:1.45,1511
'0:0:1.5,1533
'0:0:1.55,1556
'0:0:1.6,1578
'0:0:1.65,1604
'0:0:1.7,1635
'0:0:1.75,1683
'0:0:1.8,1732
'0:0:1.85,1776
'0:0:1.9,1811
'0:0:1.95,1849
'0:0:2.0,1883
'0:0:2.05,1915
'0:0:2.1,1943
'0:0:2.15,1975
'0:0:2.2,2000
'0:0:2.25,2024
'0:0:2.3,2047
'0:0:2.35,2073
'0:0:2.4,2103
'0:0:2.45,2143
'0:0:2.5,2180
'0:0:2.55,2225
'0:0:2.6,2267
'0:0:2.65,2306
'0:0:2.7,2341
'0:0:2.75,2371
'0:0:2.8,2393
'0:0:2.85,2418
'0:0:2.9,2443
'0:0:2.95,2467
'0:0:3.0,2483
'0:0:3.05,2492
'0:0:3.1,2496
'0:0:3.15,2503
'0:0:3.2,2512
'0:0:3.25,2528
'0:0:3.3,2539
'0:0:3.35,2538
'0:0:3.4,2531
'0:0:3.45,2509
'0:0:3.5,2486
'0:0:3.55,2469
'0:0:3.6,2452
'0:0:3.65,2413
'0:0:3.7,2362
'0:0:3.75,2300
'0:0:3.8,2243
'0:0:3.85,2180
'0:0:3.9,2124
'0:0:3.95,2070
'0:0:4.0,2022
'0:0:4.05,1970
'0:0:4.1,1922
'0:0:4.15,1873
'0:0:4.2,1831
'0:0:4.25,1785
'0:0:4.3,1747
'0:0:4.35,1710
'0:0:4.4,1678
'0:0:4.45,1645
'0:0:4.5,1617
'0:0:4.55,1590
'0:0:4.6,1567
'0:0:4.65,1547
'0:0:4.7,1531
'0:0:4.75,1514
'0:0:4.8,1497
'0:0:4.85,1481
'0:0:4.9,1472
'0:0:4.95,1467
'0:0:5.0,1463
'0:0:5.05,1457
'0:0:5.1,1451
'0:0:5.15,1444
'0:0:5.2,1438
'0:0:5.25,1432
'0:0:5.3,1429
'0:0:5.35,1428
'0:0:5.4,1432
'0:0:5.45,1439
'0:0:5.5,1445
'0:0:5.55,1441
'0:0:5.6,1431
'0:0:5.65,1419
'0:0:5.7,1410
'0:0:5.75,1403
'0:0:5.8,1396
'0:0:5.85,1388
'0:0:5.9,1384
'0:0:5.95,1380
'0:0:6.0,1378
'0:0:6.05,1376
'0:0:6.1,1375
'0:0:6.15,1375
'0:0:6.2,1374
'0:0:6.25,1378
'0:0:6.3,1384
'0:0:6.35,1385
'0:0:6.4,1380
'0:0:6.45,1373
'0:0:6.5,1369
'0:0:6.55,1367
'0:0:6.6,1365
'0:0:6.65,1364
'0:0:6.7,1364
'0:0:6.75,1364
'0:0:6.8,1363
'0:0:6.85,1363
'0:0:6.9,1363
'0:0:6.95,1363
'0:0:7.0,1367
'0:0:7.05,1373
'0:0:7.1,1377
'0:0:7.15,1376
'0:0:7.2,1373
'0:0:7.25,1373
'0:0:7.3,1375
'0:0:7.35,1374
'0:0:7.4,1375
'0:0:7.45,1379
'0:0:7.5,1380
'0:0:7.55,1377
'0:0:7.6,1375
'0:0:7.65,1374
'0:0:7.7,1374
'0:0:7.75,1377
'0:0:7.8,1380
'0:0:7.85,1381
'0:0:7.9,1378
'0:0:7.95,1374
'0:0:8.0,1376
'0:0:8.05,1386
'0:0:8.1,1398
'0:0:8.15,1412
'0:0:8.2,1425
'0:0:8.25,1441
'0:0:8.3,1469
'0:0:8.35,1511
'0:0:8.4,1549
'0:0:8.45,1585
'0:0:8.5,1618
'0:0:8.55,1652
'0:0:8.6,1684
'0:0:8.65,1716
'0:0:8.7,1745
'0:0:8.75,1780
'0:0:8.8,1814
'0:0:8.85,1852
'0:0:8.9,1887
'0:0:8.95,1919
'0:0:9.0,1944
'0:0:9.05,1970
'0:0:9.1,1993
'0:0:9.15,2019
'0:0:9.2,2045
'0:0:9.25,2074
'0:0:9.3,2102
'0:0:9.35,2134
'0:0:9.4,2160
'0:0:9.45,2186
'0:0:9.5,2211
'0:0:9.55,2236
'0:0:9.6,2256
'0:0:9.65,2273
'0:0:9.7,2284
'0:0:9.75,2293
'0:0:9.8,2299
'0:0:9.85,2303
'0:0:9.9,2305
'0:0:9.95,2303
'0:0:10.0,2305
'0:0:10.05,2311
'0:0:10.1,2302
'0:0:10.15,2278
'0:0:10.2,2249
'0:0:10.25,2224
'0:0:10.3,2209
'0:0:10.35,2195
'0:0:10.4,2178
'0:0:10.45,2152
'0:0:10.5,2124
'0:0:10.55,2093
'0:0:10.6,2071
'0:0:10.65,2047
'0:0:10.7,2025
'0:0:10.75,2003
'0:0:10.8,1979
'0:0:10.85,1953
'0:0:10.9,1927
'0:0:10.95,1896
'0:0:11.0,1865
'0:0:11.05,1831
'0:0:11.1,1802
'0:0:11.15,1773
'0:0:11.2,1748
'0:0:11.25,1720
'0:0:11.3,1695
'0:0:11.35,1670
'0:0:11.4,1647
'0:0:11.45,1622
'0:0:11.5,1601
'0:0:11.55,1582
'0:0:11.6,1567
'0:0:11.65,1553
'0:0:11.7,1538
'0:0:11.75,1522
'0:0:11.8,1508
'0:0:11.85,1494
'0:0:11.9,1481
'0:0:11.95,1469
'0:0:12.0,1461
'0:0:12.05,1458
'0:0:12.1,1459
'0:0:12.15,1457
'0:0:12.2,1450
'0:0:12.25,1441
'0:0:12.3,1435
'0:0:12.35,1432
'0:0:12.4,1432
'0:0:12.45,1428
'0:0:12.5,1424
'0:0:12.55,1423
'0:0:12.6,1423
'0:0:12.65,1425
'0:0:12.7,1430
'0:0:12.75,1438
'0:0:12.8,1444
'0:0:12.85,1448
'0:0:12.9,1447
'0:0:12.95,1442
'0:0:13.0,1432
'0:0:13.05,1420
'0:0:13.1,1414
'0:0:13.15,1410
'0:0:13.2,1408
'0:0:13.25,1404
'0:0:13.3,1401
'0:0:13.35,1398
'0:0:13.4,1395
'0:0:13.45,1392
'0:0:13.5,1388
'0:0:13.55,1386
'0:0:13.6,1384
'0:0:13.65,1385
'0:0:13.7,1387
'0:0:13.75,1390
'0:0:13.8,1390
'0:0:13.85,1388
'0:0:13.9,1387
'0:0:13.95,1387
'0:0:14.0,1385
'0:0:14.05,1383
'0:0:14.1,1382
'0:0:14.15,1383
'0:0:14.2,1384
'0:0:14.25,1383
'0:0:14.3,1383
'0:0:14.35,1383
'0:0:14.4,1384
'0:0:14.45,1386
'0:0:14.5,1389
'0:0:14.55,1394
'0:0:14.6,1395
'0:0:14.65,1392
'0:0:14.7,1390
'0:0:14.75,1390
'0:0:14.8,1388
'0:0:14.85,1387
'0:0:14.9,1388
'0:0:14.95,1390
'0:0:15.0,1392
'0:0:15.05,1395
'0:0:15.1,1398
'0:0:15.15,1405
'0:0:15.2,1415
'0:0:15.25,1431
'0:0:15.3,1450
'0:0:15.35,1474
'0:0:15.4,1493
'0:0:15.45,1508
'0:0:15.5,1522
'0:0:15.55,1538
'0:0:15.6,1553
'0:0:15.65,1571
'0:0:15.7,1592
'0:0:15.75,1618
'0:0:15.8,1642
'0:0:15.85,1666
'0:0:15.9,1691
'0:0:15.95,1720
'0:0:16.0,1749
'0:0:16.05,1786
'0:0:16.1,1822
'0:0:16.15,1860
'0:0:16.2,1894
'0:0:16.25,1928
'0:0:16.3,1961
'0:0:16.35,1995
'0:0:16.4,2026
'0:0:16.45,2059
'0:0:16.5,2085
'0:0:16.55,2111
'0:0:16.6,2138
'0:0:16.65,2170
'0:0:16.7,2199
'0:0:16.75,2228
'0:0:16.8,2248
'0:0:16.85,2270
'0:0:16.9,2291
'0:0:16.95,2306
'0:0:17.0,2317
'0:0:17.05,2327
'0:0:17.1,2332
'0:0:17.15,2335
'0:0:17.2,2339
'0:0:17.25,2339
'0:0:17.3,2336
'0:0:17.35,2330
'0:0:17.4,2317
'0:0:17.45,2298
'0:0:17.5,2281
'0:0:17.55,2265
'0:0:17.6,2259
'0:0:17.65,2252
'0:0:17.7,2236
'0:0:17.75,2214
'0:0:17.8,2191
'0:0:17.85,2166
'0:0:17.9,2145
'0:0:17.95,2118
'0:0:18.0,2090
'0:0:18.05,2058
'0:0:18.1,2028
'0:0:18.15,1995
'0:0:18.2,1964
'0:0:18.25,1930
'0:0:18.3,1902
'0:0:18.35,1873
'0:0:18.4,1844
'0:0:18.45,1815
'0:0:18.5,1791
'0:0:18.55,1767
'0:0:18.6,1746
'0:0:18.65,1724
'0:0:18.7,1705
'0:0:18.75,1686
'0:0:18.8,1670
'0:0:18.85,1651
'0:0:18.9,1633
'0:0:18.95,1617
'0:0:19.0,1605
'0:0:19.05,1592
'0:0:19.1,1578
'0:0:19.15,1563
'0:0:19.2,1553
