,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1374
'0:0:0.05,1355
'0:0:0.1,1345
'0:0:0.15,1333
'0:0:0.2,1328
'0:0:0.25,1332
'0:0:0.3,1326
'0:0:0.35,1308
'0:0:0.4,1294
'0:0:0.45,1286
'0:0:0.5,1307
'0:0:0.55,1303
'0:0:0.6,1235
'0:0:0.65,1188
'0:0:0.7,1204
'0:0:0.75,1232
'0:0:0.8,1268
'0:0:0.85,1310
'0:0:0.9,1320
'0:0:0.95,1308
'0:0:1.0,1310
'0:0:1.05,1344
'0:0:1.1,1376
'0:0:1.15,1402
'0:0:1.2,1427
'0:0:1.25,1448
'0:0:1.3,1455
'0:0:1.35,1453
'0:0:1.4,1455
'0:0:1.45,1471
'0:0:1.5,1503
'0:0:1.55,1549
'0:0:1.6,1598
'0:0:1.65,1675
'0:0:1.7,1679
'0:0:1.75,1631
'0:0:1.8,1701
'0:0:1.85,1836
'0:0:1.9,1898
'0:0:1.95,1895
'0:0:2.0,1873
'0:0:2.05,1875
'0:0:2.1,1891
'0:0:2.15,1915
'0:0:2.2,1938
'0:0:2.25,1958
'0:0:2.3,1974
'0:0:2.35,1997
'0:0:2.4,2020
'0:0:2.45,2051
'0:0:2.5,2072
'0:0:2.55,2077
'0:0:2.6,2078
'0:0:2.65,2084
'0:0:2.7,2113
'0:0:2.75,2150
'0:0:2.8,2119
'0:0:2.85,2098
'0:0:2.9,2157
'0:0:2.95,2223
'0:0:3.0,2276
'0:0:3.05,2292
'0:0:3.1,2270
'0:0:3.15,2257
'0:0:3.2,2250
'0:0:3.25,2258
'0:0:3.3,2256
'0:0:3.35,2232
'0:0:3.4,2209
'0:0:3.45,2185
'0:0:3.5,2156
'0:0:3.55,2111
'0:0:3.6,2092
'0:0:3.65,2097
'0:0:3.7,2115
'0:0:3.75,2190
'0:0:3.8,2201
'0:0:3.85,2166
'0:0:3.9,2225
'0:0:3.95,2281
'0:0:4.0,2252
'0:0:4.05,2201
'0:0:4.1,2162
'0:0:4.15,2105
'0:0:4.2,2053
'0:0:4.25,2030
'0:0:4.3,2024
'0:0:4.35,2001
'0:0:4.4,1969
'0:0:4.45,1941
'0:0:4.5,1919
'0:0:4.55,1882
'0:0:4.6,1848
'0:0:4.65,1835
'0:0:4.7,1821
'0:0:4.75,1788
'0:0:4.8,1754
'0:0:4.85,1686
'0:0:4.9,1639
'0:0:4.95,1658
'0:0:5.0,1688
'0:0:5.05,1677
'0:0:5.1,1613
'0:0:5.15,1551
'0:0:5.2,1520
'0:0:5.25,1501
'0:0:5.3,1494
'0:0:5.35,1476
'0:0:5.4,1448
'0:0:5.45,1411
'0:0:5.5,1377
'0:0:5.55,1348
'0:0:5.6,1334
'0:0:5.65,1327
'0:0:5.7,1316
'0:0:5.75,1314
'0:0:5.8,1324
'0:0:5.85,1372
'0:0:5.9,1377
'0:0:5.95,1305
'0:0:6.0,1318
'0:0:6.05,1418
'0:0:6.1,1454
'0:0:6.15,1398
'0:0:6.2,1342
'0:0:6.25,1325
'0:0:6.3,1311
'0:0:6.35,1289
'0:0:6.4,1284
'0:0:6.45,1282
'0:0:6.5,1269
'0:0:6.55,1254
'0:0:6.6,1247
'0:0:6.65,1239
'0:0:6.7,1234
'0:0:6.75,1227
'0:0:6.8,1214
'0:0:6.85,1205
'0:0:6.9,1212
'0:0:6.95,1248
'0:0:7.0,1231
'0:0:7.05,1164
'0:0:7.1,1154
'0:0:7.15,1179
'0:0:7.2,1207
'0:0:7.25,1224
'0:0:7.3,1224
'0:0:7.35,1239
'0:0:7.4,1247
'0:0:7.45,1226
'0:0:7.5,1228
'0:0:7.55,1254
'0:0:7.6,1251
'0:0:7.65,1231
'0:0:7.7,1216
'0:0:7.75,1202
'0:0:7.8,1185
'0:0:7.85,1178
'0:0:7.9,1188
'0:0:7.95,1226
'0:0:8.0,1243
'0:0:8.05,1171
'0:0:8.1,1138
'0:0:8.15,1221
'0:0:8.2,1280
'0:0:8.25,1274
'0:0:8.3,1280
'0:0:8.35,1285
'0:0:8.4,1251
'0:0:8.45,1220
'0:0:8.5,1223
'0:0:8.55,1237
'0:0:8.6,1244
'0:0:8.65,1245
'0:0:8.7,1241
'0:0:8.75,1227
'0:0:8.8,1220
'0:0:8.85,1224
'0:0:8.9,1228
'0:0:8.95,1231
'0:0:9.0,1252
'0:0:9.05,1298
'0:0:9.1,1288
'0:0:9.15,1227
'0:0:9.2,1228
'0:0:9.25,1291
'0:0:9.3,1349
'0:0:9.35,1401
'0:0:9.4,1416
'0:0:9.45,1414
'0:0:9.5,1418
'0:0:9.55,1433
'0:0:9.6,1463
'0:0:9.65,1497
'0:0:9.7,1516
'0:0:9.75,1523
'0:0:9.8,1528
'0:0:9.85,1537
'0:0:9.9,1553
'0:0:9.95,1569
'0:0:10.0,1572
'0:0:10.05,1578
'0:0:10.1,1602
'0:0:10.15,1653
'0:0:10.2,1696
'0:0:10.25,1644
'0:0:10.3,1600
'0:0:10.35,1690
'0:0:10.4,1782
'0:0:10.45,1835
'0:0:10.5,1884
'0:0:10.55,1898
'0:0:10.6,1867
'0:0:10.65,1852
'0:0:10.7,1867
'0:0:10.75,1887
'0:0:10.8,1892
'0:0:10.85,1912
'0:0:10.9,1940
'0:0:10.95,1948
'0:0:11.0,1943
'0:0:11.05,1947
'0:0:11.1,1956
'0:0:11.15,1964
'0:0:11.2,1973
'0:0:11.25,1986
'0:0:11.3,2004
'0:0:11.35,1965
'0:0:11.4,1887
'0:0:11.45,1870
'0:0:11.5,1909
'0:0:11.55,1947
'0:0:11.6,1979
'0:0:11.65,2057
'0:0:11.7,2097
'0:0:11.75,2041
'0:0:11.8,2001
'0:0:11.85,2014
'0:0:11.9,2033
'0:0:11.95,2037
'0:0:12.0,2029
'0:0:12.05,2019
'0:0:12.1,2003
'0:0:12.15,1977
'0:0:12.2,1967
'0:0:12.25,1966
'0:0:12.3,1955
'0:0:12.35,1938
'0:0:12.4,1917
'0:0:12.45,1938
'0:0:12.5,1931
'0:0:12.55,1807
'0:0:12.6,1777
'0:0:12.65,1915
'0:0:12.7,2017
'0:0:12.75,2063
'0:0:12.8,2109
'0:0:12.85,2131
'0:0:12.9,2117
'0:0:12.95,2109
'0:0:13.0,2127
'0:0:13.05,2148
'0:0:13.1,2156
'0:0:13.15,2165
'0:0:13.2,2164
'0:0:13.25,2151
'0:0:13.3,2134
'0:0:13.35,2104
'0:0:13.4,2078
'0:0:13.45,2041
'0:0:13.5,1993
'0:0:13.55,1930
'0:0:13.6,1828
'0:0:13.65,1728
'0:0:13.7,1709
'0:0:13.75,1719
'0:0:13.8,1714
'0:0:13.85,1710
'0:0:13.9,1694
'0:0:13.95,1609
'0:0:14.0,1536
'0:0:14.05,1519
'0:0:14.1,1524
'0:0:14.15,1525
'0:0:14.2,1513
'0:0:14.25,1472
'0:0:14.3,1421
'0:0:14.35,1373
'0:0:14.4,1345
'0:0:14.45,1329
'0:0:14.5,1318
'0:0:14.55,1311
'0:0:14.6,1309
'0:0:14.65,1317
'0:0:14.7,1368
'0:0:14.75,1365
'0:0:14.8,1291
'0:0:14.85,1311
'0:0:14.9,1379
'0:0:14.95,1378
'0:0:15.0,1373
'0:0:15.05,1384
'0:0:15.1,1344
'0:0:15.15,1281
'0:0:15.2,1255
'0:0:15.25,1262
'0:0:15.3,1266
'0:0:15.35,1256
'0:0:15.4,1254
'0:0:15.45,1252
'0:0:15.5,1243
'0:0:15.55,1237
'0:0:15.6,1238
'0:0:15.65,1239
'0:0:15.7,1229
'0:0:15.75,1214
'0:0:15.8,1215
'0:0:15.85,1229
'0:0:15.9,1224
'0:0:15.95,1192
'0:0:16.0,1172
'0:0:16.05,1185
'0:0:16.1,1218
'0:0:16.15,1268
'0:0:16.2,1292
'0:0:16.25,1257
'0:0:16.3,1222
'0:0:16.35,1234
'0:0:16.4,1271
'0:0:16.45,1285
'0:0:16.5,1264
'0:0:16.55,1230
'0:0:16.6,1210
'0:0:16.65,1203
'0:0:16.7,1199
'0:0:16.75,1202
'0:0:16.8,1211
'0:0:16.85,1238
'0:0:16.9,1295
'0:0:16.95,1256
'0:0:17.0,1160
'0:0:17.05,1204
'0:0:17.1,1300
'0:0:17.15,1324
'0:0:17.2,1331
'0:0:17.25,1371
'0:0:17.3,1360
'0:0:17.35,1291
'0:0:17.4,1265
'0:0:17.45,1291
'0:0:17.5,1308
'0:0:17.55,1303
'0:0:17.6,1305
'0:0:17.65,1301
'0:0:17.7,1292
'0:0:17.75,1284
'0:0:17.8,1277
'0:0:17.85,1274
'0:0:17.9,1285
'0:0:17.95,1278
'0:0:18.0,1225
'0:0:18.05,1208
'0:0:18.1,1276
'0:0:18.15,1350
'0:0:18.2,1394
'0:0:18.25,1438
'0:0:18.3,1432
'0:0:18.35,1425
'0:0:18.4,1461
'0:0:18.45,1500
'0:0:18.5,1529
'0:0:18.55,1554
'0:0:18.6,1562
'0:0:18.65,1570
'0:0:18.7,1588
'0:0:18.75,1613
'0:0:18.8,1639
'0:0:18.85,1667
'0:0:18.9,1691
'0:0:18.95,1713
'0:0:19.0,1741
'0:0:19.05,1785
'0:0:19.1,1824
'0:0:19.15,1893
'0:0:19.2,1893
