,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1246
'0:0:0.05,1242
'0:0:0.1,1213
'0:0:0.15,1190
'0:0:0.2,1211
'0:0:0.25,1308
'0:0:0.3,1307
'0:0:0.35,1206
'0:0:0.4,1273
'0:0:0.45,1407
'0:0:0.5,1454
'0:0:0.55,1451
'0:0:0.6,1451
'0:0:0.65,1445
'0:0:0.7,1441
'0:0:0.75,1466
'0:0:0.8,1499
'0:0:0.85,1525
'0:0:0.9,1556
'0:0:0.95,1580
'0:0:1.0,1611
'0:0:1.05,1635
'0:0:1.1,1659
'0:0:1.15,1700
'0:0:1.2,1765
'0:0:1.25,1802
'0:0:1.3,1789
'0:0:1.35,1797
'0:0:1.4,1855
'0:0:1.45,1914
'0:0:1.5,1979
'0:0:1.55,2022
'0:0:1.6,2006
'0:0:1.65,1967
'0:0:1.7,1967
'0:0:1.75,1997
'0:0:1.8,2015
'0:0:1.85,2008
'0:0:1.9,1979
'0:0:1.95,1964
'0:0:2.0,2019
'0:0:2.05,2092
'0:0:2.1,2034
'0:0:2.15,1955
'0:0:2.2,2019
'0:0:2.25,2078
'0:0:2.3,2100
'0:0:2.35,2159
'0:0:2.4,2192
'0:0:2.45,2155
'0:0:2.5,2107
'0:0:2.55,2097
'0:0:2.6,2125
'0:0:2.65,2153
'0:0:2.7,2178
'0:0:2.75,2207
'0:0:2.8,2234
'0:0:2.85,2246
'0:0:2.9,2271
'0:0:2.95,2320
'0:0:3.0,2340
'0:0:3.05,2319
'0:0:3.1,2334
'0:0:3.15,2384
'0:0:3.2,2426
'0:0:3.25,2426
'0:0:3.3,2359
'0:0:3.35,2268
'0:0:3.4,2190
'0:0:3.45,2148
'0:0:3.5,2116
'0:0:3.55,2070
'0:0:3.6,1996
'0:0:3.65,1919
'0:0:3.7,1841
'0:0:3.75,1806
'0:0:3.8,1811
'0:0:3.85,1819
'0:0:3.9,1716
'0:0:3.95,1593
'0:0:4.0,1611
'0:0:4.05,1680
'0:0:4.1,1675
'0:0:4.15,1640
'0:0:4.2,1601
'0:0:4.25,1535
'0:0:4.3,1474
'0:0:4.35,1457
'0:0:4.4,1448
'0:0:4.45,1424
'0:0:4.5,1407
'0:0:4.55,1394
'0:0:4.6,1371
'0:0:4.65,1373
'0:0:4.7,1424
'0:0:4.75,1402
'0:0:4.8,1329
'0:0:4.85,1340
'0:0:4.9,1372
'0:0:4.95,1382
'0:0:5.0,1426
'0:0:5.05,1510
'0:0:5.1,1531
'0:0:5.15,1477
'0:0:5.2,1426
'0:0:5.25,1401
'0:0:5.3,1393
'0:0:5.35,1386
'0:0:5.4,1362
'0:0:5.45,1332
'0:0:5.5,1300
'0:0:5.55,1294
'0:0:5.6,1350
'0:0:5.65,1323
'0:0:5.7,1202
'0:0:5.75,1200
'0:0:5.8,1275
'0:0:5.85,1316
'0:0:5.9,1329
'0:0:5.95,1322
'0:0:6.0,1300
'0:0:6.05,1260
'0:0:6.1,1241
'0:0:6.15,1261
'0:0:6.2,1279
'0:0:6.25,1272
'0:0:6.3,1257
'0:0:6.35,1256
'0:0:6.4,1250
'0:0:6.45,1244
'0:0:6.5,1246
'0:0:6.55,1290
'0:0:6.6,1279
'0:0:6.65,1183
'0:0:6.7,1170
'0:0:6.75,1254
'0:0:6.8,1346
'0:0:6.85,1367
'0:0:6.9,1335
'0:0:6.95,1299
'0:0:7.0,1273
'0:0:7.05,1276
'0:0:7.1,1292
'0:0:7.15,1286
'0:0:7.2,1264
'0:0:7.25,1239
'0:0:7.3,1215
'0:0:7.35,1242
'0:0:7.4,1269
'0:0:7.45,1187
'0:0:7.5,1138
'0:0:7.55,1238
'0:0:7.6,1337
'0:0:7.65,1366
'0:0:7.7,1449
'0:0:7.75,1501
'0:0:7.8,1431
'0:0:7.85,1371
'0:0:7.9,1386
'0:0:7.95,1433
'0:0:8.0,1476
'0:0:8.05,1497
'0:0:8.1,1509
'0:0:8.15,1518
'0:0:8.2,1522
'0:0:8.25,1533
'0:0:8.3,1576
'0:0:8.35,1583
'0:0:8.4,1534
'0:0:8.45,1536
'0:0:8.5,1596
'0:0:8.55,1644
'0:0:8.6,1719
'0:0:8.65,1811
'0:0:8.7,1830
'0:0:8.75,1800
'0:0:8.8,1796
'0:0:8.85,1837
'0:0:8.9,1902
'0:0:8.95,1943
'0:0:9.0,1964
'0:0:9.05,1967
'0:0:9.1,1974
'0:0:9.15,2018
'0:0:9.2,2088
'0:0:9.25,2036
'0:0:9.3,1935
'0:0:9.35,2009
'0:0:9.4,2148
'0:0:9.45,2187
'0:0:9.5,2206
'0:0:9.55,2237
'0:0:9.6,2217
'0:0:9.65,2165
'0:0:9.7,2153
'0:0:9.75,2178
'0:0:9.8,2196
'0:0:9.85,2205
'0:0:9.9,2228
'0:0:9.95,2252
'0:0:10.0,2263
'0:0:10.05,2307
'0:0:10.1,2373
'0:0:10.15,2339
'0:0:10.2,2283
'0:0:10.25,2326
'0:0:10.3,2394
'0:0:10.35,2422
'0:0:10.4,2451
'0:0:10.45,2456
'0:0:10.5,2397
'0:0:10.55,2316
'0:0:10.6,2241
'0:0:10.65,2212
'0:0:10.7,2193
'0:0:10.75,2146
'0:0:10.8,2063
'0:0:10.85,1989
'0:0:10.9,1938
'0:0:10.95,1927
'0:0:11.0,1979
'0:0:11.05,1977
'0:0:11.1,1827
'0:0:11.15,1745
'0:0:11.2,1772
'0:0:11.25,1779
'0:0:11.3,1767
'0:0:11.35,1797
'0:0:11.4,1818
'0:0:11.45,1752
'0:0:11.5,1649
'0:0:11.55,1583
'0:0:11.6,1556
'0:0:11.65,1553
'0:0:11.7,1537
'0:0:11.75,1510
'0:0:11.8,1474
'0:0:11.85,1443
'0:0:11.9,1442
'0:0:11.95,1441
'0:0:12.0,1380
'0:0:12.05,1331
'0:0:12.1,1344
'0:0:12.15,1374
'0:0:12.2,1393
'0:0:12.25,1432
'0:0:12.3,1481
'0:0:12.35,1456
'0:0:12.4,1406
'0:0:12.45,1385
'0:0:12.5,1380
'0:0:12.55,1391
'0:0:12.6,1395
'0:0:12.65,1381
'0:0:12.7,1364
'0:0:12.75,1354
'0:0:12.8,1357
'0:0:12.85,1362
'0:0:12.9,1377
'0:0:12.95,1350
'0:0:13.0,1256
'0:0:13.05,1229
'0:0:13.1,1271
'0:0:13.15,1280
'0:0:13.2,1280
'0:0:13.25,1323
'0:0:13.3,1338
'0:0:13.35,1310
'0:0:13.4,1301
'0:0:13.45,1313
'0:0:13.5,1328
'0:0:13.55,1333
'0:0:13.6,1337
'0:0:13.65,1342
'0:0:13.7,1346
'0:0:13.75,1352
'0:0:13.8,1376
'0:0:13.85,1418
'0:0:13.9,1388
'0:0:13.95,1318
'0:0:14.0,1314
'0:0:14.05,1365
'0:0:14.1,1432
'0:0:14.15,1468
'0:0:14.2,1463
'0:0:14.25,1413
'0:0:14.3,1354
'0:0:14.35,1339
'0:0:14.4,1347
'0:0:14.45,1347
'0:0:14.5,1325
'0:0:14.55,1288
'0:0:14.6,1257
'0:0:14.65,1268
'0:0:14.7,1321
'0:0:14.75,1339
'0:0:14.8,1297
'0:0:14.85,1326
'0:0:14.9,1450
'0:0:14.95,1521
'0:0:15.0,1548
'0:0:15.05,1567
'0:0:15.1,1555
'0:0:15.15,1520
'0:0:15.2,1529
'0:0:15.25,1584
'0:0:15.3,1630
'0:0:15.35,1659
'0:0:15.4,1704
'0:0:15.45,1729
'0:0:15.5,1745
'0:0:15.55,1797
'0:0:15.6,1837
'0:0:15.65,1775
'0:0:15.7,1725
'0:0:15.75,1805
'0:0:15.8,1937
'0:0:15.85,2019
'0:0:15.9,2048
'0:0:15.95,2027
'0:0:16.0,2002
'0:0:16.05,2013
'0:0:16.1,2046
'0:0:16.15,2070
'0:0:16.2,2067
'0:0:16.25,2055
'0:0:16.3,2080
'0:0:16.35,2141
'0:0:16.4,2154
'0:0:16.45,2087
'0:0:16.5,2101
'0:0:16.55,2203
'0:0:16.6,2258
'0:0:16.65,2248
'0:0:16.7,2220
'0:0:16.75,2174
'0:0:16.8,2120
'0:0:16.85,2131
'0:0:16.9,2169
'0:0:16.95,2180
'0:0:17.0,2194
'0:0:17.05,2192
'0:0:17.1,2176
'0:0:17.15,2208
'0:0:17.2,2250
'0:0:17.25,2178
'0:0:17.3,2093
'0:0:17.35,2130
'0:0:17.4,2198
'0:0:17.45,2249
'0:0:17.5,2270
'0:0:17.55,2212
'0:0:17.6,2097
'0:0:17.65,2017
'0:0:17.7,1992
'0:0:17.75,1978
'0:0:17.8,1915
'0:0:17.85,1821
'0:0:17.9,1764
'0:0:17.95,1806
'0:0:18.0,1804
'0:0:18.05,1696
'0:0:18.1,1669
'0:0:18.15,1741
'0:0:18.2,1775
'0:0:18.25,1749
'0:0:18.3,1687
'0:0:18.35,1609
'0:0:18.4,1554
'0:0:18.45,1556
'0:0:18.5,1563
'0:0:18.55,1546
'0:0:18.6,1516
'0:0:18.65,1482
'0:0:18.7,1450
'0:0:18.75,1426
'0:0:18.8,1436
'0:0:18.85,1468
'0:0:18.9,1403
'0:0:18.95,1306
'0:0:19.0,1336
'0:0:19.05,1434
'0:0:19.1,1486
'0:0:19.15,1468
'0:0:19.2,1414
