,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,2515
'0:0:0.05,2540
'0:0:0.1,2580
'0:0:0.15,2609
'0:0:0.2,2615
'0:0:0.25,2601
'0:0:0.3,2577
'0:0:0.35,2553
'0:0:0.4,2530
'0:0:0.45,2515
'0:0:0.5,2493
'0:0:0.55,2466
'0:0:0.6,2430
'0:0:0.65,2409
'0:0:0.7,2389
'0:0:0.75,2343
'0:0:0.8,2303
'0:0:0.85,2303
'0:0:0.9,2313
'0:0:0.95,2308
'0:0:1.0,2304
'0:0:1.05,2303
'0:0:1.1,2283
'0:0:1.15,2260
'0:0:1.2,2243
'0:0:1.25,2230
'0:0:1.3,2216
'0:0:1.35,2200
'0:0:1.4,2168
'0:0:1.45,2132
'0:0:1.5,2095
'0:0:1.55,2064
'0:0:1.6,2027
'0:0:1.65,1993
'0:0:1.7,1964
'0:0:1.75,1939
'0:0:1.8,1920
'0:0:1.85,1892
'0:0:1.9,1804
'0:0:1.95,1731
'0:0:2.0,1718
'0:0:2.05,1702
'0:0:2.1,1670
'0:0:2.15,1653
'0:0:2.2,1652
'0:0:2.25,1654
'0:0:2.3,1663
'0:0:2.35,1658
'0:0:2.4,1632
'0:0:2.45,1603
'0:0:2.5,1570
'0:0:2.55,1548
'0:0:2.6,1530
'0:0:2.65,1510
'0:0:2.7,1480
'0:0:2.75,1442
'0:0:2.8,1406
'0:0:2.85,1387
'0:0:2.9,1377
'0:0:2.95,1366
'0:0:3.0,1356
'0:0:3.05,1356
'0:0:3.1,1358
'0:0:3.15,1355
'0:0:3.2,1322
'0:0:3.25,1278
'0:0:3.3,1268
'0:0:3.35,1284
'0:0:3.4,1293
'0:0:3.45,1292
'0:0:3.5,1292
'0:0:3.55,1305
'0:0:3.6,1329
'0:0:3.65,1330
'0:0:3.7,1301
'0:0:3.75,1281
'0:0:3.8,1280
'0:0:3.85,1282
'0:0:3.9,1285
'0:0:3.95,1288
'0:0:4.0,1281
'0:0:4.05,1270
'0:0:4.1,1260
'0:0:4.15,1247
'0:0:4.2,1231
'0:0:4.25,1228
'0:0:4.3,1241
'0:0:4.35,1271
'0:0:4.4,1305
'0:0:4.45,1264
'0:0:4.5,1199
'0:0:4.55,1209
'0:0:4.6,1231
'0:0:4.65,1223
'0:0:4.7,1223
'0:0:4.75,1248
'0:0:4.8,1275
'0:0:4.85,1287
'0:0:4.9,1286
'0:0:4.95,1281
'0:0:5.0,1278
'0:0:5.05,1267
'0:0:5.1,1260
'0:0:5.15,1270
'0:0:5.2,1285
'0:0:5.25,1295
'0:0:5.3,1290
'0:0:5.35,1280
'0:0:5.4,1282
'0:0:5.45,1286
'0:0:5.5,1282
'0:0:5.55,1285
'0:0:5.6,1302
'0:0:5.65,1332
'0:0:5.7,1385
'0:0:5.75,1408
'0:0:5.8,1393
'0:0:5.85,1397
'0:0:5.9,1445
'0:0:5.95,1503
'0:0:6.0,1568
'0:0:6.05,1639
'0:0:6.1,1712
'0:0:6.15,1767
'0:0:6.2,1819
'0:0:6.25,1844
'0:0:6.3,1856
'0:0:6.35,1874
'0:0:6.4,1897
'0:0:6.45,1921
'0:0:6.5,1943
'0:0:6.55,1950
'0:0:6.6,1954
'0:0:6.65,1962
'0:0:6.7,1979
'0:0:6.75,1999
'0:0:6.8,2018
'0:0:6.85,2046
'0:0:6.9,2104
'0:0:6.95,2157
'0:0:7.0,2208
'0:0:7.05,2232
'0:0:7.1,2172
'0:0:7.15,2128
'0:0:7.2,2184
'0:0:7.25,2231
'0:0:7.3,2236
'0:0:7.35,2260
'0:0:7.4,2307
'0:0:7.45,2314
'0:0:7.5,2300
'0:0:7.55,2298
'0:0:7.6,2296
'0:0:7.65,2301
'0:0:7.7,2325
'0:0:7.75,2332
'0:0:7.8,2316
'0:0:7.85,2306
'0:0:7.9,2301
'0:0:7.95,2294
'0:0:8.0,2289
'0:0:8.05,2287
'0:0:8.1,2277
'0:0:8.15,2262
'0:0:8.2,2256
'0:0:8.25,2257
'0:0:8.3,2258
'0:0:8.35,2268
'0:0:8.4,2253
'0:0:8.45,2181
'0:0:8.5,2114
'0:0:8.55,2131
'0:0:8.6,2175
'0:0:8.65,2175
'0:0:8.7,2173
'0:0:8.75,2190
'0:0:8.8,2168
'0:0:8.85,2116
'0:0:8.9,2075
'0:0:8.95,2055
'0:0:9.0,2035
'0:0:9.05,2022
'0:0:9.1,2004
'0:0:9.15,1960
'0:0:9.2,1899
'0:0:9.25,1855
'0:0:9.3,1829
'0:0:9.35,1816
'0:0:9.4,1799
'0:0:9.45,1781
'0:0:9.5,1767
'0:0:9.55,1770
'0:0:9.6,1745
'0:0:9.65,1636
'0:0:9.7,1554
'0:0:9.75,1587
'0:0:9.8,1612
'0:0:9.85,1584
'0:0:9.9,1566
'0:0:9.95,1576
'0:0:10.0,1574
'0:0:10.05,1539
'0:0:10.1,1489
'0:0:10.15,1457
'0:0:10.2,1436
'0:0:10.25,1433
'0:0:10.3,1430
'0:0:10.35,1420
'0:0:10.4,1403
'0:0:10.45,1390
'0:0:10.5,1378
'0:0:10.55,1364
'0:0:10.6,1354
'0:0:10.65,1351
'0:0:10.7,1348
'0:0:10.75,1349
'0:0:10.8,1355
'0:0:10.85,1353
'0:0:10.9,1358
'0:0:10.95,1326
'0:0:11.0,1269
'0:0:11.05,1277
'0:0:11.1,1317
'0:0:11.15,1327
'0:0:11.2,1341
'0:0:11.25,1377
'0:0:11.3,1373
'0:0:11.35,1325
'0:0:11.4,1290
'0:0:11.45,1291
'0:0:11.5,1299
'0:0:11.55,1306
'0:0:11.6,1312
'0:0:11.65,1310
'0:0:11.7,1296
'0:0:11.75,1280
'0:0:11.8,1275
'0:0:11.85,1270
'0:0:11.9,1265
'0:0:11.95,1270
'0:0:12.0,1278
'0:0:12.05,1300
'0:0:12.1,1339
'0:0:12.15,1288
'0:0:12.2,1204
'0:0:12.25,1245
'0:0:12.3,1303
'0:0:12.35,1291
'0:0:12.4,1298
'0:0:12.45,1332
'0:0:12.5,1313
'0:0:12.55,1283
'0:0:12.6,1290
'0:0:12.65,1302
'0:0:12.7,1301
'0:0:12.75,1293
'0:0:12.8,1292
'0:0:12.85,1292
'0:0:12.9,1285
'0:0:12.95,1275
'0:0:13.0,1268
'0:0:13.05,1267
'0:0:13.1,1271
'0:0:13.15,1272
'0:0:13.2,1272
'0:0:13.25,1273
'0:0:13.3,1268
'0:0:13.35,1283
'0:0:13.4,1292
'0:0:13.45,1240
'0:0:13.5,1195
'0:0:13.55,1214
'0:0:13.6,1241
'0:0:13.65,1250
'0:0:13.7,1279
'0:0:13.75,1305
'0:0:13.8,1291
'0:0:13.85,1267
'0:0:13.9,1260
'0:0:13.95,1271
'0:0:14.0,1296
'0:0:14.05,1316
'0:0:14.1,1322
'0:0:14.15,1321
'0:0:14.2,1326
'0:0:14.25,1329
'0:0:14.3,1332
'0:0:14.35,1337
'0:0:14.4,1345
'0:0:14.45,1358
'0:0:14.5,1382
'0:0:14.55,1432
'0:0:14.6,1433
'0:0:14.65,1361
'0:0:14.7,1373
'0:0:14.75,1473
'0:0:14.8,1562
'0:0:14.85,1625
'0:0:14.9,1710
'0:0:14.95,1773
'0:0:15.0,1793
'0:0:15.05,1795
'0:0:15.1,1803
'0:0:15.15,1813
'0:0:15.2,1820
'0:0:15.25,1833
'0:0:15.3,1847
'0:0:15.35,1866
'0:0:15.4,1884
'0:0:15.45,1884
'0:0:15.5,1883
'0:0:15.55,1884
'0:0:15.6,1887
'0:0:15.65,1905
'0:0:15.7,1929
'0:0:15.75,1953
'0:0:15.8,1993
'0:0:15.85,2016
'0:0:15.9,1964
'0:0:15.95,1908
'0:0:16.0,1939
'0:0:16.05,1991
'0:0:16.1,2020
'0:0:16.15,2043
'0:0:16.2,2077
'0:0:16.25,2097
'0:0:16.3,2104
'0:0:16.35,2099
'0:0:16.4,2070
'0:0:16.45,2055
'0:0:16.5,2067
'0:0:16.55,2074
'0:0:16.6,2070
'0:0:16.65,2071
'0:0:16.7,2068
'0:0:16.75,2062
'0:0:16.8,2059
'0:0:16.85,2056
'0:0:16.9,2048
'0:0:16.95,2044
'0:0:17.0,2042
'0:0:17.05,2052
'0:0:17.1,2068
'0:0:17.15,2082
'0:0:17.2,2119
'0:0:17.25,2058
'0:0:17.3,1933
'0:0:17.35,1961
'0:0:17.4,2052
'0:0:17.45,2071
'0:0:17.5,2083
'0:0:17.55,2143
'0:0:17.6,2187
'0:0:17.65,2167
'0:0:17.7,2140
'0:0:17.75,2135
'0:0:17.8,2134
'0:0:17.85,2141
'0:0:17.9,2142
'0:0:17.95,2134
'0:0:18.0,2141
'0:0:18.05,2158
'0:0:18.1,2164
'0:0:18.15,2163
'0:0:18.2,2156
'0:0:18.25,2145
'0:0:18.3,2125
'0:0:18.35,2102
'0:0:18.4,2084
'0:0:18.45,2076
'0:0:18.5,2074
'0:0:18.55,2050
'0:0:18.6,1949
'0:0:18.65,1861
'0:0:18.7,1838
'0:0:18.75,1817
'0:0:18.8,1775
'0:0:18.85,1753
'0:0:18.9,1758
'0:0:18.95,1765
'0:0:19.0,1735
'0:0:19.05,1676
'0:0:19.1,1617
'0:0:19.15,1578
'0:0:19.2,1547
