,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1165
'0:0:0.05,1118
'0:0:0.1,1124
'0:0:0.15,1151
'0:0:0.2,1172
'0:0:0.25,1198
'0:0:0.3,1224
'0:0:0.35,1250
'0:0:0.4,1289
'0:0:0.45,1312
'0:0:0.5,1333
'0:0:0.55,1347
'0:0:0.6,1356
'0:0:0.65,1383
'0:0:0.7,1433
'0:0:0.75,1476
'0:0:0.8,1508
'0:0:0.85,1526
'0:0:0.9,1538
'0:0:0.95,1546
'0:0:1.0,1566
'0:0:1.05,1600
'0:0:1.1,1655
'0:0:1.15,1721
'0:0:1.2,1788
'0:0:1.25,1777
'0:0:1.3,1721
'0:0:1.35,1769
'0:0:1.4,1885
'0:0:1.45,1954
'0:0:1.5,2013
'0:0:1.55,2073
'0:0:1.6,2088
'0:0:1.65,2063
'0:0:1.7,2055
'0:0:1.75,2077
'0:0:1.8,2095
'0:0:1.85,2103
'0:0:1.9,2119
'0:0:1.95,2132
'0:0:2.0,2144
'0:0:2.05,2159
'0:0:2.1,2172
'0:0:2.15,2183
'0:0:2.2,2196
'0:0:2.25,2194
'0:0:2.3,2212
'0:0:2.35,2196
'0:0:2.4,2126
'0:0:2.45,2110
'0:0:2.5,2139
'0:0:2.55,2165
'0:0:2.6,2171
'0:0:2.65,2203
'0:0:2.7,2230
'0:0:2.75,2214
'0:0:2.8,2197
'0:0:2.85,2175
'0:0:2.9,2143
'0:0:2.95,2119
'0:0:3.0,2087
'0:0:3.05,2049
'0:0:3.1,2010
'0:0:3.15,1978
'0:0:3.2,1952
'0:0:3.25,1959
'0:0:3.3,2012
'0:0:3.35,1986
'0:0:3.4,1876
'0:0:3.45,1882
'0:0:3.5,1997
'0:0:3.55,2065
'0:0:3.6,2062
'0:0:3.65,2028
'0:0:3.7,1972
'0:0:3.75,1919
'0:0:3.8,1884
'0:0:3.85,1869
'0:0:3.9,1853
'0:0:3.95,1841
'0:0:4.0,1834
'0:0:4.05,1824
'0:0:4.1,1801
'0:0:4.15,1771
'0:0:4.2,1733
'0:0:4.25,1700
'0:0:4.3,1687
'0:0:4.35,1695
'0:0:4.4,1670
'0:0:4.45,1590
'0:0:4.5,1523
'0:0:4.55,1530
'0:0:4.6,1563
'0:0:4.65,1562
'0:0:4.7,1512
'0:0:4.75,1443
'0:0:4.8,1400
'0:0:4.85,1412
'0:0:4.9,1431
'0:0:4.95,1425
'0:0:5.0,1388
'0:0:5.05,1342
'0:0:5.1,1304
'0:0:5.15,1278
'0:0:5.2,1262
'0:0:5.25,1271
'0:0:5.3,1304
'0:0:5.35,1343
'0:0:5.4,1299
'0:0:5.45,1204
'0:0:5.5,1208
'0:0:5.55,1270
'0:0:5.6,1290
'0:0:5.65,1287
'0:0:5.7,1310
'0:0:5.75,1305
'0:0:5.8,1253
'0:0:5.85,1231
'0:0:5.9,1242
'0:0:5.95,1246
'0:0:6.0,1236
'0:0:6.05,1235
'0:0:6.1,1233
'0:0:6.15,1220
'0:0:6.2,1215
'0:0:6.25,1221
'0:0:6.3,1221
'0:0:6.35,1226
'0:0:6.4,1234
'0:0:6.45,1226
'0:0:6.5,1228
'0:0:6.55,1229
'0:0:6.6,1196
'0:0:6.65,1184
'0:0:6.7,1219
'0:0:6.75,1249
'0:0:6.8,1261
'0:0:6.85,1278
'0:0:6.9,1286
'0:0:6.95,1266
'0:0:7.0,1256
'0:0:7.05,1274
'0:0:7.1,1301
'0:0:7.15,1317
'0:0:7.2,1319
'0:0:7.25,1313
'0:0:7.3,1308
'0:0:7.35,1307
'0:0:7.4,1316
'0:0:7.45,1350
'0:0:7.5,1422
'0:0:7.55,1470
'0:0:7.6,1401
'0:0:7.65,1356
'0:0:7.7,1460
'0:0:7.75,1559
'0:0:7.8,1591
'0:0:7.85,1634
'0:0:7.9,1725
'0:0:7.95,1767
'0:0:8.0,1748
'0:0:8.05,1751
'0:0:8.1,1788
'0:0:8.15,1819
'0:0:8.2,1847
'0:0:8.25,1870
'0:0:8.3,1897
'0:0:8.35,1922
'0:0:8.4,1951
'0:0:8.45,1986
'0:0:8.5,2038
'0:0:8.55,2083
'0:0:8.6,2110
'0:0:8.65,2128
'0:0:8.7,2161
'0:0:8.75,2151
'0:0:8.8,2074
'0:0:8.85,2051
'0:0:8.9,2105
'0:0:8.95,2164
'0:0:9.0,2223
'0:0:9.05,2267
'0:0:9.1,2283
'0:0:9.15,2294
'0:0:9.2,2314
'0:0:9.25,2318
'0:0:9.3,2308
'0:0:9.35,2280
'0:0:9.4,2226
'0:0:9.45,2178
'0:0:9.5,2144
'0:0:9.55,2115
'0:0:9.6,2097
'0:0:9.65,2099
'0:0:9.7,2091
'0:0:9.75,2043
'0:0:9.8,1897
'0:0:9.85,1769
'0:0:9.9,1756
'0:0:9.95,1781
'0:0:10.0,1754
'0:0:10.05,1728
'0:0:10.1,1709
'0:0:10.15,1643
'0:0:10.2,1554
'0:0:10.25,1510
'0:0:10.3,1497
'0:0:10.35,1480
'0:0:10.4,1451
'0:0:10.45,1426
'0:0:10.5,1401
'0:0:10.55,1382
'0:0:10.6,1373
'0:0:10.65,1369
'0:0:10.7,1356
'0:0:10.75,1342
'0:0:10.8,1338
'0:0:10.85,1351
'0:0:10.9,1340
'0:0:10.95,1292
'0:0:11.0,1283
'0:0:11.05,1351
'0:0:11.1,1402
'0:0:11.15,1394
'0:0:11.2,1400
'0:0:11.25,1385
'0:0:11.3,1334
'0:0:11.35,1323
'0:0:11.4,1349
'0:0:11.45,1352
'0:0:11.5,1327
'0:0:11.55,1308
'0:0:11.6,1296
'0:0:11.65,1290
'0:0:11.7,1269
'0:0:11.75,1253
'0:0:11.8,1274
'0:0:11.85,1318
'0:0:11.9,1336
'0:0:11.95,1257
'0:0:12.0,1195
'0:0:12.05,1261
'0:0:12.1,1316
'0:0:12.15,1314
'0:0:12.2,1343
'0:0:12.25,1355
'0:0:12.3,1310
'0:0:12.35,1281
'0:0:12.4,1295
'0:0:12.45,1305
'0:0:12.5,1301
'0:0:12.55,1302
'0:0:12.6,1292
'0:0:12.65,1276
'0:0:12.7,1270
'0:0:12.75,1267
'0:0:12.8,1263
'0:0:12.85,1261
'0:0:12.9,1259
'0:0:12.95,1264
'0:0:13.0,1279
'0:0:13.05,1261
'0:0:13.1,1190
'0:0:13.15,1158
'0:0:13.2,1202
'0:0:13.25,1229
'0:0:13.3,1237
'0:0:13.35,1274
'0:0:13.4,1275
'0:0:13.45,1246
'0:0:13.5,1253
'0:0:13.55,1262
'0:0:13.6,1260
'0:0:13.65,1262
'0:0:13.7,1254
'0:0:13.75,1228
'0:0:13.8,1202
'0:0:13.85,1183
'0:0:13.9,1179
'0:0:13.95,1202
'0:0:14.0,1252
'0:0:14.05,1291
'0:0:14.1,1233
'0:0:14.15,1158
'0:0:14.2,1210
'0:0:14.25,1308
'0:0:14.3,1349
'0:0:14.35,1376
'0:0:14.4,1462
'0:0:14.45,1497
'0:0:14.5,1463
'0:0:14.55,1461
'0:0:14.6,1510
'0:0:14.65,1549
'0:0:14.7,1562
'0:0:14.75,1588
'0:0:14.8,1632
'0:0:14.85,1666
'0:0:14.9,1711
'0:0:14.95,1756
'0:0:15.0,1799
'0:0:15.05,1834
'0:0:15.1,1871
'0:0:15.15,1902
'0:0:15.2,1936
'0:0:15.25,1974
'0:0:15.3,1972
'0:0:15.35,1920
'0:0:15.4,1917
'0:0:15.45,1982
'0:0:15.5,2051
'0:0:15.55,2111
'0:0:15.6,2172
'0:0:15.65,2200
'0:0:15.7,2204
'0:0:15.75,2212
'0:0:15.8,2252
'0:0:15.85,2291
'0:0:15.9,2293
'0:0:15.95,2267
'0:0:16.0,2239
'0:0:16.05,2214
'0:0:16.1,2193
'0:0:16.15,2196
'0:0:16.2,2203
'0:0:16.25,2217
'0:0:16.3,2230
'0:0:16.35,2143
'0:0:16.4,2043
'0:0:16.45,2087
'0:0:16.5,2169
'0:0:16.55,2173
'0:0:16.6,2163
'0:0:16.65,2173
'0:0:16.7,2119
'0:0:16.75,2047
'0:0:16.8,2029
'0:0:16.85,2024
'0:0:16.9,1992
'0:0:16.95,1960
'0:0:17.0,1927
'0:0:17.05,1886
'0:0:17.1,1851
'0:0:17.15,1832
'0:0:17.2,1818
'0:0:17.25,1817
'0:0:17.3,1810
'0:0:17.35,1753
'0:0:17.4,1653
'0:0:17.45,1607
'0:0:17.5,1629
'0:0:17.55,1663
'0:0:17.6,1669
'0:0:17.65,1668
'0:0:17.7,1639
'0:0:17.75,1589
'0:0:17.8,1551
'0:0:17.85,1518
'0:0:17.9,1494
'0:0:17.95,1473
'0:0:18.0,1439
'0:0:18.05,1401
'0:0:18.1,1357
'0:0:18.15,1332
'0:0:18.2,1326
'0:0:18.25,1326
'0:0:18.3,1329
'0:0:18.35,1356
'0:0:18.4,1350
'0:0:18.45,1272
'0:0:18.5,1255
'0:0:18.55,1341
'0:0:18.6,1389
'0:0:18.65,1385
'0:0:18.7,1417
'0:0:18.75,1402
'0:0:18.8,1332
'0:0:18.85,1302
'0:0:18.9,1311
'0:0:18.95,1330
'0:0:19.0,1337
'0:0:19.05,1344
'0:0:19.1,1339
'0:0:19.15,1319
'0:0:19.2,1308
