,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,1457,
'0:0:0.05,1458,
'0:0:0.1,1457,
'0:0:0.15,1454,
'0:0:0.2,1455,
'0:0:0.25,1458,
'0:0:0.3,1461,
'0:0:0.35,1467,
'0:0:0.4,1474,
'0:0:0.45,1477,
'0:0:0.5,1473,
'0:0:0.55,1468,
'0:0:0.6,1465,
'0:0:0.65,1462,
'0:0:0.7,1455,
'0:0:0.75,1454,
'0:0:0.8,1456,
'0:0:0.85,1457,
'0:0:0.9,1457,
'0:0:0.95,1457,
'0:0:1.0,1459,
'0:0:1.05,1461,
'0:0:1.1,1464,
'0:0:1.15,1467,
'0:0:1.2,1472,
'0:0:1.25,1479,
'0:0:1.3,1488,
'0:0:1.35,1492,
'0:0:1.4,1498,
'0:0:1.45,1501,
'0:0:1.5,1505,
'0:0:1.55,1511,
'0:0:1.6,1521,
'0:0:1.65,1529,
'0:0:1.7,1534,
'0:0:1.75,1534,
'0:0:1.8,1538,
'0:0:1.85,1546,
'0:0:1.9,1553,
'0:0:1.95,1556,
'0:0:2.0,1560,
'0:0:2.05,1566,
'0:0:2.1,1577,
'0:0:2.15,1591,
'0:0:2.2,1609,
'0:0:2.25,1623,
'0:0:2.3,1632,
'0:0:2.35,1642,
'0:0:2.4,1663,
'0:0:2.45,1691,
'0:0:2.5,1721,
'0:0:2.55,1746,
'0:0:2.6,1775,
'0:0:2.65,1803,
'0:0:2.7,1836,
'0:0:2.75,1866,
'0:0:2.8,1893,
'0:0:2.85,1909,
'0:0:2.9,1920,
'0:0:2.95,1931,
'0:0:3.0,1945,
'0:0:3.05,1956,
'0:0:3.1,1967,
'0:0:3.15,1977,
'0:0:3.2,1995,
'0:0:3.25,2024,
'0:0:3.3,2068,
'0:0:3.35,2113,
'0:0:3.4,2159,
'0:0:3.45,2201,
'0:0:3.5,2251,
'0:0:3.55,2303,
'0:0:3.6,2360,
'0:0:3.65,2412,
'0:0:3.7,2474,
'0:0:3.75,2534,
'0:0:3.8,2590,
'0:0:3.85,2631,
'0:0:3.9,2672,
'0:0:3.95,2715,
'0:0:4.0,2761,
'0:0:4.05,2799,
'0:0:4.1,2822,
'0:0:4.15,2821,
'0:0:4.2,2806,
'0:0:4.25,2783,
'0:0:4.3,2744,
'0:0:4.35,2702,
'0:0:4.4,2681,
'0:0:4.45,2665,
'0:0:4.5,2630,
'0:0:4.55,2590,
'0:0:4.6,2543,
'0:0:4.65,2507,
'0:0:4.7,2476,
'0:0:4.75,2440,
'0:0:4.8,2391,
'0:0:4.85,2344,
'0:0:4.9,2296,
'0:0:4.95,2258,
'0:0:5.0,2208,
'0:0:5.05,2152,
'0:0:5.1,2095,
'0:0:5.15,2046,
'0:0:5.2,1994,
'0:0:5.25,1951,
'0:0:5.3,1911,
'0:0:5.35,1876,
'0:0:5.4,1846,
'0:0:5.45,1824,
'0:0:5.5,1799,
'0:0:5.55,1772,
'0:0:5.6,1743,
'0:0:5.65,1720,
'0:0:5.7,1696,
'0:0:5.75,1672,
'0:0:5.8,1646,
'0:0:5.85,1623,
'0:0:5.9,1603,
'0:0:5.95,1587,
'0:0:6.0,1570,
'0:0:6.05,1556,
'0:0:6.1,1546,
'0:0:6.15,1537,
'0:0:6.2,1526,
'0:0:6.25,1512,
'0:0:6.3,1497,
'0:0:6.35,1488,
'0:0:6.4,1479,
'0:0:6.45,1471,
'0:0:6.5,1461,
'0:0:6.55,1454,
'0:0:6.6,1448,
'0:0:6.65,1440,
'0:0:6.7,1437,
'0:0:6.75,1438,
'0:0:6.8,1434,
'0:0:6.85,1430,
'0:0:6.9,1428,
'0:0:6.95,1429,
'0:0:7.0,1428,
'0:0:7.05,1426,
'0:0:7.1,1428,
'0:0:7.15,1433,
'0:0:7.2,1433,
'0:0:7.25,1426,
'0:0:7.3,1415,
'0:0:7.35,1413,
'0:0:7.4,1421,
'0:0:7.45,1432,
'0:0:7.5,1444,
'0:0:7.55,1450,
'0:0:7.6,1448,
'0:0:7.65,1442,
'0:0:7.7,1436,
'0:0:7.75,1432,
'0:0:7.8,1428,
'0:0:7.85,1425,
'0:0:7.9,1422,
'0:0:7.95,1420,
'0:0:8.0,1420,
'0:0:8.05,1421,
'0:0:8.1,1422,
'0:0:8.15,1425,
'0:0:8.2,1423,
'0:0:8.25,1417,
'0:0:8.3,1414,
'0:0:8.35,1412,
'0:0:8.4,1409,
'0:0:8.45,1407,
'0:0:8.5,1406,
'0:0:8.55,1407,
'0:0:8.6,1406,
'0:0:8.65,1406,
'0:0:8.7,1405,
'0:0:8.75,1405,
'0:0:8.8,1404,
'0:0:8.85,1402,
'0:0:8.9,1402,
'0:0:8.95,1403,
'0:0:9.0,1404,
'0:0:9.05,1407,
'0:0:9.1,1414,
'0:0:9.15,1417,
'0:0:9.2,1411,
'0:0:9.25,1406,
'0:0:9.3,1404,
'0:0:9.35,1404,
'0:0:9.4,1402,
'0:0:9.45,1400,
'0:0:9.5,1400,
'0:0:9.55,1402,
'0:0:9.6,1403,
'0:0:9.65,1404,
'0:0:9.7,1404,
'0:0:9.75,1404,
