,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,1302,
'0:0:0.05,1316,
'0:0:0.1,1329,
'0:0:0.15,1340,
'0:0:0.2,1351,
'0:0:0.25,1363,
'0:0:0.3,1382,
'0:0:0.35,1400,
'0:0:0.4,1421,
'0:0:0.45,1442,
'0:0:0.5,1465,
'0:0:0.55,1488,
'0:0:0.6,1515,
'0:0:0.65,1543,
'0:0:0.7,1565,
'0:0:0.75,1578,
'0:0:0.8,1591,
'0:0:0.85,1607,
'0:0:0.9,1631,
'0:0:0.95,1654,
'0:0:1.0,1677,
'0:0:1.05,1696,
'0:0:1.1,1716,
'0:0:1.15,1734,
'0:0:1.2,1761,
'0:0:1.25,1790,
'0:0:1.3,1813,
'0:0:1.35,1827,
'0:0:1.4,1839,
'0:0:1.45,1853,
'0:0:1.5,1870,
'0:0:1.55,1886,
'0:0:1.6,1902,
'0:0:1.65,1919,
'0:0:1.7,1935,
'0:0:1.75,1950,
'0:0:1.8,1969,
'0:0:1.85,1982,
'0:0:1.9,1989,
'0:0:1.95,1992,
'0:0:2.0,1994,
'0:0:2.05,1996,
'0:0:2.1,1999,
'0:0:2.15,2005,
'0:0:2.2,2008,
'0:0:2.25,2009,
'0:0:2.3,2011,
'0:0:2.35,2018,
'0:0:2.4,2028,
'0:0:2.45,2027,
'0:0:2.5,2019,
'0:0:2.55,2006,
'0:0:2.6,1991,
'0:0:2.65,1977,
'0:0:2.7,1956,
'0:0:2.75,1930,
'0:0:2.8,1900,
'0:0:2.85,1875,
'0:0:2.9,1852,
'0:0:2.95,1838,
'0:0:3.0,1834,
'0:0:3.05,1831,
'0:0:3.1,1819,
'0:0:3.15,1799,
'0:0:3.2,1772,
'0:0:3.25,1746,
'0:0:3.3,1720,
'0:0:3.35,1705,
'0:0:3.4,1697,
'0:0:3.45,1684,
'0:0:3.5,1664,
'0:0:3.55,1645,
'0:0:3.6,1630,
'0:0:3.65,1613,
'0:0:3.7,1586,
'0:0:3.75,1565,
'0:0:3.8,1552,
'0:0:3.85,1544,
'0:0:3.9,1531,
'0:0:3.95,1515,
'0:0:4.0,1494,
'0:0:4.05,1475,
'0:0:4.1,1456,
'0:0:4.15,1441,
'0:0:4.2,1428,
'0:0:4.25,1417,
'0:0:4.3,1398,
'0:0:4.35,1381,
'0:0:4.4,1368,
'0:0:4.45,1361,
'0:0:4.5,1354,
'0:0:4.55,1344,
'0:0:4.6,1333,
'0:0:4.65,1324,
'0:0:4.7,1315,
'0:0:4.75,1309,
'0:0:4.8,1306,
'0:0:4.85,1310,
'0:0:4.9,1312,
'0:0:4.95,1307,
'0:0:5.0,1299,
'0:0:5.05,1291,
'0:0:5.1,1283,
'0:0:5.15,1278,
'0:0:5.2,1273,
'0:0:5.25,1271,
'0:0:5.3,1270,
'0:0:5.35,1268,
'0:0:5.4,1269,
'0:0:5.45,1273,
'0:0:5.5,1282,
'0:0:5.55,1288,
'0:0:5.6,1283,
'0:0:5.65,1279,
'0:0:5.7,1276,
'0:0:5.75,1275,
'0:0:5.8,1276,
'0:0:5.85,1276,
'0:0:5.9,1276,
'0:0:5.95,1276,
'0:0:6.0,1277,
'0:0:6.05,1278,
'0:0:6.1,1282,
'0:0:6.15,1291,
'0:0:6.2,1295,
'0:0:6.25,1290,
'0:0:6.3,1283,
'0:0:6.35,1278,
'0:0:6.4,1276,
'0:0:6.45,1275,
'0:0:6.5,1275,
'0:0:6.55,1274,
'0:0:6.6,1273,
'0:0:6.65,1274,
'0:0:6.7,1276,
'0:0:6.75,1280,
'0:0:6.8,1288,
'0:0:6.85,1288,
'0:0:6.9,1284,
'0:0:6.95,1281,
'0:0:7.0,1282,
'0:0:7.05,1285,
'0:0:7.1,1290,
'0:0:7.15,1294,
'0:0:7.2,1297,
'0:0:7.25,1302,
'0:0:7.3,1308,
'0:0:7.35,1313,
'0:0:7.4,1324,
'0:0:7.45,1335,
'0:0:7.5,1340,
'0:0:7.55,1344,
'0:0:7.6,1343,
'0:0:7.65,1341,
'0:0:7.7,1342,
'0:0:7.75,1344,
'0:0:7.8,1348,
'0:0:7.85,1356,
'0:0:7.9,1365,
'0:0:7.95,1374,
'0:0:8.0,1384,
'0:0:8.05,1396,
'0:0:8.1,1404,
'0:0:8.15,1408,
'0:0:8.2,1414,
'0:0:8.25,1424,
'0:0:8.3,1442,
'0:0:8.35,1460,
'0:0:8.4,1478,
'0:0:8.45,1493,
'0:0:8.5,1514,
'0:0:8.55,1535,
'0:0:8.6,1557,
'0:0:8.65,1578,
'0:0:8.7,1601,
'0:0:8.75,1619,
'0:0:8.8,1639,
'0:0:8.85,1656,
'0:0:8.9,1676,
'0:0:8.95,1697,
'0:0:9.0,1722,
'0:0:9.05,1744,
'0:0:9.1,1762,
'0:0:9.15,1777,
'0:0:9.2,1791,
'0:0:9.25,1812,
'0:0:9.3,1838,
'0:0:9.35,1854,
'0:0:9.4,1866,
'0:0:9.45,1877,
'0:0:9.5,1893,
'0:0:9.55,1903,
'0:0:9.6,1907,
'0:0:9.65,1906,
'0:0:9.7,1899,
'0:0:9.75,1885,
