,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,1221,
'0:0:0.05,1213,
'0:0:0.1,1208,
'0:0:0.15,1204,
'0:0:0.2,1204,
'0:0:0.25,1217,
'0:0:0.3,1227,
'0:0:0.35,1229,
'0:0:0.4,1236,
'0:0:0.45,1250,
'0:0:0.5,1262,
'0:0:0.55,1276,
'0:0:0.6,1292,
'0:0:0.65,1308,
'0:0:0.7,1321,
'0:0:0.75,1338,
'0:0:0.8,1343,
'0:0:0.85,1328,
'0:0:0.9,1319,
'0:0:0.95,1331,
'0:0:1.0,1345,
'0:0:1.05,1350,
'0:0:1.1,1344,
'0:0:1.15,1333,
'0:0:1.2,1324,
'0:0:1.25,1317,
'0:0:1.3,1315,
'0:0:1.35,1317,
'0:0:1.4,1326,
'0:0:1.45,1333,
'0:0:1.5,1329,
'0:0:1.55,1320,
'0:0:1.6,1311,
'0:0:1.65,1305,
'0:0:1.7,1304,
'0:0:1.75,1306,
'0:0:1.8,1307,
'0:0:1.85,1308,
'0:0:1.9,1310,
'0:0:1.95,1312,
'0:0:2.0,1316,
'0:0:2.05,1323,
'0:0:2.1,1325,
'0:0:2.15,1326,
'0:0:2.2,1329,
'0:0:2.25,1335,
'0:0:2.3,1342,
'0:0:2.35,1349,
'0:0:2.4,1355,
'0:0:2.45,1361,
'0:0:2.5,1370,
'0:0:2.55,1386,
'0:0:2.6,1404,
'0:0:2.65,1426,
'0:0:2.7,1444,
'0:0:2.75,1457,
'0:0:2.8,1470,
'0:0:2.85,1486,
'0:0:2.9,1501,
'0:0:2.95,1520,
'0:0:3.0,1537,
'0:0:3.05,1555,
'0:0:3.1,1571,
'0:0:3.15,1589,
'0:0:3.2,1608,
'0:0:3.25,1630,
'0:0:3.3,1654,
'0:0:3.35,1678,
'0:0:3.4,1694,
'0:0:3.45,1710,
'0:0:3.5,1726,
'0:0:3.55,1749,
'0:0:3.6,1767,
'0:0:3.65,1782,
'0:0:3.7,1796,
'0:0:3.75,1813,
'0:0:3.8,1829,
'0:0:3.85,1844,
'0:0:3.9,1860,
'0:0:3.95,1878,
'0:0:4.0,1887,
'0:0:4.05,1892,
'0:0:4.1,1896,
'0:0:4.15,1904,
'0:0:4.2,1911,
'0:0:4.25,1910,
'0:0:4.3,1899,
'0:0:4.35,1880,
'0:0:4.4,1861,
'0:0:4.45,1838,
'0:0:4.5,1813,
'0:0:4.55,1794,
'0:0:4.6,1781,
'0:0:4.65,1758,
'0:0:4.7,1731,
'0:0:4.75,1703,
'0:0:4.8,1683,
'0:0:4.85,1666,
'0:0:4.9,1647,
'0:0:4.95,1624,
'0:0:5.0,1605,
'0:0:5.05,1586,
'0:0:5.1,1570,
'0:0:5.15,1552,
'0:0:5.2,1542,
'0:0:5.25,1535,
'0:0:5.3,1520,
'0:0:5.35,1499,
'0:0:5.4,1481,
'0:0:5.45,1467,
'0:0:5.5,1457,
'0:0:5.55,1441,
'0:0:5.6,1424,
'0:0:5.65,1404,
'0:0:5.7,1391,
'0:0:5.75,1381,
'0:0:5.8,1376,
'0:0:5.85,1372,
'0:0:5.9,1377,
'0:0:5.95,1377,
'0:0:6.0,1368,
'0:0:6.05,1360,
'0:0:6.1,1356,
'0:0:6.15,1356,
'0:0:6.2,1359,
'0:0:6.25,1362,
'0:0:6.3,1361,
'0:0:6.35,1356,
'0:0:6.4,1353,
'0:0:6.45,1352,
'0:0:6.5,1352,
'0:0:6.55,1354,
'0:0:6.6,1363,
'0:0:6.65,1368,
'0:0:6.7,1360,
'0:0:6.75,1350,
'0:0:6.8,1342,
'0:0:6.85,1336,
'0:0:6.9,1333,
'0:0:6.95,1330,
'0:0:7.0,1328,
'0:0:7.05,1324,
'0:0:7.1,1321,
'0:0:7.15,1320,
'0:0:7.2,1318,
'0:0:7.25,1317,
'0:0:7.3,1324,
'0:0:7.35,1329,
'0:0:7.4,1325,
'0:0:7.45,1318,
'0:0:7.5,1313,
'0:0:7.55,1310,
'0:0:7.6,1306,
'0:0:7.65,1304,
'0:0:7.7,1306,
'0:0:7.75,1305,
'0:0:7.8,1302,
'0:0:7.85,1301,
'0:0:7.9,1300,
'0:0:7.95,1300,
'0:0:8.0,1307,
'0:0:8.05,1311,
'0:0:8.1,1304,
'0:0:8.15,1294,
'0:0:8.2,1286,
'0:0:8.25,1285,
'0:0:8.3,1293,
'0:0:8.35,1303,
'0:0:8.4,1309,
'0:0:8.45,1311,
'0:0:8.5,1312,
'0:0:8.55,1316,
'0:0:8.6,1320,
'0:0:8.65,1328,
'0:0:8.7,1339,
'0:0:8.75,1349,
'0:0:8.8,1357,
'0:0:8.85,1364,
'0:0:8.9,1370,
'0:0:8.95,1380,
'0:0:9.0,1392,
'0:0:9.05,1407,
'0:0:9.1,1417,
'0:0:9.15,1426,
'0:0:9.2,1438,
'0:0:9.25,1458,
'0:0:9.3,1476,
'0:0:9.35,1498,
'0:0:9.4,1518,
'0:0:9.45,1532,
'0:0:9.5,1542,
'0:0:9.55,1552,
'0:0:9.6,1566,
'0:0:9.65,1586,
'0:0:9.7,1605,
'0:0:9.75,1623,
