,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,1253,
'0:0:0.05,1257,
'0:0:0.1,1260,
'0:0:0.15,1260,
'0:0:0.2,1260,
'0:0:0.25,1264,
'0:0:0.3,1269,
'0:0:0.35,1277,
'0:0:0.4,1282,
'0:0:0.45,1282,
'0:0:0.5,1276,
'0:0:0.55,1268,
'0:0:0.6,1264,
'0:0:0.65,1261,
'0:0:0.7,1254,
'0:0:0.75,1245,
'0:0:0.8,1239,
'0:0:0.85,1234,
'0:0:0.9,1230,
'0:0:0.95,1230,
'0:0:1.0,1232,
'0:0:1.05,1232,
'0:0:1.1,1230,
'0:0:1.15,1220,
'0:0:1.2,1211,
'0:0:1.25,1208,
'0:0:1.3,1209,
'0:0:1.35,1211,
'0:0:1.4,1216,
'0:0:1.45,1222,
'0:0:1.5,1231,
'0:0:1.55,1247,
'0:0:1.6,1259,
'0:0:1.65,1266,
'0:0:1.7,1277,
'0:0:1.75,1289,
'0:0:1.8,1299,
'0:0:1.85,1311,
'0:0:1.9,1324,
'0:0:1.95,1338,
'0:0:2.0,1352,
'0:0:2.05,1372,
'0:0:2.1,1392,
'0:0:2.15,1412,
'0:0:2.2,1431,
'0:0:2.25,1452,
'0:0:2.3,1470,
'0:0:2.35,1489,
'0:0:2.4,1504,
'0:0:2.45,1524,
'0:0:2.5,1545,
'0:0:2.55,1565,
'0:0:2.6,1582,
'0:0:2.65,1604,
'0:0:2.7,1627,
'0:0:2.75,1650,
'0:0:2.8,1672,
'0:0:2.85,1699,
'0:0:2.9,1725,
'0:0:2.95,1752,
'0:0:3.0,1770,
'0:0:3.05,1786,
'0:0:3.1,1799,
'0:0:3.15,1814,
'0:0:3.2,1827,
'0:0:3.25,1837,
'0:0:3.3,1841,
'0:0:3.35,1848,
'0:0:3.4,1855,
'0:0:3.45,1859,
'0:0:3.5,1868,
'0:0:3.55,1878,
'0:0:3.6,1878,
'0:0:3.65,1873,
'0:0:3.7,1864,
'0:0:3.75,1860,
'0:0:3.8,1862,
'0:0:3.85,1868,
'0:0:3.9,1868,
'0:0:3.95,1858,
'0:0:4.0,1842,
'0:0:4.05,1822,
'0:0:4.1,1803,
'0:0:4.15,1783,
'0:0:4.2,1775,
'0:0:4.25,1766,
'0:0:4.3,1742,
'0:0:4.35,1710,
'0:0:4.4,1680,
'0:0:4.45,1650,
'0:0:4.5,1625,
'0:0:4.55,1602,
'0:0:4.6,1583,
'0:0:4.65,1560,
'0:0:4.7,1540,
'0:0:4.75,1523,
'0:0:4.8,1506,
'0:0:4.85,1484,
'0:0:4.9,1465,
'0:0:4.95,1452,
'0:0:5.0,1443,
'0:0:5.05,1429,
'0:0:5.1,1413,
'0:0:5.15,1391,
'0:0:5.2,1371,
'0:0:5.25,1355,
'0:0:5.3,1343,
'0:0:5.35,1332,
'0:0:5.4,1320,
'0:0:5.45,1307,
'0:0:5.5,1300,
'0:0:5.55,1300,
'0:0:5.6,1297,
'0:0:5.65,1294,
'0:0:5.7,1298,
'0:0:5.75,1307,
'0:0:5.8,1313,
'0:0:5.85,1311,
'0:0:5.9,1305,
'0:0:5.95,1296,
'0:0:6.0,1290,
'0:0:6.05,1288,
'0:0:6.1,1288,
'0:0:6.15,1286,
'0:0:6.2,1281,
'0:0:6.25,1276,
'0:0:6.3,1275,
'0:0:6.35,1276,
'0:0:6.4,1279,
'0:0:6.45,1282,
'0:0:6.5,1284,
'0:0:6.55,1294,
'0:0:6.6,1302,
'0:0:6.65,1298,
'0:0:6.7,1294,
'0:0:6.75,1288,
'0:0:6.8,1283,
'0:0:6.85,1281,
'0:0:6.9,1281,
'0:0:6.95,1281,
'0:0:7.0,1282,
'0:0:7.05,1279,
'0:0:7.1,1276,
'0:0:7.15,1275,
'0:0:7.2,1274,
'0:0:7.25,1273,
'0:0:7.3,1275,
'0:0:7.35,1288,
'0:0:7.4,1297,
'0:0:7.45,1294,
'0:0:7.5,1290,
'0:0:7.55,1283,
'0:0:7.6,1277,
'0:0:7.65,1274,
'0:0:7.7,1272,
'0:0:7.75,1270,
'0:0:7.8,1269,
'0:0:7.85,1269,
'0:0:7.9,1268,
'0:0:7.95,1268,
'0:0:8.0,1269,
'0:0:8.05,1269,
'0:0:8.1,1270,
'0:0:8.15,1280,
'0:0:8.2,1292,
'0:0:8.25,1296,
'0:0:8.3,1298,
'0:0:8.35,1299,
'0:0:8.4,1301,
'0:0:8.45,1306,
'0:0:8.5,1311,
'0:0:8.55,1315,
'0:0:8.6,1320,
'0:0:8.65,1324,
'0:0:8.7,1325,
'0:0:8.75,1330,
'0:0:8.8,1339,
'0:0:8.85,1350,
'0:0:8.9,1363,
'0:0:8.95,1384,
'0:0:9.0,1403,
'0:0:9.05,1419,
'0:0:9.1,1428,
'0:0:9.15,1433,
'0:0:9.2,1441,
'0:0:9.25,1459,
'0:0:9.3,1476,
'0:0:9.35,1491,
'0:0:9.4,1505,
'0:0:9.45,1522,
'0:0:9.5,1537,
'0:0:9.55,1553,
'0:0:9.6,1570,
'0:0:9.65,1592,
'0:0:9.7,1616,
'0:0:9.75,1648,
