,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,1253,
'0:0:0.05,1251,
'0:0:0.1,1251,
'0:0:0.15,1250,
'0:0:0.2,1251,
'0:0:0.25,1255,
'0:0:0.3,1263,
'0:0:0.35,1273,
'0:0:0.4,1289,
'0:0:0.45,1299,
'0:0:0.5,1293,
'0:0:0.55,1277,
'0:0:0.6,1266,
'0:0:0.65,1269,
'0:0:0.7,1278,
'0:0:0.75,1283,
'0:0:0.8,1290,
'0:0:0.85,1302,
'0:0:0.9,1312,
'0:0:0.95,1314,
'0:0:1.0,1319,
'0:0:1.05,1325,
'0:0:1.1,1327,
'0:0:1.15,1328,
'0:0:1.2,1329,
'0:0:1.25,1328,
'0:0:1.3,1324,
'0:0:1.35,1319,
'0:0:1.4,1313,
'0:0:1.45,1310,
'0:0:1.5,1308,
'0:0:1.55,1306,
'0:0:1.6,1310,
'0:0:1.65,1315,
'0:0:1.7,1319,
'0:0:1.75,1321,
'0:0:1.8,1320,
'0:0:1.85,1320,
'0:0:1.9,1320,
'0:0:1.95,1323,
'0:0:2.0,1332,
'0:0:2.05,1342,
'0:0:2.1,1353,
'0:0:2.15,1360,
'0:0:2.2,1366,
'0:0:2.25,1374,
'0:0:2.3,1385,
'0:0:2.35,1398,
'0:0:2.4,1414,
'0:0:2.45,1427,
'0:0:2.5,1438,
'0:0:2.55,1446,
'0:0:2.6,1459,
'0:0:2.65,1477,
'0:0:2.7,1499,
'0:0:2.75,1521,
'0:0:2.8,1542,
'0:0:2.85,1555,
'0:0:2.9,1578,
'0:0:2.95,1617,
'0:0:3.0,1673,
'0:0:3.05,1718,
'0:0:3.1,1750,
'0:0:3.15,1770,
'0:0:3.2,1785,
'0:0:3.25,1799,
'0:0:3.3,1811,
'0:0:3.35,1822,
'0:0:3.4,1832,
'0:0:3.45,1830,
'0:0:3.5,1826,
'0:0:3.55,1829,
'0:0:3.6,1841,
'0:0:3.65,1854,
'0:0:3.7,1870,
'0:0:3.75,1874,
'0:0:3.8,1862,
'0:0:3.85,1843,
'0:0:3.9,1817,
'0:0:3.95,1796,
'0:0:4.0,1774,
'0:0:4.05,1754,
'0:0:4.1,1734,
'0:0:4.15,1714,
'0:0:4.2,1688,
'0:0:4.25,1664,
'0:0:4.3,1641,
'0:0:4.35,1629,
'0:0:4.4,1617,
'0:0:4.45,1597,
'0:0:4.5,1568,
'0:0:4.55,1540,
'0:0:4.6,1520,
'0:0:4.65,1507,
'0:0:4.7,1491,
'0:0:4.75,1474,
'0:0:4.8,1456,
'0:0:4.85,1437,
'0:0:4.9,1418,
'0:0:4.95,1401,
'0:0:5.0,1383,
'0:0:5.05,1370,
'0:0:5.1,1352,
'0:0:5.15,1337,
'0:0:5.2,1326,
'0:0:5.25,1316,
'0:0:5.3,1303,
'0:0:5.35,1290,
'0:0:5.4,1277,
'0:0:5.45,1267,
'0:0:5.5,1258,
'0:0:5.55,1250,
'0:0:5.6,1245,
'0:0:5.65,1245,
'0:0:5.7,1249,
'0:0:5.75,1253,
'0:0:5.8,1252,
'0:0:5.85,1247,
'0:0:5.9,1241,
'0:0:5.95,1239,
'0:0:6.0,1239,
'0:0:6.05,1240,
'0:0:6.1,1240,
'0:0:6.15,1238,
'0:0:6.2,1236,
'0:0:6.25,1234,
'0:0:6.3,1231,
'0:0:6.35,1230,
'0:0:6.4,1230,
'0:0:6.45,1234,
'0:0:6.5,1237,
'0:0:6.55,1233,
'0:0:6.6,1229,
'0:0:6.65,1226,
'0:0:6.7,1223,
'0:0:6.75,1221,
'0:0:6.8,1220,
'0:0:6.85,1219,
'0:0:6.9,1218,
'0:0:6.95,1216,
'0:0:7.0,1215,
'0:0:7.05,1216,
'0:0:7.1,1219,
'0:0:7.15,1224,
'0:0:7.2,1227,
'0:0:7.25,1224,
'0:0:7.3,1219,
'0:0:7.35,1214,
'0:0:7.4,1213,
'0:0:7.45,1214,
'0:0:7.5,1214,
'0:0:7.55,1213,
'0:0:7.6,1212,
'0:0:7.65,1209,
'0:0:7.7,1208,
'0:0:7.75,1210,
'0:0:7.8,1214,
'0:0:7.85,1222,
'0:0:7.9,1225,
'0:0:7.95,1220,
'0:0:8.0,1215,
'0:0:8.05,1211,
'0:0:8.1,1207,
'0:0:8.15,1207,
'0:0:8.2,1207,
'0:0:8.25,1207,
'0:0:8.3,1206,
'0:0:8.35,1207,
'0:0:8.4,1208,
'0:0:8.45,1212,
'0:0:8.5,1220,
'0:0:8.55,1228,
'0:0:8.6,1232,
'0:0:8.65,1232,
'0:0:8.7,1233,
'0:0:8.75,1236,
'0:0:8.8,1242,
'0:0:8.85,1250,
'0:0:8.9,1261,
'0:0:8.95,1270,
'0:0:9.0,1279,
'0:0:9.05,1289,
'0:0:9.1,1298,
'0:0:9.15,1303,
'0:0:9.2,1313,
'0:0:9.25,1328,
'0:0:9.3,1343,
'0:0:9.35,1358,
'0:0:9.4,1371,
'0:0:9.45,1384,
'0:0:9.5,1400,
'0:0:9.55,1414,
'0:0:9.6,1427,
'0:0:9.65,1440,
'0:0:9.7,1457,
'0:0:9.75,1477,
