Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4238	848	816	16096	51.728	49.776	981.856	-368	
9241	752	1040	16128	45.872	63.440	983.808	-320	
14241	640	1216	16192	39.040	74.176	987.712	-336	
19242	528	1360	16240	32.208	82.960	990.640	-368	
24243	528	1456	16224	32.208	88.816	989.664	-336	
29244	448	1552	16288	27.328	94.672	993.568	-368	
34244	496	1600	16320	30.256	97.600	995.520	-368	
39244	592	1536	16304	36.112	93.696	994.544	-368	
44244	656	1456	16224	40.016	88.816	989.664	-368	
49243	656	1344	16256	40.016	81.984	991.616	-352	
54244	704	1184	16144	42.944	72.224	984.784	-384	
59245	624	1088	16096	38.064	66.368	981.856	-368	
64246	560	1024	16128	34.160	62.464	983.808	-368	
69247	576	992	16064	35.136	60.512	979.904	-352	
74248	512	1056	16096	31.232	64.416	981.856	-368	
79248	496	1056	16144	30.256	64.416	984.784	-336	
84251	528	1072	16208	32.208	65.392	988.688	-352	
89251	528	1120	16256	32.208	68.320	991.616	-352	
94253	592	1168	16256	36.112	71.248	991.616	-384	
99254	544	1184	16208	33.184	72.224	988.688	-336	
104255	608	1184	16192	37.088	72.224	987.712	-336	
109255	544	1184	16160	33.184	72.224	985.760	-384	
114256	544	1104	16128	33.184	67.344	983.808	-320	
119255	544	1104	16112	33.184	67.344	982.832	-352	
124257	576	1088	16096	35.136	66.368	981.856	-384	
129259	608	1104	16128	37.088	67.344	983.808	-352	
134259	624	1088	16128	38.064	66.368	983.808	-352	
139261	656	1088	16192	40.016	66.368	987.712	-336	
144261	656	1120	16192	40.016	68.320	987.712	-368	
149261	560	1216	16192	34.160	74.176	987.712	-352	
154262	592	1232	16240	36.112	75.152	990.640	-352	
159263	512	1248	16192	31.232	76.128	987.712	-336	
164262	544	1248	16224	33.184	76.128	989.664	-320	
169265	496	1216	16272	30.256	74.176	992.592	-304	
174267	464	1232	16240	28.304	75.152	990.640	-400	
179267	528	1232	16176	32.208	75.152	986.736	-336	
184269	576	1232	16144	35.136	75.152	984.784	-352	
189270	512	1200	16144	31.232	73.200	984.784	-352	
194271	560	1104	16208	34.160	67.344	988.688	-352	
199272	544	1136	16192	33.184	69.296	987.712	-336	
204273	528	1136	16176	32.208	69.296	986.736	-320	
209273	560	1088	16192	34.160	66.368	987.712	-352	
214274	560	1104	16144	34.160	67.344	984.784	-352	
219274	576	1088	16160	35.136	66.368	985.760	-384	
224275	544	1184	16256	33.184	72.224	991.616	-368	
229276	544	1088	16240	33.184	66.368	990.640	-368	
234278	496	1072	16224	30.256	65.392	989.664	-336	
239278	544	1104	16208	33.184	67.344	988.688	-336	
244278	544	1120	16176	33.184	68.320	986.736	-368	
249277	560	1104	16128	34.160	67.344	983.808	-320	
254279	544	1152	16160	33.184	70.272	985.760	-352	
259279	512	1120	16160	31.232	68.320	985.760	-384	
264279	544	1216	16192	33.184	74.176	987.712	-336	
269279	512	1248	16144	31.232	76.128	984.784	-320	
274280	544	1264	16176	33.184	77.104	986.736	-336	
279279	544	1328	16144	33.184	81.008	984.784	-368	
284281	576	1264	16192	35.136	77.104	987.712	-336	
289281	544	1232	16192	33.184	75.152	987.712	-352	
294281	512	1264	16224	31.232	77.104	989.664	-368	
299283	512	1168	16240	31.232	71.248	990.640	-368	
304284	528	1152	16256	32.208	70.272	991.616	-384	
309284	496	1200	16176	30.256	73.200	986.736	-336	
314285	512	1200	16128	31.232	73.200	983.808	-352	
319287	560	1232	16208	34.160	75.152	988.688	-368	
324288	560	1200	16128	34.160	73.200	983.808	-368	
329292	592	1216	16144	36.112	74.176	984.784	-336	
334294	528	1072	16128	32.208	65.392	983.808	-352	
339296	496	1120	16192	30.256	68.320	987.712	-320	
344297	512	1120	16192	31.232	68.320	987.712	-352	
349299	560	1168	16176	34.160	71.248	986.736	-352	
354301	576	1152	16160	35.136	70.272	985.760	-336	
359303	528	1152	16144	32.208	70.272	984.784	-352	
364306	592	1152	16224	36.112	70.272	989.664	-320	
369307	560	1136	16160	34.160	69.296	985.760	-384	
374308	576	1120	16192	35.136	68.320	987.712	-336	
379308	496	1136	16096	30.256	69.296	981.856	-352	
384309	544	1104	16160	33.184	67.344	985.760	-352	
389309	496	1184	16192	30.256	72.224	987.712	-352	
394312	464	1152	16208	28.304	70.272	988.688	-368	
399314	512	1104	16256	31.232	67.344	991.616	-368	
404315	464	1184	16192	28.304	72.224	987.712	-400	
409314	528	1152	16224	32.208	70.272	989.664	-320	
414315	464	1056	16192	28.304	64.416	987.712	-336	
419315	480	1152	16208	29.280	70.272	988.688	-320	
424315	448	1072	16224	27.328	65.392	989.664	-336	
429316	384	1088	16192	23.424	66.368	987.712	-368	
434316	448	1136	16208	27.328	69.296	988.688	-368	
439314	464	1088	16144	28.304	66.368	984.784	-320	
444316	480	1120	16160	29.280	68.320	985.760	-368	
449318	496	1248	16112	30.256	76.128	982.832	-384	
454319	560	1184	16128	34.160	72.224	983.808	-352	
459319	560	1248	16160	34.160	76.128	985.760	-320	
464323	560	1168	16144	34.160	71.248	984.784	-304	
469324	608	1152	16224	37.088	70.272	989.664	-352	
474325	624	1168	16128	38.064	71.248	983.808	-352	
479328	672	1088	16176	40.992	66.368	986.736	-352	
484328	688	1136	16208	41.968	69.296	988.688	-368	
489332	672	1120	16128	40.992	68.320	983.808	-352	
494333	656	1168	16192	40.016	71.248	987.712	-352	
499334	672	1232	16176	40.992	75.152	986.736	-384	
504334	624	1216	16192	38.064	74.176	987.712	-384	
509335	640	1168	16192	39.040	71.248	987.712	-384	
514334	640	1248	16192	39.040	76.128	987.712	-352	
519336	560	1200	16192	34.160	73.200	987.712	-368	
524338	576	1312	16112	35.136	80.032	982.832	-336	
529338	496	1232	16192	30.256	75.152	987.712	-336	
