Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4317	-16	1392	16288	-0.976	84.912	993.568	-384	
9319	144	1280	16176	8.784	78.080	986.736	-384	
14320	464	1120	16080	28.304	68.320	980.880	-384	
19321	848	1136	16096	51.728	69.296	981.856	-384	
24322	1024	1136	16080	62.464	69.296	980.880	-368	
29323	992	1088	16080	60.512	66.368	980.880	-336	
34324	864	1152	16032	52.704	70.272	977.952	-384	
39325	816	1184	15968	49.776	72.224	974.048	-368	
44326	688	1264	16080	41.968	77.104	980.880	-384	
49327	608	1472	16224	37.088	89.792	989.664	-368	
54329	688	1504	16352	41.968	91.744	997.472	-384	
59330	704	1616	16448	42.944	98.576	1003.328	-368	
64331	608	1488	16432	37.088	90.768	1002.352	-352	
69331	656	1536	16256	40.016	93.696	991.616	-352	
74332	704	1344	16128	42.944	81.984	983.808	-352	
79333	592	1200	16080	36.112	73.200	980.880	-384	
84336	480	1120	16064	29.280	68.320	979.904	-384	
89337	432	1072	16080	26.352	65.392	980.880	-384	
94337	464	992	16128	28.304	60.512	983.808	-368	
99338	448	976	16128	27.328	59.536	983.808	-352	
104338	544	992	16192	33.184	60.512	987.712	-368	
109339	512	1008	16224	31.232	61.488	989.664	-352	
114340	544	1008	16256	33.184	61.488	991.616	-368	
119342	496	1056	16224	30.256	64.416	989.664	-400	
124343	512	1200	16192	31.232	73.200	987.712	-368	
129344	448	1216	16176	27.328	74.176	986.736	-400	
134344	512	1216	16144	31.232	74.176	984.784	-352	
139345	592	1200	16096	36.112	73.200	981.856	-400	
144344	608	1168	16096	37.088	71.248	981.856	-352	
149347	720	1088	16112	43.920	66.368	982.832	-400	
154347	752	1136	16128	45.872	69.296	983.808	-384	
159348	720	1056	16224	43.920	64.416	989.664	-368	
164349	656	1024	16224	40.016	62.464	989.664	-384	
169350	624	1024	16192	38.064	62.464	987.712	-336	
174352	640	976	16144	39.040	59.536	984.784	-352	
179353	640	1008	16080	39.040	61.488	980.880	-368	
184354	608	1088	16080	37.088	66.368	980.880	-368	
189354	576	1200	16128	35.136	73.200	983.808	-368	
194356	544	1248	16192	33.184	76.128	987.712	-384	
199356	496	1328	16192	30.256	81.008	987.712	-384	
204357	480	1424	16224	29.280	86.864	989.664	-368	
209358	464	1328	16256	28.304	81.008	991.616	-368	
214360	448	1360	16208	27.328	82.960	988.688	-368	
219360	544	1200	16208	33.184	73.200	988.688	-384	
224363	464	1216	16224	28.304	74.176	989.664	-352	
229365	528	1168	16176	32.208	71.248	986.736	-368	
234366	544	1296	16160	33.184	79.056	985.760	-368	
239367	576	1280	16192	35.136	78.080	987.712	-384	
244370	576	1296	16208	35.136	79.056	988.688	-352	
249374	544	1264	16192	33.184	77.104	987.712	-336	
254376	576	1360	16192	35.136	82.960	987.712	-352	
259379	576	1296	16208	35.136	79.056	988.688	-368	
264381	560	1328	16208	34.160	81.008	988.688	-368	
269385	576	1216	16224	35.136	74.176	989.664	-352	
274387	608	1200	16176	37.088	73.200	986.736	-384	
279390	656	1120	16224	40.016	68.320	989.664	-384	
284393	640	1088	16144	39.040	66.368	984.784	-368	
289396	656	1008	16160	40.016	61.488	985.760	-368	
294398	672	1056	16128	40.992	64.416	983.808	-336	
299401	704	1008	16176	42.944	61.488	986.736	-336	
304402	672	944	16144	40.992	57.584	984.784	-368	
309405	608	960	16144	37.088	58.560	984.784	-368	
314406	640	944	16160	39.040	57.584	985.760	-336	
319408	544	1008	16128	33.184	61.488	983.808	-384	
324409	592	1040	16144	36.112	63.440	984.784	-400	
329410	560	1104	16144	34.160	67.344	984.784	-368	
334411	480	1184	16128	29.280	72.224	983.808	-352	
339412	496	1184	16128	30.256	72.224	983.808	-368	
344414	544	1248	16176	33.184	76.128	986.736	-368	
349414	560	1328	16176	34.160	81.008	986.736	-368	
354416	496	1328	16128	30.256	81.008	983.808	-368	
359417	512	1312	16256	31.232	80.032	991.616	-336	
364418	576	1360	16176	35.136	82.960	986.736	-368	
369418	608	1408	16192	37.088	85.888	987.712	-352	
374419	592	1440	16160	36.112	87.840	985.760	-368	
379419	640	1440	16224	39.040	87.840	989.664	-384	
384422	672	1472	16256	40.992	89.792	991.616	-368	
389424	704	1440	16272	42.944	87.840	992.592	-368	
394424	640	1376	16192	39.040	83.936	987.712	-352	
399426	736	1312	16096	44.896	80.032	981.856	-384	
404427	768	1360	16016	46.848	82.960	976.976	-368	
409426	752	1296	16064	45.872	79.056	979.904	-368	
414427	768	1344	16080	46.848	81.984	980.880	-336	
419429	736	1264	16128	44.896	77.104	983.808	-352	
424431	688	1296	16208	41.968	79.056	988.688	-400	
429433	656	1360	16192	40.016	82.960	987.712	-368	
434436	576	1312	16256	35.136	80.032	991.616	-352	
439440	512	1232	16240	31.232	75.152	990.640	-352	
444441	496	1216	16224	30.256	74.176	989.664	-352	
449444	416	1152	16208	25.376	70.272	988.688	-336	
454446	432	1120	16128	26.352	68.320	983.808	-368	
459449	400	1040	16144	24.400	63.440	984.784	-368	
464449	432	1072	16160	26.352	65.392	985.760	-368	
469451	464	992	16144	28.304	60.512	984.784	-368	
474453	432	960	16128	26.352	58.560	983.808	-352	
479454	400	976	16192	24.400	59.536	987.712	-336	
484455	416	992	16160	25.376	60.512	985.760	-352	
489455	416	960	16192	25.376	58.560	987.712	-384	
494456	528	1008	16192	32.208	61.488	987.712	-352	
499456	528	960	16240	32.208	58.560	990.640	-400	
504457	512	1040	16208	31.232	63.440	988.688	-368	
509458	544	1008	16176	33.184	61.488	986.736	-352	
514459	528	992	16224	32.208	60.512	989.664	-368	
519459	480	992	16208	29.280	60.512	988.688	-336	
524460	432	1024	16192	26.352	62.464	987.712	-336	
529461	496	1040	16176	30.256	63.440	986.736	-336	
534462	544	928	16128	33.184	56.608	983.808	-352	
539461	528	944	16064	32.208	57.584	979.904	-336	
544464	608	912	16064	37.088	55.632	979.904	-352	
549465	640	992	16112	39.040	60.512	982.832	-384	
554465	576	1040	16144	35.136	63.440	984.784	-368	
559466	608	1088	16144	37.088	66.368	984.784	-320	
564464	560	1136	16160	34.160	69.296	985.760	-320	
569468	544	1264	16256	33.184	77.104	991.616	-352	
574469	512	1312	16240	31.232	80.032	990.640	-368	
579471	464	1424	16272	28.304	86.864	992.592	-352	
584474	544	1392	16272	33.184	84.912	992.592	-336	
589476	528	1488	16208	32.208	90.768	988.688	-352	
594476	560	1504	16256	34.160	91.744	991.616	-352	
599479	560	1344	16160	34.160	81.984	985.760	-352	
604481	592	1344	16128	36.112	81.984	983.808	-384	
609484	608	1376	16112	37.088	83.936	982.832	-352	
614486	624	1408	16176	38.064	85.888	986.736	-352	
