Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3487	-1024	-416	16960	-62.464	-25.376	1034.560	496	
8475	-1024	-416	17024	-62.464	-25.376	1038.464	528	
13462	-1024	-384	17056	-62.464	-23.424	1040.416	528	
18449	-1040	-400	17040	-63.440	-24.400	1039.440	496	
23435	-1008	-448	17008	-61.488	-27.328	1037.488	512	
28421	-960	-464	16992	-58.560	-28.304	1036.512	496	
33408	-944	-560	16976	-57.584	-34.160	1035.536	480	
38395	-816	-560	16896	-49.776	-34.160	1030.656	480	
43381	-784	-528	16928	-47.824	-32.208	1032.608	512	
48370	-816	-512	16960	-49.776	-31.232	1034.560	544	
53355	-784	-448	16960	-47.824	-27.328	1034.560	512	
58341	-720	-464	16912	-43.920	-28.304	1031.632	528	
63329	-784	-512	16992	-47.824	-31.232	1036.512	496	
68314	-768	-480	16944	-46.848	-29.280	1033.584	528	
73302	-784	-480	16944	-47.824	-29.280	1033.584	528	
78288	-864	-464	16960	-52.704	-28.304	1034.560	528	
83275	-896	-464	16960	-54.656	-28.304	1034.560	512	
88261	-880	-480	16992	-53.680	-29.280	1036.512	528	
93248	-944	-448	17008	-57.584	-27.328	1037.488	544	
98234	-944	-416	16960	-57.584	-25.376	1034.560	496	
103220	-1008	-416	16992	-61.488	-25.376	1036.512	528	
108204	-992	-384	16992	-60.512	-23.424	1036.512	512	
113192	-1040	-368	17024	-63.440	-22.448	1038.464	512	
118178	-1024	-432	16960	-62.464	-26.352	1034.560	480	
123164	-992	-480	17024	-60.512	-29.280	1038.464	480	
128151	-960	-400	16960	-58.560	-24.400	1034.560	512	
133136	-912	-496	16944	-55.632	-30.256	1033.584	512	
138122	-832	-496	16960	-50.752	-30.256	1034.560	496	
143108	-800	-496	16944	-48.800	-30.256	1033.584	512	
148096	-768	-512	16928	-46.848	-31.232	1032.608	560	
153082	-784	-448	16944	-47.824	-27.328	1033.584	496	
158067	-816	-512	16992	-49.776	-31.232	1036.512	496	
