Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3454	288	-752	16960	17.568	-45.872	1034.560	0	
8441	288	-736	17024	17.568	-44.896	1038.464	992	
13428	224	-752	17008	13.664	-45.872	1037.488	960	
18414	192	-752	17008	11.712	-45.872	1037.488	496	
23401	272	-752	17024	16.592	-45.872	1038.464	1392	
28387	288	-784	16992	17.568	-47.824	1036.512	928	
33373	304	-784	17056	18.544	-47.824	1040.416	-16	
38361	304	-752	16960	18.544	-45.872	1034.560	1248	
43498	304	-784	16976	18.544	-47.824	1035.536	1104	
48333	320	-704	17040	19.520	-42.944	1039.440	704	
53319	352	-784	16960	21.472	-47.824	1034.560	0	
58307	304	-736	16960	18.544	-44.896	1034.560	1088	
63294	368	-752	16992	22.448	-45.872	1036.512	848	
68278	320	-752	16976	19.520	-45.872	1035.536	480	
73265	288	-784	16944	17.568	-47.824	1033.584	1456	
78252	304	-704	17008	18.544	-42.944	1037.488	992	
83237	272	-768	17104	16.592	-46.848	1043.344	-80	
88224	240	-800	17008	14.640	-48.800	1037.488	1312	
93211	272	-720	17008	16.592	-43.920	1037.488	1056	
98199	176	-720	17120	10.736	-43.920	1044.320	704	
103185	256	-752	17008	15.616	-45.872	1037.488	0	
108172	192	-720	16864	11.712	-43.920	1028.704	1216	
113158	400	-848	16880	24.400	-51.728	1029.680	848	
118145	64	-672	16928	3.904	-40.992	1032.608	528	
123131	608	-656	17024	37.088	-40.016	1038.464	1568	
128117	304	-896	16832	18.544	-54.656	1026.752	992	
133102	240	-1008	17008	14.640	-61.488	1037.488	-128	
138088	320	-736	16912	19.520	-44.896	1031.632	1280	
143075	336	-720	17072	20.496	-43.920	1041.392	1056	
148061	288	-768	17232	17.568	-46.848	1051.152	720	
153047	336	-704	17072	20.496	-42.944	1041.392	272	
158033	16	-672	17120	0.976	-40.992	1044.320	1376	
163019	352	-512	17072	21.472	-31.232	1041.392	848	
168004	336	-560	17056	20.496	-34.160	1040.416	448	
172990	112	-864	16944	6.832	-52.704	1033.584	1568	
177975	0	-896	16896	0.000	-54.656	1030.656	1024	
182961	256	-768	17056	15.616	-46.848	1040.416	128	
187947	368	-896	17008	22.448	-54.656	1037.488	1200	
192935	432	-1056	16800	26.352	-64.416	1024.800	912	
197921	304	-848	16992	18.544	-51.728	1036.512	768	
202907	320	-640	17088	19.520	-39.040	1042.368	384	
207893	496	-592	16944	30.256	-36.112	1033.584	1344	
212879	432	-672	16928	26.352	-40.992	1032.608	752	
217865	272	-624	16960	16.592	-38.064	1034.560	384	
222852	272	-624	17008	16.592	-38.064	1037.488	1456	
