Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
98193	352	-480	16944	21.472	-29.280	1033.584	656	
257697	352	-560	16960	21.472	-34.160	1034.560	656	
417204	368	-592	16880	22.448	-36.112	1029.680	608	
576710	352	-512	16976	21.472	-31.232	1035.536	656	
736220	352	-544	16944	21.472	-33.184	1033.584	640	
895717	304	-512	16960	18.544	-31.232	1034.560	624	
1055222	416	-592	16928	25.376	-36.112	1032.608	656	
1214729	384	-544	16944	23.424	-33.184	1033.584	656	
1374230	352	-576	16928	21.472	-35.136	1032.608	672	
1533730	368	-544	16928	22.448	-33.184	1032.608	688	
1693226	368	-576	16992	22.448	-35.136	1036.512	640	
1852722	368	-560	16960	22.448	-34.160	1034.560	656	
2012217	336	-544	16928	20.496	-33.184	1032.608	656	
2171720	352	-528	16928	21.472	-32.208	1032.608	672	
2331221	304	-560	16960	18.544	-34.160	1034.560	640	
2490719	352	-560	16960	21.472	-34.160	1034.560	608	
2650213	320	-480	16960	19.520	-29.280	1034.560	672	
2809710	352	-560	16960	21.472	-34.160	1034.560	640	
2969203	368	-560	16944	22.448	-34.160	1033.584	656	
3128695	368	-560	16928	22.448	-34.160	1032.608	656	
3288200	336	-560	16928	20.496	-34.160	1032.608	624	
3447695	384	-544	16976	23.424	-33.184	1035.536	688	
3607191	288	-544	16896	17.568	-33.184	1030.656	624	
3766685	304	-512	16960	18.544	-31.232	1034.560	656	
3926152	304	-544	16944	18.544	-33.184	1033.584	672	
4085623	288	-512	16960	17.568	-31.232	1034.560	640	
4245083	288	-528	16944	17.568	-32.208	1033.584	688	
4404549	304	-576	16960	18.544	-35.136	1034.560	656	
4564015	368	-560	16928	22.448	-34.160	1032.608	656	
4723486	352	-560	16928	21.472	-34.160	1032.608	672	
4882958	368	-560	16944	22.448	-34.160	1033.584	672	
5042424	320	-592	16976	19.520	-36.112	1035.536	672	
5201896	288	-496	16928	17.568	-30.256	1032.608	640	
5361366	288	-544	16992	17.568	-33.184	1036.512	640	
5520841	320	-528	16928	19.520	-32.208	1032.608	640	
5680314	288	-528	16976	17.568	-32.208	1035.536	720	
5839783	336	-560	16976	20.496	-34.160	1035.536	656	
5999251	352	-528	16944	21.472	-32.208	1033.584	656	
6158717	320	-528	16976	19.520	-32.208	1035.536	672	
6318185	320	-512	16944	19.520	-31.232	1033.584	672	
6477658	304	-544	16992	18.544	-33.184	1036.512	688	
6637135	336	-560	16944	20.496	-34.160	1033.584	672	
6796609	320	-544	16976	19.520	-33.184	1035.536	688	
6956080	352	-560	16992	21.472	-34.160	1036.512	688	
7115548	256	-512	17056	15.616	-31.232	1040.416	688	
7275017	320	-544	16960	19.520	-33.184	1034.560	704	
7434484	336	-544	16960	20.496	-33.184	1034.560	672	
7593943	320	-560	16960	19.520	-34.160	1034.560	688	
7753412	320	-512	16944	19.520	-31.232	1033.584	656	
7912877	256	-496	17008	15.616	-30.256	1037.488	688	
8072344	304	-512	16992	18.544	-31.232	1036.512	720	
8231812	288	-528	16976	17.568	-32.208	1035.536	656	
8391280	288	-512	16928	17.568	-31.232	1032.608	656	
8550745	256	-544	16992	15.616	-33.184	1036.512	688	
8710216	320	-544	17008	19.520	-33.184	1037.488	720	
8869682	352	-544	16944	21.472	-33.184	1033.584	672	
9029154	304	-512	16992	18.544	-31.232	1036.512	672	
9188625	352	-576	16976	21.472	-35.136	1035.536	688	
9348095	304	-576	16992	18.544	-35.136	1036.512	672	
9507564	320	-528	16960	19.520	-32.208	1034.560	720	
9667028	336	-560	16944	20.496	-34.160	1033.584	672	
9826497	352	-528	16960	21.472	-32.208	1034.560	656	
9985969	352	-576	16992	21.472	-35.136	1036.512	624	
10145440	336	-560	16976	20.496	-34.160	1035.536	736	
10304913	336	-560	16976	20.496	-34.160	1035.536	688	
10464383	304	-576	16976	18.544	-35.136	1035.536	688	
10623854	336	-528	16960	20.496	-32.208	1034.560	672	
10783329	304	-592	16944	18.544	-36.112	1033.584	720	
10942793	368	-544	16944	22.448	-33.184	1033.584	672	
11102259	384	-560	16976	23.424	-34.160	1035.536	704	
11261723	352	-512	16928	21.472	-31.232	1032.608	704	
11421186	352	-560	16928	21.472	-34.160	1032.608	624	
11580650	320	-544	16960	19.520	-33.184	1034.560	704	
11740117	336	-544	16928	20.496	-33.184	1032.608	688	
11899590	352	-528	16944	21.472	-32.208	1033.584	736	
12059062	352	-544	16928	21.472	-33.184	1032.608	704	
12218524	320	-560	16976	19.520	-34.160	1035.536	688	
12377982	336	-560	16928	20.496	-34.160	1032.608	720	
12537451	352	-512	16976	21.472	-31.232	1035.536	640	
12696922	352	-576	16960	21.472	-35.136	1034.560	688	
12856393	304	-528	16960	18.544	-32.208	1034.560	704	
13015861	288	-528	16960	17.568	-32.208	1034.560	656	
13175319	368	-560	16960	22.448	-34.160	1034.560	704	
13334782	336	-576	16928	20.496	-35.136	1032.608	736	
13494246	352	-544	16960	21.472	-33.184	1034.560	672	
13653714	320	-560	16976	19.520	-34.160	1035.536	672	
13813180	320	-576	16928	19.520	-35.136	1032.608	672	
13972645	352	-544	16992	21.472	-33.184	1036.512	688	
14132110	304	-544	16976	18.544	-33.184	1035.536	656	
14291575	368	-576	16960	22.448	-35.136	1034.560	688	
14451040	368	-528	16992	22.448	-32.208	1036.512	688	
14610505	352	-544	16960	21.472	-33.184	1034.560	736	
14769968	336	-528	16960	20.496	-32.208	1034.560	672	
14929427	368	-544	16992	22.448	-33.184	1036.512	656	
15088890	336	-544	16992	20.496	-33.184	1036.512	672	
15248358	368	-528	16992	22.448	-32.208	1036.512	688	
15407823	336	-592	16976	20.496	-36.112	1035.536	688	
15567290	384	-560	16912	23.424	-34.160	1031.632	672	
15726755	368	-592	16992	22.448	-36.112	1036.512	656	
15886217	352	-592	16976	21.472	-36.112	1035.536	608	
16045681	320	-544	16992	19.520	-33.184	1036.512	688	
16205147	336	-592	16960	20.496	-36.112	1034.560	704	
16364616	304	-496	16976	18.544	-30.256	1035.536	704	
16524079	288	-496	16960	17.568	-30.256	1034.560	656	
16683542	336	-544	16960	20.496	-33.184	1034.560	640	
16843003	320	-560	16928	19.520	-34.160	1032.608	752	
17002468	352	-528	16992	21.472	-32.208	1036.512	672	
17161929	352	-560	16960	21.472	-34.160	1034.560	720	
17321393	352	-512	17008	21.472	-31.232	1037.488	672	
17480867	304	-560	16944	18.544	-34.160	1033.584	672	
17640334	272	-512	16992	16.592	-31.232	1036.512	720	
17799799	336	-544	16928	20.496	-33.184	1032.608	704	
17959265	304	-512	16960	18.544	-31.232	1034.560	720	
18118732	256	-528	16992	15.616	-32.208	1036.512	656	
18278196	352	-528	16960	21.472	-32.208	1034.560	688	
18437659	272	-592	16928	16.592	-36.112	1032.608	704	
18597127	336	-560	16992	20.496	-34.160	1036.512	704	
18756594	304	-512	16960	18.544	-31.232	1034.560	656	
18916060	336	-624	17008	20.496	-38.064	1037.488	720	
19075534	304	-560	16944	18.544	-34.160	1033.584	704	
19235004	352	-544	16992	21.472	-33.184	1036.512	688	
19394481	304	-512	17008	18.544	-31.232	1037.488	688	
19553951	304	-544	16960	18.544	-33.184	1034.560	672	
19713424	304	-528	16944	18.544	-32.208	1033.584	672	
19872904	304	-544	16960	18.544	-33.184	1034.560	720	
20032388	320	-528	16976	19.520	-32.208	1035.536	704	
20191869	320	-576	16944	19.520	-35.136	1033.584	688	
20351348	304	-576	16976	18.544	-35.136	1035.536	720	
20510833	368	-560	16928	22.448	-34.160	1032.608	720	
20670313	320	-512	16912	19.520	-31.232	1031.632	704	
20829791	336	-544	16960	20.496	-33.184	1034.560	704	
20989275	368	-528	16960	22.448	-32.208	1034.560	704	
21148761	336	-560	16960	20.496	-34.160	1034.560	672	
21308232	352	-608	16992	21.472	-37.088	1036.512	736	
21467709	384	-560	16960	23.424	-34.160	1034.560	688	
21627179	304	-544	17008	18.544	-33.184	1037.488	704	
21786647	352	-576	16960	21.472	-35.136	1034.560	688	
21946120	336	-528	16960	20.496	-32.208	1034.560	704	
22105591	304	-496	16960	18.544	-30.256	1034.560	704	
22265072	320	-512	16928	19.520	-31.232	1032.608	688	
22424548	304	-512	16928	18.544	-31.232	1032.608	704	
22584017	336	-560	16960	20.496	-34.160	1034.560	704	
22743488	368	-544	16960	22.448	-33.184	1034.560	688	
22902956	320	-544	16992	19.520	-33.184	1036.512	688	
23062422	336	-528	16928	20.496	-32.208	1032.608	688	
23221890	320	-528	16960	19.520	-32.208	1034.560	672	
23381358	320	-576	16992	19.520	-35.136	1036.512	656	
23540827	336	-560	16960	20.496	-34.160	1034.560	704	
23700300	320	-528	16992	19.520	-32.208	1036.512	672	
23859775	336	-544	16960	20.496	-33.184	1034.560	704	
24019246	352	-528	16960	21.472	-32.208	1034.560	688	
24178717	320	-528	16976	19.520	-32.208	1035.536	688	
24338180	320	-544	16960	19.520	-33.184	1034.560	704	
24497653	336	-560	16928	20.496	-34.160	1032.608	720	
24657117	320	-528	16928	19.520	-32.208	1032.608	704	
24816589	320	-528	16944	19.520	-32.208	1033.584	704	
24976054	368	-560	16960	22.448	-34.160	1034.560	720	
25135518	336	-544	16960	20.496	-33.184	1034.560	672	
25294993	288	-528	16944	17.568	-32.208	1033.584	704	
25454466	336	-528	16992	20.496	-32.208	1036.512	720	
25613941	304	-544	16992	18.544	-33.184	1036.512	672	
25773417	320	-560	16960	19.520	-34.160	1034.560	704	
25932892	352	-544	16992	21.472	-33.184	1036.512	688	
26092359	304	-544	16960	18.544	-33.184	1034.560	672	
26251833	352	-576	16960	21.472	-35.136	1034.560	704	
26411309	320	-528	16960	19.520	-32.208	1034.560	656	
26570780	336	-592	16960	20.496	-36.112	1034.560	704	
26730251	368	-544	16944	22.448	-33.184	1033.584	672	
26889722	288	-544	16960	17.568	-33.184	1034.560	704	
27049193	320	-528	16960	19.520	-32.208	1034.560	720	
27208666	304	-576	16960	18.544	-35.136	1034.560	704	
27368139	288	-528	16992	17.568	-32.208	1036.512	704	
27527609	288	-512	16960	17.568	-31.232	1034.560	672	
27687079	320	-560	16960	19.520	-34.160	1034.560	688	
27846551	288	-592	16976	17.568	-36.112	1035.536	672	
28006018	288	-560	16960	17.568	-34.160	1034.560	672	
28165488	352	-544	16992	21.472	-33.184	1036.512	720	
28324959	352	-560	16928	21.472	-34.160	1032.608	720	
28484438	304	-560	16992	18.544	-34.160	1036.512	704	
28643915	304	-528	16960	18.544	-32.208	1034.560	688	
28803385	336	-544	16960	20.496	-33.184	1034.560	672	
28962849	320	-528	16992	19.520	-32.208	1036.512	704	
29122321	320	-544	16928	19.520	-33.184	1032.608	656	
29281794	304	-576	16944	18.544	-35.136	1033.584	720	
29441265	320	-576	16960	19.520	-35.136	1034.560	672	
29600739	320	-544	16912	19.520	-33.184	1031.632	704	
29760211	288	-576	16912	17.568	-35.136	1031.632	688	
29919685	304	-528	16960	18.544	-32.208	1034.560	672	
30079159	320	-512	16944	19.520	-31.232	1033.584	704	
30238630	304	-560	16960	18.544	-34.160	1034.560	704	
30398097	304	-544	16976	18.544	-33.184	1035.536	736	
30557567	304	-560	16928	18.544	-34.160	1032.608	704	
30717044	336	-544	16976	20.496	-33.184	1035.536	720	
30876512	304	-528	16992	18.544	-32.208	1036.512	736	
31035990	304	-528	16896	18.544	-32.208	1030.656	688	
31195461	304	-512	16944	18.544	-31.232	1033.584	704	
31354936	304	-496	16992	18.544	-30.256	1036.512	736	
31514413	352	-544	16976	21.472	-33.184	1035.536	720	
31673878	304	-576	16992	18.544	-35.136	1036.512	736	
31833342	288	-560	16992	17.568	-34.160	1036.512	720	
31992815	320	-576	16992	19.520	-35.136	1036.512	704	
32152284	352	-560	16960	21.472	-34.160	1034.560	704	
32311754	304	-576	17008	18.544	-35.136	1037.488	688	
32471222	352	-560	16960	21.472	-34.160	1034.560	704	
32630692	320	-512	16944	19.520	-31.232	1033.584	736	
32790160	320	-576	16960	19.520	-35.136	1034.560	704	
32949625	336	-528	16960	20.496	-32.208	1034.560	704	
33109099	288	-512	16928	17.568	-31.232	1032.608	704	
33268564	320	-528	16992	19.520	-32.208	1036.512	672	
33428034	336	-592	16944	20.496	-36.112	1033.584	736	
33587506	368	-544	16992	22.448	-33.184	1036.512	704	
33746985	336	-560	16928	20.496	-34.160	1032.608	704	
33906460	352	-544	16960	21.472	-33.184	1034.560	704	
34065935	304	-560	17008	18.544	-34.160	1037.488	704	
34225405	272	-512	16928	16.592	-31.232	1032.608	688	
34384871	336	-528	16944	20.496	-32.208	1033.584	704	
34544341	336	-544	16960	20.496	-33.184	1034.560	720	
34703808	304	-496	16992	18.544	-30.256	1036.512	704	
34863284	384	-544	16928	23.424	-33.184	1032.608	704	
35022756	304	-576	16944	18.544	-35.136	1033.584	672	
35182221	304	-560	16960	18.544	-34.160	1034.560	720	
35341690	336	-560	16976	20.496	-34.160	1035.536	704	
35501154	304	-560	16960	18.544	-34.160	1034.560	672	
35660623	288	-560	16976	17.568	-34.160	1035.536	736	
35820099	336	-544	16960	20.496	-33.184	1034.560	720	
35979567	320	-512	16944	19.520	-31.232	1033.584	720	
36139046	336	-560	16992	20.496	-34.160	1036.512	720	
36298519	336	-560	16928	20.496	-34.160	1032.608	720	
36457990	368	-560	16944	22.448	-34.160	1033.584	704	
36617461	304	-544	16976	18.544	-33.184	1035.536	688	
36776937	336	-496	16976	20.496	-30.256	1035.536	688	
36936407	288	-544	16944	17.568	-33.184	1033.584	736	
37095881	288	-544	16960	17.568	-33.184	1034.560	704	
37255352	272	-560	16960	16.592	-34.160	1034.560	688	
37414829	272	-544	16944	16.592	-33.184	1033.584	704	
37574302	288	-560	16928	17.568	-34.160	1032.608	704	
37733776	320	-560	16992	19.520	-34.160	1036.512	704	
37893246	272	-544	16960	16.592	-33.184	1034.560	720	
38052723	256	-496	16960	15.616	-30.256	1034.560	720	
38212199	256	-528	16960	15.616	-32.208	1034.560	704	
38371669	320	-544	16992	19.520	-33.184	1036.512	736	
38531142	336	-576	16976	20.496	-35.136	1035.536	752	
38690613	336	-512	17008	20.496	-31.232	1037.488	672	
38850087	288	-528	16992	17.568	-32.208	1036.512	720	
39009556	304	-544	16944	18.544	-33.184	1033.584	720	
39169028	368	-560	16960	22.448	-34.160	1034.560	672	
39328502	400	-592	16928	24.400	-36.112	1032.608	704	
39487975	368	-592	16800	22.448	-36.112	1024.800	720	
39647447	304	-512	17008	18.544	-31.232	1037.488	688	
39806916	336	-544	16944	20.496	-33.184	1033.584	656	
39966386	336	-560	16944	20.496	-34.160	1033.584	736	
40125861	336	-576	16960	20.496	-35.136	1034.560	688	
40285333	336	-544	16992	20.496	-33.184	1036.512	704	
40444805	272	-512	16992	16.592	-31.232	1036.512	688	
40604279	304	-528	16960	18.544	-32.208	1034.560	704	
40763756	336	-560	16960	20.496	-34.160	1034.560	736	
40923229	352	-576	16928	21.472	-35.136	1032.608	736	
41082704	336	-528	16960	20.496	-32.208	1034.560	672	
