Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3794	-688	-256	16896	-41.968	-15.616	1030.656	304	
8777	-608	-256	16880	-37.088	-15.616	1029.680	320	
13761	-624	-240	16976	-38.064	-14.640	1035.536	304	
18745	-624	-256	16912	-38.064	-15.616	1031.632	288	
23731	-656	-256	16960	-40.016	-15.616	1034.560	320	
28715	-672	-256	17008	-40.992	-15.616	1037.488	352	
33701	-672	-256	16944	-40.992	-15.616	1033.584	304	
38683	-656	-256	16928	-40.016	-15.616	1032.608	320	
43669	-672	-304	16944	-40.992	-18.544	1033.584	336	
48651	-672	-288	16944	-40.992	-17.568	1033.584	336	
53636	-624	-256	16976	-38.064	-15.616	1035.536	352	
58621	-640	-256	16992	-39.040	-15.616	1036.512	320	
63602	-624	-256	16944	-38.064	-15.616	1033.584	352	
68589	-624	-256	16960	-38.064	-15.616	1034.560	336	
73576	-704	-288	16992	-42.944	-17.568	1036.512	320	
78560	-640	-256	16944	-39.040	-15.616	1033.584	336	
83545	-656	-256	16960	-40.016	-15.616	1034.560	288	
88530	-688	-224	16880	-41.968	-13.664	1029.680	320	
93513	-640	-256	17024	-39.040	-15.616	1038.464	320	
98499	-640	-288	16960	-39.040	-17.568	1034.560	336	
103484	-624	-256	16928	-38.064	-15.616	1032.608	304	
108470	-640	-240	16944	-39.040	-14.640	1033.584	336	
113454	-672	-256	16992	-40.992	-15.616	1036.512	320	
118438	-688	-320	16960	-41.968	-19.520	1034.560	336	
123423	-688	-256	17008	-41.968	-15.616	1037.488	384	
128406	-640	-304	16944	-39.040	-18.544	1033.584	336	
133391	-560	-240	16944	-34.160	-14.640	1033.584	304	
138375	-672	-256	16960	-40.992	-15.616	1034.560	304	
143359	-656	-256	16992	-40.016	-15.616	1036.512	304	
148344	-640	-240	16992	-39.040	-14.640	1036.512	320	
153328	-592	-256	16944	-36.112	-15.616	1033.584	320	
158311	-672	-240	16944	-40.992	-14.640	1033.584	336	
163296	-640	-256	16928	-39.040	-15.616	1032.608	336	
168280	-640	-256	16912	-39.040	-15.616	1031.632	304	
173265	-608	-256	16992	-37.088	-15.616	1036.512	320	
178250	-672	-224	16928	-40.992	-13.664	1032.608	336	
183235	-624	-256	16928	-38.064	-15.616	1032.608	288	
188218	-656	-304	16976	-40.016	-18.544	1035.536	368	
193204	-624	-208	16992	-38.064	-12.688	1036.512	336	
198190	-624	-256	16912	-38.064	-15.616	1031.632	304	
203175	-656	-224	16928	-40.016	-13.664	1032.608	336	
208158	-624	-288	16928	-38.064	-17.568	1032.608	336	
213143	-624	-256	16960	-38.064	-15.616	1034.560	336	
218126	-640	-240	16912	-39.040	-14.640	1031.632	304	
223111	-656	-256	16928	-40.016	-15.616	1032.608	336	
228097	-656	-240	16976	-40.016	-14.640	1035.536	304	
233081	-592	-256	16976	-36.112	-15.616	1035.536	272	
238065	-656	-256	16928	-40.016	-15.616	1032.608	320	
243049	-656	-320	16944	-40.016	-19.520	1033.584	304	
248034	-656	-256	16960	-40.016	-15.616	1034.560	304	
253018	-608	-256	16960	-37.088	-15.616	1034.560	336	
258003	-656	-240	16976	-40.016	-14.640	1035.536	336	
262987	-672	-256	16992	-40.992	-15.616	1036.512	304	
267972	-640	-240	16992	-39.040	-14.640	1036.512	336	
272956	-640	-240	16928	-39.040	-14.640	1032.608	320	
277940	-624	-320	16960	-38.064	-19.520	1034.560	304	
282923	-640	-304	16992	-39.040	-18.544	1036.512	336	
287907	-624	-320	16960	-38.064	-19.520	1034.560	336	
292892	-608	-256	16944	-37.088	-15.616	1033.584	304	
297876	-672	-288	16992	-40.992	-17.568	1036.512	304	
302861	-704	-304	16976	-42.944	-18.544	1035.536	336	
307846	-624	-256	16960	-38.064	-15.616	1034.560	320	
312829	-640	-288	17008	-39.040	-17.568	1037.488	336	
317812	-640	-256	16928	-39.040	-15.616	1032.608	320	
322797	-592	-288	16992	-36.112	-17.568	1036.512	320	
327781	-624	-256	16928	-38.064	-15.616	1032.608	368	
332766	-576	-256	16976	-35.136	-15.616	1035.536	352	
337751	-656	-240	16944	-40.016	-14.640	1033.584	320	
342737	-656	-304	16960	-40.016	-18.544	1034.560	320	
347721	-656	-304	16928	-40.016	-18.544	1032.608	368	
352706	-624	-240	16944	-38.064	-14.640	1033.584	304	
357691	-640	-224	16944	-39.040	-13.664	1033.584	336	
362675	-640	-256	16960	-39.040	-15.616	1034.560	336	
367660	-672	-288	16944	-40.992	-17.568	1033.584	288	
372645	-656	-256	16960	-40.016	-15.616	1034.560	368	
377627	-672	-256	16960	-40.992	-15.616	1034.560	320	
382613	-624	-256	16992	-38.064	-15.616	1036.512	320	
387597	-624	-256	16976	-38.064	-15.616	1035.536	304	
392583	-656	-240	16976	-40.016	-14.640	1035.536	336	
397567	-672	-304	16992	-40.992	-18.544	1036.512	352	
402552	-624	-240	16896	-38.064	-14.640	1030.656	352	
407536	-656	-272	16960	-40.016	-16.592	1034.560	352	
412520	-656	-288	16960	-40.016	-17.568	1034.560	320	
417504	-640	-256	16880	-39.040	-15.616	1029.680	352	
422489	-640	-224	16912	-39.040	-13.664	1031.632	368	
427474	-624	-256	16960	-38.064	-15.616	1034.560	352	
432458	-656	-288	16912	-40.016	-17.568	1031.632	336	
437443	-576	-288	16976	-35.136	-17.568	1035.536	352	
442428	-608	-272	16960	-37.088	-16.592	1034.560	336	
447413	-640	-256	16928	-39.040	-15.616	1032.608	352	
452398	-640	-256	16976	-39.040	-15.616	1035.536	336	
457382	-640	-256	16960	-39.040	-15.616	1034.560	320	
462367	-656	-224	16960	-40.016	-13.664	1034.560	320	
467351	-656	-240	16976	-40.016	-14.640	1035.536	336	
472336	-656	-256	16944	-40.016	-15.616	1033.584	320	
477321	-656	-304	16976	-40.016	-18.544	1035.536	352	
482306	-608	-256	16960	-37.088	-15.616	1034.560	320	
487292	-640	-288	17008	-39.040	-17.568	1037.488	336	
492277	-624	-208	16928	-38.064	-12.688	1032.608	304	
497262	-592	-256	16944	-36.112	-15.616	1033.584	320	
502246	-640	-256	16960	-39.040	-15.616	1034.560	336	
507231	-640	-256	16992	-39.040	-15.616	1036.512	352	
512215	-640	-352	16944	-39.040	-21.472	1033.584	336	
517200	-656	-288	16960	-40.016	-17.568	1034.560	320	
522185	-672	-256	16960	-40.992	-15.616	1034.560	336	
527169	-640	-256	16960	-39.040	-15.616	1034.560	368	
532153	-688	-304	16912	-41.968	-18.544	1031.632	320	
537138	-592	-256	16912	-36.112	-15.616	1031.632	320	
542121	-688	-256	16944	-41.968	-15.616	1033.584	368	
547108	-656	-256	16928	-40.016	-15.616	1032.608	352	
552092	-656	-256	16976	-40.016	-15.616	1035.536	336	
557078	-624	-256	16992	-38.064	-15.616	1036.512	336	
562062	-672	-304	16944	-40.992	-18.544	1033.584	336	
567046	-704	-256	16896	-42.944	-15.616	1030.656	304	
572029	-608	-256	16960	-37.088	-15.616	1034.560	336	
577014	-640	-256	16944	-39.040	-15.616	1033.584	304	
581999	-672	-256	16960	-40.992	-15.616	1034.560	320	
586982	-672	-256	16928	-40.992	-15.616	1032.608	320	
591967	-640	-192	16976	-39.040	-11.712	1035.536	320	
