Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
2617	-592	-304	16960	-36.112	-18.544	1034.560	416	
7602	-656	-304	16992	-40.016	-18.544	1036.512	416	
12587	-640	-304	16992	-39.040	-18.544	1036.512	448	
17571	-624	-320	17008	-38.064	-19.520	1037.488	448	
22555	-656	-320	16960	-40.016	-19.520	1034.560	416	
27539	-656	-320	16992	-40.016	-19.520	1036.512	480	
32523	-592	-336	16992	-36.112	-20.496	1036.512	432	
37507	-624	-352	16960	-38.064	-21.472	1034.560	432	
42492	-624	-240	16896	-38.064	-14.640	1030.656	448	
47476	-624	-304	16960	-38.064	-18.544	1034.560	432	
52462	-576	-336	16944	-35.136	-20.496	1033.584	448	
57447	-624	-304	16928	-38.064	-18.544	1032.608	448	
62431	-624	-352	16912	-38.064	-21.472	1031.632	432	
67417	-592	-288	16992	-36.112	-17.568	1036.512	448	
72402	-576	-288	17008	-35.136	-17.568	1037.488	448	
77386	-592	-304	17008	-36.112	-18.544	1037.488	432	
82370	-576	-288	16928	-35.136	-17.568	1032.608	448	
87355	-608	-288	16992	-37.088	-17.568	1036.512	432	
92340	-656	-352	16928	-40.016	-21.472	1032.608	448	
97324	-592	-320	16992	-36.112	-19.520	1036.512	432	
102309	-560	-336	16960	-34.160	-20.496	1034.560	448	
107292	-608	-304	16928	-37.088	-18.544	1032.608	416	
112276	-608	-304	16912	-37.088	-18.544	1031.632	464	
117260	-672	-320	16992	-40.992	-19.520	1036.512	416	
122244	-576	-352	16992	-35.136	-21.472	1036.512	432	
127229	-608	-256	16960	-37.088	-15.616	1034.560	448	
132215	-592	-336	16960	-36.112	-20.496	1034.560	432	
137199	-608	-320	16976	-37.088	-19.520	1035.536	432	
142183	-624	-320	16944	-38.064	-19.520	1033.584	400	
147168	-592	-336	16960	-36.112	-20.496	1034.560	448	
152153	-544	-320	16992	-33.184	-19.520	1036.512	416	
157138	-608	-256	16976	-37.088	-15.616	1035.536	416	
162122	-576	-304	17008	-35.136	-18.544	1037.488	400	
167108	-624	-336	16960	-38.064	-20.496	1034.560	416	
172093	-576	-336	16928	-35.136	-20.496	1032.608	416	
177078	-624	-352	16960	-38.064	-21.472	1034.560	448	
182063	-576	-288	17008	-35.136	-17.568	1037.488	448	
187049	-624	-256	16976	-38.064	-15.616	1035.536	416	
192032	-624	-288	16944	-38.064	-17.568	1033.584	464	
197018	-592	-304	16960	-36.112	-18.544	1034.560	448	
202003	-624	-272	16928	-38.064	-16.592	1032.608	464	
206988	-576	-256	16960	-35.136	-15.616	1034.560	448	
211972	-512	-256	16944	-31.232	-15.616	1033.584	432	
216956	-608	-304	16928	-37.088	-18.544	1032.608	432	
221941	-624	-304	16992	-38.064	-18.544	1036.512	448	
226926	-640	-288	16992	-39.040	-17.568	1036.512	464	
231912	-592	-320	16992	-36.112	-19.520	1036.512	432	
236897	-592	-320	16928	-36.112	-19.520	1032.608	464	
241881	-576	-288	16960	-35.136	-17.568	1034.560	416	
246866	-560	-352	16992	-34.160	-21.472	1036.512	416	
251849	-624	-368	16944	-38.064	-22.448	1033.584	464	
256835	-592	-256	16944	-36.112	-15.616	1033.584	400	
261819	-640	-368	16992	-39.040	-22.448	1036.512	448	
266802	-624	-288	16976	-38.064	-17.568	1035.536	416	
271786	-640	-320	16944	-39.040	-19.520	1033.584	432	
276770	-560	-256	16880	-34.160	-15.616	1029.680	448	
281755	-576	-384	16992	-35.136	-23.424	1036.512	432	
286739	-672	-256	16880	-40.992	-15.616	1029.680	464	
291723	-528	-352	16912	-32.208	-21.472	1031.632	384	
296708	-656	-288	17008	-40.016	-17.568	1037.488	416	
301693	-496	-304	16912	-30.256	-18.544	1031.632	400	
306678	-672	-320	16896	-40.992	-19.520	1030.656	400	
311663	-576	-304	16896	-35.136	-18.544	1030.656	416	
316646	-608	-288	16992	-37.088	-17.568	1036.512	384	
321631	-640	-336	17024	-39.040	-20.496	1038.464	368	
326616	-544	-336	16928	-33.184	-20.496	1032.608	368	
331600	-640	-288	16944	-39.040	-17.568	1033.584	368	
336584	-624	-288	16944	-38.064	-17.568	1033.584	384	
341567	-608	-336	16976	-37.088	-20.496	1035.536	384	
346550	-512	-272	16944	-31.232	-16.592	1033.584	416	
351532	-608	-336	16880	-37.088	-20.496	1029.680	384	
356519	-608	-352	16960	-37.088	-21.472	1034.560	432	
361504	-624	-256	17024	-38.064	-15.616	1038.464	464	
366489	-576	-336	16992	-35.136	-20.496	1036.512	416	
371472	-544	-304	16928	-33.184	-18.544	1032.608	432	
376457	-592	-256	16992	-36.112	-15.616	1036.512	432	
381440	-624	-288	16960	-38.064	-17.568	1034.560	432	
386425	-656	-304	16960	-40.016	-18.544	1034.560	432	
391410	-624	-336	16928	-38.064	-20.496	1032.608	432	
396395	-640	-256	16944	-39.040	-15.616	1033.584	448	
401379	-624	-256	16928	-38.064	-15.616	1032.608	432	
406363	-544	-320	16960	-33.184	-19.520	1034.560	432	
411347	-592	-304	16992	-36.112	-18.544	1036.512	464	
416331	-544	-336	16944	-33.184	-20.496	1033.584	400	
421316	-576	-368	16928	-35.136	-22.448	1032.608	416	
426301	-672	-256	16944	-40.992	-15.616	1033.584	480	
431285	-576	-320	16976	-35.136	-19.520	1035.536	448	
436270	-624	-304	16944	-38.064	-18.544	1033.584	432	
441255	-576	-304	16912	-35.136	-18.544	1031.632	432	
446238	-592	-336	16992	-36.112	-20.496	1036.512	432	
451223	-656	-304	16960	-40.016	-18.544	1034.560	432	
456208	-608	-352	16928	-37.088	-21.472	1032.608	448	
461191	-592	-256	16944	-36.112	-15.616	1033.584	432	
466176	-560	-320	16992	-34.160	-19.520	1036.512	448	
471160	-640	-304	16960	-39.040	-18.544	1034.560	432	
476143	-528	-336	17008	-32.208	-20.496	1037.488	416	
481126	-608	-256	16928	-37.088	-15.616	1032.608	416	
486113	-608	-416	16928	-37.088	-25.376	1032.608	416	
491098	-624	-208	16992	-38.064	-12.688	1036.512	400	
496083	-544	-400	17008	-33.184	-24.400	1037.488	400	
501067	-576	-256	16944	-35.136	-15.616	1033.584	432	
506051	-560	-336	16912	-34.160	-20.496	1031.632	432	
511035	-576	-304	17008	-35.136	-18.544	1037.488	432	
516019	-592	-256	17056	-36.112	-15.616	1040.416	416	
521003	-640	-368	16944	-39.040	-22.448	1033.584	400	
525987	-592	-384	16848	-36.112	-23.424	1027.728	432	
530970	-656	-304	16960	-40.016	-18.544	1034.560	432	
535956	-640	-304	17008	-39.040	-18.544	1037.488	416	
540940	-640	-336	16960	-39.040	-20.496	1034.560	432	
545924	-576	-320	16880	-35.136	-19.520	1029.680	384	
550910	-624	-336	16944	-38.064	-20.496	1033.584	432	
555896	-592	-288	16992	-36.112	-17.568	1036.512	432	
560881	-576	-304	16960	-35.136	-18.544	1034.560	464	
565865	-592	-320	16864	-36.112	-19.520	1028.704	416	
570849	-592	-336	16944	-36.112	-20.496	1033.584	432	
575832	-640	-256	17024	-39.040	-15.616	1038.464	448	
580819	-656	-288	16992	-40.016	-17.568	1036.512	464	
585804	-544	-320	16928	-33.184	-19.520	1032.608	432	
590788	-608	-320	16864	-37.088	-19.520	1028.704	432	
595773	-608	-304	16928	-37.088	-18.544	1032.608	400	
600758	-624	-288	16976	-38.064	-17.568	1035.536	432	
605743	-592	-256	16960	-36.112	-15.616	1034.560	432	
610727	-624	-336	16976	-38.064	-20.496	1035.536	448	
615712	-624	-256	16928	-38.064	-15.616	1032.608	416	
620697	-576	-256	16960	-35.136	-15.616	1034.560	400	
625682	-608	-352	16944	-37.088	-21.472	1033.584	416	
630668	-576	-352	16992	-35.136	-21.472	1036.512	448	
635651	-608	-352	16928	-37.088	-21.472	1032.608	432	
640637	-656	-288	16976	-40.016	-17.568	1035.536	432	
645623	-608	-304	17008	-37.088	-18.544	1037.488	448	
650608	-624	-288	16976	-38.064	-17.568	1035.536	432	
655593	-592	-336	16912	-36.112	-20.496	1031.632	432	
660577	-592	-288	16928	-36.112	-17.568	1032.608	432	
665561	-560	-256	16992	-34.160	-15.616	1036.512	416	
670545	-656	-368	16960	-40.016	-22.448	1034.560	432	
675527	-624	-352	16960	-38.064	-21.472	1034.560	416	
680515	-576	-320	16928	-35.136	-19.520	1032.608	432	
685499	-576	-288	16864	-35.136	-17.568	1028.704	400	
690483	-640	-288	16944	-39.040	-17.568	1033.584	432	
695467	-592	-304	16992	-36.112	-18.544	1036.512	432	
700451	-576	-320	16960	-35.136	-19.520	1034.560	432	
705437	-624	-368	16960	-38.064	-22.448	1034.560	416	
710421	-640	-336	16976	-39.040	-20.496	1035.536	464	
715405	-576	-256	16960	-35.136	-15.616	1034.560	448	
720390	-624	-304	16960	-38.064	-18.544	1034.560	432	
725376	-576	-384	16928	-35.136	-23.424	1032.608	448	
730361	-624	-240	16960	-38.064	-14.640	1034.560	416	
735345	-656	-400	16960	-40.016	-24.400	1034.560	448	
740330	-416	-128	16880	-25.376	-7.808	1029.680	416	
745314	-752	-384	17056	-45.872	-23.424	1040.416	448	
750299	-560	-304	16912	-34.160	-18.544	1031.632	448	
755284	-688	-336	16992	-41.968	-20.496	1036.512	400	
760270	-560	-304	16896	-34.160	-18.544	1030.656	448	
765254	-560	-368	16928	-34.160	-22.448	1032.608	400	
770239	-672	-368	16880	-40.992	-22.448	1029.680	416	
775225	-528	-256	16944	-32.208	-15.616	1033.584	464	
780210	-624	-240	17136	-38.064	-14.640	1045.296	448	
785194	-528	-352	16896	-32.208	-21.472	1030.656	432	
790179	-672	-352	16864	-40.992	-21.472	1028.704	432	
795164	-640	-304	16880	-39.040	-18.544	1029.680	416	
800148	-592	-304	17008	-36.112	-18.544	1037.488	416	
805134	-624	-304	17008	-38.064	-18.544	1037.488	432	
810118	-528	-352	16864	-32.208	-21.472	1028.704	448	
815103	-640	-304	16992	-39.040	-18.544	1036.512	432	
820086	-608	-304	17056	-37.088	-18.544	1040.416	448	
825072	-592	-384	16976	-36.112	-23.424	1035.536	416	
830057	-544	-368	16864	-33.184	-22.448	1028.704	416	
835042	-608	-320	16864	-37.088	-19.520	1028.704	432	
840027	-592	-304	17040	-36.112	-18.544	1039.440	432	
845012	-608	-256	16992	-37.088	-15.616	1036.512	400	
849996	-608	-320	16928	-37.088	-19.520	1032.608	448	
854982	-576	-304	16944	-35.136	-18.544	1033.584	416	
859965	-608	-320	16992	-37.088	-19.520	1036.512	416	
864949	-608	-320	16992	-37.088	-19.520	1036.512	448	
869936	-496	-320	16928	-30.256	-19.520	1032.608	432	
874920	-560	-320	16944	-34.160	-19.520	1033.584	432	
879904	-592	-320	17008	-36.112	-19.520	1037.488	416	
884888	-656	-256	16928	-40.016	-15.616	1032.608	448	
889874	-608	-256	16944	-37.088	-15.616	1033.584	416	
894858	-560	-352	16944	-34.160	-21.472	1033.584	432	
899841	-624	-336	16880	-38.064	-20.496	1029.680	416	
904825	-592	-352	16944	-36.112	-21.472	1033.584	416	
909809	-640	-304	16944	-39.040	-18.544	1033.584	432	
914791	-672	-304	16960	-40.992	-18.544	1034.560	432	
919778	-624	-288	16928	-38.064	-17.568	1032.608	464	
924762	-608	-288	16960	-37.088	-17.568	1034.560	448	
929747	-640	-304	16992	-39.040	-18.544	1036.512	384	
934732	-640	-320	16976	-39.040	-19.520	1035.536	448	
939717	-624	-336	16992	-38.064	-20.496	1036.512	400	
944702	-592	-320	16944	-36.112	-19.520	1033.584	416	
949687	-640	-320	16976	-39.040	-19.520	1035.536	432	
954672	-624	-352	16944	-38.064	-21.472	1033.584	432	
959654	-656	-288	16976	-40.016	-17.568	1035.536	432	
964640	-640	-336	16944	-39.040	-20.496	1033.584	432	
969625	-656	-352	16960	-40.016	-21.472	1034.560	432	
974609	-608	-288	16992	-37.088	-17.568	1036.512	448	
979593	-640	-336	16992	-39.040	-20.496	1036.512	432	
984577	-656	-320	17008	-40.016	-19.520	1037.488	432	
989561	-592	-368	16928	-36.112	-22.448	1032.608	384	
994546	-560	-304	16944	-34.160	-18.544	1033.584	432	
999531	-608	-304	16960	-37.088	-18.544	1034.560	432	
1004516	-624	-288	16928	-38.064	-17.568	1032.608	448	
1009501	-640	-368	16960	-39.040	-22.448	1034.560	432	
1014486	-592	-240	16992	-36.112	-14.640	1036.512	384	
1019468	-608	-400	16992	-37.088	-24.400	1036.512	416	
1024454	-624	-320	16960	-38.064	-19.520	1034.560	416	
1029439	-592	-304	16960	-36.112	-18.544	1034.560	416	
1034424	-624	-320	16960	-38.064	-19.520	1034.560	416	
1039409	-608	-336	16928	-37.088	-20.496	1032.608	432	
1044393	-608	-320	16992	-37.088	-19.520	1036.512	416	
1049377	-656	-304	16992	-40.016	-18.544	1036.512	416	
1054361	-656	-256	16960	-40.016	-15.616	1034.560	432	
1059345	-656	-288	16992	-40.016	-17.568	1036.512	480	
1064331	-624	-288	16960	-38.064	-17.568	1034.560	432	
1069316	-608	-304	16960	-37.088	-18.544	1034.560	448	
1074301	-688	-288	16960	-41.968	-17.568	1034.560	400	
1079285	-576	-352	16992	-35.136	-21.472	1036.512	384	
1084269	-640	-304	16928	-39.040	-18.544	1032.608	400	
1089253	-608	-304	16928	-37.088	-18.544	1032.608	368	
1094239	-640	-336	16944	-39.040	-20.496	1033.584	400	
1099223	-624	-304	16992	-38.064	-18.544	1036.512	368	
1104207	-608	-304	16960	-37.088	-18.544	1034.560	384	
1109192	-624	-336	16960	-38.064	-20.496	1034.560	368	
1114176	-608	-336	16976	-37.088	-20.496	1035.536	432	
1119161	-624	-288	16944	-38.064	-17.568	1033.584	416	
1124146	-560	-352	16960	-34.160	-21.472	1034.560	432	
1129131	-672	-336	16976	-40.992	-20.496	1035.536	448	
1134115	-608	-368	16976	-37.088	-22.448	1035.536	464	
1139099	-592	-320	16992	-36.112	-19.520	1036.512	464	
1144083	-592	-336	17008	-36.112	-20.496	1037.488	448	
1149067	-608	-320	17008	-37.088	-19.520	1037.488	416	
1154051	-656	-320	16944	-40.016	-19.520	1033.584	416	
1159036	-576	-304	16944	-35.136	-18.544	1033.584	432	
1164020	-624	-320	16944	-38.064	-19.520	1033.584	432	
1169006	-624	-320	16912	-38.064	-19.520	1031.632	448	
1173991	-624	-304	17008	-38.064	-18.544	1037.488	448	
1178976	-672	-320	16992	-40.992	-19.520	1036.512	416	
1183958	-592	-320	16992	-36.112	-19.520	1036.512	432	
1188945	-592	-256	16960	-36.112	-15.616	1034.560	464	
1193929	-592	-368	16928	-36.112	-22.448	1032.608	432	
1198913	-656	-352	16944	-40.016	-21.472	1033.584	432	
1203898	-608	-304	16944	-37.088	-18.544	1033.584	448	
1208882	-624	-256	16976	-38.064	-15.616	1035.536	416	
1213867	-640	-352	16960	-39.040	-21.472	1034.560	416	
1218851	-656	-288	16928	-40.016	-17.568	1032.608	432	
1223836	-608	-352	17024	-37.088	-21.472	1038.464	416	
1228820	-576	-336	16944	-35.136	-20.496	1033.584	384	
1233805	-624	-288	16928	-38.064	-17.568	1032.608	432	
1238790	-624	-320	16992	-38.064	-19.520	1036.512	400	
1243773	-608	-256	16944	-37.088	-15.616	1033.584	416	
1248757	-576	-304	16992	-35.136	-18.544	1036.512	432	
1253744	-736	-304	16880	-44.896	-18.544	1029.680	416	
