Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4260	-1024	-256	16128	-62.464	-15.616	983.808	-1008	
9262	-1040	-304	16144	-63.440	-18.544	984.784	-1056	
14264	-1008	-304	16144	-61.488	-18.544	984.784	-1040	
19265	-1056	-288	16064	-64.416	-17.568	979.904	-1072	
24267	-1056	-256	16096	-64.416	-15.616	981.856	-1008	
29269	-1072	-272	16128	-65.392	-16.592	983.808	-1056	
34271	-1056	-240	16192	-64.416	-14.640	987.712	-1072	
39273	-1040	-224	16192	-63.440	-13.664	987.712	-1088	
44276	-1088	-272	16144	-66.368	-16.592	984.784	-1072	
49278	-1120	-224	16160	-68.320	-13.664	985.760	-1024	
54280	-1040	-176	16128	-63.440	-10.736	983.808	-1024	
59278	-1056	-144	16224	-64.416	-8.784	989.664	-1024	
64280	-1008	-64	16240	-61.488	-3.904	990.640	-1024	
69281	-1056	-64	16176	-64.416	-3.904	986.736	-1040	
74281	-1088	-48	16224	-66.368	-2.928	989.664	-1008	
79284	-992	-32	16224	-60.512	-1.952	989.664	-1024	
84285	-928	64	16224	-56.608	3.904	989.664	-1024	
89286	-864	32	16240	-52.704	1.952	990.640	-1040	
94287	-864	176	16288	-52.704	10.736	993.568	-1040	
99288	-784	80	16240	-47.824	4.880	990.640	-1040	
104288	-848	144	16224	-51.728	8.784	989.664	-1056	
109289	-800	128	16256	-48.800	7.808	991.616	-1024	
114290	-688	48	16208	-41.968	2.928	988.688	-1008	
119291	-736	112	16192	-44.896	6.832	987.712	-1040	
124291	-624	176	16240	-38.064	10.736	990.640	-1056	
129291	-688	160	16304	-41.968	9.760	994.544	-1024	
134291	-768	192	16304	-46.848	11.712	994.544	-1056	
139291	-784	192	16272	-47.824	11.712	992.592	-1040	
144291	-752	128	16320	-45.872	7.808	995.520	-1072	
149292	-784	208	16256	-47.824	12.688	991.616	-1056	
154293	-736	240	16272	-44.896	14.640	992.592	-1056	
159295	-768	224	16192	-46.848	13.664	987.712	-1056	
164297	-848	224	16224	-51.728	13.664	989.664	-1024	
169299	-896	224	16256	-54.656	13.664	991.616	-1072	
174301	-848	160	16224	-51.728	9.760	989.664	-1072	
179303	-864	144	16224	-52.704	8.784	989.664	-1040	
184303	-800	176	16192	-48.800	10.736	987.712	-1008	
189303	-752	48	16208	-45.872	2.928	988.688	-1024	
194303	-800	96	16256	-48.800	5.856	991.616	-1072	
199302	-800	112	16128	-48.800	6.832	983.808	-992	
204302	-816	32	16224	-49.776	1.952	989.664	-1056	
209304	-768	-64	16224	-46.848	-3.904	989.664	-1040	
214303	-784	-64	16144	-47.824	-3.904	984.784	-1024	
219303	-768	-48	16224	-46.848	-2.928	989.664	-1072	
224303	-768	32	16192	-46.848	1.952	987.712	-1024	
229303	-784	-48	16256	-47.824	-2.928	991.616	-1072	
234303	-768	64	16144	-46.848	3.904	984.784	-1040	
239303	-800	64	16272	-48.800	3.904	992.592	-1024	
244304	-896	48	16240	-54.656	2.928	990.640	-1024	
249305	-864	64	16192	-52.704	3.904	987.712	-1024	
254306	-880	64	16224	-53.680	3.904	989.664	-1072	
259307	-896	112	16224	-54.656	6.832	989.664	-1040	
264307	-992	80	16272	-60.512	4.880	992.592	-1056	
269308	-960	96	16256	-58.560	5.856	991.616	-1024	
274310	-960	64	16256	-58.560	3.904	991.616	-1056	
279310	-1008	-48	16256	-61.488	-2.928	991.616	-1056	
284310	-944	0	16256	-57.584	0.000	991.616	-1040	
289310	-992	0	16224	-60.512	0.000	989.664	-1024	
294311	-1056	-80	16192	-64.416	-4.880	987.712	-1040	
299314	-1088	-96	16144	-66.368	-5.856	984.784	-1072	
304316	-1040	-112	16144	-63.440	-6.832	984.784	-1008	
309317	-976	-112	16144	-59.536	-6.832	984.784	-1056	
314320	-976	-80	16176	-59.536	-4.880	986.736	-1024	
319321	-928	-128	16224	-56.608	-7.808	989.664	-1040	
324323	-912	-48	16192	-55.632	-2.928	987.712	-1024	
329324	-864	-32	16256	-52.704	-1.952	991.616	-1024	
334325	-848	-64	16224	-51.728	-3.904	989.664	-1040	
339327	-896	-32	16240	-54.656	-1.952	990.640	-1024	
344327	-864	48	16256	-52.704	2.928	991.616	-1088	
349328	-784	80	16208	-47.824	4.880	988.688	-1072	
354328	-720	80	16144	-43.920	4.880	984.784	-1072	
359328	-688	144	16224	-41.968	8.784	989.664	-1024	
364329	-768	160	16224	-46.848	9.760	989.664	-992	
369331	-800	128	16240	-48.800	7.808	990.640	-992	
374332	-768	160	16256	-46.848	9.760	991.616	-1040	
379334	-704	144	16256	-42.944	8.784	991.616	-992	
384337	-720	0	16256	-43.920	0.000	991.616	-1024	
389337	-768	0	16224	-46.848	0.000	989.664	-976	
394336	-864	48	16192	-52.704	2.928	987.712	-1008	
399335	-816	-48	16208	-49.776	-2.928	988.688	-1024	
404338	-880	0	16256	-53.680	0.000	991.616	-1024	
409338	-912	-32	16288	-55.632	-1.952	993.568	-1024	
414338	-768	64	16256	-46.848	3.904	991.616	-1056	
419339	-832	16	16256	-50.752	0.976	991.616	-1040	
424339	-880	-64	16272	-53.680	-3.904	992.592	-1024	
429339	-960	-80	16224	-58.560	-4.880	989.664	-1056	
434340	-1040	-96	16144	-63.440	-5.856	984.784	-1024	
439341	-992	16	16096	-60.512	0.976	981.856	-1056	
444341	-992	-48	16128	-60.512	-2.928	983.808	-1008	
449341	-1056	16	16176	-64.416	0.976	986.736	-1040	
454342	-1008	16	16192	-61.488	0.976	987.712	-1008	
459342	-1024	16	16256	-62.464	0.976	991.616	-1008	
464342	-1008	16	16224	-61.488	0.976	989.664	-1024	
469343	-976	0	16272	-59.536	0.000	992.592	-1024	
