Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4234	-704	368	16256	-42.944	22.448	991.616	-960	
9236	-720	304	16224	-43.920	18.544	989.664	-1008	
14237	-592	272	16224	-36.112	16.592	989.664	-976	
19236	-576	320	16240	-35.136	19.520	990.640	-992	
24235	-576	288	16224	-35.136	17.568	989.664	-960	
29237	-448	224	16160	-27.328	13.664	985.760	-1008	
34237	-464	224	16160	-28.304	13.664	985.760	-992	
39237	-416	256	16160	-25.376	15.616	985.760	-960	
44238	-368	240	16144	-22.448	14.640	984.784	-1024	
49236	-448	288	16128	-27.328	17.568	983.808	-960	
54237	-560	240	16160	-34.160	14.640	985.760	-992	
59237	-576	320	16192	-35.136	19.520	987.712	-992	
64237	-624	304	16160	-38.064	18.544	985.760	-992	
69238	-752	240	16256	-45.872	14.640	991.616	-960	
74236	-864	304	16240	-52.704	18.544	990.640	-944	
79237	-928	352	16256	-56.608	21.472	991.616	-976	
84239	-960	192	16272	-58.560	11.712	992.592	-960	
89241	-1040	192	16304	-63.440	11.712	994.544	-976	
94241	-1152	80	16272	-70.272	4.880	992.592	-944	
99241	-1216	16	16256	-74.176	0.976	991.616	-1008	
104241	-1232	-64	16304	-75.152	-3.904	994.544	-944	
109241	-1312	-48	16272	-80.032	-2.928	992.592	-960	
114241	-1360	-208	16240	-82.960	-12.688	990.640	-960	
119240	-1312	-176	16192	-80.032	-10.736	987.712	-944	
124240	-1264	-160	16256	-77.104	-9.760	991.616	-944	
129241	-1248	-160	16256	-76.128	-9.760	991.616	-960	
134241	-1296	-80	16256	-79.056	-4.880	991.616	-960	
139243	-1264	-192	16176	-77.104	-11.712	986.736	-960	
144244	-1200	-208	16160	-73.200	-12.688	985.760	-928	
149244	-1248	-160	16144	-76.128	-9.760	984.784	-944	
154245	-1232	-256	16192	-75.152	-15.616	987.712	-960	
159246	-1248	-160	16224	-76.128	-9.760	989.664	-992	
164247	-1216	-224	16224	-74.176	-13.664	989.664	-976	
169247	-1152	-128	16240	-70.272	-7.808	990.640	-992	
174248	-1184	-112	16256	-72.224	-6.832	991.616	-976	
179247	-1152	-64	16208	-70.272	-3.904	988.688	-976	
