,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,314,806
'0:0:0.05,307,829
'0:0:0.1,352,809
'0:0:0.15,408,803
'0:0:0.2,454,838
'0:0:0.25,420,810
'0:0:0.3,322,747
'0:0:0.35,323,726
'0:0:0.4,374,712
'0:0:0.45,366,704
'0:0:0.5,359,706
'0:0:0.55,346,708
'0:0:0.6,351,708
'0:0:0.65,358,726
'0:0:0.7,350,773
'0:0:0.75,353,763
'0:0:0.8,351,705
'0:0:0.85,350,689
'0:0:0.9,384,685
'0:0:0.95,421,679
'0:0:1.0,406,696
'0:0:1.05,387,693
'0:0:1.1,356,692
'0:0:1.15,348,708
'0:0:1.2,362,684
'0:0:1.25,360,649
'0:0:1.3,344,643
'0:0:1.35,336,655
'0:0:1.4,336,674
'0:0:1.45,377,671
'0:0:1.5,440,657
'0:0:1.55,425,661
'0:0:1.6,388,687
'0:0:1.65,358,723
'0:0:1.7,345,710
'0:0:1.75,347,665
'0:0:1.8,345,648
'0:0:1.85,343,648
'0:0:1.9,342,649
'0:0:1.95,341,678
'0:0:2.0,369,725
'0:0:2.05,422,741
'0:0:2.1,406,780
'0:0:2.15,385,827
'0:0:2.2,378,795
'0:0:2.25,374,744
'0:0:2.3,375,734
'0:0:2.35,356,744
'0:0:2.4,339,773
'0:0:2.45,338,793
'0:0:2.5,341,812
'0:0:2.55,350,824
'0:0:2.6,399,839
'0:0:2.65,397,881
'0:0:2.7,376,915
'0:0:2.75,358,920
'0:0:2.8,342,917
'0:0:2.85,336,917
'0:0:2.9,337,954
'0:0:2.95,342,1005
'0:0:3.0,339,1043
'0:0:3.05,327,1107
'0:0:3.1,338,1177
'0:0:3.15,408,1207
'0:0:3.2,433,1225
'0:0:3.25,403,1226
'0:0:3.3,363,1243
'0:0:3.35,338,1261
'0:0:3.4,348,1246
'0:0:3.45,368,1253
'0:0:3.5,373,1301
'0:0:3.55,342,1405
'0:0:3.6,321,1521
'0:0:3.65,339,1529
'0:0:3.7,410,1480
'0:0:3.75,400,1450
'0:0:3.8,361,1442
'0:0:3.85,339,1454
'0:0:3.9,336,1453
'0:0:3.95,341,1430
'0:0:4.0,342,1460
'0:0:4.05,342,1495
'0:0:4.1,342,1488
'0:0:4.15,358,1503
'0:0:4.2,398,1540
'0:0:4.25,432,1589
'0:0:4.3,400,1661
'0:0:4.35,378,1701
'0:0:4.4,369,1731
'0:0:4.45,367,1713
'0:0:4.5,360,1699
'0:0:4.55,351,1731
'0:0:4.6,347,1715
'0:0:4.65,353,1656
'0:0:4.7,353,1568
'0:0:4.75,392,1485
'0:0:4.8,416,1423
'0:0:4.85,380,1400
'0:0:4.9,352,1404
'0:0:4.95,337,1430
'0:0:5.0,334,1392
'0:0:5.05,332,1276
'0:0:5.1,330,1187
'0:0:5.15,333,1133
'0:0:5.2,339,1065
'0:0:5.25,342,1030
'0:0:5.3,403,986
'0:0:5.35,434,936
'0:0:5.4,407,958
'0:0:5.45,392,969
'0:0:5.5,367,924
'0:0:5.55,348,937
'0:0:5.6,350,940
'0:0:5.65,347,877
'0:0:5.7,342,825
'0:0:5.75,331,815
'0:0:5.8,318,823
'0:0:5.85,373,844
'0:0:5.9,424,856
'0:0:5.95,386,872
'0:0:6.0,349,865
'0:0:6.05,334,838
'0:0:6.1,346,809
'0:0:6.15,356,774
'0:0:6.2,352,758
'0:0:6.25,342,739
'0:0:6.3,334,713
'0:0:6.35,334,747
'0:0:6.4,376,767
'0:0:6.45,428,757
'0:0:6.5,408,793
'0:0:6.55,366,781
'0:0:6.6,351,724
'0:0:6.65,338,696
'0:0:6.7,341,697
'0:0:6.75,342,739
'0:0:6.8,356,747
'0:0:6.85,355,721
'0:0:6.9,340,756
'0:0:6.95,342,766
'0:0:7.0,411,703
'0:0:7.05,434,664
'0:0:7.1,395,657
'0:0:7.15,365,657
'0:0:7.2,344,644
'0:0:7.25,343,633
'0:0:7.3,355,681
'0:0:7.35,359,711
'0:0:7.4,335,732
'0:0:7.45,325,757
'0:0:7.5,326,723
'0:0:7.55,366,692
'0:0:7.6,428,693
'0:0:7.65,403,690
'0:0:7.7,360,694
'0:0:7.75,351,710
'0:0:7.8,350,711
'0:0:7.85,351,717
'0:0:7.9,346,741
'0:0:7.95,341,756
'0:0:8.0,345,756
'0:0:8.05,343,750
'0:0:8.1,346,781
'0:0:8.15,408,819
'0:0:8.2,431,820
'0:0:8.25,395,837
'0:0:8.3,373,855
'0:0:8.35,344,841
'0:0:8.4,328,877
'0:0:8.45,341,919
'0:0:8.5,345,928
'0:0:8.55,339,933
'0:0:8.6,328,933
'0:0:8.65,327,954
'0:0:8.7,388,1028
'0:0:8.75,456,1091
'0:0:8.8,416,1137
'0:0:8.85,360,1192
'0:0:8.9,329,1246
'0:0:8.95,350,1268
'0:0:9.0,376,1256
'0:0:9.05,369,1252
'0:0:9.1,342,1289
'0:0:9.15,330,1296
'0:0:9.2,334,1283
'0:0:9.25,395,1307
'0:0:9.3,455,1298
'0:0:9.35,409,1323
'0:0:9.4,365,1380
'0:0:9.45,346,1354
'0:0:9.5,338,1319
'0:0:9.55,338,1322
'0:0:9.6,339,1346
'0:0:9.65,335,1408
'0:0:9.7,346,1465
'0:0:9.75,342,1498
'0:0:9.8,387,1525
'0:0:9.85,429,1515
'0:0:9.9,403,1506
'0:0:9.95,384,1492
'0:0:10.0,362,1465
'0:0:10.05,354,1456
'0:0:10.1,352,1434
'0:0:10.15,350,1387
'0:0:10.2,356,1360
