,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,346,708
'0:0:0.05,353,737
'0:0:0.1,316,784
'0:0:0.15,284,789
'0:0:0.2,308,778
'0:0:0.25,333,790
'0:0:0.3,345,800
'0:0:0.35,351,829
'0:0:0.4,348,853
'0:0:0.45,355,862
'0:0:0.5,369,912
'0:0:0.55,368,937
'0:0:0.6,356,959
'0:0:0.65,389,1022
'0:0:0.7,405,1019
'0:0:0.75,372,1000
'0:0:0.8,348,1010
'0:0:0.85,341,1034
'0:0:0.9,356,1056
'0:0:0.95,364,1090
'0:0:1.0,348,1123
'0:0:1.05,321,1194
'0:0:1.1,317,1235
'0:0:1.15,319,1214
'0:0:1.2,346,1237
'0:0:1.25,425,1267
'0:0:1.3,430,1264
'0:0:1.35,393,1274
'0:0:1.4,374,1262
'0:0:1.45,370,1249
'0:0:1.5,388,1281
'0:0:1.55,396,1288
'0:0:1.6,371,1307
'0:0:1.65,361,1323
'0:0:1.7,356,1257
'0:0:1.75,351,1171
'0:0:1.8,394,1118
'0:0:1.85,417,1073
'0:0:1.9,388,1035
'0:0:1.95,367,1014
'0:0:2.0,352,1008
'0:0:2.05,343,1017
'0:0:2.1,348,1006
'0:0:2.15,347,941
'0:0:2.2,330,916
'0:0:2.25,335,913
'0:0:2.3,349,886
'0:0:2.35,384,876
'0:0:2.4,437,868
'0:0:2.45,432,842
'0:0:2.5,411,878
'0:0:2.55,383,910
'0:0:2.6,340,883
'0:0:2.65,350,891
'0:0:2.7,366,870
'0:0:2.75,355,809
'0:0:2.8,345,769
'0:0:2.85,330,741
'0:0:2.9,341,749
'0:0:2.95,392,787
'0:0:3.0,413,806
'0:0:3.05,384,786
'0:0:3.1,357,799
'0:0:3.15,347,804
'0:0:3.2,342,752
'0:0:3.25,358,720
'0:0:3.3,363,712
'0:0:3.35,360,702
'0:0:3.4,360,700
'0:0:3.45,363,723
'0:0:3.5,401,771
'0:0:3.55,456,759
'0:0:3.6,424,726
'0:0:3.65,383,757
'0:0:3.7,377,763
'0:0:3.75,356,722
'0:0:3.8,349,691
'0:0:3.85,337,680
'0:0:3.9,332,690
'0:0:3.95,334,708
'0:0:4.0,337,711
'0:0:4.05,331,697
'0:0:4.1,336,708
'0:0:4.15,372,712
'0:0:4.2,362,678
'0:0:4.25,341,658
'0:0:4.3,340,658
'0:0:4.35,342,663
'0:0:4.4,353,669
'0:0:4.45,370,662
'0:0:4.5,389,654
'0:0:4.55,404,671
'0:0:4.6,402,676
'0:0:4.65,376,695
'0:0:4.7,384,722
'0:0:4.75,415,700
'0:0:4.8,395,682
'0:0:4.85,365,682
'0:0:4.9,357,688
'0:0:4.95,347,697
'0:0:5.0,344,715
'0:0:5.05,348,743
'0:0:5.1,336,771
'0:0:5.15,315,815
'0:0:5.2,311,826
'0:0:5.25,319,818
'0:0:5.3,337,842
'0:0:5.35,388,874
'0:0:5.4,413,903
'0:0:5.45,394,933
'0:0:5.5,391,951
'0:0:5.55,383,984
'0:0:5.6,377,989
'0:0:5.65,365,1021
'0:0:5.7,359,1081
'0:0:5.75,353,1071
'0:0:5.8,345,1052
'0:0:5.85,341,1066
'0:0:5.9,341,1090
'0:0:5.95,380,1134
'0:0:6.0,399,1174
'0:0:6.05,374,1223
'0:0:6.1,364,1248
'0:0:6.15,352,1268
'0:0:6.2,330,1297
'0:0:6.25,334,1306
'0:0:6.3,349,1322
'0:0:6.35,358,1337
'0:0:6.4,366,1349
'0:0:6.45,364,1380
'0:0:6.5,367,1392
'0:0:6.55,416,1410
'0:0:6.6,444,1429
'0:0:6.65,419,1400
'0:0:6.7,379,1404
'0:0:6.75,349,1439
'0:0:6.8,342,1440
'0:0:6.85,346,1433
'0:0:6.9,351,1423
'0:0:6.95,353,1421
'0:0:7.0,353,1422
'0:0:7.05,352,1423
'0:0:7.1,354,1428
'0:0:7.15,386,1468
'0:0:7.2,375,1510
'0:0:7.25,352,1484
'0:0:7.3,346,1471
'0:0:7.35,343,1487
'0:0:7.4,351,1477
'0:0:7.45,359,1498
'0:0:7.5,359,1526
'0:0:7.55,369,1504
'0:0:7.6,389,1502
'0:0:7.65,403,1490
'0:0:7.7,393,1491
'0:0:7.75,399,1586
'0:0:7.8,411,1660
'0:0:7.85,387,1630
'0:0:7.9,361,1537
'0:0:7.95,343,1451
'0:0:8.0,339,1410
'0:0:8.05,340,1385
'0:0:8.1,325,1353
'0:0:8.15,323,1317
'0:0:8.2,324,1346
'0:0:8.25,338,1366
'0:0:8.3,337,1287
'0:0:8.35,366,1218
'0:0:8.4,407,1202
'0:0:8.45,398,1172
'0:0:8.5,378,1144
'0:0:8.55,370,1105
'0:0:8.6,374,1060
'0:0:8.65,394,1086
'0:0:8.7,404,1078
'0:0:8.75,376,1039
'0:0:8.8,354,1061
'0:0:8.85,346,1045
'0:0:8.9,338,999
'0:0:8.95,339,953
'0:0:9.0,378,912
'0:0:9.05,394,903
'0:0:9.1,363,944
'0:0:9.15,343,964
'0:0:9.2,323,945
'0:0:9.25,314,938
'0:0:9.3,326,938
'0:0:9.35,339,915
'0:0:9.4,351,882
'0:0:9.45,351,855
'0:0:9.5,348,837
'0:0:9.55,345,820
'0:0:9.6,357,802
'0:0:9.65,424,824
'0:0:9.7,443,842
'0:0:9.75,400,851
'0:0:9.8,382,874
'0:0:9.85,373,844
'0:0:9.9,363,795
'0:0:9.95,352,759
'0:0:10.0,336,743
'0:0:10.05,327,751
'0:0:10.1,321,769
'0:0:10.15,319,775
