,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,440,789
'0:0:0.05,433,794
'0:0:0.1,397,760
'0:0:0.15,364,708
'0:0:0.2,319,689
'0:0:0.25,252,679
'0:0:0.3,257,682
'0:0:0.35,289,681
'0:0:0.4,318,694
'0:0:0.45,351,708
'0:0:0.5,372,667
'0:0:0.55,408,653
'0:0:0.6,407,736
'0:0:0.65,389,761
'0:0:0.7,376,698
'0:0:0.75,342,667
'0:0:0.8,316,671
'0:0:0.85,325,669
'0:0:0.9,342,686
'0:0:0.95,344,724
'0:0:1.0,318,749
'0:0:1.05,285,761
'0:0:1.1,291,757
'0:0:1.15,370,783
'0:0:1.2,398,804
'0:0:1.25,379,798
'0:0:1.3,355,810
'0:0:1.35,342,843
'0:0:1.4,357,854
'0:0:1.45,392,854
'0:0:1.5,394,854
'0:0:1.55,364,857
'0:0:1.6,321,921
'0:0:1.65,314,978
'0:0:1.7,387,958
'0:0:1.75,431,946
'0:0:1.8,388,967
'0:0:1.85,359,995
'0:0:1.9,345,1035
'0:0:1.95,340,1085
'0:0:2.0,319,1137
'0:0:2.05,302,1178
'0:0:2.1,301,1176
'0:0:2.15,325,1198
'0:0:2.2,367,1218
'0:0:2.25,386,1214
'0:0:2.3,413,1235
'0:0:2.35,401,1250
'0:0:2.4,377,1242
'0:0:2.45,382,1245
'0:0:2.5,373,1216
'0:0:2.55,354,1225
'0:0:2.6,358,1295
'0:0:2.65,365,1310
'0:0:2.7,351,1279
'0:0:2.75,329,1265
'0:0:2.8,321,1296
'0:0:2.85,376,1348
'0:0:2.9,419,1398
'0:0:2.95,395,1427
'0:0:3.0,360,1478
'0:0:3.05,347,1523
'0:0:3.1,343,1504
'0:0:3.15,351,1517
'0:0:3.2,382,1523
'0:0:3.25,368,1496
'0:0:3.3,350,1506
'0:0:3.35,347,1557
'0:0:3.4,401,1612
'0:0:3.45,446,1628
'0:0:3.5,423,1576
'0:0:3.55,373,1527
'0:0:3.6,342,1501
'0:0:3.65,344,1434
'0:0:3.7,336,1355
'0:0:3.75,320,1290
'0:0:3.8,314,1245
'0:0:3.85,317,1210
'0:0:3.9,316,1212
'0:0:3.95,355,1235
'0:0:4.0,401,1308
'0:0:4.05,393,1293
'0:0:4.1,365,1191
'0:0:4.15,350,1163
'0:0:4.2,363,1140
'0:0:4.25,369,1106
'0:0:4.3,354,1100
'0:0:4.35,338,1080
'0:0:4.4,355,1077
'0:0:4.45,372,1057
'0:0:4.5,356,1008
'0:0:4.55,418,1022
'0:0:4.6,434,1037
'0:0:4.65,382,999
'0:0:4.7,340,965
'0:0:4.75,314,945
'0:0:4.8,321,934
'0:0:4.85,334,954
'0:0:4.9,326,971
'0:0:4.95,307,983
'0:0:5.0,298,986
'0:0:5.05,297,939
'0:0:5.1,347,896
'0:0:5.15,442,849
'0:0:5.2,429,807
'0:0:5.25,380,798
'0:0:5.3,358,784
'0:0:5.35,357,768
'0:0:5.4,376,773
'0:0:5.45,383,757
'0:0:5.5,348,770
'0:0:5.55,339,796
'0:0:5.6,340,764
'0:0:5.65,336,722
'0:0:5.7,358,697
'0:0:5.75,404,675
'0:0:5.8,389,681
'0:0:5.85,367,697
'0:0:5.9,346,721
'0:0:5.95,325,731
'0:0:6.0,325,686
'0:0:6.05,321,665
'0:0:6.1,339,654
'0:0:6.15,352,630
'0:0:6.2,350,638
'0:0:6.25,343,645
'0:0:6.3,385,634
'0:0:6.35,446,632
'0:0:6.4,431,658
'0:0:6.45,382,716
'0:0:6.5,355,765
'0:0:6.55,349,756
'0:0:6.6,341,717
'0:0:6.65,326,708
'0:0:6.7,329,713
'0:0:6.75,331,718
'0:0:6.8,327,749
'0:0:6.85,330,788
'0:0:6.9,361,821
'0:0:6.95,382,870
'0:0:7.0,358,907
'0:0:7.05,351,918
'0:0:7.1,357,902
'0:0:7.15,346,894
'0:0:7.2,339,913
'0:0:7.25,341,936
'0:0:7.3,347,939
'0:0:7.35,362,940
'0:0:7.4,363,968
'0:0:7.45,357,1026
'0:0:7.5,395,1073
'0:0:7.55,423,1072
'0:0:7.6,384,1053
'0:0:7.65,346,1070
'0:0:7.7,338,1098
'0:0:7.75,341,1138
'0:0:7.8,348,1182
'0:0:7.85,342,1203
'0:0:7.9,320,1262
'0:0:7.95,317,1308
'0:0:8.0,368,1225
'0:0:8.05,450,1176
'0:0:8.1,501,1201
'0:0:8.15,409,1226
'0:0:8.2,285,1274
'0:0:8.25,293,1307
'0:0:8.3,335,1329
'0:0:8.35,368,1381
'0:0:8.4,370,1484
'0:0:8.45,376,1580
'0:0:8.5,380,1530
'0:0:8.55,355,1371
'0:0:8.6,329,1284
'0:0:8.65,365,1292
'0:0:8.7,383,1316
'0:0:8.75,353,1356
'0:0:8.8,328,1453
'0:0:8.85,311,1533
'0:0:8.9,309,1494
'0:0:8.95,331,1496
'0:0:9.0,378,1547
'0:0:9.05,375,1538
'0:0:9.1,354,1541
'0:0:9.15,319,1564
'0:0:9.2,347,1602
'0:0:9.25,410,1657
'0:0:9.3,416,1658
'0:0:9.35,393,1685
'0:0:9.4,384,1708
'0:0:9.45,369,1625
'0:0:9.5,353,1531
'0:0:9.55,340,1433
'0:0:9.6,337,1331
'0:0:9.65,337,1263
'0:0:9.7,329,1283
'0:0:9.75,341,1320
'0:0:9.8,363,1307
'0:0:9.85,348,1255
'0:0:9.9,349,1190
'0:0:9.95,405,1124
'0:0:10.0,416,1061
'0:0:10.05,338,1018
'0:0:10.1,287,1014
