,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,449,775
'0:0:0.05,423,788
'0:0:0.1,385,800
'0:0:0.15,358,834
'0:0:0.2,347,884
'0:0:0.25,339,944
'0:0:0.3,341,1006
'0:0:0.35,340,996
'0:0:0.4,330,978
'0:0:0.45,327,1020
'0:0:0.5,325,1037
'0:0:0.55,323,1057
'0:0:0.6,355,1106
'0:0:0.65,384,1152
'0:0:0.7,371,1183
'0:0:0.75,354,1202
'0:0:0.8,344,1192
'0:0:0.85,341,1182
'0:0:0.9,330,1182
'0:0:0.95,319,1215
'0:0:1.0,318,1254
'0:0:1.05,318,1254
'0:0:1.1,320,1239
'0:0:1.15,330,1245
'0:0:1.2,345,1278
'0:0:1.25,374,1334
'0:0:1.3,365,1392
'0:0:1.35,367,1446
'0:0:1.4,368,1463
'0:0:1.45,349,1500
'0:0:1.5,362,1524
'0:0:1.55,359,1474
'0:0:1.6,357,1464
'0:0:1.65,355,1482
'0:0:1.7,344,1466
'0:0:1.75,341,1454
'0:0:1.8,378,1454
'0:0:1.85,403,1446
'0:0:1.9,386,1405
'0:0:1.95,374,1386
'0:0:2.0,365,1353
'0:0:2.05,315,1299
'0:0:2.1,306,1297
'0:0:2.15,306,1263
'0:0:2.2,309,1215
'0:0:2.25,332,1182
'0:0:2.3,347,1161
'0:0:2.35,343,1153
'0:0:2.4,387,1136
'0:0:2.45,424,1112
'0:0:2.5,420,1123
'0:0:2.55,425,1165
'0:0:2.6,416,1123
'0:0:2.65,382,1031
'0:0:2.7,376,993
'0:0:2.75,363,936
'0:0:2.8,359,899
'0:0:2.85,375,897
'0:0:2.9,380,888
'0:0:2.95,383,875
'0:0:3.0,407,862
'0:0:3.05,403,872
'0:0:3.1,379,859
'0:0:3.15,348,815
'0:0:3.2,337,821
'0:0:3.25,363,804
'0:0:3.3,376,745
'0:0:3.35,361,698
'0:0:3.4,352,675
'0:0:3.45,350,662
'0:0:3.5,346,664
'0:0:3.55,344,684
'0:0:3.6,369,683
'0:0:3.65,377,701
'0:0:3.7,362,682
'0:0:3.75,350,617
'0:0:3.8,353,612
'0:0:3.85,350,609
'0:0:3.9,352,593
'0:0:3.95,353,580
'0:0:4.0,345,577
'0:0:4.05,341,581
'0:0:4.1,348,572
'0:0:4.15,357,581
'0:0:4.2,391,598
'0:0:4.25,378,611
'0:0:4.3,358,655
'0:0:4.35,366,669
'0:0:4.4,364,629
'0:0:4.45,356,594
'0:0:4.5,352,583
'0:0:4.55,350,583
'0:0:4.6,348,582
'0:0:4.65,343,603
'0:0:4.7,344,634
'0:0:4.75,350,654
'0:0:4.8,391,684
'0:0:4.85,395,691
'0:0:4.9,370,684
'0:0:4.95,365,734
'0:0:5.0,363,787
'0:0:5.05,363,818
'0:0:5.1,352,852
'0:0:5.15,341,899
'0:0:5.2,339,927
'0:0:5.25,338,933
'0:0:5.3,335,961
'0:0:5.35,340,1005
'0:0:5.4,378,1071
'0:0:5.45,384,1153
'0:0:5.5,367,1183
'0:0:5.55,358,1200
'0:0:5.6,348,1228
'0:0:5.65,347,1272
'0:0:5.7,353,1306
'0:0:5.75,346,1345
'0:0:5.8,347,1379
'0:0:5.85,345,1444
'0:0:5.9,361,1448
'0:0:5.95,371,1378
'0:0:6.0,395,1393
'0:0:6.05,389,1423
'0:0:6.1,371,1417
'0:0:6.15,360,1419
'0:0:6.2,350,1424
'0:0:6.25,352,1434
'0:0:6.3,365,1436
'0:0:6.35,368,1454
'0:0:6.4,377,1435
'0:0:6.45,357,1366
'0:0:6.5,373,1414
'0:0:6.55,408,1496
'0:0:6.6,398,1477
'0:0:6.65,382,1427
'0:0:6.7,363,1401
'0:0:6.75,354,1391
'0:0:6.8,365,1390
'0:0:6.85,363,1406
'0:0:6.9,359,1400
'0:0:6.95,358,1397
'0:0:7.0,367,1385
'0:0:7.05,371,1306
'0:0:7.1,388,1253
'0:0:7.15,384,1219
'0:0:7.2,377,1167
'0:0:7.25,372,1121
'0:0:7.3,355,1085
'0:0:7.35,351,1040
'0:0:7.4,350,1014
'0:0:7.45,354,991
'0:0:7.5,356,979
'0:0:7.55,358,938
'0:0:7.6,363,919
'0:0:7.65,393,950
'0:0:7.7,394,919
'0:0:7.75,390,851
'0:0:7.8,365,816
'0:0:7.85,350,791
'0:0:7.9,354,771
'0:0:7.95,358,773
'0:0:8.0,358,802
'0:0:8.05,358,813
'0:0:8.1,351,822
'0:0:8.15,365,818
'0:0:8.2,381,759
'0:0:8.25,365,720
'0:0:8.3,348,722
'0:0:8.35,340,715
'0:0:8.4,338,712
'0:0:8.45,333,712
'0:0:8.5,336,718
'0:0:8.55,338,708
'0:0:8.6,334,700
'0:0:8.65,343,713
'0:0:8.7,334,715
'0:0:8.75,369,733
'0:0:8.8,390,726
'0:0:8.85,374,683
'0:0:8.9,371,665
'0:0:8.95,361,664
'0:0:9.0,367,668
'0:0:9.05,379,659
'0:0:9.1,370,656
'0:0:9.15,359,684
'0:0:9.2,343,730
'0:0:9.25,336,748
'0:0:9.3,345,701
'0:0:9.35,388,685
'0:0:9.4,385,699
'0:0:9.45,355,672
'0:0:9.5,353,658
'0:0:9.55,348,668
'0:0:9.6,358,683
'0:0:9.65,366,675
'0:0:9.7,362,657
'0:0:9.75,362,689
'0:0:9.8,352,690
'0:0:9.85,336,686
'0:0:9.9,380,721
'0:0:9.95,380,705
'0:0:10.0,374,672
'0:0:10.05,374,664
'0:0:10.1,365,668
'0:0:10.15,361,674
