,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,279,749
'0:0:0.05,274,767
'0:0:0.1,308,785
'0:0:0.15,340,821
'0:0:0.2,365,938
'0:0:0.25,355,1068
'0:0:0.3,329,1115
'0:0:0.35,388,1123
'0:0:0.4,435,1118
'0:0:0.45,388,1106
'0:0:0.5,329,1123
'0:0:0.55,295,1139
'0:0:0.6,329,1137
'0:0:0.65,370,1159
'0:0:0.7,376,1202
'0:0:0.75,355,1276
'0:0:0.8,334,1316
'0:0:0.85,339,1277
'0:0:0.9,379,1268
'0:0:0.95,423,1304
'0:0:1.0,397,1355
'0:0:1.05,358,1411
'0:0:1.1,340,1479
'0:0:1.15,325,1569
'0:0:1.2,350,1617
'0:0:1.25,381,1603
'0:0:1.3,362,1627
'0:0:1.35,348,1625
'0:0:1.4,352,1613
'0:0:1.45,410,1623
'0:0:1.5,459,1619
'0:0:1.55,404,1611
'0:0:1.6,371,1595
'0:0:1.65,358,1597
'0:0:1.7,346,1611
'0:0:1.75,366,1583
'0:0:1.8,371,1519
'0:0:1.85,349,1485
'0:0:1.9,325,1469
'0:0:1.95,316,1445
'0:0:2.0,372,1420
'0:0:2.05,411,1471
'0:0:2.1,392,1566
'0:0:2.15,386,1553
'0:0:2.2,339,1522
'0:0:2.25,335,1499
'0:0:2.3,364,1394
'0:0:2.35,357,1305
'0:0:2.4,350,1243
'0:0:2.45,322,1170
'0:0:2.5,340,1093
'0:0:2.55,409,1045
'0:0:2.6,455,1049
'0:0:2.65,413,1109
'0:0:2.7,372,1102
'0:0:2.75,341,1003
'0:0:2.8,320,919
'0:0:2.85,332,897
'0:0:2.9,334,912
'0:0:2.95,330,940
'0:0:3.0,351,943
'0:0:3.05,369,980
'0:0:3.1,362,975
'0:0:3.15,429,876
'0:0:3.2,449,819
'0:0:3.25,389,808
'0:0:3.3,358,811
'0:0:3.35,308,814
'0:0:3.4,308,796
'0:0:3.45,340,784
'0:0:3.5,360,761
'0:0:3.55,339,769
'0:0:3.6,325,827
'0:0:3.65,335,810
'0:0:3.7,384,736
'0:0:3.75,435,715
'0:0:3.8,405,729
'0:0:3.85,366,761
'0:0:3.9,366,769
'0:0:3.95,347,751
'0:0:4.0,328,770
'0:0:4.05,351,782
'0:0:4.1,373,745
'0:0:4.15,373,707
'0:0:4.2,339,699
'0:0:4.25,302,710
'0:0:4.3,343,694
'0:0:4.35,432,679
'0:0:4.4,434,691
'0:0:4.45,404,677
'0:0:4.5,364,706
'0:0:4.55,340,762
'0:0:4.6,340,733
'0:0:4.65,346,677
'0:0:4.7,341,656
'0:0:4.75,337,658
'0:0:4.8,328,698
'0:0:4.85,330,741
'0:0:4.9,387,733
'0:0:4.95,413,695
'0:0:5.0,374,702
'0:0:5.05,375,713
'0:0:5.1,376,686
'0:0:5.15,371,694
'0:0:5.2,365,724
'0:0:5.25,345,730
'0:0:5.3,347,698
'0:0:5.35,347,693
'0:0:5.4,339,720
'0:0:5.45,342,751
'0:0:5.5,387,803
'0:0:5.55,442,827
'0:0:5.6,425,807
'0:0:5.65,382,786
'0:0:5.7,347,797
'0:0:5.75,325,822
'0:0:5.8,329,854
'0:0:5.85,343,898
'0:0:5.9,337,955
'0:0:5.95,326,972
'0:0:6.0,315,1007
'0:0:6.05,323,1046
'0:0:6.1,393,1030
'0:0:6.15,441,1046
'0:0:6.2,407,1103
'0:0:6.25,384,1119
'0:0:6.3,381,1140
'0:0:6.35,378,1205
'0:0:6.4,377,1286
'0:0:6.45,372,1358
'0:0:6.5,372,1381
'0:0:6.55,371,1351
'0:0:6.6,343,1339
'0:0:6.65,325,1363
'0:0:6.7,382,1431
'0:0:6.75,436,1494
'0:0:6.8,428,1525
'0:0:6.85,442,1492
'0:0:6.9,308,1485
'0:0:6.95,268,1528
'0:0:7.0,311,1517
'0:0:7.05,335,1520
'0:0:7.1,328,1561
'0:0:7.15,335,1571
'0:0:7.2,364,1584
'0:0:7.25,413,1620
'0:0:7.3,457,1766
'0:0:7.35,440,1923
'0:0:7.4,413,1930
'0:0:7.45,381,1869
'0:0:7.5,344,1821
'0:0:7.55,334,1788
'0:0:7.6,330,1789
'0:0:7.65,336,1834
'0:0:7.7,331,1884
'0:0:7.75,309,1816
'0:0:7.8,287,1724
'0:0:7.85,339,1688
'0:0:7.9,456,1593
'0:0:7.95,494,1522
'0:0:8.0,365,1491
'0:0:8.05,336,1482
'0:0:8.1,372,1475
'0:0:8.15,400,1457
'0:0:8.2,395,1417
'0:0:8.25,363,1395
'0:0:8.3,350,1337
'0:0:8.35,344,1214
'0:0:8.4,316,1108
'0:0:8.45,340,1072
'0:0:8.5,378,1068
'0:0:8.55,357,1068
'0:0:8.6,325,1077
'0:0:8.65,294,1048
'0:0:8.7,275,983
'0:0:8.75,302,980
'0:0:8.8,335,952
'0:0:8.85,340,890
'0:0:8.9,324,880
'0:0:8.95,319,881
'0:0:9.0,322,876
'0:0:9.05,358,890
'0:0:9.1,441,865
'0:0:9.15,415,856
'0:0:9.2,360,868
'0:0:9.25,350,832
'0:0:9.3,352,781
'0:0:9.35,355,749
'0:0:9.4,341,746
'0:0:9.45,331,769
'0:0:9.5,325,823
'0:0:9.55,326,790
'0:0:9.6,310,714
'0:0:9.65,299,750
'0:0:9.7,364,757
'0:0:9.75,438,716
'0:0:9.8,417,704
'0:0:9.85,372,694
'0:0:9.9,354,701
'0:0:9.95,370,731
'0:0:10.0,383,732
'0:0:10.05,362,744
'0:0:10.1,341,758
