,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,363,707
'0:0:0.05,363,702
'0:0:0.1,360,728
'0:0:0.15,341,758
'0:0:0.2,320,781
'0:0:0.25,312,788
'0:0:0.3,308,787
'0:0:0.35,343,800
'0:0:0.4,457,825
'0:0:0.45,469,878
'0:0:0.5,392,944
'0:0:0.55,361,1035
'0:0:0.6,362,1066
'0:0:0.65,380,1039
'0:0:0.7,378,1059
'0:0:0.75,376,1088
'0:0:0.8,351,1108
'0:0:0.85,281,1140
'0:0:0.9,251,1150
'0:0:0.95,320,1182
'0:0:1.0,454,1210
'0:0:1.05,456,1255
'0:0:1.1,384,1314
'0:0:1.15,351,1291
'0:0:1.2,348,1251
'0:0:1.25,369,1262
'0:0:1.3,409,1297
'0:0:1.35,397,1349
'0:0:1.4,371,1394
'0:0:1.45,338,1474
'0:0:1.5,304,1521
'0:0:1.55,361,1554
'0:0:1.6,445,1610
'0:0:1.65,433,1604
'0:0:1.7,402,1602
'0:0:1.75,375,1624
'0:0:1.8,357,1598
'0:0:1.85,324,1581
'0:0:1.9,326,1591
'0:0:1.95,338,1632
'0:0:2.0,320,1737
'0:0:2.05,317,1781
'0:0:2.1,365,1738
'0:0:2.15,451,1695
'0:0:2.2,441,1670
'0:0:2.25,407,1683
'0:0:2.3,426,1699
'0:0:2.35,423,1676
'0:0:2.4,377,1686
'0:0:2.45,344,1680
'0:0:2.5,334,1606
'0:0:2.55,339,1502
'0:0:2.6,341,1384
'0:0:2.65,357,1304
'0:0:2.7,442,1261
'0:0:2.75,456,1198
'0:0:2.8,372,1173
'0:0:2.85,313,1146
'0:0:2.9,294,1135
'0:0:2.95,302,1137
'0:0:3.0,326,1073
'0:0:3.05,336,983
'0:0:3.1,326,945
'0:0:3.15,321,928
'0:0:3.2,358,930
'0:0:3.25,466,949
'0:0:3.3,500,981
'0:0:3.35,421,1005
'0:0:3.4,346,984
'0:0:3.45,307,976
'0:0:3.5,319,964
'0:0:3.55,351,919
'0:0:3.6,349,883
'0:0:3.65,315,842
'0:0:3.7,286,846
'0:0:3.75,276,909
'0:0:3.8,342,968
'0:0:3.85,419,1013
'0:0:3.9,404,951
'0:0:3.95,363,832
'0:0:4.0,320,793
'0:0:4.05,317,796
'0:0:4.1,376,835
'0:0:4.15,437,843
'0:0:4.2,412,808
'0:0:4.25,335,800
'0:0:4.3,291,770
'0:0:4.35,317,746
'0:0:4.4,444,748
'0:0:4.45,473,732
'0:0:4.5,413,721
'0:0:4.55,349,708
'0:0:4.6,298,722
'0:0:4.65,316,754
'0:0:4.7,326,767
'0:0:4.75,318,798
'0:0:4.8,321,779
'0:0:4.85,328,708
'0:0:4.9,340,680
'0:0:4.95,422,685
'0:0:5.0,463,704
'0:0:5.05,467,692
'0:0:5.1,427,661
'0:0:5.15,362,665
'0:0:5.2,320,673
'0:0:5.25,326,662
'0:0:5.3,343,642
'0:0:5.35,350,634
'0:0:5.4,333,637
'0:0:5.45,300,645
'0:0:5.5,350,679
'0:0:5.55,431,706
'0:0:5.6,393,732
'0:0:5.65,353,744
'0:0:5.7,338,690
'0:0:5.75,331,636
'0:0:5.8,335,628
'0:0:5.85,347,646
'0:0:5.9,390,677
'0:0:5.95,462,681
'0:0:6.0,433,691
'0:0:6.05,374,709
'0:0:6.1,414,688
'0:0:6.15,398,660
'0:0:6.2,354,655
'0:0:6.25,353,685
'0:0:6.3,373,710
'0:0:6.35,362,706
'0:0:6.4,337,708
'0:0:6.45,324,735
'0:0:6.5,304,806
'0:0:6.55,300,901
'0:0:6.6,329,882
'0:0:6.65,430,793
'0:0:6.7,446,768
'0:0:6.75,391,808
'0:0:6.8,373,853
'0:0:6.85,402,908
'0:0:6.9,402,955
'0:0:6.95,345,982
'0:0:7.0,288,990
'0:0:7.05,276,1024
'0:0:7.1,298,1069
'0:0:7.15,327,1107
'0:0:7.2,410,1170
'0:0:7.25,492,1195
'0:0:7.3,446,1185
'0:0:7.35,370,1176
'0:0:7.4,328,1176
'0:0:7.45,300,1257
'0:0:7.5,315,1334
'0:0:7.55,335,1317
'0:0:7.6,336,1278
'0:0:7.65,323,1295
'0:0:7.7,326,1340
'0:0:7.75,418,1347
'0:0:7.8,519,1347
'0:0:7.85,472,1420
'0:0:7.9,358,1494
'0:0:7.95,312,1503
'0:0:8.0,326,1487
'0:0:8.05,337,1489
'0:0:8.1,331,1516
'0:0:8.15,333,1517
'0:0:8.2,375,1506
'0:0:8.25,388,1533
'0:0:8.3,395,1566
'0:0:8.35,423,1601
'0:0:8.4,393,1622
'0:0:8.45,350,1647
'0:0:8.5,314,1719
'0:0:8.55,313,1809
'0:0:8.6,344,1866
'0:0:8.65,375,1903
'0:0:8.7,426,1942
'0:0:8.75,408,1943
'0:0:8.8,346,1917
'0:0:8.85,370,1883
'0:0:8.9,435,1763
'0:0:8.95,401,1617
'0:0:9.0,345,1519
'0:0:9.05,337,1372
'0:0:9.1,365,1265
'0:0:9.15,354,1327
'0:0:9.2,313,1394
'0:0:9.25,286,1394
'0:0:9.3,284,1356
'0:0:9.35,310,1240
'0:0:9.4,373,1148
'0:0:9.45,429,1091
'0:0:9.5,428,1060
'0:0:9.55,423,1045
'0:0:9.6,396,1040
'0:0:9.65,356,1065
'0:0:9.7,339,1037
'0:0:9.75,322,960
'0:0:9.8,329,927
'0:0:9.85,347,893
'0:0:9.9,350,874
'0:0:9.95,375,862
'0:0:10.0,393,838
'0:0:10.05,371,866
'0:0:10.1,345,910
