,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,351,804
'0:0:0.05,344,840
'0:0:0.1,349,807
'0:0:0.15,350,837
'0:0:0.2,362,882
'0:0:0.25,367,869
'0:0:0.3,373,864
'0:0:0.35,378,896
'0:0:0.4,357,933
'0:0:0.45,355,941
'0:0:0.5,358,945
'0:0:0.55,358,962
'0:0:0.6,356,993
'0:0:0.65,353,1041
'0:0:0.7,341,1058
'0:0:0.75,322,1066
'0:0:0.8,318,1079
'0:0:0.85,322,1093
'0:0:0.9,345,1103
'0:0:0.95,387,1123
'0:0:1.0,387,1149
'0:0:1.05,372,1227
'0:0:1.1,367,1255
'0:0:1.15,381,1211
'0:0:1.2,409,1253
'0:0:1.25,400,1295
'0:0:1.3,369,1284
'0:0:1.35,311,1300
'0:0:1.4,292,1331
'0:0:1.45,307,1360
'0:0:1.5,335,1369
'0:0:1.55,390,1422
'0:0:1.6,405,1497
'0:0:1.65,385,1563
'0:0:1.7,373,1587
'0:0:1.75,358,1557
'0:0:1.8,357,1538
'0:0:1.85,355,1526
'0:0:1.9,349,1510
'0:0:1.95,349,1505
'0:0:2.0,351,1506
'0:0:2.05,349,1492
'0:0:2.1,357,1522
'0:0:2.15,395,1524
'0:0:2.2,420,1472
'0:0:2.25,398,1468
'0:0:2.3,374,1452
'0:0:2.35,347,1405
'0:0:2.4,335,1379
'0:0:2.45,341,1372
'0:0:2.5,337,1357
'0:0:2.55,339,1354
'0:0:2.6,351,1351
'0:0:2.65,352,1349
'0:0:2.7,351,1396
'0:0:2.75,383,1406
'0:0:2.8,412,1327
'0:0:2.85,393,1239
'0:0:2.9,372,1182
'0:0:2.95,354,1130
'0:0:3.0,346,1114
'0:0:3.05,349,1117
'0:0:3.1,345,1147
'0:0:3.15,345,1184
'0:0:3.2,349,1104
'0:0:3.25,345,1000
'0:0:3.3,344,972
'0:0:3.35,360,934
'0:0:3.4,394,898
'0:0:3.45,396,873
'0:0:3.5,373,850
'0:0:3.55,362,822
'0:0:3.6,353,825
'0:0:3.65,357,818
'0:0:3.7,356,805
'0:0:3.75,350,825
'0:0:3.8,351,807
'0:0:3.85,350,758
'0:0:3.9,347,731
'0:0:3.95,343,715
'0:0:4.0,360,712
'0:0:4.05,396,735
'0:0:4.1,391,760
'0:0:4.15,371,769
'0:0:4.2,357,724
'0:0:4.25,342,700
'0:0:4.3,347,715
'0:0:4.35,355,677
'0:0:4.4,350,645
'0:0:4.45,348,641
'0:0:4.5,346,639
'0:0:4.55,349,620
'0:0:4.6,352,630
'0:0:4.65,386,653
'0:0:4.7,412,633
'0:0:4.75,393,641
'0:0:4.8,372,653
'0:0:4.85,361,615
'0:0:4.9,356,582
'0:0:4.95,355,572
'0:0:5.0,350,578
'0:0:5.05,345,588
'0:0:5.1,347,602
'0:0:5.15,348,621
'0:0:5.2,345,595
'0:0:5.25,342,584
'0:0:5.3,382,593
'0:0:5.35,405,549
'0:0:5.4,384,527
'0:0:5.45,366,543
'0:0:5.5,354,550
'0:0:5.55,352,537
'0:0:5.6,360,545
'0:0:5.65,365,566
'0:0:5.7,357,564
'0:0:5.75,344,591
'0:0:5.8,344,611
'0:0:5.85,348,577
'0:0:5.9,361,549
'0:0:5.95,398,534
'0:0:6.0,399,527
'0:0:6.05,374,549
'0:0:6.1,367,558
'0:0:6.15,361,548
'0:0:6.2,352,522
'0:0:6.25,344,526
'0:0:6.3,342,559
'0:0:6.35,345,546
'0:0:6.4,348,538
'0:0:6.45,346,548
'0:0:6.5,345,545
'0:0:6.55,377,516
'0:0:6.6,406,493
'0:0:6.65,392,539
'0:0:6.7,375,562
'0:0:6.75,361,549
'0:0:6.8,357,570
'0:0:6.85,361,566
'0:0:6.9,360,540
'0:0:6.95,353,524
'0:0:7.0,347,518
'0:0:7.05,340,524
'0:0:7.1,338,541
'0:0:7.15,359,588
'0:0:7.2,400,633
'0:0:7.25,395,625
'0:0:7.3,366,642
'0:0:7.35,357,688
'0:0:7.4,353,698
'0:0:7.45,353,725
'0:0:7.5,353,782
'0:0:7.55,349,841
'0:0:7.6,346,877
'0:0:7.65,350,903
'0:0:7.7,349,928
'0:0:7.75,360,971
'0:0:7.8,396,1047
'0:0:7.85,403,1130
'0:0:7.9,382,1162
'0:0:7.95,367,1178
'0:0:8.0,353,1196
'0:0:8.05,347,1220
'0:0:8.1,349,1264
'0:0:8.15,351,1310
'0:0:8.2,351,1336
'0:0:8.25,346,1340
'0:0:8.3,337,1336
'0:0:8.35,354,1353
'0:0:8.4,398,1349
'0:0:8.45,399,1328
'0:0:8.5,375,1319
'0:0:8.55,359,1324
'0:0:8.6,350,1329
'0:0:8.65,356,1315
'0:0:8.7,364,1329
'0:0:8.75,362,1355
'0:0:8.8,352,1395
'0:0:8.85,348,1439
'0:0:8.9,349,1441
'0:0:8.95,377,1463
'0:0:9.0,402,1492
'0:0:9.05,384,1517
'0:0:9.1,363,1554
'0:0:9.15,354,1581
'0:0:9.2,348,1603
'0:0:9.25,356,1582
'0:0:9.3,354,1502
'0:0:9.35,344,1465
'0:0:9.4,344,1410
'0:0:9.45,348,1290
'0:0:9.5,355,1211
'0:0:9.55,389,1153
'0:0:9.6,392,1112
'0:0:9.65,372,1061
'0:0:9.7,365,1045
'0:0:9.75,361,1057
'0:0:9.8,362,1011
'0:0:9.85,353,979
'0:0:9.9,351,971
'0:0:9.95,347,919
'0:0:10.0,345,880
'0:0:10.05,343,857
'0:0:10.1,363,831
'0:0:10.15,393,827
